V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13
2245.354,2244.9358,2244.7808,2239.7844,2241.171,2227.436,2255.0776,2277.734,2255.903,2235.849,2251.1685,2250.9968,2266.3027
3634.4724,3653.9065,3725.199,3612.2688,3633.116,3546.8816,3661.6382,3895.5781,3712.753,3594.3264,3640.7812,3697.2205,3836.8699
3634.4724,3653.9065,3725.199,3612.2688,3633.116,3546.8816,3661.6382,3895.5781,3712.753,3594.3264,3640.7812,3697.2205,3836.8699
12151.473,12141.819,12081.826,12129.561,12107.154,12062.916,12191.505,12223.781,12183.693,12140.836,12207.727,12156.709,12200.631
4480.1025,4474.0757,4465.5547,4480.652,4472.8213,4480.194,4496.599,4448.0024,4442.2617,4444.8267,4470.736,4478.779,4434.764
2921.993,2989.2,3007.3809,2981.1624,2933.3735,2964.8823,3016.1763,2960.8054,2899.7666,2939.786,3022.6392,2970.984,2940.205
4473.859,4366.6313,4474.746,4480.1016,4443.049,4359.3545,4473.4497,4490.369,4414.657,4464.802,4464.7676,4433.0664,4397.9937
2056.4915,1992.6595,2081.5078,2032.2877,2004.451,1983.9894,2047.1666,2037.1779,1975.5072,1981.4646,2014.9327,2049.8835,2002.5076
3622.3271,3672.3762,3604.2327,3555.7024,3765.5698,3586.328,3645.8696,3536.3806,3788.6511,3746.241,3639.208,3604.6213,3506.154
819.7321,820.4873,817.57996,810.7819,810.19,821.1953,830.99554,820.17883,823.11505,815.2873,825.06287,825.3979,827.68024
6527.9644,6630.728,6670.1436,6567.3613,6514.621,6558.5503,6778.519,6710.7607,6626.633,6496.3677,6682.1577,6716.5454,6654.135
1031.3164,1036.0475,1055.0281,1042.2324,1043.6876,1029.4789,1040.8881,1060.1035,1038.1343,1022.22076,1024.734,1043.9581,1050.2874
2953.3357,2934.3796,2994.113,2979.909,2978.81,2946.0227,2995.7139,2954.5654,2978.605,3035.2273,3018.4426,3002.6594,2888.1318
2270.592,1945.6351,2142.0166,2179.595,2055.7437,2069.9866,2214.6294,2334.4993,1935.9902,2151.0562,2088.432,2168.7163,2141.5103
3257.7942,3414.5796,3698.4248,3566.8008,3431.7268,3355.1235,3371.2979,3718.3147,3151.2375,3219.6287,3328.1084,3465.8938,3660.3733
661.21893,648.5539,637.5955,644.823,649.33765,656.8973,665.22784,662.68384,634.22455,632.87744,628.68207,641.5245,660.34064
3722.2214,3805.559,3753.98,3662.7786,3852.7354,3707.105,3769.773,3638.0115,3888.1746,3813.555,3789.192,3754.2507,3595.2554
754.825,720.4476,782.7334,779.794,767.32965,750.4606,743.78094,748.3098,722.1598,741.3236,731.3982,770.55475,720.3105
3978.5647,3851.6196,3919.3555,3912.8567,3914.9038,3780.1074,3912.1008,3949.5984,3855.1157,3903.2505,3870.4487,3807.9097,3939.1177
1499.445,1497.549,1479.4314,1528.1278,1512.1807,1538.2842,1493.5463,1435.003,1440.1401,1469.8842,1442.275,1469.3597,1482.0833
1129.2562,1102.2493,1125.349,1136.2506,1125.7324,1124.3252,1100.5535,1105.8912,1072.9392,1098.1082,1073.9138,1103.0985,1109.8087
1129.3151,1074.2351,1095.4187,1149.8481,1104.9788,1130.0065,1088.8068,1087.4645,1015.36945,1094.0903,1065.826,1073.3298,1096.4165
16114.161,15734.465,16234.301,16128.201,16100.397,15793.076,15888.326,16140.415,15942.623,16112.193,16211.1455,16499.715,15595.04
2908.4443,2896.099,2880.5933,2899.9067,2893.3696,2889.8335,2912.7156,2905.461,2878.6853,2879.8572,2894.1804,2892.8193,2897.622
3184.1277,3173.6572,3152.3022,3176.9263,3168.6338,3175.0396,3197.268,3172.6577,3152.7004,3156.2815,3179.0435,3173.5476,3164.0151
5753.2534,5732.827,5712.8267,5733.5806,5722.0103,5702.667,5758.1587,5791.206,5742.93,5726.4585,5752.4277,5742.8696,5774.0005
5747.5522,5727.818,5707.8037,5728.377,5716.84,5697.6743,5752.9062,5785.619,5737.8633,5720.8047,5747.418,5737.7935,5768.3794
6290.3164,6270.8286,6233.6094,6269.7,6254.516,6254.867,6311.8794,6312.477,6276.914,6261.691,6304.4546,6282.009,6294.77
6302.822,6281.7593,6244.587,6281.077,6265.8247,6265.8022,6323.409,6324.6875,6287.997,6274.069,6315.4077,6293.131,6307.05
6296.5693,6276.295,6239.0986,6275.3896,6260.171,6260.336,6317.6445,6318.5815,6282.455,6267.8794,6309.932,6287.5713,6300.9097
5741.8545,5722.807,5702.7812,5723.172,5711.668,5692.683,5747.6553,5780.0303,5732.7954,5715.151,5742.4106,5732.718,5762.7583
2978.654,2976.636,2945.219,2981.8406,2969.8254,2969.5046,2988.2493,2973.727,2953.5752,2954.5688,2981.6313,2968.9678,2976.1182
3337.775,3327.9111,3329.389,3333.6536,3328.7793,3304.9653,3351.8174,3364.8716,3328.522,3322.6047,3359.9277,3352.1182,3329.396
2977.489,2975.4734,2944.1653,2980.6545,2968.5466,2968.2678,2987.0789,2972.72,2952.386,2953.298,2980.5193,2967.8933,2975.1213
3050.4172,3041.7288,3019.6702,3037.3435,3034.914,3013.6907,3049.1475,3053.0342,3036.1497,3036.1414,3046.5234,3037.6926,3043.1924
3323.5178,3322.5632,3289.7246,3330.4558,3312.4937,3313.9863,3336.373,3319.0984,3296.7876,3297.8848,3330.1394,3317.4934,3321.5815
3324.8152,3323.8572,3290.8982,3331.7778,3313.9192,3315.3662,3337.6794,3320.219,3298.1116,3299.3032,3331.3804,3318.6921,3322.6929
6722.7075,6747.093,6723.973,6721.9087,6719.583,6685.966,6766.8164,6768.912,6751.8867,6720.318,6766.5273,6752.4087,6741.7754
7360.3755,7376.6553,7342.959,7355.3354,7344.8105,7341.3086,7418.287,7385.3916,7383.7637,7360.514,7411.0747,7393.811,7366.0547
1731.1129,1740.8419,1745.9523,1725.6191,1727.4255,1693.3588,1739.3811,1791.7594,1770.3503,1735.192,1756.1918,1758.0183,1773.2289
2561.3694,2557.2603,2543.788,2559.2585,2549.3013,2550.8574,2572.8086,2565.1267,2548.081,2545.4841,2565.9197,2558.0974,2559.1619
4703.122,4630.196,4643.043,4659.0156,4651.9375,4637.019,4668.7173,4710.3027,4646.205,4650.928,4649.1543,4673.1265,4710.392
2364.874,2360.258,2363.6301,2336.293,2336.7913,2300.1519,2349.8123,2507.645,2425.8083,2364.29,2359.3403,2359.2107,2486.8716
2413.0403,2409.4985,2395.7107,2403.0212,2391.1814,2377.4575,2417.4739,2442.409,2455.043,2437.457,2453.4094,2421.3757,2433.5735
3807.9202,3794.715,3766.355,3804.653,3791.0864,3819.9592,3828.3826,3745.9465,3770.113,3782.2761,3799.7615,3786.8416,3766.7825
2114.072,2139.7666,2176.1821,2177.3845,2139.5828,2132.4785,2094.7676,2159.8728,2222.6404,2237.0466,2137.6892,2178.6775,2219.7578
9114.798,9127.717,9074.988,9104.174,9093.06,9082.651,9163.195,9147.3,9141.832,9098.075,9149.127,9126.758,9140.602
10358.771,10610.266,10460.896,10372.783,10472.386,10391.68,10537.856,10468.363,10589.405,10341.227,10578.119,10482.494,10436.416
7170.768,7146.9116,7120.526,7160.596,7127.9155,7138.8247,7179.056,7188.201,7160.5996,7150.2495,7170.9043,7159.887,7191.11
6124.673,6156.643,6116.4565,6125.422,6116.8936,6125.5234,6172.3843,6153.202,6156.088,6103.3545,6168.1445,6145.8,6145.286
13445.09,13392.003,13406.035,13409.807,13367.493,13254.995,13441.09,13576.304,13407.441,13320.253,13495.348,13495.3125,13479.088
18870.357,18790.713,18796.164,18824.678,18759.451,18631.2,18866.969,19026.344,18799.16,18695.205,18917.387,18911.959,18906.29
7408.5864,7394.7314,7351.0034,7390.8057,7377.84,7367.838,7431.7036,7435.2637,7411.9893,7396.5063,7413.607,7391.3447,7426.887
13188.934,13185.84,13148.833,13173.418,13132.046,13092.584,13226.23,13336.835,13255.751,13178.832,13247.064,13202.512,13315.349
7179.9175,7173.4697,7125.439,7174.1895,7154.7046,7168.41,7207.0923,7134.717,7129.954,7134.382,7173.095,7167.8916,7138.2417
7172.2617,7176.7134,7130.4146,7174.8403,7158.8066,7165.546,7208.6655,7133.829,7132.5103,7132.2427,7174.0127,7169.1714,7134.599
2667.5613,2659.874,2645.486,2663.8035,2654.221,2654.037,2673.9226,2666.1663,2654.8918,2656.3987,2666.408,2662.3782,2664.1968
2140.104,2117.5593,2095.812,2136.5789,2127.0647,2136.8865,2145.5264,2083.399,2052.175,2083.7458,2103.396,2104.815,2083.4685
2140.0718,2117.5132,2095.7888,2136.53,2127.0054,2136.851,2145.4922,2083.3513,2052.1333,2083.7078,2103.3303,2104.7966,2083.4268
2140.104,2117.5593,2095.812,2136.5789,2127.0647,2136.8865,2145.5264,2083.399,2052.175,2083.7458,2103.396,2104.815,2083.4685
3522.9824,3561.6604,3607.5732,3537.2732,3561.3977,3502.1577,3530.933,3767.4524,3592.744,3455.673,3529.7576,3567.007,3763.3347
24908.24,24837.514,24730.38,24849.816,24784.865,24689.705,24968.988,25007.809,24945.238,24915.357,25008.514,24855.65,24914.42
833.53076,813.9349,796.3151,821.9932,803.92993,849.84467,842.51025,779.5586,789.8115,811.0366,818.18835,824.9135,783.4152
3512.3342,3555.4536,3537.2842,3525.854,3524.3093,3543.0862,3562.7505,3553.8064,3535.448,3539.0588,3572.028,3554.4756,3550.4856
3502.755,3496.7,3493.346,3493.194,3517.6477,3503.6553,3526.8984,3506.323,3532.057,3495.037,3515.9312,3501.008,3478.2905
1095.4443,1031.4381,1015.2158,1042.1915,1036.8306,1075.5261,1069.1066,1053.6548,948.24146,970.68506,963.4233,1033.1631,1047.4932
1123.9166,1056.2268,1048.4503,1067.7594,1054.7715,1095.3353,1083.0951,1103.208,986.38055,1015.3181,983.19824,1053.9565,1118.3274
24873.162,24879.867,24731.506,24861.24,24841.164,24766.232,24968.877,24962.018,24961.846,24904.902,25024.295,24860.486,24919.088
4486.7754,4478.7534,4456.1343,4480.8623,4469.1963,4464.159,4500.7476,4493.7754,4475.656,4468.7026,4492.427,4481.9575,4486.634
5700.733,5716.0947,5713.893,5689.5913,5682.535,5635.7617,5708.189,5827.815,5823.5522,5755.9,5772.0825,5743.925,5806.731
5716.0776,5733.309,5723.18,5698.96,5696.9707,5651.984,5728.512,5840.0356,5850.9795,5773.781,5790.8613,5761.235,5821.168
17289.31,17256.328,17195.191,17240.387,17205.234,17122.771,17324.273,17471.54,17407.66,17302.55,17404.467,17297.941,17419.512
17313.232,17274.404,17215.861,17260.842,17222.29,17145.936,17346.371,17491.037,17426.633,17319.361,17424.584,17321.035,17438.395
1102.9237,1100.2899,1095.6472,1100.9387,1098.0493,1096.9254,1105.933,1105.0503,1101.6025,1099.5275,1104.1222,1102.0662,1103.2762
12063.437,12048.471,11997.824,12052.847,12040.038,11981.811,12090.325,12113.194,12085.41,12053.386,12107.147,12054.591,12084.468
1255.457,1250.5754,1240.6134,1247.3411,1243.3885,1250.261,1261.5182,1255.1709,1247.6377,1250.0176,1255.4147,1254.7528,1252.8093
1885.9655,1892.8048,1887.0076,1886.106,1882.63,1877.8647,1897.3359,1895.5277,1892.8331,1886.6658,1898.9987,1897.1658,1892.3105
20114.604,20178.205,20110.904,20108.521,20069.35,20029.047,20234.45,20210.121,20175.658,20116.352,20245.477,20226.883,20175.826
24817.445,24545.934,24382.58,24616.26,24541.861,24636.877,24776.332,24512.016,24596.434,24679.63,24605.975,24588.695,24510.092
1741.5193,1737.746,1731.2627,1739.2684,1735.1748,1728.7689,1744.6708,1750.4774,1743.8918,1739.8633,1746.7819,1740.677,1746.8258
1782.9231,1777.2692,1770.6245,1776.901,1772.0525,1771.0139,1787.5941,1786.5592,1763.206,1760.8517,1777.1715,1782.0015,1781.0981
1493.9203,1491.0586,1490.5049,1486.8202,1487.5574,1478.8671,1495.1328,1514.7655,1486.476,1478.4519,1487.6532,1494.9688,1509.8839
11430.616,11391.832,11338.921,11404.291,11382.497,11346.985,11447.595,11460.228,11421.459,11396.864,11439.853,11403.402,11435.141
510.543,513.75653,506.14038,505.32568,506.0404,509.33667,515.36896,505.30283,505.1902,503.24356,511.5954,511.47028,505.31165
646.0247,648.6537,640.6883,639.75433,640.2971,643.3522,650.70966,642.1008,641.07025,638.2389,646.97156,646.7725,641.72784
16205.026,16138.309,16030.754,16189.287,16107.825,16157.364,16275.704,16106.901,16088.945,16108.592,16210.892,16162.622,16095.034
11550.224,11533.499,11466.449,11535.699,11516.718,11471.614,11582.093,11575.216,11541.139,11520.337,11579.065,11524.674,11549.384
9810.005,9777.438,9735.21,9785.07,9771.634,9731.113,9819.523,9848.76,9812.142,9785.863,9818.112,9786.521,9824.783
15760.47,15778.723,15715.068,15769.48,15743.169,15638.3125,15809.45,15885.685,15805.554,15742.846,15856.505,15784.035,15843.176
4135.169,4115.266,4097.9443,4125.6226,4127.3477,4082.9558,4116.59,4136.6035,4139.4473,4139.7363,4148.3755,4107.4087,4126.4116
1106.8478,1102.0968,1095.2998,1107.5742,1103.3179,1105.0286,1110.8402,1097.285,1097.4536,1101.3887,1106.233,1102.2052,1095.2965
9216.921,9205.102,9171.165,9209.024,9185.295,9159.648,9241.6875,9256.418,9220.735,9195.4,9241.343,9216.033,9238.871
2166.4773,2161.817,2152.9927,2163.6057,2158.3435,2151.7708,2171.004,2175.1663,2167.0295,2162.6018,2171.9148,2164.96,2170.9653
23695.736,23678.373,23586.51,23658.584,23627.896,23537.275,23757.746,23827.967,23739.531,23646.277,23768.668,23709.07,23777.773
16209.339,16168.95,16095.494,16173.356,16140.612,16099.56,16242.009,16249.884,16206.186,16170.4,16237.022,16187.195,16219.387
14442.628,14403.64,14338.184,14409.5,14380.842,14343.203,14469.367,14474.269,14438.184,14408.541,14465.091,14420.521,14446.612
7189.4116,7191.138,7164.813,7178.3467,7173.3276,7146.38,7212.675,7237.865,7217.8857,7180.2866,7216.6997,7201.982,7223.693
1088.9343,1086.3319,1081.7379,1086.9816,1084.1151,1083.06,1091.947,1090.9352,1087.5059,1085.5056,1090.069,1088.079,1089.1763
9526.929,9517.663,9478.291,9515.813,9507.576,9458.523,9548.997,9573.32,9551.632,9520.244,9565.622,9523.215,9549.465
762.05334,768.011,761.80615,763.21344,762.84155,767.49146,769.4206,760.0264,759.81805,757.18835,765.30145,764.16144,761.55774
10546.252,10581.619,10550.92,10552.717,10543.396,10493.2705,10606.812,10638.618,10612.08,10561.877,10643.298,10599.771,10613.358
11308.231,11349.687,11312.859,11315.998,11306.136,11260.742,11376.2705,11398.804,11371.973,11318.962,11408.793,11364.176,11375.08
15145.89,14877.722,14828.992,14997.189,14979.702,14944.764,15032.034,15017.955,15027.773,15080.531,14956.683,14917.618,14968.729
7022.0513,7020.441,6992.7627,7011.872,6999.4277,6968.4805,7038.8774,7078.643,7052.927,7018.45,7058.3706,7026.8687,7062.93
1740.6425,1736.8658,1730.3875,1738.3887,1734.2957,1727.8884,1743.7733,1749.61,1743.019,1738.9886,1745.8942,1739.8015,1745.9639
1018.4675,1015.93243,1011.94934,1015.02466,1012.29663,1009.2885,1021.39813,1021.39185,1006.6567,1006.13916,1017.932,1019.43915,1016.219
768.9593,768.49915,770.2294,764.045,766.2984,756.645,768.6063,787.3897,768.5894,763.149,767.46704,771.7259,782.96014
10420.079,10384.903,10340.508,10395.481,10378.709,10338.682,10432.728,10458.394,10420.566,10394.531,10431.527,10396.334,10432.35
363.09662,369.8671,366.22632,362.59894,364.40704,365.69315,368.03275,365.72522,365.25104,359.6704,366.19278,365.34488,366.88474
470.52676,477.04813,473.3106,469.54462,471.10388,472.29547,475.52423,474.25665,473.2499,466.9166,473.764,472.96158,475.1347
8868.1,8844.529,8795.304,8860.994,8826.741,8826.837,8896.716,8868.253,8858.204,8847.9,8894.199,8857.112,8855.207
10985.237,10962.94,10911.557,10974.36,10952.816,10911.203,11017.454,11019.978,10988.114,10966.939,11020.474,10971.686,10990.041
9533.295,9500.36,9460.869,9509.335,9495.996,9455.996,9543.046,9571.478,9534.763,9509.675,9542.008,9510.584,9546.74
10808.489,10825.918,10774.474,10809.775,10806.712,10719.098,10839.777,10916.164,10858.143,10790.467,10881.269,10812.494,10886.906
3644.3108,3615.8206,3606.1487,3635.7554,3632.109,3595.8643,3623.5942,3642.7913,3643.2908,3648.1887,3649.0417,3618.574,3632.7134
1086.7651,1081.868,1075.2261,1087.0754,1083.0911,1084.6273,1090.6548,1077.4393,1077.7277,1081.3252,1085.9757,1082.164,1075.5638
8204.005,8192.187,8161.632,8196.181,8174.551,8152.596,8225.948,8238.294,8202.177,8179.935,8222.509,8201.59,8221.86
2165.208,2160.5454,2151.7283,2162.3345,2157.074,2150.5002,2169.713,2173.906,2165.7664,2161.337,2170.635,2163.6924,2169.7114
22448.455,22434.506,22345.932,22417.686,22388.098,22306.424,22510.107,22559.691,22475.154,22391.8,22507.627,22459.342,22515.383
13908.346,13869.444,13813.304,13879.139,13855.572,13806.5625,13930.471,13960.428,13913.8955,13877.75,13932.379,13885.272,13928.383
12145.779,12108.254,12060.142,12119.426,12099.892,12054.331,12161.983,12189.038,12150.07,12120.066,12164.634,12122.791,12159.805
6084.0415,6089.0835,6065.6357,6079.383,6075.461,6056.5786,6107.3594,6112.4004,6095.7173,6067.776,6098.314,6094.232,6103.566
6166.245,6158.3413,6140.7466,6142.9277,6133.995,6099.5703,6173.692,6267.9985,6229.1367,6180.0293,6208.5513,6176.2144,6250.978
7043.8394,7037.1665,7007.843,7037.0967,7030.289,6997.135,7062.6475,7075.7446,7056.907,7034.3794,7069.057,7041.3994,7057.8525
373.6772,378.53027,373.14032,372.26965,373.65506,378.8877,378.32587,371.04913,371.86935,368.4967,373.91568,374.32196,373.4382
7808.774,7836.963,7817.4497,7813.201,7810.641,7761.679,7852.042,7886.823,7856.998,7817.566,7877.3804,7849.537,7865.376
8182.388,8215.525,8190.7065,8185.536,8184.2373,8140.5303,8230.378,8258.02,8228.943,8185.9775,8251.475,8224.07,8238.963
11574.446,11362.059,11324.838,11458.239,11453.698,11425.892,11482.601,11421.665,11456.367,11516.704,11420.074,11388.434,11381.143
5366.9937,5367.501,5346.399,5360.199,5350.8584,5326.64,5380.5503,5413.6216,5395.202,5367.5713,5397.72,5372.625,5401.2026
11355.37,11330.025,11287.414,11340.754,11312.361,11276.106,11375.668,11409.606,11370.427,11347.275,11389.16,11350.732,11389.035
993.81647,991.09,987.15204,990.2043,987.4599,984.637,996.6361,996.6212,982.0147,981.48364,993.03577,994.68195,991.5944
7490.189,7483.811,7501.622,7439.9854,7461.6904,7367.3447,7485.8423,7673.1777,7487.0273,7432.38,7474.067,7517.8047,7630.5874
6762.132,6737.4824,6709.2314,6746.997,6736.479,6709.9707,6769.6997,6783.292,6761.4287,6746.7563,6768.974,6745.6006,6765.2144
126.54292,128.84238,128.79684,128.33995,128.7894,126.003265,126.96623,127.6311,126.36734,125.90493,129.18611,126.880264,126.404785
225.91414,227.75865,227.64848,227.22115,227.3109,224.50833,226.23196,227.91022,225.94652,224.97926,228.39345,226.21559,226.51857
4786.987,4767.2344,4735.4673,4786.0874,4759.9937,4772.807,4802.852,4765.3247,4771.9414,4776.3047,4800.561,4775.062,4760.4717
8158.6406,8139.735,8102.731,8153.0176,8134.0977,8101.647,8182.0483,8182.766,8158.0815,8146.149,8186.09,8147.0854,8160.354
6283.457,6260.6313,6235.534,6268.3154,6260.444,6232.681,6289.358,6306.6255,6284.207,6269.0493,6288.772,6268.015,6289.028
8271.011,8288.026,8250.312,8280.112,8277.032,8208.012,8302.522,8368.754,8315.889,8259.179,8330.012,8279.447,8343.372
2983.2034,2952.468,2946.4343,2976.3635,2971.657,2940.7085,2959.192,2973.3113,2973.4082,2984.8484,2981.0642,2955.3542,2965.0933
9321.185,9271.187,9213.485,9321.566,9285.869,9305.139,9348.495,9226.748,9227.14,9269.114,9301.608,9271.87,9212.818
4540.6304,4534.5874,4522.1807,4536.0645,4522.2715,4506.8315,4549.626,4570.063,4541.4404,4525.716,4549.491,4541.4624,4561.1206
5472.8975,5462.1025,5444.073,5468.508,5450.9624,5437.446,5484.901,5493.4277,5464.5146,5452.7866,5480.2026,5469.2236,5483.1
1439.6672,1436.3984,1430.2961,1437.7261,1434.0134,1430.474,1442.7301,1444.3856,1439.3168,1436.9618,1442.8446,1438.4838,1441.9636
16234.612,16231.373,16175.511,16212.702,16196.391,16122.989,16275.518,16346.713,16279.787,16202.668,16287.905,16252.991,16310.9795
9286.601,9257.195,9221.075,9267.354,9251.982,9218.119,9299.2295,9316.757,9286.73,9265.596,9299.993,9268.334,9294.001
8065.0166,8036.6943,8006.669,8047.8994,8035.5786,8003.4604,8073.2544,8089.4717,8065.254,8048.2725,8075.3286,8047.208,8068.4478
11938.44,11926.505,11884.01,11918.631,11901.649,11848.486,11963.585,12016.495,11957.223,11908.492,11974.1455,11943.146,11986.926
4296.198,4304.933,4291.4717,4294.082,4294.7324,4274.502,4311.988,4330.2773,4322.565,4294.1743,4313.7314,4309.802,4324.098
3833.0557,3825.482,3812.1072,3827.5369,3818.9187,3812.2593,3844.157,3843.4617,3834.8555,3826.09,3840.54,3832.9924,3836.4194
24830.908,24804.977,24704.4,24787.08,24772.791,24613.783,24863.71,24975.814,24947.328,24858.508,24965.666,24818.025,24916.111
3883.8357,3894.7166,3886.2883,3909.432,3891.838,3886.2812,3911.0464,3889.3655,3879.3215,3886.884,3913.5483,3898.1223,3880.7969
2737.5608,2744.6335,2733.4724,2739.5005,2732.808,2731.567,2754.7812,2751.889,2755.0647,2744.363,2765.873,2750.2068,2747.98
3125.9426,3134.1035,3122.118,3130.453,3121.9866,3120.1948,3145.8955,3140.9072,3142.9968,3133.0476,3157.26,3140.0608,3136.1133
3571.3354,3514.9365,3502.8901,3538.1904,3525.988,3519.0195,3547.976,3594.3645,3570.1316,3563.9612,3535.5623,3527.571,3586.0
1655.1124,1652.9775,1646.3518,1651.6718,1648.5967,1641.8237,1658.3754,1665.076,1657.7539,1650.9127,1660.6464,1654.2083,1661.7517
3577.5083,3574.5837,3560.8074,3570.901,3565.0232,3549.9722,3586.0576,3601.5505,3586.13,3570.5066,3590.5393,3578.0679,3593.8953
6050.6816,6038.2974,6016.5723,6043.1167,6030.3486,6002.9375,6061.6704,6086.046,6059.5107,6042.3374,6069.8335,6047.615,6070.3765
3657.9841,3647.459,3631.2551,3648.485,3642.2542,3628.6985,3663.0796,3675.1301,3659.1707,3647.802,3662.5493,3650.6802,3667.147
3896.7046,3916.0837,3884.4104,3886.0955,3866.869,3945.0017,3945.308,3817.6619,3911.1477,3911.9604,3889.9053,3933.3372,3857.083
2826.61,2823.273,2808.7942,2821.36,2818.727,2809.5432,2835.479,2837.2625,2830.1262,2820.8271,2834.4153,2824.535,2829.6968
3249.8857,3239.765,3225.325,3241.0227,3235.5803,3223.3013,3253.7383,3264.8923,3250.5815,3240.6619,3253.238,3242.5295,3257.7314
2537.6257,2537.8372,2523.9858,2529.612,2529.6724,2511.164,2537.2974,2547.1711,2542.203,2531.2454,2551.1094,2532.866,2543.471
6611.4224,6633.4595,6596.5264,6593.8945,6604.623,6551.937,6644.18,6694.2,6698.576,6633.145,6679.603,6631.9507,6676.0864
1546.1952,1547.1389,1538.8236,1549.1797,1544.7798,1541.3909,1557.6963,1547.091,1549.8462,1543.9614,1558.2158,1550.0782,1542.519
2731.1711,2730.123,2717.571,2727.68,2723.6155,2715.1558,2741.1196,2744.9182,2737.7166,2727.191,2742.3003,2732.3684,2738.7969
7255.4565,7241.489,7214.2866,7246.046,7230.63,7200.2583,7269.8755,7295.24,7264.5117,7243.769,7277.911,7252.055,7277.4634
8944.858,8932.951,8887.67,8932.521,8915.186,8898.435,8975.35,8957.299,8932.802,8916.329,8961.614,8938.285,8942.59
1281.4662,1283.4662,1281.009,1281.676,1282.2346,1275.0668,1284.2859,1294.1357,1289.3671,1280.7778,1285.6566,1281.5006,1292.5764
6213.7144,6202.7163,6169.8203,6204.693,6191.6216,6183.33,6233.9893,6211.9478,6194.792,6189.1714,6219.0376,6205.539,6203.404
4621.7925,4612.2905,4592.2246,4611.8003,4603.6143,4588.427,4631.2935,4643.7036,4627.1807,4612.1787,4632.3833,4616.9067,4634.4
4080.8123,4071.5994,4053.4626,4071.549,4064.336,4050.8647,4088.7798,4099.5947,4084.84,4071.822,4089.3196,4075.5442,4091.3696
1787.7297,1783.8319,1773.6675,1785.0942,1780.7411,1782.007,1794.8348,1781.3522,1772.6797,1773.697,1784.0846,1783.6954,1778.6599
1028.4147,1023.3854,1014.3988,1027.5593,1022.6382,1027.7854,1031.3065,1011.2633,1014.33746,1019.81323,1025.17,1022.2383,1011.383
2467.6863,2441.617,2422.497,2464.1934,2450.7239,2467.4426,2462.2817,2401.9573,2404.055,2434.848,2436.6526,2435.0671,2404.3896
2097.4204,2096.3274,2079.4153,2099.012,2098.8323,2094.7314,2101.3064,2063.0178,2081.3389,2081.9119,2088.429,2090.43,2066.0466
496.60535,494.33585,490.26416,496.983,493.3234,496.748,497.90295,488.09628,488.71262,491.27698,494.62146,494.08658,488.7023
7134.6475,7123.721,7049.8604,7152.2354,7156.385,7165.7764,7167.149,6955.587,6994.6523,7063.8027,7071.062,7079.766,6954.098
1301.8688,1287.5237,1274.136,1299.8374,1291.5977,1304.8284,1297.4371,1256.3484,1262.3015,1282.2168,1281.3304,1281.3381,1259.2024
5902.8535,5873.584,5858.281,5891.7583,5877.8193,5872.6367,5910.3066,5886.058,5856.941,5858.741,5874.9463,5882.8037,5883.441
573.22314,564.3809,560.1187,572.85175,569.0047,573.02527,571.54236,554.63574,553.7215,564.4287,565.4287,563.08075,554.5101
1210.8019,1208.4506,1190.7072,1213.1274,1196.9884,1220.6443,1223.2728,1180.1866,1188.0997,1199.208,1210.9587,1209.6389,1184.4541
12481.835,12382.544,12202.996,12454.253,12379.218,12561.193,12550.329,12047.719,12196.607,12344.098,12444.3955,12330.326,12067.328
