V1,V2,V3,V4,V5,V6,V7,V8
6750.3647,6838.483,6534.962,6500.8325,6046.812,5921.766,5562.7734,5366.357
9473.725,9606.027,9166.912,9092.45,8484.061,8319.097,7803.363,7506.471
8493.249,8556.926,8188.0054,8171.679,7597.404,7405.587,6973.2236,6751.9165
4168.2573,4210.812,4015.904,4024.5317,3731.99,3649.5789,3430.756,3329.6685
5962.4863,6015.0444,5761.5415,5761.3105,5342.61,5211.087,4908.2793,4761.9077
5408.7056,5484.0034,5332.098,5275.0977,4843.4336,4754.242,4531.3794,4350.2593
4881.645,4937.094,4716.4355,4701.098,4369.6323,4272.8623,4015.8704,3882.9373
1792.2759,1807.1073,1730.1486,1726.1158,1605.3506,1565.0803,1473.7102,1425.1615
1978.3794,1993.9258,1909.6754,1907.0792,1774.1993,1729.2955,1629.4102,1577.586
5043.8115,5107.392,4874.5356,4866.4766,4517.845,4422.4424,4154.1245,4022.605
1200.4454,1214.8372,1159.6017,1155.4137,1076.7943,1052.8729,988.6355,955.27026
1806.0684,1819.179,1741.6029,1736.9366,1615.7135,1574.029,1482.1853,1433.0844
3156.7192,3192.205,3052.5745,3036.3857,2821.0386,2760.7314,2597.9617,2508.2808
9083.487,9200.126,8788.601,8765.24,8142.79,7971.9272,7486.2837,7238.884
1310.2572,1316.4927,1264.9001,1267.4031,1172.0929,1141.7874,1080.7178,1048.1157
8315.024,8450.931,8072.224,8012.9644,7460.867,7330.378,6881.2983,6627.7983
8669.941,8816.257,8412.298,8360.611,7778.1074,7643.7437,7167.8086,6907.091
1370.2212,1394.9142,1331.709,1308.9176,1231.4957,1212.3516,1137.6355,1086.3746
5458.024,5508.2886,5271.5757,5247.487,4877.0366,4760.3525,4480.1807,4329.0024
2478.1348,2503.0103,2400.7185,2380.8057,2221.5674,2170.2532,2046.0447,1969.7594
1552.8657,1565.3341,1500.0198,1497.2949,1390.4423,1355.7239,1277.8472,1237.0753
6467.132,6534.163,6241.5127,6230.489,5787.724,5652.8975,5313.523,5146.129
2814.48,2840.2905,2724.722,2697.6118,2518.8838,2459.057,2317.5813,2227.912
1374.6328,1390.3817,1329.2175,1323.7577,1232.8569,1205.2573,1133.1896,1094.6512
6940.8774,7020.1816,6706.944,6658.5376,6210.422,6073.0376,5703.0776,5495.974
8989.585,9111.236,8705.125,8629.973,8054.678,7890.005,7407.698,7127.5913
1315.948,1333.4218,1276.5731,1269.901,1180.1967,1155.7268,1088.492,1049.9286
2554.3174,2589.7861,2486.1265,2489.2148,2302.3872,2255.0828,2132.2446,2068.6787
1913.2887,1938.6277,1853.097,1850.6693,1717.2942,1682.325,1582.5505,1526.6627
2570.7847,2555.7854,2464.4292,2469.8403,2316.2341,2230.3386,2118.1733,2028.5941
2894.4368,2921.5588,2810.9788,2824.71,2609.6416,2546.9985,2415.6438,2350.2876
4362.709,4432.28,4254.767,4262.3384,3934.5413,3861.39,3649.8376,3541.5344
5618.915,5734.8047,5505.615,5520.675,5090.637,5018.82,4745.93,4617.2114
9706.046,9867.682,9450.087,9453.809,8752.582,8601.341,8110.0874,7860.534
3032.022,3080.3127,2953.0354,2934.3052,2728.3826,2679.093,2525.4163,2435.0476
1018.6789,1034.4159,988.44714,987.8372,914.8662,898.3162,845.4663,822.2975
10046.92,10146.576,9704.349,9676.209,8984.959,8777.304,8258.306,7984.431
4638.0513,4701.918,4482.7524,4486.985,4161.766,4082.446,3835.4944,3734.3652
3617.88,3653.2935,3485.9602,3491.3296,3245.1377,3171.3655,2980.4104,2890.0654
4789.749,4847.8267,4640.9014,4642.125,4300.9116,4209.71,3968.1526,3848.5625
2777.865,2812.504,2692.864,2694.2402,2495.2917,2442.4597,2302.569,2232.5117
1493.3876,1508.0052,1443.1033,1441.723,1337.2179,1305.8173,1229.9641,1191.366
12567.032,12684.301,12141.48,12135.324,11251.3545,10984.854,10350.073,10030.627
16262.217,16455.352,15757.89,15760.243,14593.554,14281.816,13465.87,13057.581
15851.798,16040.105,15360.563,15363.4795,14225.548,13921.746,13126.828,12729.216
1558.2336,1577.0348,1512.8254,1510.8247,1401.3507,1370.252,1293.789,1252.1636
6429.492,6483.3394,6193.6743,6167.2153,5737.9634,5597.5034,5258.4946,5077.0825
4270.7188,4304.7056,4113.403,4097.995,3810.901,3716.4473,3492.508,3374.2183
2097.859,2107.3591,2011.2646,1997.1272,1864.5627,1812.883,1700.4636,1636.1027
3201.0557,3172.9832,3018.262,3023.1567,2803.5703,2698.1326,2527.5315,2450.2385
11587.64,11616.728,11092.587,11059.887,10293.506,9989.489,9381.0205,9060.644
30507.463,31166.328,29965.957,29781.805,27590.92,27255.707,25773.746,24926.56
1041.759,1046.0753,999.07385,997.06885,926.9278,900.7256,846.053,817.6276
2205.3066,2228.6475,2132.0637,2128.8716,1974.301,1929.8257,1816.9224,1759.3556
3631.0706,3613.921,3448.7566,3449.1868,3207.4138,3092.6213,2900.8318,2804.7302
7969.5425,7902.139,7538.097,7536.9976,7019.3794,6744.824,6322.8467,6113.8574
8033.5967,7962.9526,7601.767,7624.1523,7117.197,6835.1553,6429.57,6223.53
1022.37354,1025.1785,977.8052,973.56146,907.2698,880.60974,825.9783,796.8216
6775.283,6833.299,6529.022,6505.667,6048.149,5901.7256,5546.892,5357.643
1459.9763,1476.5011,1412.7854,1411.0692,1308.2391,1279.4785,1204.8655,1167.0947
3741.1545,3760.627,3597.842,3590.268,3332.8684,3245.348,3056.5085,2957.6963
5552.88,5590.7056,5348.736,5337.524,4954.936,4829.7764,4547.6587,4400.362
8440.761,8494.753,8109.1826,8057.3438,7517.4575,7330.3315,6885.1177,6631.5625
19725.783,19925.537,19057.48,19017.607,17647.84,17245.166,16229.58,15706.144
2342.554,2329.4348,2224.8523,2214.44,2066.0935,1990.815,1869.6602,1802.9823
1473.5741,1425.236,1339.0323,1305.8695,1237.8573,1166.8473,1073.4404,1021.2287
6582.377,6558.8823,6260.706,6235.313,5814.517,5613.159,5265.661,5077.9287
4040.0703,4069.2085,3881.8584,3865.9446,3602.1216,3508.4124,3291.843,3177.4688
2153.1953,2148.0073,2052.1335,2042.8937,1899.7007,1837.0845,1726.6073,1667.7694
2167.762,2178.9036,2081.51,2075.0322,1930.4987,1877.5565,1763.9502,1704.5343
5732.3467,5736.3394,5475.515,5458.8843,5081.718,4924.6846,4620.707,4459.33
1700.4863,1716.7992,1642.5549,1639.7479,1520.9623,1485.3933,1398.6489,1354.294
3412.366,3461.6738,3316.285,3317.0981,3070.2117,3009.1912,2837.452,2750.6045
5888.4014,5927.566,5666.665,5639.233,5243.821,5107.991,4802.032,4631.3013
2188.068,2199.8137,2105.0586,2100.0828,1950.9562,1898.1262,1786.6982,1728.2286
2900.6147,2925.1873,2796.761,2792.117,2591.318,2528.286,2378.4202,2301.898
2198.885,2206.9475,2108.7974,2103.5176,1956.3843,1900.5096,1786.4652,1727.8851
5346.2783,5349.521,5107.021,5100.2017,4739.9043,4593.375,4312.1357,4172.8467
3674.1438,3698.1116,3537.7239,3531.2908,3276.3804,3192.2542,3003.784,2907.207
3202.2085,3226.0723,3080.0984,3070.9365,2856.1995,2783.2395,2613.215,2524.9448
3078.5303,3091.4468,2957.3958,2947.4062,2737.848,2661.39,2504.0896,2420.0295
1324.1294,1348.121,1285.034,1283.3573,1187.3324,1168.217,1096.254,1061.3484
2302.1162,2292.1748,2187.6926,2175.2087,2024.9832,1955.2804,1835.4381,1771.4061
1475.425,1452.777,1408.7217,1446.5211,1303.1617,1246.8401,1193.4841,1187.4069
3750.2996,3790.5188,3622.8376,3620.8774,3358.158,3283.0957,3089.1804,2991.041
3017.9453,3053.8838,2923.2002,2920.8423,2707.481,2648.9128,2495.5374,2419.2744
1308.722,1332.9457,1279.4094,1282.2363,1180.264,1162.5339,1100.0066,1068.5476
1580.4885,1594.9755,1524.1156,1520.5144,1411.7653,1377.9111,1295.3064,1252.7959
3118.1465,3144.945,3006.633,3000.73,2787.7817,2720.156,2558.2107,2475.061
1627.1202,1646.7861,1576.958,1577.3906,1460.5477,1429.3728,1347.7418,1306.949
9688.867,9775.523,9341.361,9318.137,8652.137,8444.253,7937.8213,7676.829
1347.2485,1361.3796,1305.8284,1305.6556,1206.0288,1175.9269,1110.7378,1082.7025
5565.3633,5626.806,5386.6753,5379.942,4991.41,4879.3433,4595.3667,4452.095
1131.0602,1144.2999,1095.8561,1094.2933,1014.91516,992.70135,935.3364,905.55066
1006.70264,1016.77106,973.37744,971.0409,901.5417,880.47473,829.1108,801.9772
1058.0272,1068.5902,1022.98645,1020.5194,947.4828,925.34125,871.35724,842.83716
7445.965,7530.8174,7218.1465,7213.3423,6678.037,6529.701,6155.6685,5974.6406
3087.1636,3145.162,3008.1167,3005.1816,2785.211,2741.051,2580.6338,2500.1082
3070.04,3133.2449,2991.1013,2992.0774,2770.1301,2731.0496,2568.199,2491.2231
9250.378,9363.729,8970.587,8962.67,8306.701,8130.16,7663.3877,7426.0806
1055.5575,1067.9822,1021.21967,1016.94037,944.6763,924.0692,868.6464,838.88055
2617.0195,2644.67,2526.4956,2523.15,2337.7668,2286.456,2151.1338,2083.879
1007.11786,1013.7307,967.5649,965.18225,899.1838,874.3846,820.168,792.37085
9617.645,9756.229,9337.075,9337.6455,8653.135,8483.538,7990.113,7748.1465
5802.5234,5883.244,5632.6655,5632.903,5215.2944,5113.1885,4818.6255,4672.9478
8779.223,8858.319,8468.38,8456.822,7847.531,7659.8755,7206.7437,6976.4854
6972.661,7064.9463,6762.6353,6760.2764,6261.446,6135.403,5780.438,5603.692
11349.971,11436.299,10940.779,10911.803,10136.4795,9882.474,9298.659,8990.769
5478.2866,5554.244,5318.6567,5319.399,4926.0103,4827.097,4548.209,4412.2495
16275.85,16421.643,15802.607,15818.2,14638.8125,14294.514,13561.907,13147.211
11035.38,11166.678,10741.116,10699.202,9976.601,9755.715,9230.909,8860.454
10772.903,10922.838,10451.653,10429.945,9669.21,9479.159,8927.145,8639.61
9648.56,9819.125,9386.393,9389.078,8724.138,8570.128,8061.551,7812.188
17455.365,17719.072,16977.291,16982.283,15702.994,15414.566,14548.579,14115.989
3781.495,3798.9373,3655.2175,3634.5396,3382.3533,3292.448,3117.3062,3006.007
5162.192,5080.8276,4920.0176,4963.4,4608.4624,4406.096,4212.0166,4071.2544
5578.7344,5572.899,5382.39,5387.854,4965.878,4814.2266,4577.3135,4434.523
3975.253,3922.603,3798.407,3815.5332,3548.196,3399.5308,3244.9446,3150.2744
5788.5347,5731.0283,5464.2544,5424.8276,5059.9834,4861.4014,4554.7886,4383.868
1747.3197,1736.2744,1667.5995,1661.0258,1539.4188,1485.8391,1402.8762,1350.4069
2208.4116,2218.29,2145.2498,2125.2773,1973.0443,1920.3792,1822.166,1753.825
7149.8154,7292.6187,6958.654,6885.395,6418.335,6324.1265,5931.311,5699.8438
1021.1603,1022.149,1002.41534,1011.99255,909.38855,885.45734,851.8003,831.08215
2371.8325,2428.1626,2326.4077,2292.4517,2145.0593,2127.473,2000.4191,1913.5804
1100.5302,1106.0951,1062.1152,1068.9012,988.9636,962.8442,912.3637,889.14185
6663.0576,6377.523,6183.295,6147.4575,5868.697,5484.5254,5249.4365,5009.308
1333.0801,1332.4965,1280.0361,1265.7338,1192.6981,1155.8506,1093.2695,1048.8573
1130.4044,1141.9562,1092.7507,1090.9719,1012.1476,988.7807,931.0293,901.2361
1136.6405,1148.3615,1098.8505,1097.0336,1017.7377,994.32684,936.21783,906.28186
1103.1906,1113.316,1066.6853,1065.8549,987.9939,964.36743,909.3089,880.70123
1140.7107,1152.75,1103.0941,1100.7703,1021.40405,998.1705,939.8236,909.2238
1144.8536,1157.4841,1107.8534,1105.7144,1025.8333,1002.87714,944.4618,913.93555
1144.9105,1157.2867,1107.8568,1105.7377,1025.756,1002.62006,944.41473,913.9205
1123.7584,1135.7224,1086.8157,1084.5157,1006.32227,983.49664,926.03577,895.8624
1151.3221,1164.4989,1114.7207,1113.1757,1031.7866,1009.2196,950.71387,920.30927
1154.3776,1169.2408,1118.7122,1117.1898,1035.8945,1014.1952,954.86414,924.4446
1154.9481,1165.8677,1115.4613,1115.2609,1034.0588,1009.3185,950.4158,921.1495
1167.193,1178.6432,1128.7747,1128.8344,1045.1055,1021.06366,962.7686,933.65375
1125.9491,1137.3156,1088.2773,1086.0477,1007.94604,984.5696,926.9238,896.79114
1115.3429,1127.3463,1078.3296,1075.7775,998.74854,976.1057,918.5897,888.51337
1114.434,1126.0364,1077.3933,1075.5497,997.9888,975.04346,917.9754,888.4958
1142.0148,1154.1034,1104.3999,1102.0884,1022.6997,999.4,940.96216,910.5026
1145.681,1158.0369,1108.7856,1106.8988,1026.17,1003.1962,945.17566,915.0165
1137.0505,1149.1581,1099.5187,1098.2427,1018.3891,995.2298,937.05457,907.3815
1110.5741,1122.9933,1074.1477,1072.2754,994.86316,972.6301,915.4243,886.05383
1127.4701,1140.5792,1091.4768,1089.0721,1010.3046,988.20874,930.39624,900.1144
1197.6459,1212.3264,1160.7164,1158.4122,1073.9652,1051.1622,990.2501,958.28485
1137.4697,1149.6547,1100.6453,1098.2301,1018.6123,995.70526,937.93915,907.483
1142.6622,1154.0575,1104.2275,1102.3656,1023.20013,999.21,940.73584,910.5415
1147.2001,1158.2762,1108.1627,1107.843,1027.4991,1002.98035,944.3498,915.19934
1147.0273,1158.472,1108.3179,1106.1777,1026.879,1002.8813,944.0305,913.5191
1102.552,1113.051,1064.4961,1062.1356,986.403,962.90643,905.99084,876.46967
1137.7657,1149.5881,1100.1946,1098.5139,1018.977,995.6211,937.6211,907.7015
1149.3641,1161.5265,1111.7068,1109.8915,1029.4088,1006.0251,947.4823,917.25146
1126.8015,1138.189,1089.6226,1087.9181,1009.1611,985.79047,928.6238,898.8553
1149.784,1163.7174,1113.6937,1111.0651,1030.5287,1008.40857,949.56067,918.33307
1177.2405,1189.9349,1138.1223,1137.3619,1054.5511,1030.6624,970.16095,939.92365
1152.1678,1163.7615,1113.0038,1112.242,1031.666,1007.56146,948.2927,918.6869
1147.3541,1158.7762,1108.178,1107.5953,1027.3091,1003.2026,944.1618,914.8257
1170.8138,1182.9384,1131.5945,1129.4065,1048.4149,1024.1155,963.8582,932.6706
1116.8705,1127.2953,1078.0044,1076.5187,999.19855,975.2535,917.6862,888.4521
1111.7579,1121.9623,1072.8489,1071.4918,994.5368,970.5471,913.2056,884.1917
1107.5199,1117.5814,1068.675,1067.5342,990.70276,966.72986,909.64954,880.90356
1259.9303,1275.4142,1220.2067,1220.5409,1130.5309,1106.309,1041.8423,1010.3216
1625.4149,1638.5912,1564.9705,1566.7083,1452.3678,1415.3,1329.7865,1289.9884
1567.211,1578.5219,1510.1377,1513.2308,1400.0586,1364.9244,1286.3542,1250.3099
1480.1123,1491.0996,1430.8584,1437.756,1325.663,1294.0435,1224.4382,1195.6558
1562.5021,1577.93,1509.5459,1509.6027,1400.2489,1367.303,1287.4812,1248.976
2210.808,2234.537,2141.45,2144.3022,1982.6501,1938.9556,1830.3235,1778.536
1029.2457,1000.2165,969.1875,972.60596,905.8912,861.3485,818.27966,771.0334
4438.5337,4193.7896,4100.557,4185.168,3902.9807,3606.5469,3490.7522,3374.7788
1629.9681,1637.861,1583.263,1539.978,1468.5972,1415.5203,1328.5121,1255.4557
16543.807,16788.283,16090.985,16119.133,14906.476,14629.079,13815.595,13422.757
11461.926,11447.427,10733.054,10824.068,10316.107,9938.075,9152.763,8669.347
10591.778,10852.788,9692.386,10263.824,9769.494,9432.009,8355.776,8478.957
2427.2485,2434.0186,2461.6953,2528.0488,2170.4968,2057.5564,2012.5022,1980.545
5982.5347,5229.22,5131.3716,5295.31,5260.7227,4502.4507,4373.692,4082.6155
1159.2156,1100.7573,1128.6528,982.9333,1021.34686,960.12854,953.3472,818.9325
9548.437,9254.969,9005.741,9016.818,8660.495,8136.89,7740.6646,7202.048
13077.754,13394.677,12828.648,12888.629,11779.165,11668.588,11001.97,10705.812
6512.7075,6593.5024,6286.862,6416.673,5823.775,5707.8423,5370.149,5294.4673
7385.3955,7501.604,7025.3657,6776.952,6508.4937,6355.4575,5789.901,5383.65
10004.788,10118.174,9682.466,9671.389,8969.568,8772.964,8261.19,7998.721
1550.5941,1562.5094,1431.6289,1359.8657,1365.1786,1328.5669,1170.2948,1061.11
10039.942,10161.322,9714.669,9709.99,9002.434,8807.183,8287.855,8034.264
14421.415,14333.786,13853.907,13957.792,12973.583,12501.609,11914.827,11443.932
3216.9893,3193.129,3090.5803,3106.1526,2899.86,2790.7683,2661.3708,2552.985
11088.739,11421.635,11086.966,11018.27,10130.177,10062.69,9567.092,9205.933
8966.683,9083.019,8698.019,8681.063,8062.424,7896.517,7430.0083,7183.5557
10728.644,10833.076,10365.196,10356.07,9633.01,9402.413,8838.424,8554.315
14681.999,14759.273,14172.412,14206.632,13281.973,12900.87,12205.14,11742.591
26483.016,26368.307,25411.7,25689.12,24033.729,23118.07,21949.207,21131.002
21801.154,21607.57,20882.904,20972.041,19648.99,18877.865,17982.875,17206.967
14695.326,14774.754,14186.809,14221.273,13293.6,12913.944,12217.163,11756.185
4375.19,4447.658,4271.1533,4233.346,3984.3708,3911.6094,3692.6875,3518.4543
10031.333,10142.413,9692.372,9698.275,8995.115,8792.212,8271.366,8023.1606
10481.892,10622.582,10165.653,10187.622,9413.926,9220.475,8692.282,8449.319
7408.645,7473.7446,7177.226,7155.1636,6635.97,6489.9404,6133.275,5936.9204
10385.075,10427.758,10010.251,10042.305,9305.345,9052.937,8558.108,8299.61
11651.754,11764.346,11319.046,11279.762,10411.557,10213.908,9667.901,9346.881
5801.4365,5712.102,5480.179,5468.8403,5164.231,4927.25,4648.0312,4492.1523
7089.317,6990.6196,6743.2495,6728.239,6441.0137,6145.188,5823.6226,5524.234
11580.103,11726.044,11270.815,11277.217,10563.253,10325.25,9764.198,9352.819
2316.6245,2336.727,2229.637,2227.9836,2069.329,2020.424,1899.5985,1843.5193
9995.854,10107.095,9662.885,9653.247,8955.07,8755.838,8239.034,7986.196
10328.162,10432.095,9985.524,9985.854,9273.693,9056.924,8534.792,8275.315
7568.0034,7508.2285,7145.4165,7151.694,6705.7974,6445.874,6041.697,5825.5737
1527.5216,1498.0853,1412.9481,1419.2524,1341.1979,1273.0397,1182.5669,1136.7589
9095.626,9006.229,8558.343,8570.637,8046.7876,7718.755,7224.1616,6962.117
8893.278,8903.039,8514.429,8520.108,7893.595,7654.7324,7206.8135,6986.689
6565.909,6625.8154,6392.192,6429.828,5889.1523,5763.4673,5480.608,5350.013
5201.757,5272.147,5067.352,4998.7603,4684.859,4609.497,4345.018,4137.4883
2556.8494,2658.6128,2535.62,2519.2988,2333.6714,2339.1902,2193.6233,2114.1235
598.88464,572.4576,526.5327,504.83173,494.4547,461.49274,412.35327,379.50662
2012.4838,1810.2975,1715.2964,1697.9276,1648.3533,1457.4861,1352.9902,1283.5612
3590.6765,3642.3186,3493.7764,3476.2593,3236.654,3170.4055,2986.1094,2877.5322
12695.698,12876.773,12307.8955,12275.722,11378.156,11178.239,10499.663,10133.344
5306.1543,5463.9766,5233.054,5115.902,4722.845,4707.797,4423.67,4237.4526
809.8165,825.7242,782.92365,774.4458,722.74896,709.8708,659.3347,629.6766
23717.42,23969.12,23281.08,23107.902,21551.746,21077.156,20072.895,19218.105
10298.618,10443.314,9995.9795,9973.072,9264.334,9081.712,8554.319,8278.11
1345.3909,1366.3851,1310.9478,1298.1885,1207.0958,1186.7256,1118.1404,1076.4161
12237.942,12396.314,12051.267,11789.273,11131.809,10849.671,10278.544,9728.88
10590.606,10717.154,10232.61,10136.234,9441.209,9250.786,8677.728,8339.216
3632.0552,3685.735,3537.6458,3550.997,3279.9968,3218.8225,3045.1038,2961.6772
1147.0458,1164.0151,1116.5898,1118.8156,1031.8634,1012.89294,957.2381,930.6273
10317.308,10457.441,10005.215,9993.594,9269.889,9084.317,8555.5205,8286.507
7784.8657,7817.5293,7484.7124,7473.139,6944.2163,6746.8633,6353.501,6150.688
6114.474,6172.5254,5949.484,5961.7363,5486.074,5374.4893,5105.2026,4962.897
4506.6436,4547.822,4383.0317,4397.0825,4053.8765,3963.5803,3763.0647,3658.3296
4028.599,4055.8416,3906.506,3906.9607,3612.4158,3520.7654,3336.9514,3234.0078
3247.397,3274.1016,3132.6978,3126.5742,2903.1958,2832.0725,2665.7656,2580.9849
1971.598,1972.4757,1892.1068,1904.6649,1782.8682,1723.5726,1631.3938,1565.9481
9252.882,9222.643,8835.747,8865.059,8276.422,7983.516,7535.4604,7304.0693
13848.868,13781.91,13359.346,13345.404,12469.732,12045.472,11499.31,10990.177
5784.6504,5897.184,5654.936,5685.3027,5232.104,5152.3726,4867.736,4740.269
2061.4111,2086.3423,2005.2502,2011.4589,1857.046,1818.833,1721.5951,1672.5518
1870.5436,1895.1117,1819.9486,1823.8383,1682.9996,1648.8768,1558.6741,1512.9475
2659.7,2699.0986,2583.2961,2589.9536,2404.0754,2359.4014,2225.796,2154.8137
1662.2509,1694.4742,1611.9944,1616.3297,1493.6469,1469.9098,1380.1877,1342.7587
4062.5068,4099.1084,3889.0808,3877.358,3594.7698,3513.9763,3288.2825,3186.1538
10833.093,10847.596,10432.761,10468.811,9617.303,9375.914,8896.898,8666.745
7573.683,7613.558,7300.5293,7256.309,6741.4263,6566.788,6199.2725,5979.28
3055.5317,3007.9824,2913.5486,2894.8755,2757.5815,2629.623,2505.2502,2367.0073
6872.6396,6929.537,6618.733,6596.5015,6139.3813,5986.592,5624.775,5440.1694
6707.868,6805.1143,6518.1343,6511.193,6035.5474,5917.569,5578.938,5405.398
1996.5044,2017.2288,1935.9279,1940.8049,1791.5149,1751.4822,1655.0244,1608.4131
9447.141,9385.585,8906.421,8902.327,8366.003,8044.453,7513.4917,7228.624
2904.7275,2957.851,2840.4626,2838.4873,2617.0083,2579.1223,2439.6633,2370.0356
10672.788,10836.76,10435.857,10433.213,9619.685,9458.726,8970.514,8685.3
9034.659,9033.08,8719.069,8761.476,8056.9155,7847.6543,7478.397,7278.111
14421.653,14477.358,14083.251,14046.547,12921.856,12601.397,12057.585,11754.901
9099.772,9010.441,8562.441,8574.901,8050.5757,7722.503,7227.7866,6965.7573
8718.884,8781.907,8446.813,8248.332,7778.6523,7606.0703,7159.7944,6801.144
24398.3,24809.035,23771.363,23722.955,21929.43,21530.525,20294.049,19653.746
6511.8613,6569.4087,6300.222,6365.364,5825.2383,5695.326,5393.116,5285.398
7620.801,7814.405,7429.0825,7431.489,6863.63,6786.5312,6353.2427,6170.6157
3068.9478,3080.7427,2954.2683,2996.696,2746.8638,2670.0225,2527.9075,2484.2407
1309.2557,1306.0206,1244.3595,1278.2269,1171.0917,1134.6812,1071.7335,1055.0099
7398.6113,7478.027,7127.844,7225.201,6637.606,6483.4404,6094.0347,5958.874
7658.2812,7727.9116,7406.2847,7480.4785,6912.9985,6746.2163,6381.083,6208.3364
7039.79,7187.377,6948.0444,6867.5815,6400.212,6301.3613,5981.599,5693.054
2235.5923,2245.3308,2145.156,2194.5854,2005.5336,1951.8057,1846.2645,1816.6987
888.33105,909.4602,865.806,874.56885,802.4537,793.4664,746.0685,733.7087
7679.1562,7625.3096,7391.6406,7369.095,6929.512,6673.5146,6364.895,6057.181
13738.881,13826.845,13360.211,13225.524,12336.047,12041.429,11450.127,10911.856
11835.999,11986.379,11470.9375,11473.0,10632.371,10409.427,9806.289,9509.731
9168.655,9220.689,8858.642,8879.978,8203.213,7986.216,7534.0376,7266.634
7706.9917,7824.0776,7502.1836,7559.805,6950.596,6823.6035,6453.732,6293.4214
1937.2361,1963.3683,1881.0873,1891.5712,1741.0309,1706.499,1610.7256,1567.9652
4661.79,4680.5244,4479.0938,4494.726,4165.8755,4049.536,3818.7659,3714.6536
7295.9263,7241.412,6965.0083,6989.107,6485.685,6242.668,5914.2837,5750.481
4472.508,4375.6777,4242.2046,4299.5674,3924.9106,3739.1077,3572.7214,3508.044
3122.0652,3117.1704,2992.903,2994.2307,2779.1096,2689.3835,2542.4968,2466.27
4433.2246,4377.313,4224.2207,4210.637,3925.0808,3764.2004,3575.3372,3456.1982
7624.4736,7472.021,7252.2397,7399.8125,6719.107,6405.729,6130.4067,6042.353
3664.7422,3637.4583,3500.6682,3495.5444,3246.1284,3127.0315,2961.6355,2867.3052
5039.033,4828.156,4727.778,4794.0195,4440.4077,4150.5225,4009.8208,3907.2842
1844.922,1823.1428,1766.0327,1821.6842,1641.6627,1576.3264,1509.3853,1503.6134
1510.5868,1511.265,1449.7783,1438.3383,1345.2662,1304.1724,1230.8767,1185.5421
3842.4236,3712.6895,3592.0684,3622.1519,3395.4001,3192.5408,3049.8503,2966.4158
8687.241,8712.085,8372.558,8202.66,7752.733,7539.503,7120.3228,6787.815
