V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48
29645.16,29436.445,28859.605,28113.164,29138.89,29377.537,29245.705,29566.584,30466.969,31375.168,30785.432,31688.35,31880.578,31675.168,31739.64,31837.322,31341.88,31644.584,30683.969,30600.549,29825.764,30126.764,29398.117,29348.781,28835.107,28515.047,28947.727,28429.887,27945.012,28510.83,29515.127,28549.97,29044.96,29974.273,30431.148,31245.023,31522.408,31557.549,31208.766,31438.664,31203.078,30842.121,31414.064,30740.5,30473.842,29539.328,29696.422,29481.824
8323.126,8191.881,7920.794,7345.8306,7850.6694,8083.957,7683.471,8058.3457,8290.383,8863.433,8267.419,8531.09,8719.514,8421.354,8656.975,8803.008,8489.242,9081.945,8038.0684,8630.894,8345.224,8497.926,7851.0713,8281.364,8156.332,7916.835,8316.504,8089.408,7791.2373,7881.413,8433.074,7534.2695,7868.0854,8249.399,8203.7295,8588.83,8757.703,8549.041,8319.496,8748.287,8519.548,8311.963,8983.674,8656.161,8697.927,8192.392,8426.426,7899.6753
577.5852,564.44,554.9506,517.41296,540.94257,559.8639,540.20374,565.4158,578.1819,611.754,578.68396,589.61597,603.5058,583.6422,600.0105,606.99426,590.8738,623.3828,558.44635,598.7079,581.28516,582.7474,541.5681,572.49225,568.58435,553.2117,569.8197,556.18787,544.56354,546.89246,576.93823,531.0261,551.90247,573.5306,573.74255,597.35706,608.5587,597.7061,582.3668,606.61566,589.3303,578.1812,614.6454,601.1376,600.2961,569.9746,580.4369,547.827
161.08017,159.77087,154.12999,143.08145,151.26707,157.64447,148.62018,157.28712,159.91022,172.08951,159.33438,163.57898,167.7479,161.00157,165.68893,169.53078,162.79463,176.85553,153.34436,167.66708,163.38306,164.6181,150.84747,160.55203,159.42905,155.38266,161.70633,157.16347,152.58601,153.21033,163.4883,146.61423,153.73141,160.0739,158.57182,166.32352,169.96362,165.1735,160.78342,169.58154,163.96191,159.17969,173.76553,168.10962,169.41595,159.09253,163.45662,152.18352
14091.66,13849.526,13459.969,12524.039,13278.703,13695.344,13085.798,13707.351,14068.671,14989.092,14048.801,14445.781,14758.064,14270.674,14662.375,14879.096,14403.122,15319.599,13637.519,14608.408,14152.835,14342.547,13285.401,14004.389,13837.09,13441.615,14024.469,13662.18,13228.258,13359.9375,14215.843,12842.171,13383.149,13988.381,13940.545,14560.268,14841.922,14527.609,14145.129,14813.102,14419.148,14095.853,15141.077,14659.276,14702.0625,13889.623,14240.141,13380.237
1291.3652,1257.5272,1221.075,1091.4774,1163.7928,1236.7471,1140.0212,1239.1505,1256.7756,1379.3503,1244.1396,1266.6792,1316.2247,1236.4971,1302.8871,1335.8203,1279.1082,1422.6346,1167.7993,1345.6403,1303.2882,1310.2692,1154.8916,1285.7302,1287.2449,1233.3271,1301.1523,1261.7374,1218.0114,1211.1729,1310.0754,1129.8285,1204.1067,1264.5474,1239.6318,1312.3083,1349.6061,1298.4558,1245.1389,1346.7019,1283.5466,1242.8125,1394.9915,1349.3971,1365.3433,1264.2986,1313.7104,1170.4685
53167.938,51866.13,50380.445,45553.945,48471.234,51100.5,47585.23,51186.41,52075.48,56692.89,51683.9,52744.6,54566.074,51684.734,54059.47,55279.754,53094.5,58332.188,48960.59,55307.535,53591.086,53962.55,48230.773,52877.75,52770.508,50769.33,53348.17,51799.11,50081.34,49993.688,53796.918,47019.938,49802.95,52221.04,51437.258,54247.742,55660.305,53765.816,51798.195,55538.906,53242.87,51688.99,57338.547,55468.29,55988.805,52134.21,53973.32,48786.43
29785.322,29381.746,28543.857,26915.8,28443.082,29076.855,28101.756,29129.21,29960.445,31621.602,30013.66,30918.371,31431.646,30655.02,31257.123,31625.668,30712.996,32222.559,29400.69,30824.805,29900.326,30337.488,28532.531,29566.55,29115.004,28439.363,29501.777,28803.793,27947.906,28348.504,29971.098,27506.562,28477.592,29693.904,29743.232,30926.02,31436.256,30943.941,30264.041,31381.176,30737.664,30115.588,31913.145,30938.607,30930.893,29433.691,30020.328,28673.143
2264.4912,2226.1772,2173.2544,2048.212,2154.6252,2206.415,2139.0718,2218.246,2278.8818,2400.8755,2284.2908,2346.0537,2385.8022,2326.9644,2375.7078,2399.349,2336.418,2441.974,2232.315,2342.7268,2273.0913,2298.245,2161.6577,2244.9038,2216.0757,2163.008,2235.1372,2184.4312,2126.3699,2153.5894,2269.8633,2094.7212,2167.1816,2257.2056,2263.6113,2350.3745,2389.6147,2355.3542,2302.3167,2383.6104,2332.4868,2290.245,2417.5193,2352.0657,2347.874,2237.571,2278.5645,2175.1526
6661.2847,6533.1562,6372.4478,5979.011,6313.1895,6469.4116,6252.9146,6497.223,6681.375,7060.794,6691.7373,6875.9473,7002.82,6816.489,6973.643,7046.7236,6854.167,7187.371,6530.838,6887.247,6676.433,6760.448,6332.747,6602.269,6514.361,6345.857,6582.3193,6426.6455,6242.463,6320.672,6679.049,6118.26,6345.0684,6619.5254,6631.191,6895.6855,7018.3853,6900.16,6737.8696,7002.1045,6845.077,6716.3936,7123.5557,6915.936,6909.675,6572.1465,6706.492,6369.089
15478.027,15318.676,14836.298,14019.496,14846.206,15147.094,14628.779,15144.09,15588.58,16450.203,15614.081,16119.5625,16370.85,15981.949,16268.317,16475.04,15975.804,16777.879,15334.353,16025.599,15542.124,15805.355,14892.075,15381.211,15117.129,14783.958,15361.468,14993.889,14522.132,14752.66,15617.683,14317.141,14813.795,15452.816,15473.578,16093.874,16348.078,16097.18,15754.99,16327.409,16013.529,15672.406,16615.555,16080.512,16085.758,15304.351,15613.246,14955.417
597.4327,592.97815,579.9551,552.49316,569.75433,589.664,571.70984,594.3738,602.8641,635.1165,605.78186,617.60785,628.77747,611.957,622.2099,630.83215,615.22766,646.0214,587.96765,620.32355,608.227,606.24817,571.08936,592.9135,591.049,581.1284,589.9123,577.3746,569.946,572.7573,597.6356,563.66473,582.3855,599.8282,601.27905,623.27155,633.4897,625.0669,613.0716,631.00586,614.7715,602.1897,634.874,622.4635,622.199,594.3513,601.6481,575.7596
267.87234,265.47614,255.02216,237.17538,254.91269,261.40808,247.81189,259.7425,267.7124,286.45325,266.24158,276.395,281.7085,272.5694,279.58484,285.13974,273.53836,293.9628,260.34155,278.46307,268.57074,274.95953,254.41429,267.18185,261.9016,255.1023,268.9004,261.56818,250.31337,254.55865,273.33365,243.20505,253.6284,266.64102,264.88696,277.39603,282.30777,275.63882,268.56097,282.2373,275.451,268.2867,290.23077,278.92465,280.385,263.8664,271.47815,255.97514
554.7335,554.4527,562.69293,596.50183,586.79114,564.5335,617.97815,583.55066,605.7888,575.00464,628.255,641.2177,626.3958,657.2284,630.6121,612.33276,629.2499,558.308,653.2937,564.43115,557.80853,553.6677,602.41327,541.3482,528.30145,540.5333,510.49698,513.0686,526.7218,547.1802,527.45917,596.4647,578.5355,580.1646,614.828,607.3019,600.10693,632.6655,642.2768,596.26196,615.0703,625.3544,560.98035,570.02185,545.88,564.68036,539.5424,600.7595
2197.5857,2145.117,2103.6729,1933.696,2013.2761,2124.8438,2011.5515,2145.169,2167.5388,2331.9233,2164.789,2190.8008,2261.429,2156.2449,2239.575,2279.0269,2209.6099,2386.7417,2050.7124,2281.8132,2229.1504,2216.7593,2010.4265,2177.9912,2189.216,2118.772,2181.7793,2125.3135,2088.1938,2075.7144,2197.4868,1987.996,2090.8892,2168.4592,2151.1587,2253.0881,2308.6487,2245.496,2174.268,2299.4219,2207.671,2151.1409,2344.0334,2291.3848,2302.8357,2165.4233,2220.769,2033.8889
16943.697,16913.445,16347.618,15683.768,16527.842,16781.855,16313.949,16723.32,17210.588,18028.396,17278.275,17897.426,18088.127,17786.885,17929.414,18159.568,17638.674,18373.273,17116.568,17551.809,17076.816,17365.242,16603.795,16851.25,16525.598,16286.425,16808.283,16418.184,15954.161,16252.252,17113.258,15963.313,16407.236,17045.117,17122.234,17749.482,17984.3,17772.23,17510.53,17959.22,17702.82,17337.523,18189.09,17597.33,17599.922,16825.586,17097.674,16650.52
1896.5856,1866.9423,1814.4562,1700.7885,1797.304,1847.1088,1775.6104,1850.8951,1899.7258,2013.5867,1901.1798,1953.6989,1992.1646,1934.5111,1979.9253,2006.8727,1945.5618,2055.1516,1852.1282,1964.4326,1905.6769,1929.2944,1801.1968,1882.0625,1858.6095,1811.8384,1880.457,1834.9934,1780.7109,1800.7617,1908.3976,1740.8987,1808.2037,1886.3989,1884.9204,1963.7338,1998.6339,1961.9269,1914.1602,1994.8444,1947.8212,1905.8887,2032.6421,1971.4363,1973.1807,1871.4421,1913.2173,1812.6348
3804.669,3723.7827,3587.169,3190.8938,3418.5962,3653.1536,3324.5308,3642.9785,3681.0703,4075.1147,3635.1143,3707.6572,3864.1182,3610.1387,3810.8286,3932.1035,3736.4172,4225.413,3396.1787,3974.6338,3853.2686,3877.6013,3385.7605,3797.0366,3802.5283,3645.6409,3862.4,3737.2637,3597.4648,3569.0361,3885.4749,3302.3232,3539.2458,3721.39,3627.0496,3859.0142,3975.728,3797.8643,3639.0935,3968.8862,3768.632,3628.529,4134.881,3981.6738,4044.5986,3722.5696,3884.9897,3434.3613
5093.258,5037.2676,4878.2925,4570.194,4841.0713,4981.3726,4764.5864,4976.79,5106.8887,5429.057,5098.9277,5257.334,5355.0625,5194.1494,5315.3906,5399.6733,5221.588,5549.8257,4970.298,5286.3286,5126.124,5200.9893,4842.542,5068.76,5000.042,4876.665,5077.373,4950.044,4790.752,4849.9736,5153.6167,4679.474,4862.48,5078.962,5062.9683,5282.403,5378.2285,5272.883,5146.3936,5368.735,5234.932,5115.545,5477.6475,5301.176,5317.6914,5031.8887,5149.96,4874.923
109807.25,108732.53,105446.32,99457.22,104909.24,107661.734,103607.53,107661.74,110413.14,116858.414,110516.61,113857.016,115818.06,112716.22,114891.32,116551.99,113006.23,119280.49,108042.875,113851.58,110648.84,112071.62,105116.34,109168.875,107690.65,105321.55,109127.375,106470.08,103426.72,104720.49,110774.42,101650.45,105331.16,109669.516,109642.47,114133.516,116058.81,114070.35,111624.16,115848.39,113243.984,110758.64,117842.7,114201.55,114420.48,108658.89,110902.84,105698.78
102207.65,100746.56,97816.03,91063.71,96195.33,99595.664,94904.914,99733.31,101976.6,108862.305,101806.31,104508.09,106854.59,103120.34,105980.04,107767.45,104194.71,111370.125,98509.1,106118.46,103041.26,104097.06,96156.39,101652.3,100686.84,97952.4,101877.28,99270.05,96328.39,97090.5,103215.805,93371.81,97400.664,101602.484,101104.06,105658.91,107734.61,105380.91,102580.59,107505.75,104414.36,101912.05,109783.484,106438.0,106873.23,100877.41,103366.52,96919.55
94122.36,92801.7,90117.98,83967.97,88645.44,91755.86,87494.125,91897.55,93954.016,100243.83,93818.305,96300.0,98439.46,95038.305,97629.984,99263.484,95998.33,102533.66,90809.2,97722.17,94910.03,95858.53,88620.09,93607.28,92720.62,90234.984,93790.96,91402.66,88731.15,89438.484,95029.55,86080.63,89759.2,93598.625,93166.94,97336.29,99232.58,97099.58,94545.836,99018.234,96194.09,93902.15,101070.05,98016.26,98402.39,92920.5,95175.984,89320.4
5277.6465,5155.801,4977.5903,4410.4355,4708.7827,5060.9067,4591.631,5055.705,5093.0366,5655.6235,5023.948,5108.753,5335.287,4965.2197,5258.4062,5431.5205,5162.3037,5864.586,4664.2363,5517.5176,5357.161,5368.798,4657.17,5265.1465,5293.3154,5070.451,5357.4463,5184.1787,5003.0254,4949.4717,5381.8394,4571.978,4908.8584,5155.5596,5018.366,5343.169,5512.1543,5255.8066,5028.8394,5499.373,5200.932,5006.053,5727.127,5525.4307,5618.4404,5164.3096,5389.0884,4728.8423
40918.39,40189.473,39031.258,35711.11,37634.758,39648.18,37137.695,39779.973,40283.26,43634.016,40082.7,40853.78,42147.484,40087.92,41674.38,42629.73,41001.87,44860.03,38051.6,42609.008,41485.7,41563.7,37475.71,40710.766,40697.973,39396.055,40998.58,39864.19,38797.21,38696.617,41361.164,36745.66,38757.324,40413.18,39888.2,41954.08,42992.97,41649.08,40288.133,42877.234,41146.17,39947.01,44001.844,42713.457,43086.812,40289.48,41502.066,37915.81
1239.2373,1209.0737,1194.1914,1111.6989,1146.861,1201.7524,1156.235,1219.2656,1234.2715,1311.8444,1237.29,1250.5366,1284.1348,1235.3462,1275.2327,1289.7771,1260.5945,1334.5809,1180.7739,1284.2865,1255.9983,1245.7977,1148.1848,1225.7573,1231.5151,1195.9766,1220.0479,1192.2194,1178.4205,1174.5598,1230.6143,1140.5995,1189.7656,1229.2245,1227.8853,1277.7594,1305.081,1280.7228,1244.9194,1299.1987,1254.0515,1228.8813,1312.2697,1290.6392,1290.6848,1224.8048,1246.7946,1160.8268
22886.168,22707.957,22028.797,20941.203,22055.473,22512.541,21814.482,22507.764,23127.25,24324.553,23194.371,23928.703,24267.87,23744.277,24082.836,24383.312,23691.71,24788.469,22809.18,23703.088,23047.572,23369.254,22137.053,22739.172,22381.297,21955.55,22681.16,22149.07,21540.932,21869.098,23056.14,21366.227,22045.113,22921.336,22988.145,23866.648,24227.352,23894.75,23450.572,24185.7,23739.023,23253.094,24524.066,23778.203,23783.715,22678.242,23081.23,22232.938
1820.783,1797.3696,1742.92,1624.602,1713.4043,1775.6309,1690.8955,1778.8082,1812.8016,1934.7306,1812.8962,1858.286,1902.5847,1834.4487,1883.3894,1917.2019,1852.2239,1983.3816,1750.9482,1890.4082,1840.2601,1853.339,1714.2721,1808.3597,1794.0035,1749.0347,1813.0143,1766.3694,1720.6023,1727.8965,1835.5483,1663.8597,1737.4849,1808.8958,1798.1052,1880.0488,1917.4958,1873.3967,1825.4438,1914.6708,1858.8083,1811.2771,1953.8015,1893.9751,1904.1489,1797.1827,1841.8698,1726.9331
2401.0435,2388.0542,2281.2505,2094.143,2241.7764,2345.8657,2175.2495,2326.5178,2363.665,2572.604,2345.2158,2419.8088,2489.5652,2372.2734,2452.5764,2526.101,2402.5605,2662.5288,2248.149,2506.3745,2435.1255,2467.2693,2230.06,2399.775,2376.7874,2311.4739,2432.959,2358.638,2270.4102,2277.761,2460.7961,2149.082,2268.8452,2378.0645,2336.6724,2468.2896,2527.1963,2435.126,2363.2266,2525.2124,2432.1582,2347.1504,2613.5044,2507.7678,2540.9014,2363.6287,2447.34,2251.391
109727.734,108655.44,105369.72,99385.39,104835.375,107584.92,103532.66,107583.57,110333.63,116774.84,110436.516,113776.24,115735.305,112636.016,114808.89,116469.27,112924.64,119195.9,107965.984,113769.61,110568.734,111992.12,105042.05,109090.56,107612.07,105245.3,109049.91,106394.23,103351.46,104645.36,110696.29,101576.86,105254.78,109590.84,109563.29,114051.516,115975.18,113987.78,111543.69,115765.16,113163.125,110679.05,117759.11,114119.08,114338.37,108580.37,110823.17,105623.91
1952.1411,1907.1243,1860.7041,1695.29,1785.511,1883.1532,1766.6747,1893.6292,1920.8706,2080.7944,1910.9243,1943.2987,2006.9414,1906.3857,1988.1506,2028.6294,1957.1521,2134.0945,1810.6409,2030.0413,1974.0929,1977.624,1777.8467,1940.716,1942.8174,1873.5645,1951.8828,1898.8674,1847.1029,1842.6475,1967.6726,1747.3069,1844.3088,1924.0609,1901.2201,1998.2935,2048.8315,1987.6292,1918.3849,2042.2148,1958.5225,1905.602,2095.14,2037.7012,2052.7468,1920.5634,1978.4276,1798.6318
3118.4546,3109.1504,2979.204,2762.412,2940.5312,3059.8484,2866.9048,3042.74,3095.1602,3343.0369,3076.4336,3176.1204,3252.2957,3119.7612,3209.0186,3294.9377,3147.5034,3446.1917,2967.3728,3255.0105,3163.5374,3204.5532,2927.561,3117.0947,3082.745,3008.4175,3148.6826,3059.541,2952.1433,2972.4697,3189.8232,2830.8467,2969.5623,3105.3938,3065.2795,3223.4207,3292.1152,3191.7124,3107.6807,3288.6497,3178.4033,3078.6245,3382.3855,3256.956,3289.9614,3079.8613,3171.035,2953.7598
3599.4436,3540.7642,3429.3455,3177.857,3381.5776,3495.1772,3318.8223,3491.1387,3581.4744,3834.0657,3571.12,3674.2888,3760.035,3624.841,3731.6982,3796.759,3663.1147,3927.1675,3458.4207,3734.7583,3617.2173,3668.9626,3379.2925,3580.6707,3537.264,3433.5723,3594.8696,3498.3682,3378.7788,3410.3691,3642.206,3260.4177,3407.7988,3567.2122,3545.6443,3711.981,3788.0334,3695.6438,3593.4243,3781.5178,3673.375,3583.8538,3878.2837,3745.9697,3764.2466,3544.7988,3642.5881,3404.083
3415.2427,3365.6162,3263.8716,3042.1287,3226.575,3326.969,3174.8809,3325.8713,3412.121,3637.1616,3406.1724,3506.2651,3579.8552,3462.9827,3553.902,3611.2305,3490.7368,3719.8486,3309.646,3543.4446,3434.2253,3481.4912,3226.9634,3397.058,3354.3604,3263.2366,3404.5574,3316.2876,3208.8809,3243.067,3452.4077,3117.6956,3247.9915,3395.002,3381.3193,3532.2805,3600.3506,3522.5781,3432.1357,3593.2754,3498.1436,3417.713,3674.023,3554.395,3566.9304,3368.7593,3453.2603,3250.0874
1002.8395,993.8815,960.3445,891.40295,941.7408,980.3459,925.89233,980.8575,997.3059,1071.4009,993.69666,1020.3889,1044.9053,1003.8928,1034.0531,1056.7499,1015.57794,1100.1117,956.7814,1044.8608,1015.9022,1024.1125,938.7986,999.7556,991.63965,966.3042,1005.54126,979.0062,949.4933,954.3409,1018.46106,913.88934,956.8372,998.4413,988.64136,1036.3328,1058.0884,1030.5433,1002.22815,1055.9165,1021.1122,992.92737,1080.4755,1046.8358,1053.6602,990.40234,1016.46436,948.5164
34893.75,34400.848,33376.113,31117.775,32920.5,34012.297,32442.041,34029.785,34842.95,37170.89,34785.46,35765.18,36534.824,35309.195,36248.953,36848.125,35625.72,38011.844,33740.492,36212.156,35140.965,35560.65,32914.4,34708.203,34326.617,33404.867,34786.344,33893.164,32848.082,33157.766,35255.477,31886.594,33235.703,34692.094,34546.54,36091.273,36791.844,35989.297,35060.58,36711.535,35702.445,34857.312,37514.203,36329.047,36463.242,34441.445,35288.094,33153.484
164.95055,162.22685,156.52473,145.10516,156.25543,159.70886,152.24727,159.16238,164.61201,175.59317,164.00192,169.94792,173.37154,167.98042,172.76088,175.423,168.8024,179.82193,160.52145,170.9298,164.4207,168.51291,156.341,164.00482,160.64131,155.91248,164.61636,160.20499,153.3319,155.87567,167.30048,148.77325,155.22008,163.53333,162.85832,170.29791,173.26648,169.4678,164.88193,173.29343,169.51265,165.5675,178.28384,171.52745,171.79944,161.92715,166.75415,157.2565
34224.32,33744.03,32744.164,30543.0,32300.521,33366.836,31840.31,33387.938,34184.22,36455.504,34132.4,35091.586,35841.76,34647.844,35561.684,36144.984,34953.055,37275.168,33113.14,35516.504,34469.773,34876.113,32296.992,34040.81,33667.57,32769.484,34111.703,33238.684,32222.252,32526.719,34572.844,31294.586,32610.562,34033.16,33896.71,35405.867,36090.027,35310.81,34405.086,36010.445,35025.49,34200.47,36787.17,35631.227,35758.934,33785.207,34607.63,32530.918
4645.94,4533.324,4384.2036,3889.189,4151.665,4455.0605,4052.2803,4447.786,4488.81,4977.603,4431.3135,4507.456,4703.3135,4383.2173,4636.232,4781.3,4556.1504,5153.4824,4122.4375,4850.414,4711.332,4724.674,4109.5703,4634.274,4658.51,4457.3037,4712.833,4559.033,4401.4253,4357.871,4731.4277,4030.505,4323.303,4536.6055,4423.468,4705.0664,4854.6553,4635.2373,4438.4277,4842.976,4584.8306,4418.765,5039.6855,4861.3433,4942.62,4548.3477,4743.921,4166.9375
15927.085,15554.5,15091.461,13526.773,14353.241,15315.944,14087.953,15332.113,15491.698,17031.855,15338.056,15593.619,16211.033,15212.11,16004.333,16443.258,15742.086,17576.432,14358.084,16606.994,16146.292,16173.981,14238.75,15867.195,15935.459,15296.102,16071.999,15579.999,15094.49,14977.945,16157.252,13988.629,14914.918,15609.5,15292.996,16195.698,16672.725,16011.014,15378.441,16627.477,15810.297,15286.018,17205.531,16651.305,16876.824,15624.616,16220.402,14426.226
36079.64,35334.96,34389.477,31513.826,33303.37,34892.742,32861.363,35003.953,35631.832,38443.098,35477.836,36225.32,37296.63,35599.938,36966.258,37683.38,36355.77,39421.652,33861.977,37498.785,36413.92,36625.797,33203.523,35872.004,35756.027,34560.523,36061.14,35085.816,34057.23,34093.38,36418.453,32431.049,34116.203,35635.52,35269.734,37026.324,37899.195,36836.047,35643.562,37800.797,36410.617,35447.867,38773.9,37620.11,37872.94,35507.13,36551.04,33544.246
395.0022,390.97852,376.3049,350.60486,375.84033,385.81244,366.42477,383.21356,394.73688,421.88263,393.14218,407.65634,415.52545,402.38132,412.19397,419.85025,403.8571,432.5138,384.3164,410.05008,396.3231,405.15793,375.63925,393.7222,386.5659,376.34857,396.02344,385.0722,369.66132,375.33447,401.94397,359.2364,374.48187,392.8916,390.70346,408.93863,416.56525,406.6708,396.75348,416.23053,406.23822,395.96283,427.72406,411.07446,413.2668,389.3941,400.511,377.52463
2528.7847,2493.1594,2438.2385,2323.459,2426.2092,2476.5896,2422.2554,2492.8674,2558.2734,2676.455,2572.1619,2639.3389,2676.085,2624.2725,2662.8691,2682.8916,2624.7493,2714.5093,2524.1167,2612.0742,2545.0742,2565.1216,2439.4375,2503.7837,2473.928,2425.4558,2485.4292,2432.2012,2382.7253,2414.1765,2523.692,2369.5537,2439.9888,2528.4658,2546.396,2634.2065,2675.33,2646.9292,2598.3901,2667.5454,2617.6826,2574.254,2689.4434,2623.934,2614.9902,2507.0369,2540.5037,2450.0757
1996.1172,1936.7334,1894.1927,1698.6399,1790.4575,1911.5979,1771.7728,1923.3032,1943.6112,2126.2852,1929.5216,1950.4098,2029.0735,1905.988,2007.6621,2053.1992,1979.0927,2186.593,1802.1863,2076.0823,2020.6396,2015.027,1779.6526,1982.2141,1998.5483,1914.3093,2000.1107,1941.8628,1891.7397,1872.7646,2008.4348,1757.7041,1870.857,1952.7476,1920.2393,2027.4104,2087.27,2011.9792,1930.9136,2080.606,1979.1133,1919.8492,2142.9075,2084.5793,2107.111,1957.8641,2027.771,1802.4341
