V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48
14766.229,14301.828,13900.966,13636.731,13576.351,13890.718,13823.81,13849.887,13804.568,14110.281,14439.248,14644.446,14716.29,14826.832,15231.9795,14989.473,14426.14,15102.8125,14873.316,14935.752,15020.669,14986.633,14545.667,14761.577,14467.521,13783.149,13694.316,13557.223,13785.685,13741.11,13560.463,13238.407,13649.6,14075.182,13643.877,14381.348,14787.357,14565.68,14460.855,15046.43,15033.281,15138.559,15364.196,14881.254,15006.395,14624.147,15010.809,14303.051
1337.9744,1272.3677,1273.1096,1175.3416,1177.105,1201.3462,1163.1099,1230.3022,1224.8436,1322.7334,1262.2815,1272.0137,1306.4265,1241.9058,1303.0963,1322.4968,1329.1741,1366.5823,1242.7394,1343.9609,1325.0902,1318.8602,1238.507,1311.8755,1334.158,1283.1736,1264.8735,1235.8625,1216.0674,1187.4154,1248.4235,1154.4153,1178.6733,1212.4559,1228.3496,1250.8916,1324.72,1287.6093,1269.669,1323.7668,1293.0365,1288.6189,1361.7281,1365.3064,1372.429,1319.2937,1331.1201,1214.1978
55265.87,52842.69,52328.08,49236.918,49216.04,50417.18,49199.47,51092.89,50858.234,53993.605,52717.227,53177.844,54281.305,52597.656,54862.133,55057.12,54424.59,56523.062,52594.945,55642.055,55268.45,55054.785,52133.375,54582.156,54817.727,52508.69,51928.168,50986.617,50732.703,49862.12,51290.86,48200.082,49479.953,50951.336,50717.086,52358.535,54907.117,53470.656,52828.445,55211.867,54332.484,54297.617,56762.6,56131.64,56577.547,54540.734,55453.97,51116.586
31292.816,30496.492,29411.451,29368.514,29148.361,29752.701,29862.227,29540.469,29465.59,29653.229,30922.137,31399.389,31367.322,32059.887,32739.727,31987.121,30528.867,31959.678,32205.615,31690.387,32029.43,31943.89,31366.072,31408.176,30518.244,29079.516,28840.08,28681.174,29395.965,29451.723,28617.014,28403.406,29292.84,30180.033,29030.996,30774.904,31419.355,31103.203,30949.066,32092.465,32280.484,32588.125,32679.436,31441.855,31695.074,31054.973,31932.543,30859.174
2375.8555,2316.4705,2234.0,2226.7322,2210.2356,2262.1694,2265.1335,2244.2244,2238.2769,2253.8604,2345.2524,2383.888,2380.1226,2432.02,2485.907,2429.0752,2314.459,2433.3665,2439.4795,2410.328,2434.329,2428.1025,2377.2727,2387.378,2317.704,2208.8428,2192.0698,2181.0518,2235.1416,2240.5603,2177.8425,2157.5144,2225.2734,2297.4883,2203.476,2339.8896,2386.3716,2362.6565,2348.2246,2439.272,2449.4412,2474.307,2484.0127,2388.8794,2408.9753,2357.1562,2426.6367,2340.8433
6984.729,6801.3667,6542.224,6518.6055,6485.126,6665.2656,6672.411,6586.8457,6556.422,6596.0396,6892.5146,6998.452,6993.128,7161.0103,7333.0557,7143.0103,6751.5557,7160.601,7178.4297,7086.6113,7173.8438,7164.564,6989.949,7031.667,6804.358,6456.0303,6438.7295,6409.931,6584.1045,6606.6465,6386.9595,6315.2827,6550.6777,6770.6157,6443.7656,6886.9385,7014.047,6923.3555,6876.7417,7184.9956,7220.1436,7286.3916,7331.5703,7008.151,7085.722,6923.043,7161.6875,6871.6426
16284.678,15876.81,15317.089,15325.65,15201.086,15469.984,15557.713,15380.75,15351.192,15432.847,16112.355,16359.272,16337.894,16705.57,17037.25,16652.297,15933.601,16599.574,16803.023,16476.336,16651.89,16602.064,16356.277,16329.133,15880.376,15143.844,14997.779,14910.784,15281.258,15306.536,14877.548,14803.558,15244.293,15682.859,15135.628,16007.132,16349.732,16206.277,16140.178,16688.564,16806.898,16967.957,16979.39,16362.0625,16476.625,16169.483,16594.924,16092.668
624.9983,607.1345,604.7412,587.4606,574.94006,571.24713,566.3611,587.9144,593.9617,620.454,607.2114,617.17487,622.33887,607.77234,618.9943,626.98694,643.87665,633.1319,611.3082,628.6686,621.4005,613.10645,605.46375,613.76416,621.2813,612.50946,585.483,575.6557,571.3991,561.51636,584.50574,570.69525,565.36755,575.5801,596.3035,595.77045,625.12335,622.34735,621.4165,622.6044,615.74066,621.5477,630.3627,640.2666,635.3692,622.81036,614.943,599.1765
282.7578,274.0567,264.42523,261.00732,260.472,268.02994,267.25754,265.34027,263.84967,267.70032,277.28653,280.98206,282.01093,286.6129,294.6064,288.02502,272.9444,289.48578,287.5153,286.38,289.17023,288.96796,280.2653,283.82068,276.1035,261.162,261.30695,259.39243,265.19647,265.45178,258.4094,253.20142,263.33078,271.84357,259.6982,276.87686,283.32504,278.60522,276.32434,289.44623,290.4724,292.41467,296.11917,283.75323,287.16852,279.72858,289.38382,275.16876
591.7406,608.4337,563.4922,635.7293,612.1415,611.3756,643.86285,592.62366,602.00464,541.65625,631.0577,655.83466,623.37085,697.58624,677.3448,639.8715,591.10486,606.64307,705.90106,611.4625,631.40875,626.56934,669.83746,612.3026,560.27454,546.0029,527.33594,540.13184,581.8392,604.1957,537.64734,604.21405,608.0692,626.5763,582.4105,631.10187,610.3113,638.0452,644.329,637.8887,664.8565,689.50696,629.46643,590.3551,586.16736,598.9033,613.38293,670.78406
2273.597,2184.875,2181.2688,2062.0552,2039.2012,2056.8577,2012.5605,2113.005,2117.2217,2252.3962,2174.3354,2196.5757,2238.8962,2152.6455,2229.1204,2259.3652,2295.6895,2313.093,2154.9436,2284.0913,2256.3438,2234.559,2146.2832,2231.7473,2266.6382,2208.4631,2140.609,2099.3193,2074.0483,2028.2676,2124.7693,2015.1005,2027.5485,2073.8884,2124.435,2142.5908,2261.9897,2218.352,2201.5469,2255.0002,2214.354,2217.653,2305.065,2324.933,2325.452,2253.0498,2250.2734,2112.2646
17904.676,17505.873,16937.371,17108.37,16862.59,17007.795,17182.32,16966.875,17017.883,17045.082,17808.29,18105.531,18035.129,18470.428,18686.568,18319.434,17782.824,18162.05,18600.75,18076.836,18256.254,18146.328,18106.383,17904.344,17474.74,16811.227,16474.066,16364.355,16755.016,16758.727,16363.785,16479.541,16791.111,17188.613,16830.01,17600.412,18021.76,17934.66,17947.082,18312.992,18469.27,18703.602,18561.494,18024.19,18079.564,17819.727,18132.295,17862.695
1988.8898,1933.4902,1869.8195,1852.9778,1840.5002,1882.1993,1881.2585,1872.0524,1866.2484,1890.945,1956.6255,1983.3309,1987.6547,2018.1511,2067.138,2026.0392,1939.4904,2032.3191,2024.7448,2013.0221,2030.9492,2024.6111,1976.9656,1992.8126,1944.1599,1853.302,1837.4336,1825.4008,1863.6864,1862.2372,1822.3567,1795.5553,1852.3099,1908.2115,1840.7192,1946.699,1994.1621,1967.8851,1955.7366,2032.6348,2039.3302,2055.614,2073.9543,2000.8295,2018.3322,1971.6898,2026.5128,1944.7191
3942.9832,3736.1145,3761.7368,3442.751,3440.6597,3498.6572,3373.4834,3609.899,3595.8965,3924.53,3699.3284,3711.7664,3836.0327,3598.7349,3785.936,3869.8132,3942.691,4011.1511,3597.7373,3945.4468,3878.032,3850.2878,3606.5532,3845.9436,3952.1294,3816.3118,3739.1235,3644.0132,3560.696,3451.482,3685.107,3381.8645,3438.3425,3519.7964,3619.9678,3644.895,3896.4136,3767.3306,3719.8813,3867.4253,3766.108,3741.2478,3988.6646,4033.159,4052.139,3887.1165,3898.2607,3531.3103
5351.1855,5190.142,5058.41,4971.308,4933.184,5017.119,4997.5107,5026.7227,5024.272,5141.429,5235.701,5315.0303,5335.991,5363.8237,5494.2764,5427.634,5281.598,5458.797,5387.5625,5406.378,5423.585,5402.099,5273.347,5333.34,5251.6055,5033.252,4964.4546,4911.504,4979.243,4957.16,4923.3506,4822.7334,4934.8584,5077.5303,4977.4717,5198.4185,5360.517,5297.194,5267.101,5436.126,5428.822,5473.77,5537.466,5404.986,5431.875,5306.415,5410.9297,5192.4453
115374.08,112154.9,109235.875,108060.85,106945.53,108370.234,108374.5,108627.97,108719.984,110762.57,113351.87,115078.95,115365.86,116325.2,118742.63,117201.56,114305.22,117454.41,116926.75,116493.39,117017.56,116425.48,114379.7,115015.44,113147.516,108734.01,106851.82,105801.94,107426.89,106981.25,106040.414,104621.2,106786.3,109604.81,107746.16,112298.33,115685.734,114547.914,114130.14,117273.625,117390.74,118464.1,119307.44,116507.53,116991.05,114562.4,116553.234,112664.086
106995.44,103470.34,101472.72,98656.5,97897.445,99393.02,98566.52,100181.25,100156.53,103549.84,104047.45,105466.5,106337.9,105694.94,108608.37,107971.61,106080.45,109090.375,106104.375,107957.4,107888.55,107343.625,104273.31,106251.81,105404.45,101336.22,99653.555,98346.75,99059.766,98195.95,98805.49,95892.84,97846.86,100528.44,99523.76,103147.25,106950.89,105463.82,104770.58,108038.766,107469.125,108137.31,110203.234,108367.54,108837.195,106064.28,107661.69,102620.82
98538.945,95315.84,93493.234,90937.53,90203.695,91530.77,90790.14,92288.67,92290.61,95400.28,95848.56,97166.695,97953.875,97361.81,100007.42,99444.8,97779.625,100451.48,97747.195,99423.21,99346.82,98826.73,96064.586,97841.94,97082.055,93386.36,91777.16,90573.24,91220.19,90419.96,91013.516,88381.09,90123.08,92572.5,91721.02,94998.164,98507.14,97173.15,96550.94,99488.125,98968.305,99598.55,101456.516,99820.28,100226.88,97697.97,99113.555,94556.55
5456.5645,5154.4746,5232.3374,4725.935,4719.78,4782.988,4580.25,4977.226,4967.994,5492.955,5077.0586,5095.258,5286.5205,4883.504,5154.0664,5319.9336,5507.0713,5549.518,4876.5884,5451.7197,5326.2725,5279.566,4917.0186,5292.7134,5494.348,5339.6807,5199.921,5050.7935,4890.126,4716.4707,5129.539,4658.046,4699.273,4805.2227,5025.086,4994.2793,5379.587,5195.7837,5127.644,5310.0615,5134.4814,5095.887,5478.2896,5605.2456,5617.496,5377.177,5351.1113,4815.421
42530.07,40758.434,40728.793,38323.297,37999.31,38343.953,37464.605,39414.902,39457.38,42126.96,40557.43,40935.02,41802.93,40077.7,41594.555,42197.93,42868.297,43242.484,40141.035,42692.418,42147.03,41763.742,39986.023,41694.047,42408.133,41219.945,40068.06,39241.926,38722.688,37827.984,39704.33,37469.07,37784.64,38652.594,39601.242,39956.85,42249.96,41358.625,41020.773,42115.36,41320.66,41351.008,43103.28,43461.023,43503.59,42105.156,42096.11,39314.27
1283.7091,1240.978,1233.4114,1180.8827,1164.8921,1173.6005,1154.204,1201.1978,1206.0021,1268.1177,1237.0498,1255.3707,1270.5833,1236.3408,1273.0052,1284.4872,1298.424,1309.0691,1238.782,1294.0605,1280.4691,1268.5736,1228.6941,1265.0569,1275.4214,1244.4335,1205.3014,1185.3032,1177.7128,1158.0541,1200.0529,1152.613,1157.0408,1186.2983,1206.9291,1222.76,1280.8666,1265.5625,1256.9081,1282.1748,1262.9177,1269.9185,1304.8871,1312.0918,1310.0289,1274.5221,1273.5297,1212.3341
24086.625,23500.57,22773.139,22798.26,22528.324,22803.48,22936.238,22769.48,22800.477,22976.752,23836.965,24220.035,24184.023,24636.055,25038.078,24585.717,23827.125,24498.068,24782.758,24338.979,24537.787,24412.111,24166.479,24082.426,23542.203,22606.816,22216.3,22052.17,22522.156,22505.775,22064.059,22018.729,22490.412,23073.54,22546.332,23609.857,24203.93,24034.434,23989.768,24603.295,24737.71,25011.19,24980.164,24268.133,24370.459,23944.28,24404.84,23822.27
1902.3917,1840.5868,1806.9373,1760.1058,1742.4958,1757.3098,1749.6506,1781.3534,1781.0217,1842.22,1853.1125,1873.4807,1891.6675,1874.9951,1924.4978,1915.2075,1897.209,1929.0918,1882.6746,1913.2479,1913.8315,1897.9818,1854.4594,1883.1589,1874.8398,1811.3684,1768.5758,1745.7959,1757.0875,1734.5813,1752.3623,1707.087,1736.6804,1775.3604,1773.4026,1825.8761,1898.6903,1870.8496,1864.6873,1913.0743,1905.012,1917.5217,1950.1927,1926.3215,1932.8673,1887.5819,1906.9159,1824.3481
2514.9312,2412.3938,2393.641,2281.391,2260.5732,2282.831,2247.559,2331.8323,2330.5527,2462.961,2415.9648,2429.7031,2479.6296,2403.8804,2487.6887,2502.2769,2516.2007,2545.4512,2409.146,2518.4263,2504.3096,2480.5857,2392.0867,2472.7275,2500.548,2417.4272,2355.897,2312.958,2300.024,2249.259,2327.41,2219.6587,2253.1357,2296.834,2331.7231,2371.8022,2501.9094,2440.1465,2428.0605,2498.681,2470.1216,2470.9644,2562.8013,2556.8462,2568.1821,2489.362,2503.3042,2347.0635
115291.89,112074.93,109157.64,107984.21,106869.75,108293.51,108298.22,108550.57,108642.484,110683.0,113271.51,114997.336,115283.89,116243.36,118658.86,117118.4,114223.375,117370.516,116844.65,116410.266,116934.56,116342.95,114298.99,114933.625,113066.64,108655.85,106775.38,105726.3,107350.56,106905.46,105964.33,104546.7,106710.64,109527.125,107669.16,112218.64,115603.42,114466.35,114049.016,117190.41,117307.86,118380.58,119222.86,116424.21,116907.57,114480.77,116470.55,112584.516
2025.539,1939.0917,1937.2888,1815.9469,1806.3778,1830.0995,1783.3921,1876.122,1876.0203,2005.7758,1927.3917,1948.7069,1989.3474,1907.8345,1983.6959,2012.1724,2032.9744,2066.3335,1912.1885,2036.7971,2009.1873,1995.9207,1901.2156,1988.3164,2018.1042,1954.7452,1910.5441,1870.3811,1845.0675,1807.269,1892.8008,1778.2427,1799.1741,1846.7811,1881.5671,1906.4037,2012.2754,1971.391,1950.0881,2009.7876,1969.6532,1970.7113,2057.4463,2069.9941,2072.6301,2003.6414,2009.7156,1868.9762
3273.8247,3153.2139,3126.3918,2998.7412,2964.4849,2986.3643,2945.3247,3049.9678,3055.8804,3213.1711,3156.4053,3186.85,3237.7095,3154.6885,3251.1353,3270.1592,3292.9224,3320.1233,3164.117,3287.2905,3264.2644,3234.5596,3136.0684,3223.6416,3252.413,3154.4402,3066.0193,3013.0796,3000.0283,2943.5251,3038.2158,2917.7285,2946.875,3008.9353,3056.1296,3104.7444,3263.3228,3202.7002,3187.908,3263.7344,3227.472,3237.538,3335.01,3332.9275,3339.0002,3246.3047,3256.1055,3082.7683
3771.726,3644.3657,3551.3628,3462.9536,3450.4158,3527.8398,3502.4404,3526.7832,3515.0708,3615.3596,3674.4175,3720.4624,3749.8833,3755.9717,3866.7407,3816.3013,3689.1616,3854.3384,3767.043,3809.711,3825.7617,3814.9614,3691.4102,3761.8608,3702.3184,3529.8398,3504.107,3463.338,3510.1602,3490.3481,3466.5344,3364.1377,3467.1172,3571.7827,3479.8198,3654.6973,3771.1243,3705.8813,3678.1084,3829.5798,3818.4912,3840.8716,3915.6619,3804.2617,3835.919,3733.175,3825.3596,3626.52
3583.5981,3469.7637,3379.6208,3310.5308,3292.1348,3361.5005,3342.4917,3359.8193,3352.414,3435.3062,3500.5752,3549.415,3569.4978,3585.976,3682.4163,3632.9048,3515.0469,3662.106,3597.639,3622.6333,3638.1318,3626.246,3522.5188,3576.683,3516.4688,3358.1257,3326.8853,3290.6304,3339.0464,3323.7788,3295.6528,3214.1536,3304.3105,3404.0046,3317.628,3481.807,3588.1045,3534.953,3510.7642,3643.7773,3636.7336,3662.8533,3719.7515,3616.2695,3642.636,3550.1562,3633.623,3464.7878
1050.1053,1012.6546,1003.36774,962.4059,952.0716,960.51843,946.48236,980.39856,981.8177,1030.4071,1012.8009,1024.6671,1038.7452,1014.10126,1045.5485,1051.2654,1055.0707,1067.7443,1017.47266,1056.8184,1048.8376,1039.6173,1007.1571,1035.1901,1041.8247,1010.3318,983.71265,967.4044,963.92834,947.7158,976.3134,937.43945,947.17053,969.92084,980.9416,999.21704,1047.2314,1030.8308,1024.1549,1049.2677,1036.9723,1041.3984,1070.4858,1069.7507,1070.7363,1041.4441,1045.5522,991.8586
36578.71,35389.727,34615.016,33767.57,33526.555,34123.57,33872.66,34268.867,34235.016,35270.156,35634.97,36134.258,36391.64,36332.016,37319.168,36983.746,36115.29,37328.188,36463.785,36931.727,36983.445,36825.953,35777.17,36399.684,35980.312,34501.016,34025.543,33612.633,33955.625,33722.684,33727.85,32799.906,33564.46,34520.867,33967.5,35379.723,36595.184,36071.258,35828.53,37040.89,36899.42,37136.38,37802.1,36994.656,37197.6,36253.156,36920.414,35193.414
173.98676,169.28883,160.52405,160.77823,161.24692,168.54187,168.81209,163.86871,161.82455,160.90889,172.21603,174.3473,174.18906,180.90097,186.41545,179.02332,162.98813,179.33217,181.07817,177.07529,180.86874,181.47502,175.36925,176.8381,168.46814,156.58485,159.5917,159.61748,165.91864,167.42314,157.49608,155.68005,165.25076,171.6919,157.58215,173.36703,174.77213,171.33301,169.50401,180.86525,182.92316,184.15172,185.67355,173.1311,176.67819,171.7998,181.50313,171.83737
35877.99,34716.914,33959.32,33136.547,32893.875,33470.703,33228.805,33618.094,33589.38,34600.203,34957.82,35450.945,35699.03,35642.547,36603.633,36277.72,35438.773,36610.8,35773.375,36224.645,36273.227,36115.71,35099.727,35700.74,35291.59,33850.15,33373.14,32968.492,33304.336,33075.75,33084.758,32185.234,32924.33,33859.95,33329.055,34704.484,35896.367,35390.15,35155.133,36330.9,36192.83,36429.145,37071.832,36289.086,36482.78,35561.812,36206.695,34530.273
4801.034,4532.3057,4609.0093,4165.2734,4162.3384,4204.975,4032.6755,4377.8794,4375.126,4838.007,4468.7905,4490.975,4655.414,4302.348,4531.8735,4682.842,4862.1777,4876.6064,4305.0815,4792.48,4679.317,4641.0723,4334.202,4651.629,4833.4395,4697.6333,4575.9653,4437.2515,4294.5176,4143.7007,4510.379,4100.83,4129.5786,4220.0117,4431.468,4392.922,4734.786,4582.067,4525.8926,4672.169,4517.3223,4487.0957,4812.382,4933.701,4937.446,4732.6084,4701.4155,4244.6772
16477.576,15632.316,15817.255,14473.378,14427.164,14565.184,14045.8,15107.895,15111.969,16532.65,15450.957,15560.827,16046.716,15000.213,15721.291,16162.124,16681.83,16748.908,15019.849,16482.127,16137.198,16004.9795,15066.3125,16020.611,16539.924,16083.895,15654.159,15224.707,14814.798,14357.781,15461.583,14221.828,14313.923,14639.315,15266.916,15206.456,16289.795,15838.4,15659.142,16124.122,15655.705,15591.036,16563.639,16911.367,16915.07,16267.242,16181.419,14778.777
37563.758,36059.914,35754.605,33941.73,33777.664,34305.402,33648.64,34896.22,34858.61,36814.824,36017.945,36437.457,37040.723,36019.562,37330.066,37529.312,37424.387,38319.16,36113.617,37815.184,37515.082,37306.676,35738.492,37043.305,37242.266,35905.11,35251.438,34614.438,34442.03,33886.973,34907.273,33145.81,33724.953,34652.125,34824.484,35676.477,37387.914,36666.57,36319.453,37537.156,36998.02,37083.19,38402.477,38223.633,38350.92,37165.582,37516.758,35129.875
416.01852,403.03738,389.97125,385.23706,383.92868,393.41104,392.91846,390.29965,388.59714,394.88123,408.2751,413.77744,415.32892,421.4406,432.25693,423.3839,404.28195,424.69235,423.1744,420.41428,424.35284,423.86505,412.64932,416.66782,406.57343,385.66974,384.58173,381.1266,389.1963,388.8496,379.98337,373.1449,386.54208,398.12872,383.44702,406.37964,417.07318,410.2676,407.86655,425.06787,426.48434,429.4973,434.46704,417.92358,422.19043,411.88953,424.56622,405.16873
2651.7646,2593.0264,2508.1438,2515.3257,2484.3699,2517.4822,2532.412,2511.901,2515.35,2528.9878,2626.8486,2673.4702,2663.9429,2720.6514,2765.3057,2710.814,2620.0894,2703.1094,2734.5178,2684.2715,2707.4004,2693.7197,2666.4185,2655.774,2589.5698,2489.6555,2444.73,2430.254,2486.1213,2489.191,2433.1125,2430.883,2482.1538,2551.5215,2484.6118,2607.4678,2666.355,2651.9873,2645.5337,2715.3525,2728.8254,2761.39,2754.1362,2672.5679,2683.0625,2637.683,2690.6377,2628.6587
2057.6477,1954.0743,1975.5944,1808.7312,1804.992,1822.4474,1758.4539,1888.9178,1889.2842,2063.1724,1931.5001,1947.6312,2005.1742,1878.062,1968.0427,2021.6799,2082.991,2094.3132,1881.5642,2060.1787,2017.2305,2002.1438,1885.4324,2001.5071,2063.0383,2005.8547,1953.9453,1901.2075,1851.4722,1797.1206,1931.0099,1777.8325,1789.7405,1833.2015,1908.3611,1903.3486,2034.4756,1982.5558,1958.6306,2017.4408,1958.8503,1952.1069,2069.078,2112.1133,2111.1128,2031.6714,2022.5215,1850.4612
