V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
1738.7357,1742.4784,1743.5215,1727.4835,1761.3495,1759.0903,1747.2961,1742.7661,1741.1008,1737.5583,1741.8086,1745.3252,1746.3281,1754.1649
418.76038,422.13577,423.47046,418.68228,427.6045,426.9654,420.83163,424.15582,421.08,423.7909,422.6117,424.8061,424.28992,424.514
6404.2036,6428.3853,6432.4653,6368.976,6508.4287,6498.653,6459.2246,6437.9014,6417.307,6409.059,6407.923,6434.542,6450.839,6461.0986
601.8072,606.6782,608.6022,601.7347,614.51984,613.61694,604.82043,609.5621,605.1309,609.042,607.3368,610.49927,609.7869,610.10834
2053.0361,2060.176,2072.3164,2046.8346,2090.1606,2083.6716,2072.1196,2070.7773,2062.1025,2062.5112,2058.1777,2071.4998,2068.0315,2074.7773
1862.0408,1868.5094,1879.5244,1856.4094,1895.7134,1889.8226,1879.3463,1878.1335,1870.2648,1870.6329,1866.7026,1878.7849,1875.6316,1881.7498
6667.4155,6692.7485,6710.325,6635.943,6763.1836,6757.0947,6707.5615,6700.3833,6687.82,6677.7046,6672.381,6692.3887,6707.635,6719.58
2291.6328,2301.415,2303.4875,2276.256,2319.9387,2318.4565,2303.7595,2296.2402,2294.9033,2283.2524,2295.0874,2296.3125,2300.33,2312.596
1654.94,1665.3383,1668.7028,1648.7263,1680.3834,1680.2202,1666.574,1666.6428,1662.5968,1661.5109,1661.5643,1669.3961,1668.8883,1670.832
3757.8877,3770.0308,3780.305,3735.6743,3817.0786,3809.6482,3781.569,3776.806,3766.3076,3768.059,3761.6797,3783.2727,3780.2734,3790.705
2531.2788,2532.8706,2533.2756,2504.7673,2565.3638,2562.0032,2540.8687,2533.383,2524.2932,2524.1858,2527.2568,2540.9539,2540.1113,2547.2893
2356.6548,2365.542,2366.1252,2336.3633,2382.617,2382.0981,2362.4492,2355.9128,2359.0493,2353.9126,2361.5874,2370.4124,2364.8918,2375.2224
2346.7427,2360.0776,2385.5957,2354.419,2408.6323,2396.0935,2398.4683,2391.3362,2366.07,2362.7842,2350.583,2361.672,2377.7883,2377.1104
3845.4185,3866.157,3868.6975,3830.6262,3910.9001,3905.5999,3885.5837,3870.266,3856.9485,3849.357,3850.4822,3867.891,3876.5232,3878.6768
6164.5796,6205.6167,6251.247,6179.1494,6329.157,6292.0874,6290.3423,6278.6367,6236.6626,6218.762,6172.0425,6232.13,6236.4585,6261.2256
7243.237,7256.82,7234.795,7164.0376,7340.934,7342.1714,7286.5005,7246.145,7224.097,7209.667,7212.4023,7264.58,7264.5796,7274.631
1149.4194,1153.3599,1151.2198,1140.3993,1163.8553,1164.1559,1154.1627,1150.347,1149.1666,1147.5482,1148.6505,1152.1283,1154.5662,1156.06
8642.733,8669.05,8677.827,8586.1455,8762.147,8756.25,8683.979,8670.292,8652.85,8659.122,8653.378,8693.653,8690.443,8707.268
1125.3867,1128.4509,1129.5132,1118.005,1141.4194,1140.0485,1131.879,1128.8939,1126.4802,1125.744,1125.6205,1130.245,1130.9226,1133.4153
10404.084,10429.782,10425.899,10325.547,10535.821,10529.864,10447.496,10416.594,10400.857,10389.956,10405.302,10431.154,10446.8,10472.373
1027.743,1030.4916,1030.4003,1019.7338,1042.1992,1040.7489,1032.705,1029.7485,1027.5253,1028.2213,1028.0281,1033.4585,1032.417,1034.5443
10739.2295,10773.492,10749.663,10651.615,10868.674,10873.238,10776.424,10739.875,10730.031,10718.225,10731.314,10762.415,10781.923,10794.954
11325.028,11362.396,11339.401,11234.084,11463.728,11467.548,11367.188,11329.471,11319.77,11304.68,11316.079,11350.593,11372.426,11387.689
10216.784,10239.487,10229.089,10131.971,10340.809,10339.872,10255.488,10222.277,10208.336,10199.259,10211.946,10246.612,10255.829,10276.621
1050.5625,1052.7346,1051.8857,1041.877,1063.3856,1063.1744,1054.5767,1051.316,1049.8336,1048.6953,1049.9904,1053.337,1054.4414,1056.7096
3020.0654,3025.079,3018.664,2989.9697,3049.7192,3053.125,3016.0962,3013.416,3012.497,3018.8613,3018.592,3027.7349,3027.0706,3030.4683
1110.8612,1113.8533,1115.08,1103.6562,1126.699,1125.4694,1117.353,1114.5906,1112.1483,1111.3359,1111.0558,1115.7959,1116.3655,1118.9012
2815.2788,2825.1294,2827.3845,2798.442,2859.594,2855.1697,2836.7722,2828.0747,2819.4492,2817.0364,2815.5566,2830.7488,2832.225,2836.8708
1086.043,1089.6885,1090.8259,1078.7158,1101.2333,1100.0621,1090.9141,1089.2534,1087.5625,1087.4948,1087.0562,1091.867,1091.192,1094.0765
10565.56,10592.643,10605.734,10496.496,10712.957,10703.688,10626.543,10600.002,10575.525,10568.045,10567.612,10611.358,10618.634,10642.546
1751.9135,1756.8981,1754.8586,1738.2198,1773.6559,1773.9916,1757.5977,1753.3157,1751.0428,1750.7124,1752.0476,1757.0132,1759.346,1761.9268
1716.2855,1720.7902,1719.4221,1702.8516,1738.065,1737.809,1721.4387,1717.9437,1715.6915,1715.7072,1715.764,1721.5966,1722.4824,1725.5619
4924.442,4944.2485,4945.3945,4897.929,4998.0845,4993.6,4961.2383,4945.815,4934.586,4923.0103,4927.21,4944.407,4953.9155,4962.802
4052.8337,4065.9143,4073.0847,4028.6292,4114.5063,4108.5356,4079.3284,4069.566,4060.6938,4058.989,4055.1353,4077.6145,4073.3584,4081.8123
3621.8677,3637.08,3642.391,3600.591,3674.1384,3669.498,3642.8813,3634.8613,3630.201,3628.0466,3634.5823,3649.7122,3645.7373,3659.3267
5881.969,5895.1167,5883.9326,5828.43,5951.0757,5955.545,5889.3003,5879.603,5874.678,5876.645,5884.0024,5905.4507,5902.027,5916.408
4682.547,4705.149,4710.332,4660.5894,4757.765,4750.7617,4720.264,4708.3047,4698.4277,4690.436,4688.1777,4707.9067,4715.151,4724.9067
1076.7249,1080.2463,1077.9734,1069.5344,1093.6418,1093.0793,1089.6334,1082.2686,1077.698,1072.3611,1074.2013,1076.0226,1085.7717,1087.1548
3503.974,3503.9763,3520.9358,3478.9363,3558.4536,3549.7117,3522.8694,3523.7515,3513.9468,3513.3025,3497.9514,3527.5105,3514.6519,3534.8215
1463.0966,1464.3958,1460.532,1445.9421,1478.9872,1479.7523,1464.2478,1458.841,1458.9312,1459.5991,1460.4817,1467.502,1466.0154,1470.8279
5463.9897,5471.7114,5448.2075,5397.17,5509.044,5521.9653,5452.782,5437.4946,5444.0874,5445.053,5459.7515,5467.8633,5474.0005,5489.6343
5531.5474,5549.134,5553.6064,5496.8086,5621.426,5609.8916,5574.4497,5556.1177,5535.266,5539.113,5533.1655,5566.4224,5566.311,5574.039
4015.0107,4021.3477,4022.4766,3981.3713,4065.848,4064.3254,4030.778,4020.5322,4013.028,4011.4346,4013.0027,4031.8325,4029.5366,4042.2393
3995.5396,4005.0576,4009.3503,3966.2483,4049.2188,4046.4075,4015.5913,4004.8064,3997.5693,3992.2139,3997.115,4013.7593,4010.709,4024.6785
2560.045,2567.58,2567.4673,2540.319,2594.1682,2591.9905,2568.8938,2563.849,2560.9033,2561.916,2560.101,2572.1765,2570.3862,2576.1233
1957.5687,1963.0044,1960.9219,1942.0258,1981.4403,1982.0217,1963.4758,1958.9009,1956.6644,1956.4761,1957.8566,1963.5613,1965.8884,1968.8955
1037.6266,1040.3523,1040.0281,1029.2493,1051.7681,1050.5844,1042.2949,1039.1569,1037.1549,1037.6212,1037.6207,1042.8649,1041.8972,1044.0557
1680.3098,1684.0544,1685.4406,1667.7861,1702.7456,1701.5021,1688.176,1683.886,1681.1696,1678.8424,1679.2786,1686.2594,1686.8491,1691.4319
1656.5546,1661.0312,1662.0894,1645.2415,1680.2273,1678.8656,1665.335,1662.1235,1657.5288,1658.4095,1658.279,1666.364,1666.0,1668.6525
1822.3588,1827.647,1827.9867,1809.2748,1847.9479,1846.1511,1832.7255,1826.8989,1822.9073,1820.7146,1822.191,1828.9528,1831.2395,1835.3761
1948.228,1954.1302,1954.5536,1934.9324,1976.849,1974.4357,1960.4404,1954.6694,1949.9747,1947.9021,1947.6163,1957.2617,1958.3374,1962.2999
3282.0571,3290.0178,3291.5803,3259.5266,3330.3337,3327.429,3298.1162,3293.2363,3280.675,3288.2798,3283.2837,3301.6277,3299.85,3298.9346
10092.123,10118.76,10113.325,10008.377,10225.409,10216.837,10134.738,10102.2295,10084.949,10087.588,10089.302,10138.036,10130.106,10151.158
2535.2578,2541.4507,2541.017,2514.929,2568.7124,2566.2864,2547.15,2538.4924,2534.4395,2531.701,2534.1262,2543.513,2545.4597,2552.0823
1584.0289,1588.4465,1588.8068,1571.7416,1605.2832,1603.7649,1589.2013,1586.5967,1584.4889,1585.785,1584.3732,1592.2018,1590.4434,1594.0577
1132.5509,1136.2543,1133.9388,1123.3806,1146.4178,1146.7653,1136.6982,1132.9971,1132.0487,1130.5098,1131.671,1135.0973,1137.2323,1138.7572
3030.8389,3036.0247,3031.3694,3001.6428,3062.3845,3064.598,3029.1013,3026.266,3024.612,3030.4783,3029.3467,3039.5842,3038.5706,3042.7788
1750.3656,1755.2551,1755.0311,1737.9819,1774.049,1773.0192,1758.454,1754.4258,1751.1317,1750.7775,1751.036,1758.3464,1758.9443,1761.9645
6751.651,6759.6504,6761.2734,6677.9634,6821.1533,6827.345,6709.208,6740.162,6728.638,6794.902,6774.075,6818.252,6776.1226,6778.9727
7363.225,7377.375,7353.69,7281.271,7446.8276,7446.017,7377.4043,7347.4194,7342.513,7336.8916,7342.2466,7381.404,7379.852,7393.337
2154.7036,2165.037,2164.1487,2144.9187,2191.743,2186.338,2176.0852,2165.84,2161.4941,2153.8774,2152.8745,2160.469,2169.3125,2173.3389
2252.8198,2263.6558,2262.1948,2241.9822,2291.6152,2286.0151,2276.0017,2264.0747,2259.6506,2251.0127,2250.2566,2258.3875,2268.088,2272.4333
2055.5647,2064.3977,2062.66,2044.4171,2088.0564,2084.6343,2071.9429,2063.4604,2059.7583,2054.1003,2053.833,2060.5498,2067.7485,2070.8765
2070.555,2079.44,2077.655,2059.201,2102.9963,2099.806,2086.5403,2078.3125,2074.5554,2069.08,2069.2607,2075.6853,2082.926,2086.1216
2055.049,2064.2488,2063.0286,2044.8469,2088.9705,2084.6807,2073.3687,2064.3682,2060.4644,2054.143,2052.9546,2060.311,2067.8604,2071.163
2090.183,2099.1426,2097.6262,2078.7185,2122.867,2119.6787,2106.1045,2098.0674,2094.123,2088.8008,2089.238,2095.4873,2102.804,2106.1255
2329.9463,2340.3462,2337.8232,2316.59,2368.6946,2363.3516,2353.0613,2339.315,2335.623,2326.156,2325.7795,2334.5657,2344.2495,2349.1594
2157.291,2166.521,2166.2437,2146.2576,2191.3096,2188.0535,2174.1892,2166.539,2162.0713,2156.1067,2157.144,2162.958,2170.7925,2174.7544
2133.8774,2143.0571,2142.4304,2122.7986,2167.367,2164.1782,2150.3574,2142.6892,2138.4375,2132.6975,2133.6653,2139.4646,2147.1714,2150.921
2050.2488,2059.254,2057.7307,2039.6117,2083.3486,2079.5178,2067.5618,2058.7888,2055.004,2049.0225,2048.2715,2055.333,2062.6172,2065.7476
2112.2583,2121.393,2120.2844,2101.0098,2145.2483,2142.0955,2128.326,2120.5396,2116.545,2111.0278,2111.8271,2117.7664,2125.2456,2128.7964
1904.2025,1912.053,1911.3749,1892.7623,1934.7463,1931.1857,1921.9396,1911.6511,1909.0646,1901.8866,1901.841,1908.4037,1915.7477,1920.4429
9635.899,9679.417,9707.101,9603.914,9793.518,9782.132,9713.608,9706.296,9678.463,9657.605,9653.954,9687.158,9713.249,9733.488
919.17017,922.921,924.67395,914.4615,934.0709,932.51337,927.7464,924.2173,921.74036,918.7345,919.772,922.98883,925.0548,927.6805
12007.474,12038.689,12058.696,11936.06,12182.569,12168.249,12086.827,12053.349,12031.768,12003.292,12000.253,12054.535,12056.921,12093.094
1624.9133,1628.9534,1631.7842,1615.1337,1648.3906,1646.5137,1635.1165,1631.0785,1628.2538,1624.5511,1623.9796,1631.2755,1631.4304,1636.3696
7224.114,7236.9434,7246.914,7165.0513,7321.744,7314.0884,7257.513,7238.7134,7219.8374,7218.161,7215.422,7255.034,7249.241,7265.9507
9263.153,9293.885,9292.578,9199.614,9391.737,9390.735,9318.361,9290.187,9272.49,9266.035,9265.4795,9310.731,9316.088,9327.439
11184.663,11225.474,11231.017,11109.785,11330.823,11328.813,11229.855,11212.545,11197.255,11192.742,11207.782,11247.445,11249.915,11276.183
987.66095,990.194,989.74225,979.8709,999.7723,999.6945,990.44666,988.5221,987.2918,988.35254,988.4396,992.0653,992.7275,993.7546
979.5447,982.1599,982.00146,972.26965,991.8673,991.6652,982.39594,980.8693,979.4258,980.78955,980.765,984.1494,984.9365,985.8473
1315.714,1319.7828,1322.3678,1308.3083,1336.6456,1334.0345,1325.1338,1322.1676,1317.921,1318.3977,1316.5883,1322.9468,1323.7048,1326.3036
1262.7622,1266.5972,1269.1704,1255.6284,1282.8873,1280.3575,1271.8096,1268.9928,1264.857,1265.3995,1263.5828,1269.7422,1270.3883,1272.9142
1333.83,1337.9797,1340.5684,1326.332,1355.0378,1352.3989,1343.3768,1340.3604,1336.0762,1336.5298,1334.723,1341.1493,1341.9465,1344.5707
9511.547,9528.592,9519.79,9420.646,9613.591,9614.073,9520.381,9498.9375,9490.395,9496.05,9501.685,9537.258,9531.762,9545.554
7132.1753,7144.947,7141.79,7065.838,7211.899,7209.9165,7143.283,7126.4585,7118.8984,7121.6787,7124.458,7152.9062,7148.261,7160.341
7662.795,7676.5337,7672.198,7591.0156,7747.581,7746.07,7673.5215,7655.635,7647.8438,7651.202,7654.564,7684.689,7679.807,7692.3335
6109.4175,6147.584,6206.0703,6128.3076,6257.1147,6217.5903,6229.8145,6209.8975,6172.5063,6147.0938,6134.824,6181.0767,6180.347,6198.792
8353.074,8354.021,8391.583,8280.695,8464.262,8432.829,8417.235,8360.707,8349.879,8332.863,8339.978,8382.001,8368.942,8413.265
7014.889,7058.716,7125.8755,7036.595,7184.476,7139.099,7153.1396,7130.2627,7087.325,7058.1494,7044.061,7097.166,7096.3394,7117.5186
1310.0233,1315.0836,1316.7882,1303.5359,1330.75,1328.2828,1320.2836,1316.8242,1313.2026,1310.8793,1311.0997,1316.3314,1318.0227,1321.3206
9025.455,9045.193,9068.798,8968.145,9160.627,9144.887,9068.222,9061.675,9038.271,9047.837,9022.819,9072.828,9063.776,9085.472
8968.063,8987.674,9011.131,8911.119,9102.371,9086.735,9010.56,9004.05,8980.794,8990.298,8965.444,9015.132,9006.135,9027.69
5345.387,5356.507,5356.3496,5299.2603,5413.3403,5409.2173,5362.767,5348.684,5340.6333,5344.604,5341.984,5367.9443,5364.8823,5374.9043
7091.275,7106.0454,7104.3857,7028.849,7180.0195,7175.357,7111.722,7093.695,7083.4756,7090.2495,7087.098,7121.4624,7116.5483,7129.201
5736.4536,5748.393,5747.9307,5686.6973,5809.0947,5804.838,5754.581,5739.597,5731.0493,5735.615,5732.864,5760.7207,5757.2534,5767.8794
9235.511,9277.583,9304.886,9205.845,9387.438,9376.124,9311.553,9304.284,9277.131,9256.197,9252.69,9284.493,9310.026,9329.492
1087.973,1092.7256,1095.5583,1083.93,1105.4664,1104.2848,1096.126,1095.4584,1092.5131,1090.4589,1090.067,1093.8118,1096.5071,1098.7743
646.4336,648.14703,649.66,642.3336,657.224,656.3249,650.64075,650.02313,646.52295,648.16736,646.39624,649.95215,649.7395,650.09045
950.4605,953.1131,954.8688,944.6077,966.04285,964.52057,958.9889,955.8707,952.1487,950.35913,949.59375,954.8142,956.04407,958.2971
10611.616,10650.101,10668.062,10555.699,10778.186,10760.941,10693.769,10665.461,10642.959,10618.086,10613.878,10662.598,10672.322,10705.189
1617.9366,1628.3813,1642.087,1621.5043,1655.2957,1648.2087,1648.2987,1643.621,1632.7501,1624.6998,1621.6554,1631.4443,1636.0817,1639.4698
9084.553,9195.766,9395.699,9160.698,9282.541,9228.358,9276.702,9299.023,9251.576,9083.138,9186.606,9203.105,9189.704,9312.374
5973.5166,5987.6714,5994.2227,5924.0024,6057.3594,6045.139,6019.856,5986.4404,5977.7773,5954.4873,5954.69,5993.1245,5990.483,6011.253
10068.915,10107.906,10208.463,10055.492,10304.697,10238.609,10238.587,10210.33,10147.528,10123.956,10077.405,10173.099,10162.511,10218.817
11033.007,11077.899,11087.16,10975.205,11198.393,11183.669,11100.372,11081.713,11062.211,11062.053,11056.283,11100.33,11104.317,11130.599
8399.545,8421.139,8425.547,8333.291,8503.784,8504.655,8382.05,8411.428,8404.035,8425.76,8405.65,8439.36,8428.144,8444.619
933.2433,911.702,939.6598,912.8942,954.94446,948.72125,944.64606,944.55853,922.74426,946.0383,925.4282,948.44025,928.7046,943.62604
8290.774,8348.998,8275.423,8232.9375,8396.736,8400.03,8320.75,8279.159,8268.27,8265.127,8292.63,8323.619,8333.872,8302.535
3270.9004,3290.1533,3244.8782,3209.6877,3299.2917,3290.6401,3192.936,3233.082,3214.5698,3311.885,3285.375,3295.9602,3277.3447,3243.886
3293.8418,3240.6685,3237.8914,3179.4954,3274.131,3310.554,3230.586,3211.014,3190.689,3181.1836,3217.0918,3247.6177,3213.766,3219.8472
3463.038,3380.8032,3353.863,3350.8977,3441.0032,3404.654,3320.897,3347.7578,3340.5845,3425.7168,3435.7622,3426.527,3378.5322,3382.3457
7485.941,7495.5386,7497.6377,7409.4385,7565.9727,7568.3315,7485.0474,7481.8047,7475.4077,7492.733,7477.1084,7516.983,7502.468,7517.4487
4889.4746,4901.9224,4895.7817,4846.561,4937.575,4936.7183,4858.9004,4880.7495,4898.279,4914.155,4894.8594,4906.4736,4895.0386,4911.6816
1172.4056,1175.8037,1176.2738,1164.4559,1188.8344,1187.953,1179.1516,1175.8564,1173.3387,1172.0027,1172.727,1177.214,1178.3776,1180.9436
1276.4098,1280.1794,1280.8295,1267.9182,1294.505,1293.4825,1284.1125,1280.4247,1277.578,1275.9852,1276.7485,1281.6476,1283.0552,1285.8795
1253.3204,1257.0083,1257.6165,1244.9501,1271.0441,1270.0529,1260.8068,1257.2075,1254.4354,1252.9012,1253.6586,1258.4644,1259.8152,1262.5822
6482.489,6508.983,6517.46,6446.315,6581.8955,6578.854,6535.9966,6516.109,6497.364,6483.726,6482.557,6509.797,6523.9614,6534.34
8116.9634,8150.7734,8161.472,8072.5815,8242.825,8238.57,8186.7935,8160.436,8136.142,8117.7686,8116.8135,8150.752,8169.8267,8182.7676
367.29938,367.40512,366.83948,362.94373,371.08875,371.5913,367.2163,366.38434,365.69757,367.1701,366.5192,368.59222,368.40338,368.42056
589.6667,590.2661,590.68805,584.57086,596.02893,595.9645,592.02875,589.9457,589.6081,586.7248,589.0991,589.5016,591.4668,594.0755
12475.114,12531.582,12525.997,12408.99,12638.85,12632.193,12521.697,12508.209,12498.936,12482.259,12505.812,12534.016,12549.817,12566.688
10047.544,10107.906,10117.607,10008.735,10202.278,10187.818,10116.109,10101.605,10087.863,10062.987,10088.119,10107.493,10122.999,10159.0
1525.139,1528.763,1529.7526,1514.2455,1546.0624,1544.7495,1533.5458,1529.0837,1525.4532,1523.6947,1524.5619,1530.9347,1531.9539,1535.2301
6406.6177,6422.1445,6426.4824,6361.301,6494.588,6489.142,6442.1187,6423.3486,6408.157,6400.8677,6404.317,6431.1655,6435.5747,6449.4326
7349.0967,7385.0825,7404.583,7318.735,7471.1016,7460.614,7418.172,7402.7056,7380.2705,7366.4834,7361.8955,7403.1606,7405.3843,7421.6216
10468.472,10519.764,10547.541,10425.27,10642.262,10627.346,10566.8955,10544.838,10512.873,10493.248,10486.712,10545.487,10548.694,10571.815
9992.06,10025.67,10039.534,9918.617,10125.875,10118.474,10039.775,10016.031,10013.955,9989.995,9981.117,10030.573,10026.138,10060.268
13526.944,13585.965,13603.617,13451.167,13721.309,13717.441,13622.15,13590.535,13560.138,13545.2705,13549.636,13613.65,13612.8545,13634.779
19571.553,19602.98,19717.098,19483.549,19828.242,19808.299,19633.996,19665.893,19638.357,19626.338,19591.504,19631.33,19641.707,19715.379
25027.428,25084.133,25109.768,24845.934,25364.193,25350.527,25158.701,25093.97,25036.518,25018.12,25022.125,25137.947,25138.273,25191.883
1248.1678,1248.0154,1252.8174,1238.2825,1267.7963,1265.408,1257.2886,1253.921,1247.1332,1247.6428,1246.239,1254.4353,1253.056,1257.7169
7461.309,7489.5703,7489.253,7417.6206,7574.376,7571.603,7524.334,7493.4116,7467.652,7465.239,7466.834,7490.122,7519.9126,7522.8823
13614.399,13664.414,13689.393,13542.686,13830.462,13817.087,13725.214,13691.764,13653.533,13631.455,13613.067,13676.551,13702.078,13734.945
21926.113,22008.492,22053.246,21815.953,22260.277,22237.03,22083.447,22041.223,21986.096,21947.018,21940.256,22031.03,22061.916,22110.227
20671.6,20732.473,20744.578,20535.744,20971.248,20954.998,20802.932,20742.363,20684.896,20677.734,20687.371,20771.607,20791.941,20836.396
17397.676,17460.273,17486.021,17304.371,17678.13,17647.275,17542.186,17488.613,17435.32,17409.695,17393.646,17483.18,17494.555,17533.348
9811.341,9845.971,9854.583,9754.512,9959.066,9952.819,9872.024,9854.511,9825.854,9823.386,9821.251,9864.821,9870.532,9884.544
10476.241,10513.217,10522.411,10415.5625,10633.972,10627.305,10541.032,10522.33,10491.734,10489.101,10486.823,10533.344,10539.444,10554.406
2830.169,2838.9585,2854.4536,2837.3474,2913.031,2904.6584,2935.177,2883.644,2841.0994,2790.877,2800.954,2799.8022,2865.2778,2859.4185
4193.9487,4238.225,4343.274,4274.4243,4416.2705,4341.9453,4478.9424,4388.2046,4305.7847,4204.473,4193.231,4235.637,4336.329,4370.2627
1180.852,1184.4307,1184.5743,1171.5801,1195.8577,1195.376,1183.6882,1182.2861,1180.8008,1182.2808,1181.3639,1187.3141,1184.8574,1187.2557
1165.4639,1167.7393,1169.6711,1157.9111,1181.5488,1180.8047,1168.5186,1169.0347,1166.2902,1168.7566,1167.4637,1171.7544,1170.9547,1173.0825
8632.843,8656.701,8667.02,8576.695,8752.102,8746.304,8669.841,8658.903,8641.212,8644.214,8643.48,8680.988,8675.751,8695.486
8674.664,8699.051,8711.021,8619.126,8795.885,8790.19,8714.033,8703.463,8685.171,8686.585,8685.103,8724.233,8718.741,8740.009
8603.327,8627.322,8637.552,8545.281,8721.253,8716.981,8639.252,8629.294,8612.147,8613.823,8611.458,8650.577,8644.863,8665.306
8644.977,8669.121,8683.912,8589.151,8766.996,8761.882,8685.586,8676.591,8657.476,8657.031,8653.322,8694.682,8688.347,8710.658
1043.7856,1047.5225,1048.5428,1037.1123,1059.1917,1058.1459,1050.4453,1048.0044,1045.7612,1044.7618,1044.3939,1049.6033,1049.6676,1052.2139
1044.8455,1048.0635,1048.9111,1038.1719,1059.6538,1059.0063,1050.836,1048.5582,1046.9337,1045.4926,1045.2257,1049.4253,1050.3846,1053.1298
10236.96,10269.493,10282.547,10173.477,10394.137,10384.914,10324.423,10284.9375,10255.492,10242.518,10238.35,10286.794,10306.741,10329.051
10137.665,10169.515,10179.994,10075.335,10291.422,10282.919,10226.055,10183.15,10153.15,10139.605,10138.104,10185.036,10205.489,10226.195
10195.171,10225.238,10233.554,10133.263,10349.951,10340.8,10279.424,10239.945,10212.447,10199.726,10196.77,10238.767,10263.758,10285.129
6397.4185,6422.155,6425.0146,6357.3296,6484.401,6481.9365,6425.747,6416.24,6407.664,6404.236,6409.55,6429.564,6434.6304,6449.452
6425.956,6448.6904,6448.956,6383.114,6510.3174,6509.0786,6452.544,6440.8325,6432.8413,6428.809,6435.537,6456.0063,6459.516,6474.701
