V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48
30265.365,29868.281,29862.219,30177.773,30445.41,30847.852,31464.771,31560.416,31745.842,31965.77,32435.652,32671.852,32791.742,32723.719,32349.86,31764.031,31475.305,31049.527,30934.252,30494.918,30067.715,29654.514,29732.387,29633.27,29837.96,29429.543,29430.723,29314.531,29336.02,29753.264,30032.002,30741.814,31031.84,31225.867,31966.531,31994.355,32230.082,32282.707,32011.248,31542.957,31311.195,30881.441,30650.05,30342.361,30058.023,29780.459,29836.105,29892.684
8314.056,8138.3384,8154.712,8173.2734,8282.862,8355.463,8557.927,8597.369,8611.202,8709.197,8866.54,8889.443,8937.361,8931.064,8818.607,8676.163,8597.742,8450.093,8445.033,8336.242,8238.117,8137.79,8144.1855,8087.101,8197.339,8038.921,8050.1123,7971.3154,8025.157,8069.7627,8159.492,8318.903,8440.065,8462.085,8678.01,8685.676,8800.992,8757.951,8717.354,8591.213,8563.55,8434.405,8396.393,8302.111,8235.305,8170.3706,8208.385,8175.175
572.4613,563.96204,563.9581,565.86694,573.3605,578.4819,591.30695,594.3955,597.62256,601.5905,611.9726,614.44275,617.42816,615.7726,607.79016,599.3089,592.88477,585.09564,581.9076,575.80566,569.20605,561.812,561.5261,558.6749,563.1414,555.90295,555.9114,551.1864,557.0732,559.98254,566.204,576.8622,583.6853,586.704,599.1947,600.7273,607.82214,604.65186,602.5003,594.91113,590.6292,581.2512,578.5854,572.4892,567.7329,562.9554,563.8181,564.39764
159.79828,157.26157,157.77972,156.99992,159.20691,160.87224,163.76857,166.1206,165.89598,168.06134,170.19978,170.5989,171.04948,170.8886,168.7075,167.45645,165.28993,162.7334,161.47665,160.34741,159.74408,157.86563,156.52676,155.93881,158.10526,155.86855,156.10207,153.6217,156.43636,156.3624,158.48781,159.4387,162.48811,163.23993,166.2826,166.91443,169.12115,167.43222,166.989,165.72028,164.18613,161.8718,161.55675,160.19598,158.7906,157.46558,157.91039,156.80591
14049.42,13780.235,13806.891,13837.427,14023.914,14153.018,14478.0,14557.156,14590.699,14741.684,14994.429,15047.752,15116.669,15100.754,14912.504,14683.219,14544.739,14301.641,14277.972,14102.02,13943.488,13771.9795,13770.749,13683.498,13855.08,13607.428,13625.554,13497.131,13602.996,13682.212,13834.672,14090.803,14287.844,14341.407,14682.929,14701.0205,14890.3955,14821.402,14748.522,14545.305,14480.337,14260.554,14195.236,14040.338,13930.004,13812.59,13869.531,13821.439
1251.4458,1226.8866,1232.2773,1220.8192,1243.2611,1252.3555,1278.5391,1295.8345,1293.1641,1311.2983,1331.7012,1332.5203,1337.5562,1335.9375,1318.4878,1308.4365,1293.0914,1269.0312,1263.9624,1254.8827,1248.4594,1234.9656,1224.9756,1216.5496,1236.767,1215.063,1217.4845,1198.4037,1222.52,1216.9072,1234.7462,1242.9475,1267.6487,1272.6007,1295.8673,1300.2673,1321.318,1307.4268,1304.4858,1292.3229,1285.6251,1265.0623,1262.7523,1250.7699,1242.4026,1232.1846,1238.2068,1226.675
51908.61,50888.227,51056.97,50766.785,51609.902,52026.246,53155.016,53734.86,53700.09,54398.95,55271.27,55347.86,55571.484,55509.387,54773.72,54246.625,53653.477,52696.938,52496.695,52049.16,51710.51,51135.5,50829.918,50473.184,51241.055,50377.7,50432.57,49731.86,50583.39,50483.75,51158.406,51670.63,52616.125,52806.977,53871.93,54017.484,54847.48,54320.664,54197.945,53625.58,53354.08,52519.28,52401.14,51857.883,51487.75,51071.77,51315.496,50912.54
29948.586,29394.473,29418.273,29570.232,29931.47,30206.385,30921.521,31052.52,31143.934,31433.045,31982.252,32119.414,32267.223,32230.566,31837.232,31302.594,31015.43,30507.113,30472.559,30065.902,29694.285,29313.71,29370.062,29180.607,29516.691,29011.287,29024.11,28804.281,28953.855,29198.537,29500.248,30097.787,30491.531,30606.29,31363.816,31385.979,31754.387,31661.842,31471.441,31021.727,30887.412,30412.309,30255.336,29932.725,29671.223,29441.281,29533.973,29473.291
2270.5024,2230.5493,2231.5544,2244.1462,2272.205,2293.1626,2346.9707,2355.8188,2365.0405,2384.3872,2426.3145,2438.3416,2448.6873,2445.4697,2415.569,2374.5603,2352.809,2315.0684,2311.728,2281.063,2251.92,2222.523,2227.5103,2212.978,2236.086,2200.0864,2200.2546,2185.5874,2197.3801,2216.8003,2239.163,2285.9055,2314.0254,2323.982,2379.9304,2381.3467,2409.6414,2403.2168,2388.8115,2353.9885,2342.8936,2306.8438,2293.9,2268.8823,2249.76,2231.483,2238.3708,2235.9424
6668.5547,6540.6895,6543.7773,6581.37,6664.787,6723.0254,6888.992,6906.3677,6932.544,6994.2207,7121.753,7153.832,7188.8457,7179.3853,7089.6133,6964.7847,6904.8174,6790.5723,6788.0557,6693.085,6606.6113,6521.216,6540.6006,6491.994,6564.106,6453.592,6453.1064,6408.914,6440.5723,6494.741,6558.188,6702.2793,6786.473,6809.2617,6982.3896,6983.799,7071.634,7048.156,7011.507,6903.832,6877.255,6771.3896,6735.8447,6658.1265,6602.0396,6550.8706,6574.5645,6561.7886
15608.125,15317.807,15333.8125,15410.399,15595.354,15738.535,16109.218,16186.37,16225.855,16382.122,16665.963,16733.059,16811.441,16794.287,16592.438,16314.969,16162.55,15896.294,15878.927,15667.672,15474.3125,15277.061,15304.74,15210.663,15392.857,15119.269,15132.033,15012.216,15085.276,15214.607,15375.54,15680.347,15890.498,15949.162,16345.298,16358.955,16544.928,16502.336,16395.254,16165.64,16098.215,15848.93,15768.052,15605.656,15466.656,15347.988,15393.906,15360.914
596.4847,590.3969,591.7416,590.90546,598.10236,605.79266,614.64905,623.75366,624.7822,630.77966,637.33777,640.9838,641.4383,640.06287,632.0504,627.54584,619.40515,611.00525,604.9975,600.7002,598.3222,590.73895,585.4209,584.5864,590.2059,584.339,584.7368,577.52576,587.387,589.51965,597.08105,600.8114,610.2557,615.24207,624.5634,627.40356,633.5491,629.3114,626.32526,622.0808,614.3766,606.0941,603.9326,599.17615,593.8606,588.42316,588.6819,586.5762
268.94794,263.50616,263.7905,264.60303,268.22827,270.58224,277.1585,278.3307,278.93475,282.0452,286.86816,287.75586,289.34454,289.10486,285.52087,280.958,278.22272,273.6444,273.39954,269.93295,266.34793,263.07614,263.51147,261.66336,265.02893,260.16937,260.30527,258.0345,259.43604,261.25555,264.16165,269.56274,273.38205,274.13712,281.10464,281.24106,284.77716,283.76395,282.2202,278.02774,277.2555,272.99475,271.54868,268.6509,266.32947,264.36334,265.49927,264.5856
590.5918,590.1983,586.56946,604.36774,605.9318,615.03424,626.9296,623.3334,633.7745,630.19775,639.20105,649.6158,650.97675,647.8164,641.73145,624.44214,619.1853,614.69116,612.3047,599.73596,586.19806,575.5775,583.7206,583.63245,579.8944,576.6033,575.2623,581.50464,572.6501,592.03503,594.91144,617.3693,616.3098,622.9405,637.74426,637.3967,635.683,645.87317,635.24695,623.53235,616.9326,607.9602,599.60724,594.2892,587.14746,581.1362,578.0254,588.7613
2145.1953,2113.7507,2120.6038,2107.5884,2139.0476,2160.2778,2199.3167,2232.405,2230.1963,2255.9092,2286.3984,2292.9888,2297.2485,2293.6997,2263.9404,2249.313,2220.8376,2185.4631,2167.5483,2154.2358,2147.707,2123.6113,2102.4531,2093.579,2120.438,2094.5242,2095.3271,2064.2197,2107.9263,2103.406,2131.9062,2141.8267,2181.8044,2194.9116,2231.0366,2240.128,2270.78,2246.7642,2241.8882,2226.2476,2204.538,2171.37,2168.2288,2148.9915,2132.0266,2113.9219,2119.1865,2103.878
17238.979,16952.91,16978.348,17070.773,17238.027,17457.617,17807.336,17925.951,17964.76,18146.047,18411.248,18503.777,18569.63,18555.988,18331.262,18050.842,17873.438,17610.648,17531.406,17319.469,17134.262,16915.191,16897.32,16842.766,17019.076,16754.469,16769.348,16622.727,16708.646,16869.781,17048.621,17357.031,17583.719,17675.281,18090.729,18121.975,18301.617,18244.586,18130.916,17906.05,17772.57,17532.676,17440.707,17269.01,17108.719,16966.387,17010.695,16972.63
1897.3444,1862.7292,1863.9749,1870.8275,1894.7067,1912.3577,1956.6045,1967.22,1971.8159,1990.9299,2025.5433,2032.7109,2041.9755,2039.696,2014.5138,1983.6799,1964.2374,1932.6304,1928.2671,1904.8026,1883.28,1859.4977,1860.0664,1848.0312,1869.8025,1839.266,1839.2153,1824.0691,1836.9244,1849.1128,1869.6248,1904.0487,1930.5524,1937.9982,1984.4927,1986.6335,2010.4006,2002.3019,1991.4065,1964.6874,1955.6241,1925.5172,1916.452,1896.4945,1879.805,1865.1729,1871.5654,1866.6575
3679.44,3607.3691,3625.1162,3580.0308,3643.84,3673.9285,3744.3027,3810.9434,3791.9707,3852.9224,3909.559,3905.0469,3918.4365,3916.083,3863.1084,3847.4385,3797.126,3727.5063,3702.273,3686.001,3679.1152,3641.8076,3598.4814,3576.6626,3641.0933,3581.2686,3587.1763,3519.5105,3607.125,3576.0999,3633.1523,3636.9263,3719.9524,3733.9546,3796.336,3813.8184,3878.169,3823.4307,3822.2227,3797.056,3771.3374,3713.3958,3713.8525,3680.6401,3653.701,3625.2168,3643.6526,3601.2075
5101.472,5010.671,5018.996,5030.1904,5095.519,5148.337,5256.996,5294.7534,5306.403,5360.629,5445.0737,5467.117,5487.4224,5483.375,5415.179,5337.6895,5284.2256,5198.478,5184.205,5123.528,5069.499,5006.532,5000.8594,4974.1533,5035.1924,4950.0576,4955.894,4908.4,4949.908,4981.6797,5036.6367,5121.915,5193.0493,5218.069,5334.8916,5343.418,5409.842,5386.2246,5356.8,5288.0635,5257.82,5180.826,5155.3916,5103.1245,5061.2627,5018.6406,5036.767,5019.5225
110283.66,108405.42,108598.66,108873.33,110199.71,111384.93,113716.79,114557.414,114784.336,115966.13,117732.016,118242.17,118668.67,118543.53,117078.52,115436.875,114276.59,112471.47,112061.95,110772.24,109678.78,108315.4,108122.05,107616.09,108868.41,107126.25,107226.33,106188.3,107085.89,107804.05,108998.664,110785.664,112348.1,112884.47,115423.9,115635.66,116955.16,116454.55,115823.19,114402.0,113651.41,112021.24,111497.64,110384.9,109445.59,108531.016,108866.5,108489.15
101694.04,99926.44,100154.79,100138.92,101516.75,102503.17,104639.32,105579.92,105719.555,106858.484,108505.37,108879.04,109266.52,109156.28,107776.45,106449.55,105307.625,103584.58,103206.47,102132.2,101218.29,99988.59,99678.6,99161.85,100409.26,98775.64,98900.414,97813.445,98925.29,99346.24,100524.37,101936.61,103493.47,103985.53,106180.31,106422.34,107751.08,107148.836,106624.86,105397.35,104743.59,103184.375,102760.09,101750.59,100940.99,100092.9,100423.375,99983.98
93678.375,92066.945,92277.234,92266.0,93528.94,94443.93,96400.81,97276.95,97408.28,98451.88,99959.2,100310.3,100660.94,100557.36,99286.98,98072.7,97015.44,95435.234,95074.89,94090.37,93253.94,92118.59,91825.39,91359.75,92498.89,91006.78,91120.984,90120.22,91148.41,91543.36,92629.38,93921.01,95352.28,95813.63,97825.33,98052.86,99266.05,98715.7,98228.56,97106.55,96490.69,95058.16,94665.08,93739.875,92992.625,92209.164,92505.33,92107.28
5076.785,4981.1387,5006.8086,4934.727,5027.882,5069.9453,5161.366,5260.784,5236.465,5321.589,5391.421,5388.976,5401.8755,5398.145,5321.4136,5311.8315,5239.9043,5144.36,5104.529,5087.2617,5087.6416,5037.1113,4965.1934,4936.413,5024.944,4949.4243,4957.2695,4857.2847,4994.268,4945.6206,5024.37,5015.638,5132.2305,5155.448,5231.4946,5259.067,5350.5674,5265.9604,5270.1777,5241.3955,5199.2744,5121.3325,5124.335,5077.7534,5043.3457,5003.7803,5027.51,4963.077
40078.184,39428.477,39571.242,39289.074,39901.75,40273.094,41018.734,41650.344,41580.805,42102.727,42685.254,42776.625,42868.754,42823.934,42259.496,41990.652,41460.977,40766.855,40476.16,40227.914,40089.695,39632.65,39255.125,39073.48,39626.633,39076.793,39114.29,38510.08,39317.95,39211.055,39756.965,39937.836,40702.57,40926.67,41607.96,41782.863,42381.8,41926.74,41832.375,41529.543,41167.83,40557.984,40486.344,40124.4,39821.33,39491.53,39608.758,39304.594
1216.1829,1200.7941,1203.8334,1200.459,1217.575,1229.9791,1252.1024,1268.1047,1270.1655,1281.7059,1298.7579,1305.2393,1306.961,1304.3477,1288.1605,1276.8346,1261.5168,1242.2283,1232.7947,1223.3264,1216.9512,1202.4694,1193.3676,1188.8462,1201.2759,1187.42,1187.9717,1173.7888,1194.8079,1196.7524,1211.5365,1221.5223,1241.1082,1249.9255,1270.3401,1274.9495,1290.4321,1280.8881,1275.9724,1265.4427,1252.6,1233.5901,1229.6604,1218.7758,1209.2686,1198.3872,1200.1774,1195.0679
23113.096,22723.295,22755.377,22855.453,23110.66,23370.045,23863.855,24016.691,24075.182,24307.488,24684.41,24800.188,24892.38,24867.928,24564.94,24192.438,23953.236,23588.406,23502.482,23218.469,22968.004,22677.027,22659.963,22563.973,22808.277,22446.096,22463.223,22267.545,22407.568,22601.234,22842.344,23253.686,23561.336,23677.105,24228.777,24267.203,24525.336,24444.613,24297.223,23990.357,23828.633,23490.129,23368.76,23137.63,22932.295,22742.887,22802.021,22750.553
1811.4294,1780.4497,1785.0946,1781.2563,1804.2356,1821.4908,1859.5707,1881.8481,1879.2322,1901.1544,1930.5734,1936.1553,1941.8344,1940.4246,1916.2943,1896.0305,1874.1536,1843.844,1832.9973,1817.6577,1805.602,1783.5948,1773.7489,1765.8228,1787.8154,1762.7128,1762.2488,1740.8542,1765.8341,1769.0396,1790.8113,1808.9478,1841.0676,1849.9911,1886.7834,1892.5316,1915.94,1901.9441,1894.1376,1876.3147,1862.4315,1835.8806,1828.4578,1812.2949,1796.5105,1783.7408,1787.6543,1778.82
2377.2827,2333.852,2342.9827,2326.2065,2357.5977,2382.0237,2427.3164,2466.6367,2455.9688,2492.1672,2527.8062,2529.2517,2536.3567,2535.9148,2503.1626,2486.6855,2454.992,2414.239,2394.9453,2381.4497,2375.1343,2348.38,2325.2114,2315.4187,2351.671,2316.9146,2318.0164,2278.917,2325.151,2316.3652,2349.8606,2358.7048,2407.5107,2417.9333,2463.107,2473.2827,2509.2214,2478.5425,2475.1985,2458.4885,2437.3643,2403.6636,2401.7888,2380.3325,2359.7913,2341.4631,2350.1968,2329.3774
110205.31,108328.17,108521.36,108795.89,110121.22,111305.7,113635.96,114475.89,114702.58,115883.734,117648.266,118158.04,118584.3,118459.31,116995.36,115354.78,114195.36,112391.53,111982.35,110693.43,109600.77,108238.31,108045.125,107539.555,108791.14,107050.03,107150.11,106112.74,107009.47,107727.234,108921.0,110706.78,112268.15,112804.09,115341.84,115553.45,116871.99,116371.8,115740.875,114320.625,113570.61,111941.734,111418.55,110306.5,109367.875,108453.89,108789.22,108412.09
1906.0713,1873.7793,1880.5566,1868.7302,1900.2611,1916.73,1953.4484,1979.3247,1978.8092,2003.1772,2031.401,2036.2637,2042.343,2039.158,2012.0542,1996.5443,1972.5828,1938.5864,1929.3221,1913.7135,1903.9778,1882.3835,1868.0605,1857.6261,1884.6737,1855.0259,1858.5144,1831.8231,1865.8881,1863.6116,1888.5793,1902.7825,1937.3528,1947.0266,1981.3665,1988.2515,2016.9773,1998.699,1992.5348,1974.289,1960.2922,1930.1697,1925.6125,1907.66,1894.1108,1877.7587,1884.5605,1869.9204
3102.6484,3052.2961,3062.559,3047.3948,3088.8525,3121.4082,3178.6196,3225.8828,3219.0945,3260.7622,3304.7944,3312.39,3319.9934,3318.23,3275.3894,3250.7944,3210.0566,3157.977,3135.1401,3114.1526,3100.518,3064.5886,3039.2988,3027.049,3069.6045,3025.5925,3028.141,2982.8264,3037.6494,3035.3596,3076.1665,3094.9707,3152.126,3169.0286,3225.996,3238.5203,3282.1992,3249.525,3241.2896,3216.921,3187.3503,3143.0137,3136.6807,3108.616,3082.4792,3057.3452,3066.394,3044.3364
3583.1995,3511.8894,3518.6099,3522.7217,3571.7256,3603.1035,3685.4348,3708.8455,3715.4722,3757.228,3821.142,3831.518,3849.8076,3846.716,3796.8472,3742.5215,3706.4048,3643.4365,3637.8452,3594.164,3557.6328,3513.6724,3510.693,3487.393,3534.373,3470.3425,3475.4595,3438.4976,3470.62,3486.3613,3525.9656,3585.5327,3639.0928,3651.2612,3737.7148,3743.1023,3793.855,3771.3503,3755.285,3705.7002,3689.4365,3634.1245,3619.1875,3579.5576,3551.3042,3522.4753,3537.3179,3521.8594
3409.6052,3345.6042,3351.8875,3358.4104,3403.1548,3435.883,3511.6816,3534.183,3541.975,3579.1611,3638.603,3651.1257,3666.9766,3663.592,3617.1414,3564.6548,3529.8665,3471.4614,3464.0234,3422.7102,3386.688,3344.3547,3341.9092,3321.7554,3363.854,3305.0952,3309.4902,3276.4614,3304.9248,3323.4512,3360.8887,3419.1333,3467.5535,3481.7073,3562.4646,3567.5503,3613.8457,3595.4138,3578.2144,3530.958,3512.9907,3461.1753,3445.526,3408.5615,3381.4214,3352.7107,3366.0054,3353.886
995.02954,979.76715,982.6207,978.9673,992.7761,1002.78467,1021.2245,1035.4705,1034.4729,1046.1912,1061.1619,1064.2792,1066.6458,1065.6293,1052.5735,1043.3379,1030.2711,1013.6008,1007.1578,999.61487,993.8646,981.5765,975.17694,971.0469,983.6317,969.7489,970.68665,957.96387,974.0534,974.5458,987.64746,995.32666,1012.5847,1018.64,1036.4094,1040.1135,1053.9542,1045.4683,1041.238,1032.5258,1023.7178,1008.6851,1005.6527,996.9331,988.69934,980.3015,982.91095,977.8988
34783.133,34155.695,34231.45,34261.953,34723.008,35065.35,35810.055,36088.758,36149.336,36540.152,37114.023,37249.734,37395.156,37354.36,36882.03,36391.266,36019.863,35422.008,35320.09,34922.008,34590.22,34165.883,34097.0,33905.742,34336.758,33760.574,33806.633,33449.1,33790.355,33952.766,34345.434,34875.332,35391.098,35545.492,36332.133,36401.402,36863.934,36660.902,36486.434,36038.88,35832.434,35297.27,35159.414,34791.918,34514.508,34222.41,34350.305,34194.047
165.48767,161.91379,161.86322,162.88655,165.0171,166.22528,170.91168,170.85037,171.3325,173.07101,176.66562,177.09875,178.37732,178.15782,176.19937,172.55008,171.13828,168.25317,168.46246,165.92047,163.22842,161.16383,162.23364,160.6503,162.71877,159.50424,159.38351,158.52147,158.68698,159.9214,161.57309,165.83679,168.07497,168.23224,173.20193,172.92084,175.17465,174.87543,173.88715,170.77234,170.82181,167.96933,167.02176,165.07208,163.53317,162.31969,163.23343,163.01666
34121.445,33509.21,33583.465,33614.742,34065.73,34403.113,35131.58,35405.97,35466.387,35848.195,36409.527,36544.707,36685.914,36645.367,36182.582,35701.44,35336.625,34751.41,34649.523,34259.43,33934.4,33517.54,33449.227,33263.395,33684.03,33121.28,33166.156,32816.32,33151.18,33312.33,33697.26,34216.426,34721.105,34874.47,35644.34,35712.9,36164.906,35966.945,35794.883,35356.906,35151.812,34627.6,34491.44,34131.555,33859.207,33572.227,33696.21,33544.703
4475.1396,4385.2803,4412.5635,4349.622,4432.5693,4470.0684,4550.0176,4633.367,4614.7334,4692.3066,4752.003,4750.959,4763.0376,4760.0576,4691.3003,4679.644,4619.409,4531.8765,4503.4277,4482.0884,4481.169,4436.636,4376.324,4351.7324,4433.5083,4357.868,4370.9785,4280.6074,4395.511,4357.6445,4424.758,4422.5938,4523.714,4542.383,4614.0474,4637.133,4718.0957,4646.3535,4648.742,4620.0513,4583.714,4517.0654,4518.033,4476.235,4447.957,4410.721,4433.376,4373.7188
15412.841,15126.367,15206.785,15028.437,15301.773,15436.397,15712.303,15981.5625,15935.973,16177.915,16386.906,16399.383,16438.98,16424.652,16194.828,16131.086,15926.231,15635.503,15537.285,15451.908,15428.472,15268.528,15083.951,15004.169,15261.654,15014.449,15052.768,14771.995,15133.793,15039.722,15261.952,15286.001,15612.031,15686.07,15936.201,16011.018,16272.069,16056.086,16044.059,15936.469,15808.19,15573.954,15564.55,15422.69,15321.1045,15191.822,15259.341,15082.419
35461.152,34823.42,34939.445,34795.25,35342.695,35658.504,36382.68,36789.055,36793.824,37234.52,37797.215,37896.42,38024.008,37973.65,37484.4,37108.508,36695.83,36061.42,35917.223,35592.54,35352.89,34941.902,34745.348,34542.055,35032.875,34457.215,34515.26,34063.234,34598.17,34610.836,35060.176,35419.645,36028.434,36197.508,36897.113,37005.51,37529.547,37225.53,37093.72,36712.742,36484.734,35924.24,35819.137,35467.03,35207.074,34910.176,35042.35,34812.137
396.49973,388.26724,389.10425,390.0775,395.16382,399.1277,408.45135,410.36597,410.96634,415.94064,422.80713,424.138,426.3647,426.11328,420.7846,414.1322,410.23297,403.35016,402.92462,397.71954,392.95297,388.28293,388.49072,385.9516,391.16602,383.72357,384.28076,380.43173,382.7171,385.1822,389.35455,397.13348,402.9229,404.0221,414.35315,414.62683,419.99234,418.0606,416.11865,409.96863,408.52472,402.55957,400.7294,396.33124,392.91864,389.83405,391.77527,389.84943
2546.1943,2505.026,2506.3662,2521.0679,2550.2212,2576.3477,2632.935,2645.995,2656.5063,2678.2078,2720.6987,2736.8066,2745.8838,2742.183,2708.4521,2664.9531,2640.0645,2598.8018,2591.9487,2558.3652,2529.8066,2496.6729,2498.629,2485.3643,2510.231,2472.9922,2473.3523,2454.566,2470.1887,2493.8403,2517.959,2565.9236,2597.5115,2610.5183,2671.2202,2674.2383,2704.0332,2695.9268,2679.995,2644.1714,2626.3936,2587.7656,2573.7073,2547.3064,2524.826,2504.5354,2510.044,2505.9639
1925.9713,1890.7549,1900.134,1879.3689,1914.9366,1930.6101,1965.9152,1997.1957,1993.6567,2021.6638,2049.3547,2051.644,2056.7573,2054.1653,2026.1243,2015.8164,1991.529,1954.5226,1943.8138,1931.2871,1926.8967,1906.5709,1886.0007,1874.606,1906.708,1875.106,1879.7761,1846.9865,1889.9038,1879.7699,1906.815,1912.9529,1952.1665,1961.3767,1993.8772,2002.3484,2034.7275,2010.1,2007.0104,1992.4587,1977.5803,1946.8966,1944.2312,1926.69,1914.5802,1897.9517,1906.4537,1885.6194
