V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13
1135.9707,1118.2194,1123.9054,1148.3934,1151.5745,1163.7322,1102.0387,1129.304,1072.6842,1114.9664,1110.9501,1105.1316,1153.7328
16061.323,16136.89,16411.912,16066.21,16054.621,16174.17,15920.036,15982.151,16235.442,16382.759,16160.318,16574.549,15649.035
2913.24,2900.4656,2898.0825,2914.2632,2916.7244,2903.0537,2916.2305,2915.5403,2916.9983,2910.1228,2904.8647,2907.1035,2902.1428
3195.4856,3190.9277,3181.184,3195.795,3212.7705,3194.0708,3209.4634,3203.546,3200.327,3194.0376,3198.963,3193.346,3188.6965
5752.1694,5717.4985,5720.9565,5746.6714,5730.5547,5721.7397,5746.771,5751.138,5783.003,5756.961,5739.2993,5746.605,5718.4233
5746.603,5712.146,5715.602,5741.339,5724.962,5716.55,5741.366,5745.3877,5777.659,5751.3843,5734.012,5741.3486,5712.985
6298.72,6276.122,6263.1807,6290.611,6298.3325,6280.8696,6315.175,6308.564,6330.034,6303.616,6307.543,6297.224,6271.0884
6310.9604,6287.8486,6274.936,6302.3076,6310.641,6292.261,6327.07,6321.213,6341.748,6315.866,6319.1426,6308.7554,6283.03
6304.8403,6281.9854,6269.058,6296.459,6304.4873,6286.565,6321.1226,6314.888,6335.8916,6309.742,6313.3433,6302.9897,6277.0586
5741.036,5706.797,5710.2495,5736.006,5719.369,5711.36,5735.9614,5739.6353,5772.3184,5745.8096,5728.725,5736.094,5707.546
2991.261,2982.776,2967.3154,2994.6072,2999.2756,2986.5479,2991.7126,2990.547,2990.9265,2984.081,2990.1084,2981.7688,2984.381
3339.783,3332.2358,3338.1643,3345.5806,3344.9255,3329.0312,3355.542,3359.2642,3355.4106,3355.16,3350.7915,3348.304,3327.904
2990.1072,2981.629,2966.2598,2993.4702,2998.0754,2985.3965,2990.5645,2989.4414,2989.7673,2982.9214,2988.9326,2980.6116,2983.3208
3038.64,3043.3137,3022.7598,3043.1865,3040.9387,3024.9668,3054.2275,3046.0994,3063.8103,3044.4277,3046.6743,3040.945,3028.8274
3336.0305,3329.2993,3311.4573,3343.0396,3346.0916,3334.1719,3339.202,3335.5977,3337.2815,3332.7595,3337.2588,3327.5999,3331.2644
3337.3167,3330.5789,3312.6372,3344.3083,3347.431,3335.4558,3340.484,3336.8318,3338.5745,3334.0552,3338.5693,3328.8918,3332.448
6730.191,6752.4316,6739.281,6731.4087,6759.3555,6718.0337,6786.9443,6759.2773,6804.9854,6759.994,6770.7534,6765.084,6721.5425
7386.3647,7406.5103,7390.472,7375.9014,7432.558,7389.4346,7450.217,7415.4644,7456.7017,7419.3193,7440.2935,7425.8853,7376.3228
1727.0024,1705.6205,1716.0576,1725.534,1690.8921,1692.0013,1719.7035,1712.3921,1758.2448,1739.0865,1715.8722,1725.8257,1704.2281
2568.0264,2561.1355,2558.856,2569.2334,2573.2021,2563.97,2576.9143,2575.0603,2575.55,2571.1753,2571.2405,2569.9475,2564.7097
4720.1733,4606.1445,4712.9507,4688.0605,4654.757,4677.904,4642.3887,4689.423,4673.3843,4724.3076,4636.081,4717.2515,4650.1294
2333.6648,2272.8916,2273.947,2329.5605,2229.0935,2249.1895,2286.8787,2320.6392,2382.839,2306.3096,2278.81,2286.6936,2286.859
2396.2815,2411.5889,2377.997,2391.7683,2392.5168,2392.887,2423.3052,2407.0674,2445.5208,2415.711,2440.9521,2401.1045,2392.1462
3840.9255,3855.3726,3852.7224,3816.752,3906.0764,3875.1685,3868.1843,3852.3694,3834.9612,3841.155,3871.1719,3852.8752,3849.5774
2092.5715,2140.167,2076.704,2103.095,2069.1692,2107.6914,2030.8588,2037.483,2213.6733,2121.5894,2097.2793,2146.005,2115.7634
9128.969,9115.593,9103.456,9116.987,9141.794,9116.9795,9162.927,9129.18,9209.527,9155.409,9150.535,9149.737,9093.304
10336.941,10440.081,10408.3545,10371.767,10386.706,10328.646,10535.363,10404.565,10551.386,10403.202,10460.217,10474.976,10373.9375
7177.5317,7147.462,7138.713,7168.255,7160.0557,7170.19,7164.3604,7166.0776,7218.9536,7183.121,7174.0728,7184.6323,7149.3647
6132.3315,6133.205,6126.0327,6134.9033,6135.198,6133.558,6167.0737,6147.5176,6187.385,6143.5547,6155.542,6165.722,6131.237
13468.377,13365.753,13452.894,13471.796,13327.812,13344.026,13394.8545,13473.66,13524.289,13499.232,13406.094,13543.236,13356.676
18903.516,18764.44,18869.557,18906.0,18735.37,18751.834,18815.92,18911.781,18971.688,18932.418,18822.318,18986.217,18760.91
7407.4014,7386.929,7362.4307,7397.336,7416.7056,7390.9897,7432.924,7409.612,7465.303,7418.0483,7418.877,7395.984,7377.6973
13195.12,13145.629,13138.504,13177.931,13140.208,13129.054,13200.249,13206.921,13303.435,13203.962,13208.252,13200.598,13153.901
7196.887,7204.195,7183.4893,7194.998,7239.8164,7212.2085,7222.5493,7194.289,7224.886,7209.634,7209.575,7218.605,7184.8745
7190.558,7204.498,7185.534,7195.1455,7240.6035,7205.4507,7226.94,7196.737,7224.1875,7208.6367,7209.0474,7216.682,7184.8604
2670.6665,2666.324,2659.0864,2669.3877,2676.0916,2667.671,2675.8286,2669.966,2682.2004,2674.4253,2672.984,2672.4006,2661.9907
2162.2852,2162.1772,2166.142,2168.7131,2201.909,2171.4194,2172.4268,2178.82,2108.6934,2147.9663,2156.4065,2154.0562,2176.471
2162.2485,2162.1416,2166.1104,2168.6685,2201.8625,2171.3765,2172.3933,2178.7546,2108.6904,2147.937,2156.3376,2154.0417,2176.4258
2162.2852,2162.1772,2166.142,2168.7131,2201.909,2171.4194,2172.4268,2178.82,2108.6934,2147.9663,2156.4065,2154.0562,2176.471
3577.743,3350.85,3571.9592,3574.2437,3340.984,3420.7913,3399.1155,3536.314,3524.405,3509.5312,3378.1616,3555.8997,3496.5364
24919.537,24817.97,24788.08,24880.41,24914.377,24841.463,25042.857,24969.037,25086.914,25046.91,25031.092,24909.303,24823.006
836.8381,849.2728,831.57825,837.09,867.4938,865.32556,858.9081,844.07855,824.50885,842.48303,847.4551,840.81885,841.19354
3537.0808,3446.1177,3515.1487,3544.3354,3468.7996,3519.2068,3515.011,3514.7437,3575.9932,3601.2642,3493.6196,3598.026,3505.5286
3511.4436,3446.101,3486.0046,3502.1758,3490.0325,3507.547,3524.1943,3508.637,3571.8196,3533.1707,3501.644,3524.7136,3469.4514
1094.3032,1045.3491,1051.8134,1101.3699,1067.0883,1055.8894,1041.7019,1074.108,1022.44806,1029.0275,982.34937,1043.0564,1063.2079
1115.9226,1039.3302,1078.916,1114.5565,1066.7559,1070.5891,1039.3181,1091.0342,1034.3143,1063.8073,991.1687,1056.759,1078.4556
24914.611,24860.377,24796.61,24875.61,24970.197,24895.643,25003.957,24937.846,25110.148,25008.44,25046.365,24915.963,24830.744
4493.221,4483.1562,4475.624,4490.492,4500.0396,4486.1323,4503.834,4495.478,4517.291,4500.1504,4498.8823,4496.695,4478.17
5670.523,5647.466,5634.3794,5657.182,5600.007,5623.545,5668.232,5655.543,5799.0645,5703.5986,5687.768,5691.286,5618.98
5686.142,5661.0913,5644.3335,5667.4756,5615.3867,5638.568,5686.9297,5668.596,5822.468,5722.1475,5706.9487,5706.659,5629.638
17292.148,17202.543,17194.78,17242.398,17213.678,17199.371,17314.207,17306.553,17453.709,17334.398,17345.78,17293.086,17196.145
17317.396,17223.916,17218.992,17264.121,17235.45,17226.004,17335.703,17327.865,17475.562,17355.578,17367.053,17318.59,17219.393
1103.9507,1101.2067,1099.7991,1102.509,1105.2272,1102.5122,1106.51,1104.1239,1111.1674,1106.3779,1105.3619,1105.0688,1099.5538
12078.464,12041.01,12030.481,12058.255,12081.245,12043.808,12094.171,12084.6455,12163.737,12108.309,12108.56,12090.506,12024.014
1254.2703,1254.6168,1249.0433,1253.4044,1259.0906,1255.4504,1262.9111,1258.4532,1261.2206,1259.1005,1258.5287,1257.5338,1250.2584
1887.7505,1891.3412,1891.6841,1887.6993,1893.01,1887.5338,1899.2937,1890.8575,1907.7432,1900.1019,1894.6494,1902.1108,1885.1713
20131.252,20167.592,20166.09,20130.412,20188.889,20130.945,20255.297,20166.533,20338.309,20259.838,20205.156,20279.096,20101.709
24749.766,24839.314,24588.682,24633.361,25012.691,24867.572,24913.549,24748.494,24905.32,24784.47,24899.568,24669.049,24671.143
1742.6025,1736.3212,1734.9536,1740.2736,1740.65,1737.0564,1744.2946,1742.5021,1754.9657,1747.0073,1745.5653,1743.6846,1734.0479
1785.208,1774.2732,1781.3998,1788.3362,1782.0017,1778.4855,1785.5366,1782.9908,1786.4268,1785.9117,1773.3031,1785.3647,1775.4911
1494.7521,1476.0258,1491.8728,1495.2919,1479.7593,1480.2026,1484.8683,1488.8112,1498.164,1494.6115,1475.0433,1491.9365,1480.4197
11436.099,11401.717,11373.81,11417.28,11442.903,11405.069,11452.698,11438.004,11507.713,11449.045,11454.761,11425.305,11383.29
507.98224,516.67004,510.53055,509.2028,515.9795,512.00464,517.3525,512.2786,512.36847,510.79117,513.3528,513.0014,512.36255
642.78455,651.15186,644.7412,643.57684,650.1642,646.3413,652.14923,647.1795,648.4961,645.68896,648.15784,647.7512,646.3742
16267.083,16270.315,16195.029,16249.483,16373.506,16291.841,16354.84,16292.675,16309.098,16276.428,16330.5,16277.218,16244.774
11566.654,11535.026,11496.032,11551.672,11586.47,11531.017,11594.496,11570.252,11641.554,11580.078,11593.147,11553.205,11525.72
9809.532,9774.2705,9753.841,9792.319,9805.192,9775.483,9816.861,9808.681,9876.634,9821.279,9821.229,9797.404,9758.565
15784.712,15735.233,15728.302,15786.353,15752.609,15705.333,15799.016,15795.13,15903.1045,15823.098,15811.836,15811.8125,15725.54
4132.264,4121.781,4101.2817,4113.6953,4139.03,4121.1743,4123.346,4118.5845,4165.1606,4139.339,4158.39,4117.4263,4106.0474
1111.9331,1112.7396,1107.4348,1110.5941,1122.2744,1115.0801,1117.7834,1113.6165,1113.8192,1112.5587,1117.2576,1112.2229,1110.1328
9227.081,9199.376,9193.337,9218.763,9224.206,9203.524,9241.585,9227.481,9289.937,9245.798,9239.327,9237.297,9192.007
2168.3584,2161.3203,2159.2012,2165.766,2167.5728,2162.4316,2171.2449,2168.514,2182.607,2173.3489,2171.9004,2169.843,2158.4963
23709.656,23625.727,23629.557,23684.016,23672.197,23627.883,23732.322,23702.85,23887.684,23767.676,23726.51,23749.893,23594.377
16215.561,16180.263,16145.72,16190.124,16231.605,16183.763,16252.645,16220.026,16329.821,16250.572,16253.512,16222.82,16149.032
14446.889,14417.171,14383.427,14423.097,14464.251,14420.208,14480.09,14450.162,14549.161,14478.356,14482.605,14451.973,14386.745
7195.0317,7164.31,7172.872,7184.3916,7176.953,7167.0728,7198.8555,7190.296,7255.7324,7214.5767,7196.028,7212.0015,7155.1245
1089.9827,1087.3243,1085.9209,1088.5829,1091.343,1088.6064,1092.5746,1090.1964,1097.056,1092.3656,1091.3768,1091.0974,1085.691
9536.71,9509.141,9498.933,9519.923,9535.542,9505.716,9550.82,9541.522,9610.672,9560.548,9561.913,9547.456,9494.03
764.66907,770.18945,768.2329,765.5343,773.4811,770.6412,771.2331,769.07,769.10846,766.06915,769.4757,770.16724,768.42065
10575.953,10544.972,10578.54,10564.622,10569.962,10545.821,10611.658,10592.995,10671.279,10638.041,10608.612,10633.382,10542.554
11340.528,11315.127,11346.833,11330.188,11343.363,11316.532,11382.893,11362.058,11440.427,11404.102,11378.222,11403.632,11310.914
15086.304,15050.118,14899.575,14967.966,15188.443,15092.673,15093.371,15059.665,15169.981,15049.969,15132.64,14927.893,14976.272
7022.651,6999.054,6993.5337,7014.417,7002.178,6993.3247,7032.093,7027.3154,7084.386,7040.212,7038.6206,7032.3276,6992.285
1741.7097,1735.4159,1734.0581,1739.3837,1739.7296,1736.1589,1743.3712,1741.5929,1754.0679,1746.1145,1744.6533,1742.7881,1733.1403
1018.3312,1013.71405,1016.80054,1022.0201,1016.9336,1014.1739,1021.3196,1018.99634,1019.73724,1020.73663,1013.06024,1019.33203,1013.35535
767.2293,755.5877,766.5051,768.16174,755.0859,756.0283,760.83997,764.45874,771.043,769.141,754.8167,765.7406,757.80334
10423.04,10386.815,10364.581,10404.319,10421.207,10389.032,10433.219,10423.102,10492.532,10435.42,10438.107,10412.505,10371.589
363.95795,367.1242,366.9877,363.96902,366.89932,365.26672,367.4982,366.9975,367.7356,363.92996,365.34308,367.40903,367.71432
470.95935,473.81805,473.58127,470.73288,473.3828,472.10687,474.38464,473.83582,475.9507,471.1533,472.2825,474.53445,474.11505
8882.574,8878.714,8839.444,8872.817,8909.221,8882.6875,8918.209,8897.424,8935.198,8896.553,8922.752,8890.223,8861.317
11001.121,10964.853,10941.19,10986.493,11013.306,10969.394,11027.193,11003.975,11074.678,11022.498,11029.486,10996.3955,10956.478
9534.847,9498.891,9480.575,9517.056,9530.231,9500.713,9541.399,9533.405,9599.031,9545.735,9545.773,9523.451,9485.415
10835.797,10777.599,10785.63,10823.786,10793.566,10758.956,10827.012,10839.661,10910.485,10842.832,10847.068,10836.854,10781.89
3638.9453,3631.3638,3611.0344,3623.187,3645.7925,3632.7441,3630.3323,3625.1653,3667.6287,3644.164,3662.6575,3624.3083,3612.2073
1091.8134,1092.478,1087.5679,1090.1051,1102.0271,1094.737,1097.6133,1093.5209,1093.5665,1092.3491,1097.0656,1091.9614,1089.836
8213.573,8187.2646,8182.6875,8207.101,8210.334,8191.1436,8225.698,8213.979,8266.254,8227.746,8221.107,8220.807,8182.221
2167.0723,2160.0242,2157.9138,2164.4841,2166.2585,2161.1423,2169.9285,2167.2117,2181.3142,2172.0623,2170.5957,2168.553,2157.1975
22465.068,22390.818,22396.209,22445.615,22440.73,22393.791,22489.756,22458.76,22626.629,22518.523,22477.336,22504.947,22360.201
13915.95,13869.853,13849.004,13890.505,13915.536,13875.93,13933.652,13916.799,14011.567,13938.86,13939.422,13912.994,13850.897
12151.401,12110.905,12090.864,12127.618,12152.32,12116.534,12165.274,12151.112,12235.092,12170.814,12172.719,12146.32,12092.773
6092.7505,6070.798,6081.376,6088.0347,6087.761,6074.7056,6098.634,6088.466,6137.847,6108.3564,6089.2827,6109.524,6062.447
6148.355,6110.9907,6105.6455,6137.674,6096.962,6104.5854,6143.7354,6157.199,6220.7476,6165.8853,6154.4824,6141.223,6114.6406
7053.4526,7030.23,7026.0195,7042.8174,7052.5347,7030.2266,7063.6304,7056.0522,7104.518,7069.355,7067.015,7061.6377,7021.0225
374.45435,379.25214,377.2897,374.3213,380.34525,379.3485,378.0812,377.08344,376.12088,373.60358,376.72906,377.45764,377.6646
7830.7695,7798.663,7834.2417,7824.0625,7818.34,7799.074,7850.7773,7837.881,7899.1353,7878.8535,7843.559,7871.013,7800.785
8205.154,8177.885,8211.618,8198.431,8198.626,8178.467,8228.847,8214.949,8275.306,8252.477,8220.437,8248.5625,8178.37
11536.147,11527.156,11406.745,11437.741,11653.483,11560.892,11556.483,11519.494,11591.274,11514.851,11586.835,11427.275,11465.35
5366.3784,5348.967,5343.452,5360.8296,5349.4644,5344.018,5374.191,5370.2935,5416.802,5381.204,5380.0938,5374.3433,5343.0547
11361.716,11322.878,11312.599,11345.94,11352.161,11330.922,11372.848,11359.434,11443.249,11392.84,11383.146,11370.26,11306.411
993.6202,988.8043,991.9198,997.23755,991.9424,989.3469,996.3728,994.1562,994.8223,995.88727,988.0809,994.45087,988.60767
7472.4395,7354.301,7463.9185,7481.4717,7348.567,7359.9077,7406.5967,7443.5107,7509.1025,7490.63,7346.899,7456.9595,7377.9097
6764.147,6742.427,6725.4624,6751.707,6766.884,6744.4106,6771.9634,6764.815,6809.552,6772.579,6776.221,6756.6235,6731.431
127.21921,127.711685,128.45175,128.17128,127.50497,126.726906,127.45927,128.64964,127.492645,127.37444,128.17863,128.76633,128.55527
226.13715,226.228,226.9275,226.92027,225.86258,225.45688,226.12192,227.40936,227.26851,226.43256,226.88972,227.65356,226.9667
4797.98,4806.7236,4770.029,4792.3735,4827.4053,4811.255,4825.8296,4810.803,4821.7666,4803.439,4832.6235,4801.493,4793.605
8172.8306,8145.8467,8125.0547,8161.729,8184.783,8149.727,8191.0254,8173.0127,8226.953,8187.538,8195.585,8165.6167,8140.592
6284.403,6261.6787,6248.3677,6272.4795,6284.0747,6263.2207,6289.3384,6283.755,6327.3657,6292.191,6292.8696,6276.4224,6252.015
8298.217,8242.65,8255.711,8292.629,8258.855,8233.048,8287.983,8299.913,8351.605,8299.566,8298.754,8292.605,8252.43
2978.4155,2970.4019,2952.4524,2964.6763,2985.0037,2974.7788,2965.7822,2963.3604,2997.7144,2980.8564,2996.8213,2963.2292,2954.1238
9362.692,9369.599,9326.212,9348.247,9457.9795,9394.585,9410.195,9377.809,9368.54,9366.655,9406.387,9360.787,9347.381
4542.93,4522.1,4525.418,4541.413,4529.084,4524.305,4542.2427,4539.5645,4573.3584,4550.3306,4538.3164,4546.772,4523.7856
5479.142,5459.3296,5458.34,5476.263,5475.1606,5464.0825,5483.6025,5477.4517,5510.3877,5487.098,5479.3955,5482.945,5458.7104
1440.9783,1436.6583,1434.9495,1439.2235,1441.1785,1437.76,1443.0447,1440.9631,1450.1908,1444.4144,1443.4414,1442.0042,1434.5938
16239.472,16174.204,16190.683,16225.951,16196.093,16174.637,16245.074,16230.302,16367.851,16280.422,16239.9,16271.199,16154.498
9292.299,9260.908,9246.435,9274.381,9294.832,9266.903,9303.231,9291.998,9354.386,9307.014,9308.07,9288.498,9248.458
8068.9717,8041.6904,8027.958,8052.05,8072.449,8047.3584,8077.178,8067.91,8123.53,8081.836,8083.7197,8064.085,8029.4062
11940.091,11894.524,11898.876,11931.261,11910.778,11892.744,11946.609,11936.815,12027.577,11967.104,11944.229,11957.047,11881.023
4299.414,4279.755,4291.806,4294.714,4285.3564,4281.864,4298.5283,4293.535,4340.3027,4313.316,4295.655,4314.1304,4273.5146
3836.3672,3828.2358,3824.639,3830.66,3841.705,3832.3516,3846.5757,3837.509,3865.4333,3847.4177,3844.0242,3842.7017,3821.2295
24832.64,24789.1,24729.084,24771.035,24830.072,24754.766,24871.992,24854.807,25061.531,24911.758,24948.86,24858.041,24730.178
3902.2092,3909.3198,3909.083,3912.0981,3931.303,3912.9946,3931.518,3919.8113,3929.8494,3924.612,3927.195,3926.9578,3907.5354
2745.2422,2746.3374,2744.3154,2740.5674,2751.685,2746.7402,2760.909,2755.2097,2772.0942,2759.208,2765.023,2762.3145,2741.8252
3135.4421,3137.2637,3135.2354,3131.7751,3144.824,3138.0457,3154.0708,3147.2227,3165.0554,3151.6587,3157.7593,3155.006,3132.5974
3550.138,3522.516,3492.0825,3529.8545,3534.68,3531.3557,3535.841,3539.0178,3578.289,3535.106,3544.8306,3500.3582,3510.6555
1656.3262,1650.1301,1650.0635,1653.5848,1652.7484,1649.2976,1657.947,1657.0746,1667.6172,1659.0326,1658.5125,1657.944,1649.2565
3579.4795,3566.332,3566.617,3574.525,3571.6697,3564.5742,3583.7927,3581.025,3606.3118,3586.9646,3583.8765,3583.9163,3563.676
6055.0493,6030.909,6028.105,6047.9185,6044.8765,6030.7754,6060.4976,6056.063,6097.1973,6068.1123,6063.472,6057.95,6024.772
3658.9324,3644.439,3639.0947,3652.6074,3654.3447,3644.5952,3661.3127,3658.3464,3683.006,3662.858,3661.869,3655.84,3640.1926
3879.9585,3972.6309,3925.9246,3879.0679,3971.1526,3968.788,3971.5913,3883.6865,3978.0676,3941.578,3941.1729,3955.6567,3893.4966
2828.3032,2819.061,2816.15,2824.8203,2828.4841,2819.6423,2836.193,2831.1,2847.7542,2835.0098,2833.9092,2830.7957,2815.9124
3250.4763,3237.2642,3232.189,3244.5708,3246.1836,3237.4783,3252.1077,3249.6936,3271.6907,3253.5635,3252.8914,3246.9905,3233.4348
2537.6536,2534.9985,2529.7952,2531.123,2534.7664,2525.9155,2539.0781,2539.6265,2558.8865,2543.23,2548.2476,2544.095,2529.5293
6605.4165,6609.609,6585.3765,6585.248,6607.867,6579.951,6645.2803,6617.535,6698.9585,6633.1973,6658.214,6610.623,6580.612
1555.1259,1554.8687,1549.5854,1552.8258,1562.085,1552.9777,1565.5398,1556.8647,1566.9353,1556.693,1564.363,1559.1995,1550.7356
2734.4963,2727.976,2724.3418,2730.853,2735.19,2727.0432,2742.16,2736.6155,2755.909,2740.684,2741.6982,2737.8342,2723.548
7261.011,7233.686,7229.606,7252.6045,7250.835,7233.7905,7268.922,7262.5327,7311.261,7276.516,7271.528,7265.431,7226.0806
8960.129,8944.282,8929.665,8950.51,8979.505,8945.878,8986.533,8964.995,9014.574,8978.755,8978.753,8971.561,8929.093
1283.6763,1275.111,1280.541,1280.0265,1279.0759,1277.9927,1281.2402,1281.0122,1294.4575,1285.0409,1282.1465,1284.2175,1276.6052
6225.6743,6216.2764,6205.1514,6219.5996,6244.281,6218.706,6244.207,6228.184,6258.5513,6238.0996,6236.7847,6233.6235,6205.5312
4623.684,4608.995,4602.556,4616.126,4620.73,4609.017,4630.471,4624.837,4657.2046,4631.8555,4631.336,4624.4653,4602.47
4082.4653,4069.2634,4062.9006,4075.5798,4079.8828,4069.1538,4088.1392,4083.2454,4111.5864,4088.9956,4088.9883,4082.2092,4063.3958
1793.3914,1790.8135,1789.2458,1793.2632,1802.1549,1792.5024,1799.745,1794.7316,1797.3292,1795.0593,1793.151,1795.2644,1788.8467
1031.923,1036.1746,1027.5153,1031.1179,1044.5771,1038.1587,1038.5613,1031.7822,1033.3103,1032.7468,1037.952,1033.166,1031.6564
2476.2996,2479.586,2459.2036,2475.1628,2510.279,2494.8525,2479.1785,2466.2563,2464.5247,2472.9758,2478.0205,2470.4172,2474.682
2102.9004,2115.2104,2105.2617,2099.2083,2126.8787,2113.1821,2113.852,2090.3965,2116.344,2104.6138,2111.4998,2113.673,2090.9478
498.10425,500.51657,496.25583,498.57486,503.5221,501.53824,500.75543,497.2599,498.35632,497.8602,500.16223,499.2129,498.5925
7166.138,7240.4585,7170.477,7180.4414,7327.919,7230.504,7244.275,7178.024,7162.381,7171.7075,7204.3716,7185.099,7179.2397
1304.1477,1308.9507,1290.9485,1304.9042,1324.5681,1317.5393,1304.8835,1294.1371,1299.0789,1302.2296,1305.2856,1300.4211,1302.8186
5930.6836,5880.2964,5914.6904,5915.3438,5925.9053,5911.5015,5909.6855,5912.115,5926.0146,5931.469,5895.0913,5936.118,5898.194
576.8104,580.22107,574.3362,576.39844,590.7612,583.75244,580.9818,578.5363,570.5097,575.3302,580.7728,573.96686,579.68085
1215.962,1234.5929,1209.7473,1220.2129,1242.585,1235.0453,1235.68,1219.4064,1217.0198,1219.4266,1232.942,1220.009,1225.0685
12578.767,12733.399,12509.903,12532.292,12927.952,12773.548,12771.183,12644.496,12549.849,12570.546,12784.019,12587.917,12660.989
