V1,V2,V3,V4,V5,V6
11865.037,12322.855,9773.412,8696.425,7386.674,8075.313
3199.1934,3332.7288,2586.9893,2218.44,1905.9064,2155.276
2991.6858,3100.8188,2448.754,2222.9646,1806.0272,2084.8965
3235.5876,3366.1943,2629.7764,2265.695,1940.9672,2200.8945
4848.483,5042.0493,3915.8384,3424.4001,2843.3105,3309.3276
2980.366,3122.842,2375.7798,2017.2146,1761.53,1920.6019
9180.391,9688.18,7151.194,5993.495,5381.4204,5547.409
11221.335,11692.736,9019.082,7711.864,6581.209,7507.8564
2831.52,2946.198,2284.1272,1974.8645,1656.1217,1925.8822
7135.6104,7493.9727,5679.0854,4825.669,4232.6074,4578.6753
9276.783,9649.314,7557.7227,6585.576,5581.961,6278.749
13859.649,14400.506,11158.138,9921.377,8034.923,9470.098
13229.115,13783.235,10689.328,9165.434,7882.2754,8932.134
3098.8757,3226.829,2500.5461,2146.9897,1831.1759,2079.9336
8050.262,8371.355,6473.8223,5613.7964,4694.0605,5474.3423
6100.8833,6350.7646,4918.752,4221.0854,3594.8105,4107.492
3134.822,3252.148,2555.4143,2269.8281,1890.9708,2161.0833
2153.1665,2273.4607,1655.9906,1384.3644,1200.8058,1226.2721
18351.305,19243.62,14658.747,12488.962,10918.949,11837.396
3234.906,3369.5867,2635.821,2277.7532,1966.8474,2192.3135
3668.9456,3874.7993,2888.8918,2440.8037,2164.1433,2247.9473
1210.9999,1282.7386,940.324,791.03906,704.18567,730.5487
4039.6245,4186.2393,3348.1494,3012.1843,2509.8562,2854.2573
1449.5336,1508.8491,1158.3407,999.99396,834.8523,974.2696
1955.0973,2061.4658,1546.3815,1306.8418,1161.6411,1215.2715
3885.787,4058.3474,3138.9175,2685.547,2331.1562,2567.9592
8460.718,8832.483,6728.2485,5697.5396,4902.38,5584.2007
2249.1853,2336.9211,1851.9308,1613.4817,1400.4357,1539.6351
11479.138,12030.363,9162.845,7795.4614,6811.802,7415.984
2042.0123,2150.09,1614.2725,1366.079,1208.8129,1278.8187
1409.1812,1493.3445,1089.8644,912.5271,807.32117,828.83234
2104.5864,2222.8738,1654.9928,1396.5685,1247.8665,1289.1998
4707.1333,4971.505,3696.2878,3115.163,2782.044,2880.1797
2314.9133,2449.955,1804.5651,1516.0266,1351.3557,1386.6415
10148.83,10682.12,8034.0254,6806.6963,6023.776,6364.468
6269.6055,6576.3066,4527.669,3562.708,2973.044,3758.2407
3880.3875,4052.7375,3090.5818,2599.2344,2244.042,2542.0146
5193.711,5489.7266,3953.5215,3260.5903,2849.7153,3017.1885
10428.039,11044.424,7989.36,6552.6113,5733.913,5993.5347
8353.359,8834.071,6487.9062,5349.7134,4751.522,4969.311
11369.74,11936.213,8897.634,7367.6577,6382.0254,7138.8257
9682.692,10234.271,7497.8623,6175.2407,5466.2935,5820.2524
3100.8318,3278.6262,2415.0657,2000.5574,1777.0001,1858.6956
5240.4604,5549.1123,4017.5955,3262.6597,2860.2073,3043.1172
6793.792,7204.581,5252.0093,4356.3535,3839.1763,3928.1113
4582.0537,4805.043,3551.8184,3012.8596,2589.893,2533.149
5359.6533,5637.24,4140.6543,3508.5337,3045.3923,3002.9302
7520.8516,7970.366,5757.367,4675.799,4102.096,4419.5815
5473.645,5746.332,4595.591,4017.9019,3519.195,3758.7183
10292.184,10905.88,7881.383,6449.5825,5646.476,5920.0254
3756.301,3946.051,2971.195,2595.0376,2228.8796,2054.942
4490.296,4739.3896,3437.4155,2818.0242,2504.0103,2640.648
3462.1401,3653.0735,2656.4658,2224.7053,1927.2178,1975.6927
8394.992,8877.993,6521.391,5377.865,4777.1494,4996.2896
6681.7334,7026.634,5296.9536,4433.303,3862.3289,4161.0386
2958.8752,3132.063,2302.8228,1915.6796,1701.6213,1761.9691
4624.5347,4883.304,3528.8547,2873.9573,2549.277,2721.6992
4592.2427,4816.119,3560.1028,3020.0083,2596.5784,2539.322
5361.031,5596.2695,4393.29,3795.197,3180.5652,2693.6729
3022.2654,3202.555,2358.799,1978.1302,1759.8733,1792.9662
7580.186,8009.845,5937.753,4982.195,4461.596,4603.208
4670.9995,4921.291,3564.7888,2945.8237,2588.2559,2675.7927
2896.7737,3058.5142,2229.5103,1851.714,1612.7776,1652.2511
6782.4575,7132.697,4908.082,3824.029,3151.2686,4152.873
1366.4354,1446.5586,1045.9994,858.5016,748.8904,783.6862
7667.2153,7985.614,6180.4297,5307.679,4499.7666,5177.5073
11870.676,12537.555,9543.069,8177.251,7405.9917,7234.803
1428.1501,1509.7269,1114.2219,922.8492,819.374,867.12726
8365.377,8669.766,6923.891,6053.162,5117.6533,5858.309
7011.771,7361.42,5437.93,4630.8364,4020.7551,3881.7905
9358.3955,9893.325,7229.692,5918.5327,5213.9946,5463.7554
1071.8302,1134.6448,830.48566,684.0734,606.69324,631.3383
9312.634,9866.367,7146.1685,5872.0674,5136.749,5347.511
4717.493,4970.2803,3724.0112,3228.5913,2788.3152,2613.5256
4705.28,4993.6084,3666.226,3111.0068,2741.1824,2702.2283
5333.7886,5654.305,4208.02,3570.2437,3159.9749,3090.6724
1087.5956,1152.9718,833.0606,682.5269,597.6044,627.1691
4530.6655,4797.9346,3427.8784,2781.2905,2438.6194,2662.6208
6721.731,7116.3564,5260.2344,4439.2036,3960.9866,4044.869
9280.121,9834.018,7101.589,5814.462,5086.351,5350.02
7792.3057,8254.531,6072.6826,5102.2227,4521.6074,4569.4233
6778.183,7138.336,5204.325,4259.926,3693.4749,4101.4795
7048.6377,7406.46,5548.166,4661.5757,4090.3357,4459.7793
3675.0789,3897.0164,2820.9573,2319.848,2035.6943,2132.2405
3288.0437,3448.3997,2639.1768,2235.4678,1911.0837,2124.3062
3697.338,3824.4087,3094.3745,2865.73,2301.8594,2691.2476
6541.2495,6772.7773,5519.895,5190.408,4175.8843,4681.173
2779.503,2920.822,2266.0942,1968.3822,1744.5314,1784.1991
4174.4224,4399.963,3297.7568,2796.8794,2489.6763,2597.502
18538.92,19289.217,15010.997,12916.433,11023.901,12592.722
14928.059,15437.823,12449.756,11364.178,9300.208,10792.266
8650.114,8916.254,7461.4087,7014.0244,5746.7856,6652.947
8357.426,8682.906,6792.6777,6013.249,4939.296,5768.0703
5802.858,6063.792,4617.831,3899.0623,3410.9436,3779.0244
15284.855,15915.914,12277.917,10707.838,8854.887,10283.705
3993.2563,4146.886,3279.8906,2885.98,2445.4783,2744.1094
2971.4038,3083.721,2420.6125,2184.4824,1761.9459,2070.2234
11734.92,12190.135,9595.633,8452.538,7078.582,8119.897
10790.676,11206.148,8775.55,7787.393,6424.755,7433.7104
10523.791,11125.754,8229.059,6915.3047,6189.477,6379.877
9829.312,10375.289,7742.187,6538.954,5831.5967,6038.678
10461.087,11060.19,8213.179,6946.743,6220.6094,6273.361
9246.791,9799.415,7227.114,6143.8823,5464.44,5422.161
4342.339,4538.9634,3460.058,2932.5884,2539.7588,2832.8472
7229.0903,7614.743,5723.4424,4844.586,4301.447,4493.9956
9652.189,10044.68,7813.0635,6726.632,5738.2686,6568.203
3630.2192,3797.0142,2915.997,2494.1733,2165.706,2389.9702
2020.3519,2143.089,1565.6974,1302.9352,1153.6788,1184.601
7556.928,7884.1787,6147.377,5326.651,4638.4224,5079.9653
3172.168,3301.6304,2583.758,2230.8242,1919.1772,2161.1138
4350.762,4566.7183,3472.4648,2961.0571,2611.8716,2777.626
1208.6086,1280.1849,938.5729,789.72797,703.08386,729.08356
3196.5886,3375.527,2495.2366,2090.2812,1870.4314,1936.8483
2318.1824,2442.0168,1844.4666,1569.39,1393.668,1455.7043
12155.826,12671.303,9791.751,8380.618,7232.8203,8103.0815
7399.9995,7851.2617,5753.21,4845.8755,4292.756,4352.431
2495.832,2612.6711,1993.6804,1692.1771,1469.0428,1626.749
2041.1666,2136.3218,1648.8561,1418.9985,1239.6465,1344.8492
10199.617,10663.826,8221.278,7036.514,6147.726,6649.317
4183.8335,4393.1035,3318.78,2801.7432,2440.6912,2661.116
9604.607,10066.198,7611.1494,6443.8623,5614.7607,6135.535
12802.045,13306.606,10458.055,9088.272,7745.407,8796.091
6624.208,6909.8457,5314.319,4526.5776,3912.793,4361.312
1635.9447,1705.5175,1317.0975,1126.4392,967.0511,1100.9963
2205.3623,2294.0452,1795.0009,1554.8439,1325.4226,1506.1289
8474.1,8970.247,6607.537,5559.938,4938.573,4995.7686
4978.611,5146.198,4498.9307,4358.2915,3745.672,4090.2046
4008.6702,4218.644,3051.9658,2570.0,2213.7373,2290.6472
1896.7905,1982.4001,1522.0529,1298.1633,1125.1377,1245.4071
1074.9623,1139.8853,834.11127,703.1359,618.3831,618.1535
2670.377,2786.015,2154.4487,1850.3778,1595.3723,1791.8744
2093.43,2178.956,1692.4132,1496.263,1217.0046,1435.0326
6409.346,6724.202,4934.823,4042.8965,3585.1355,3866.4902
4351.2803,4531.799,3522.726,3072.9648,2570.2205,2939.995
8240.355,8627.4375,6618.3096,5662.851,4952.5684,5389.2876
8024.343,8413.264,6292.2305,5256.271,4535.823,5113.0054
3629.557,3796.6184,2914.7212,2492.6235,2164.692,2388.13
10528.71,10962.191,8571.124,7387.3345,6382.0503,7100.5737
3838.071,3979.9883,3162.747,2888.6172,2328.0984,2703.0613
3149.2366,3307.0984,2507.8987,2133.8147,1874.2433,2015.8593
8080.424,8496.302,6275.8857,5345.2905,4636.019,4518.7266
3886.0322,4084.243,3061.8835,2574.862,2258.423,2443.1428
1161.8778,1229.7086,910.18475,765.48114,684.99207,702.9415
10199.124,10662.391,8221.703,7037.3843,6146.155,6654.5864
8258.195,8645.785,6592.7065,5592.8003,4910.049,5278.963
6609.364,6950.849,5201.1133,4365.531,3837.3662,4102.1084
8782.673,9207.173,6999.961,5933.5464,5221.017,5646.556
8431.929,8920.326,6697.85,5690.351,5113.4927,5178.3916
1072.9803,1122.0531,868.6643,747.366,661.78076,694.67206
4695.3984,4967.158,3669.2012,3089.9126,2759.9985,2832.9597
1792.5043,1899.0127,1383.3551,1157.2064,1017.3957,1031.4253
7659.5503,8107.977,5872.842,4889.6616,4288.623,4429.2524
3217.0088,3363.4631,2578.7998,2198.1855,1918.4402,2093.0842
2532.7646,2680.8948,1985.1256,1676.113,1496.4282,1515.1971
3506.7913,3689.2117,2706.878,2222.7983,1926.1382,2168.1462
3820.4534,4017.3496,2977.9492,2480.2253,2180.8862,2374.8867
5012.9893,5302.093,3930.65,3319.4663,2973.6296,3032.0037
1445.2827,1530.1083,1115.557,931.601,824.0959,844.4732
1937.1519,2050.669,1480.1257,1213.6838,1069.9849,1149.3464
1788.859,1895.1115,1380.2418,1154.4999,1014.85657,1029.3595
2267.7925,2392.9783,1745.1707,1471.9222,1281.186,1291.3087
1849.7256,1944.3046,1425.0642,1205.7467,1040.4697,1033.6093
7535.1167,7963.4277,5701.452,4608.046,4014.278,4363.4336
2844.2808,3014.4622,2190.757,1829.8138,1615.4005,1683.754
3393.986,3532.4294,2793.8687,2430.5137,2105.8982,2310.7322
4104.7554,4326.3613,3246.3628,2747.29,2440.259,2553.0466
9073.461,9474.079,7370.3975,6381.724,5570.462,6066.975
5167.026,5432.0845,4110.3286,3497.7456,3099.384,3261.0303
1777.6759,1842.9252,1471.4559,1291.5269,1104.3522,1258.4065
1660.1737,1755.4069,1306.5189,1107.8077,997.82056,1005.7994
1473.9907,1560.5917,1150.7078,966.037,861.8705,885.03064
1113.4694,1173.6058,877.53705,738.0798,650.8072,689.40466
6070.5815,6294.348,4999.888,4392.5005,3747.956,4198.503
3432.4636,3602.443,2669.197,2195.116,1887.2952,2154.7915
9693.793,10102.924,7826.9746,6705.2437,5764.755,6520.877
6209.901,6569.922,4792.6035,3991.0566,3542.6418,3638.0132
12134.0625,12700.996,9757.903,8339.667,7310.188,7845.351
6339.561,6647.6387,5076.89,4325.7993,3790.9036,4068.2441
4279.24,4530.267,3321.629,2780.5483,2469.437,2532.9878
7610.0703,7914.7725,6214.5547,5360.856,4597.991,5264.7495
8017.37,8366.672,6394.506,5407.3735,4640.986,5267.9497
1018.5828,1079.0046,793.2326,667.34235,591.70184,598.23773
7762.6216,8148.4287,6166.823,5229.218,4588.1016,4947.5386
5868.4805,6165.111,4634.04,3903.6465,3403.6611,3727.3135
4073.4565,4261.3477,3265.6174,2788.808,2420.9917,2670.9458
4330.684,4506.1772,3556.9482,3087.8787,2670.633,2948.8455
1463.4178,1513.5897,1248.0107,1118.4111,962.61816,1091.71
2466.8936,2613.9673,1915.5994,1605.1847,1424.1637,1459.0444
3052.4202,3219.9226,2401.8096,2029.8584,1797.1772,1903.0037
4582.4634,4785.646,3611.8948,3022.4775,2582.2969,2991.835
12426.762,13087.881,9811.565,8273.611,7313.2847,7696.082
2081.6404,2204.4011,1638.4418,1385.5549,1237.8842,1258.6012
5186.9106,5452.614,4151.947,3542.9321,3134.3145,3323.835
2381.026,2510.8357,1856.7714,1551.8273,1369.6465,1458.6019
2248.328,2376.4348,1761.9618,1478.9132,1316.4131,1378.1375
3691.0803,3885.0251,2945.5212,2514.017,2232.5977,2325.9192
1604.374,1660.6766,1366.6414,1224.351,1056.2135,1192.0323
1171.2616,1238.2174,920.7351,773.91473,691.8523,711.38947
1585.2504,1680.7313,1227.1547,1030.7123,911.16003,931.81396
11778.257,12419.172,9227.056,7722.6143,6826.337,7189.1807
1828.8542,1917.1477,1466.4742,1253.693,1099.5151,1188.4625
2939.9097,3115.6477,2290.7227,1938.2916,1709.2823,1696.5272
1591.5331,1676.7955,1259.9492,1068.3625,948.3826,994.9339
5976.4497,6303.7085,4692.599,3947.0012,3510.7083,3672.6804
1094.5598,1158.9277,844.8716,704.91376,624.8635,638.2503
7992.319,8457.806,6235.9395,5243.3833,4672.86,4768.183
5320.162,5561.169,4253.129,3621.45,3132.9167,3511.1045
4406.8623,4595.017,3550.6475,3043.443,2632.0366,2948.4062
1536.5941,1613.4792,1227.2744,1046.23,922.37506,979.77136
1363.9799,1440.8467,1071.4697,903.15784,806.31396,835.3692
2696.2866,2834.7773,2142.2773,1819.9004,1605.6809,1707.6498
2243.4995,2344.035,1802.5393,1540.6161,1333.9377,1482.8002
18655.334,19401.875,15075.792,13312.851,10932.969,12711.704
9830.514,10208.152,7904.1045,7269.0464,5587.3853,6795.7026
18486.746,19208.13,15110.45,13288.695,11178.85,12738.232
2418.1511,2568.759,1877.9297,1597.886,1412.6588,1398.4713
3563.2173,3709.3247,2884.9077,2474.9404,2119.1277,2417.748
8206.399,8532.966,6661.9956,5820.6147,4878.465,5611.4746
5875.2056,6074.116,4908.5483,4628.5815,3638.1887,4273.2817
6264.8433,6529.3125,4994.1953,4241.9116,3614.2185,4271.679
2411.8662,2513.686,1944.1774,1664.2218,1430.1536,1615.6162
3709.4814,3851.951,3029.9482,2655.1125,2235.976,2566.2466
1841.0804,1911.1711,1482.1709,1315.8969,1076.6619,1259.8741
10039.451,10498.189,7977.2266,6738.7197,5819.5522,6539.0312
4279.2046,4444.8906,3451.591,3075.15,2485.7366,2952.713
3038.8796,3153.5671,2483.3171,2241.181,1817.0769,2117.968
2351.363,2447.3074,1900.4962,1657.0953,1389.8595,1586.6857
11871.098,12214.893,9653.755,9131.082,7049.161,8545.811
19234.678,19987.098,15675.3955,13696.072,11596.579,13175.012
3936.2473,4103.189,3139.6821,2671.5493,2257.7598,2620.046
4947.9126,5155.4683,3983.3706,3416.7021,2906.5425,3311.5957
9653.819,10035.271,7802.044,6837.559,5690.723,6538.8384
7295.4985,7582.539,5823.8677,5153.231,4136.2954,4953.811
9617.931,10040.597,7582.524,6372.791,5406.0557,6262.0767
1985.005,2068.7546,1609.7693,1384.3127,1194.5443,1338.4337
4973.599,5160.5225,4046.357,3776.5786,2897.9502,3509.668
8345.252,8708.951,6605.246,5561.235,4764.1255,5456.106
3143.4028,3260.3552,2566.1316,2340.3677,1865.6893,2200.6099
9044.967,9404.609,7238.745,6390.075,5157.0293,6131.736
3621.427,3762.3826,2951.7268,2608.1978,2155.8994,2534.4644
10658.665,11116.787,9596.472,9374.766,8142.412,9099.716
2003.7294,2080.1077,1620.138,1451.5988,1164.0034,1402.9077
15655.42,16367.684,12584.937,10781.618,9381.58,10270.299
1648.0726,1678.5826,1253.7133,1114.5848,849.8183,846.148
2036.0005,2110.7778,1662.7588,1532.4972,1203.3801,1437.6509
9048.408,9414.148,7326.57,6298.21,5389.4556,6135.9995
2691.0527,2803.1807,2150.6956,1846.3905,1544.5522,1809.5475
16066.994,16654.502,13296.5625,11999.601,9902.185,11357.33
4648.2104,4843.8193,3753.3638,3219.6187,2769.4275,3120.5596
10716.744,11101.741,8796.264,8076.629,6447.2847,7575.543
5104.986,5318.911,4113.8813,3534.6685,3007.6604,3421.3987
2761.0144,2869.4795,2244.0366,1979.3666,1641.1931,1890.702
2471.1768,2578.6855,1997.4015,1718.0742,1489.3798,1644.966
1789.5497,1861.6251,1442.0146,1307.7264,1031.6437,1199.6571
12008.244,12402.975,10052.44,9534.951,7554.346,8853.275
11087.654,11546.948,8942.576,7676.7866,6507.6514,7493.444
12302.354,12684.765,10625.598,10215.493,8689.1455,9760.459
4221.682,4383.1636,3413.7627,3063.9512,2460.8538,2926.3086
3859.8757,4001.0999,3115.5425,2871.3892,2224.2144,2680.5728
1663.0715,1700.2756,1269.5529,1134.0845,867.8281,860.8894
4053.4006,4225.6465,3236.096,2739.978,2337.0835,2693.435
10525.057,10902.5625,8653.321,7947.131,6355.991,7450.721
6114.054,6445.9854,4725.152,3892.3977,3391.3093,3712.2349
2320.7322,2423.4722,1868.6167,1599.8922,1386.2424,1531.1866
