V1,V2,V3,V4,V5,V6
10032.7705,10449.447,8270.281,7676.241,6367.91,7247.2793
12275.376,12716.917,10177.227,9347.03,7981.6074,8744.199
9752.382,10096.19,7947.2124,7287.0195,6072.293,6979.7065
9312.494,9632.176,7660.8813,7006.071,5961.2715,6676.5903
10082.449,10499.596,8402.892,7812.497,6751.9585,7098.195
10215.499,10644.82,8488.682,7891.474,6874.277,7078.946
9786.945,10174.57,8175.491,7568.627,6465.4893,7052.0273
9772.394,10167.068,8058.456,7459.1997,6581.996,6568.4126
10337.926,10743.267,8594.277,8006.177,6921.7207,7270.701
9526.602,9867.915,7888.869,7219.352,6105.8794,6909.628
9617.926,10019.168,8047.2466,7426.733,6458.499,6785.985
10030.946,10474.304,8419.583,7798.9155,6764.8657,7030.0615
9872.975,10290.094,8234.15,7623.0894,6646.744,6815.715
9708.538,10106.621,8104.366,7494.025,6510.2305,6767.614
9389.007,9749.624,7814.547,7208.4004,6193.748,6658.998
9586.995,9931.897,7937.1616,7297.374,6152.563,7002.3145
6074.2417,6385.1387,5127.978,4867.762,4157.281,4451.093
4970.7017,5281.884,4201.394,3934.7417,3572.6223,3165.0012
4208.255,4371.4546,3468.997,3186.0698,2663.974,3056.5896
12017.854,12510.753,9948.559,9346.16,8083.501,8393.024
9253.743,9594.358,7652.4033,7042.275,5918.7124,6751.6504
3642.472,3790.6067,3018.0825,2794.0686,2447.4595,2488.357
1441.8807,1497.5126,1198.9288,1104.189,945.3706,1032.237
2619.5498,2727.8691,2197.2734,2046.585,1741.8671,1895.6927
9814.667,10160.279,8075.198,7540.2524,6467.8926,6879.2754
10120.4375,10611.424,8484.751,7898.764,6941.54,6843.014
1483.5149,1502.4932,1292.6299,1321.1338,1125.1705,1266.9932
6081.115,6335.368,5086.911,4732.5107,4096.2876,4230.0063
7312.891,7592.3394,6059.8755,5602.085,4856.127,5103.6016
2016.7563,2085.5803,1621.6757,1536.8232,1357.5032,1330.7174
7954.285,8277.545,6577.5605,6096.2354,5346.7754,5431.4634
6658.0537,6936.838,5525.1274,5119.1978,4491.266,4544.324
6292.0405,6547.4214,5201.905,4809.3306,4238.095,4249.093
7145.1934,7440.127,5945.488,5503.568,4798.178,4950.6284
6294.1787,6552.423,5227.164,4845.4126,4223.297,4348.3394
8738.441,9101.099,7281.708,6761.679,5859.5938,6075.3716
7936.2656,8262.891,6592.6104,6112.068,5321.7866,5511.8247
8459.199,8826.349,7040.592,6530.817,5719.7754,5717.1797
1419.7719,1472.761,1150.0685,1052.8376,964.6055,849.2859
8946.165,9307.875,7420.307,6899.6885,5996.48,6209.5625
3331.7827,3465.1968,2764.0002,2541.5208,2236.1208,2277.9785
1710.651,1784.2871,1431.5985,1325.198,1144.6276,1207.614
2086.179,2174.2397,1727.1097,1600.8694,1410.0446,1402.6661
2050.4473,2129.4617,1702.4374,1581.3727,1353.4277,1468.2206
3195.66,3333.3872,2660.2227,2459.6838,2179.848,2110.6992
1306.186,1354.2146,1057.7716,992.8689,871.6388,793.14886
2584.5032,2690.3848,2157.2566,2026.2976,1700.4183,1822.1628
2067.1587,2158.5413,1726.3359,1604.1731,1397.6564,1436.3651
2607.611,2726.143,2164.7642,1994.5748,1781.578,1720.8357
1143.0991,1190.1237,938.3941,861.3407,778.39795,728.01495
1790.848,1865.1976,1486.7014,1378.593,1203.7966,1229.5605
1910.5293,1992.8033,1570.0227,1449.1339,1308.1669,1241.319
1589.9222,1655.9998,1316.0306,1220.2405,1069.1779,1080.5175
2129.3608,2215.9365,1748.7133,1619.1489,1440.0657,1426.4773
2028.2197,2116.296,1652.9717,1523.6611,1382.5138,1228.5251
1677.0852,1751.867,1392.6704,1278.3715,1139.002,1092.3395
2433.2314,2538.6062,2021.9221,1870.4229,1647.3104,1652.2329
1775.7179,1856.1697,1496.1887,1380.9805,1177.262,1294.5082
3136.1191,3261.0603,2550.5156,2321.551,2135.0352,1922.1239
1974.2899,2053.9644,1620.4509,1488.0813,1333.7725,1320.9814
2178.7102,2267.1423,1814.5249,1674.751,1454.0117,1514.8019
2189.6455,2280.853,1833.8661,1688.7992,1465.5325,1504.4763
7910.634,8240.174,6545.534,6057.4487,5347.222,5319.7065
4284.9404,4456.88,3546.1982,3280.7397,2892.1904,2831.6921
6966.2,7263.468,5777.806,5336.4653,4739.5195,4688.0713
9094.686,9459.214,7539.8174,6967.3994,6098.291,6232.528
3683.4614,3845.2769,3027.4846,2811.6794,2529.5427,2357.5742
6639.8945,6907.8403,5491.345,5085.9536,4461.207,4527.771
8198.7295,8535.325,6799.6836,6314.69,5500.579,5655.9146
7102.592,7395.124,5891.95,5453.4146,4779.207,4857.2207
4678.695,4811.412,4056.6433,3962.5503,3438.1807,3755.048
9820.866,10155.924,8103.4243,7396.187,6250.612,7096.371
7505.0234,7759.6836,6125.8945,5566.4507,4685.398,5349.784
3163.0676,3288.26,2580.5483,2393.9587,1979.6394,2268.3394
3103.722,3220.2097,2580.2651,2372.6235,2013.5792,2242.5393
11075.175,11502.202,9196.85,8540.678,7321.1777,7878.743
9166.513,9510.946,7584.732,6956.5225,5866.148,6591.4253
5714.545,5937.7607,4757.958,4383.389,3747.544,4093.8018
4192.552,4359.4385,3441.9663,3168.4104,2631.5652,3029.6
4403.8257,4582.691,3652.6843,3354.1218,2977.2612,3001.1794
4169.1226,4333.426,3442.8286,3164.1953,2648.7048,3019.1858
4677.9204,4850.484,3893.3928,3566.1318,3032.5923,3355.3098
11926.964,12418.778,9840.897,9060.953,7556.3545,8608.244
7012.2656,7266.1226,5768.476,5248.752,4630.7637,4895.72
2061.5618,2146.9634,1697.279,1564.1245,1302.5214,1484.2495
6354.331,6612.7236,5319.3447,4921.1567,4238.421,4495.765
2683.583,2784.6057,2212.1482,2028.5946,1701.9701,1945.1133
7890.5513,8189.4917,6549.5566,6024.982,5163.8857,5610.355
1901.3473,1975.9354,1585.5049,1456.1526,1231.6896,1388.4998
6869.4653,7133.2627,5737.1865,5273.5527,4578.835,4758.9497
8527.194,8788.17,6938.4346,6272.677,5283.9277,6061.784
3191.2412,3330.5454,2645.5332,2434.967,2177.5242,2095.862
11458.298,11954.289,9550.095,8839.001,7505.5337,8185.802
3059.759,3174.7825,2542.7046,2338.757,1990.8787,2201.419
2936.4998,3054.3853,2398.575,2223.3704,1840.1377,2107.5378
3102.1753,3218.635,2579.1138,2371.7673,2012.8662,2241.5679
4694.2373,4867.0986,3843.2246,3506.5652,2937.468,3368.3396
2818.3738,2929.9626,2350.6267,2173.7395,1874.6802,1989.3362
8672.596,9017.811,7176.955,6630.3115,5837.94,5945.532
10719.127,11107.392,8865.368,8139.227,6911.4688,7689.9614
2715.0754,2807.1968,2234.095,2036.9031,1711.7937,1962.2521
6751.384,7025.556,5626.5576,5216.7295,4498.303,4768.4004
8907.735,9250.805,7399.9185,6781.1567,5747.3125,6384.7573
13576.823,14111.789,10996.156,10043.705,8320.002,9611.289
12661.454,13135.605,10504.576,9658.146,8222.896,9121.75
2963.2842,3068.5767,2454.0552,2240.078,1906.1788,2125.5435
7755.999,8017.617,6348.5586,5778.6855,4857.79,5591.2783
5838.204,6043.9927,4828.999,4416.611,3747.6748,4198.6055
3041.392,3157.625,2497.0095,2296.5737,1923.0215,2192.4705
1982.1052,2064.5952,1627.7292,1492.0269,1347.8049,1262.4038
17384.475,18088.63,14503.834,13446.242,11580.705,12298.763
3093.0137,3215.9197,2583.523,2388.7686,2035.7697,2233.7146
3476.87,3620.699,2892.8328,2684.5007,2327.55,2407.8645
1141.433,1188.1688,943.4299,878.20935,765.26825,787.18646
3939.9805,4105.0693,3256.6873,3013.6367,2510.082,2872.1257
1398.5374,1446.4847,1140.9928,1035.4597,872.7125,999.2949
1853.3317,1930.3318,1544.0222,1427.8328,1242.38,1287.875
3692.1206,3840.4478,3091.166,2853.4495,2448.7776,2630.9607
8059.5967,8343.288,6649.2817,6097.2046,5211.7393,5749.7446
2155.6772,2243.593,1807.9453,1672.8846,1429.5513,1558.9387
10864.522,11297.952,9061.731,8388.824,7229.665,7683.596
1933.7495,2012.2223,1609.0956,1490.4012,1292.7878,1350.4525
1319.7812,1374.8494,1091.5593,1010.29926,891.5145,889.3559
1995.473,2077.663,1658.6997,1536.5249,1339.0686,1380.5284
4459.9043,4642.194,3705.2046,3431.5764,2990.7896,3083.992
2183.1953,2273.5676,1810.1213,1676.0276,1469.8403,1490.3522
9617.206,10007.122,8005.059,7415.0527,6429.8545,6718.371
5700.617,5812.4893,4484.366,4053.0806,3528.9756,3785.9941
3704.4102,3836.489,3060.6138,2771.9302,2394.4604,2613.8076
4784.2837,4969.859,3924.6777,3600.1416,3226.7898,3145.9397
9671.5205,10060.547,7998.635,7309.275,6507.407,6354.802
7847.9062,8161.758,6525.893,5967.582,5253.1426,5300.5864
10690.129,11078.457,8861.168,8083.16,7005.8506,7410.1367
9075.974,9427.054,7529.538,6897.8413,6043.1274,6178.9443
2919.771,3035.7788,2428.7598,2226.5542,1949.1699,1985.0233
4861.905,5053.835,4040.2966,3660.5667,3266.5542,3209.6206
6342.618,6613.2715,5263.3247,4830.7593,4294.742,4200.0083
4201.702,4372.237,3437.1116,3138.715,2877.6562,2541.323
4937.2256,5143.23,4044.1152,3715.719,3386.934,3080.9368
6979.7324,7255.0225,5787.582,5265.969,4665.3315,4665.128
5281.076,5543.75,4503.5728,4162.2427,3548.8533,3824.1677
9554.846,9938.829,7907.5786,7226.463,6418.2344,6299.009
3506.8853,3652.6526,2885.597,2677.7505,2387.0127,2137.8357
4169.058,4332.5615,3435.5457,3132.9717,2820.062,2774.3948
3185.6843,3314.725,2610.2517,2400.5828,2160.768,2037.6997
7888.0947,8203.582,6559.6553,5998.6577,5279.597,5329.4204
6299.4287,6552.4873,5272.6553,4835.725,4189.877,4345.6177
2784.65,2898.7288,2314.8027,2129.5647,1869.23,1888.5972
4286.089,4453.412,3532.266,3213.9255,2891.6924,2855.09
4211.114,4382.479,3445.2227,3146.1096,2884.9749,2547.612
4949.363,5125.7817,4258.4585,3900.061,3388.6643,2889.9177
2844.2974,2967.452,2363.94,2179.3896,1926.388,1919.7153
7177.6304,7469.2676,5962.944,5507.354,4815.576,4937.5435
4284.7764,4458.8174,3508.7031,3193.089,2936.1255,2738.827
2671.9639,2782.1235,2203.3892,2009.6038,1816.8414,1710.5261
6375.2773,6468.8965,4981.309,4445.4297,3717.0757,4401.21
1264.5215,1315.5105,1044.023,954.19055,850.7177,826.0708
7343.464,7600.0605,6063.035,5527.1743,4682.369,5291.146
11404.471,11920.779,9568.867,8850.546,7750.967,7817.6636
1343.7772,1398.9988,1118.0264,1024.7972,899.8253,919.3988
8152.6914,8467.194,6793.074,6132.784,5186.959,5856.221
6457.348,6733.172,5288.7275,4850.37,4460.1943,3958.5647
8747.951,9089.841,7275.8877,6620.966,5852.0615,5817.2085
1005.2388,1046.5023,835.5762,764.4146,675.27454,675.09106
8641.491,8993.213,7150.7393,6537.8115,5819.4697,5670.5034
4380.6484,4576.0996,3617.371,3337.1526,3017.9614,2688.2253
4398.869,4599.951,3646.5664,3378.361,3018.1997,2889.5925
5028.6953,5255.358,4203.073,3874.2341,3432.515,3321.2256
1009.6195,1050.5006,835.7316,764.32117,678.5931,667.2297
4194.0615,4348.9634,3450.3167,3164.9314,2790.2007,2831.2625
6354.664,6619.8755,5274.1255,4893.315,4277.073,4354.064
8608.704,8951.789,7120.3354,6511.0063,5777.641,5684.8687
7318.9873,7632.2075,6078.139,5611.7603,4961.691,4901.262
6332.1436,6559.4883,5221.9683,4783.943,4163.2383,4335.4336
6640.8623,6896.5146,5519.329,5094.345,4410.4175,4654.901
3418.2375,3557.4114,2831.4573,2593.8308,2299.8823,2271.9563
3103.811,3226.017,2608.358,2404.7195,2041.2267,2188.4197
3667.734,3793.1807,3028.0244,2858.8367,2355.9446,2722.4377
6486.627,6751.16,5408.634,5168.114,4288.8286,4724.6406
2670.7585,2789.1338,2246.0864,2091.2036,1796.6278,1883.566
3961.7874,4123.5527,3294.214,3056.8125,2654.7903,2763.1604
17778.982,18423.4,14725.711,13506.986,11448.388,12847.052
14702.0625,15244.518,12132.072,11321.389,9365.034,10873.431
8655.616,8894.808,7247.2056,6951.6167,5759.809,6695.9927
8112.1543,8423.428,6644.4224,6092.82,5058.462,5830.9536
5522.7544,5728.2397,4575.876,4184.486,3630.37,3898.908
14748.13,15293.944,12074.329,11021.709,9235.695,10486.091
3842.468,3992.5718,3198.6846,2944.933,2485.944,2779.965
2919.7605,3038.2542,2375.0542,2188.0913,1802.4114,2089.6216
11348.337,11782.91,9368.088,8600.863,7207.718,8227.93
10490.833,10899.891,8591.225,7885.9634,6570.966,7529.928
9963.2,10367.639,8267.027,7655.999,6682.716,6864.389
9321.224,9702.4375,7752.5786,7180.24,6247.76,6453.8
9894.864,10315.984,8219.245,7608.088,6700.138,6731.5728
8705.312,9090.669,7215.384,6704.9697,5940.5967,5839.8843
4113.691,4266.873,3417.228,3144.7366,2704.0784,2914.9368
6858.7783,7139.151,5715.124,5287.633,4593.868,4766.612
9275.71,9610.584,7666.824,7008.275,5948.0146,6708.143
3440.8374,3578.707,2872.6675,2662.983,2283.4668,2457.4443
1894.6667,1976.1185,1572.6497,1448.4779,1280.3174,1272.5181
7201.092,7497.21,6027.531,5607.871,4798.0776,5195.7573
3040.363,3157.9878,2532.7034,2335.5144,1985.4177,2200.2078
4132.24,4300.36,3446.6667,3193.6929,2762.7468,2907.8186
1139.2837,1185.9507,941.66034,876.62756,763.9105,785.69885
3020.0298,3140.109,2504.713,2312.8599,2026.0945,2073.6738
2203.6804,2296.4514,1838.3159,1704.5463,1477.9949,1540.7422
11586.643,12021.37,9637.793,8877.463,7586.8506,8296.276
6940.3804,7244.5596,5751.0015,5333.7183,4709.7275,4671.19
2363.1252,2456.0295,1969.2146,1816.8645,1562.6432,1675.9219
1941.9915,2022.825,1624.7528,1509.1172,1295.6233,1387.8873
9692.755,10084.734,8115.195,7500.6987,6461.817,6862.1
3946.8096,4103.2075,3291.6538,3041.9868,2620.4766,2769.424
9062.494,9409.018,7541.375,6982.643,6010.673,6380.329
12298.927,12754.383,10213.377,9367.597,7926.2275,8936.52
6289.7134,6522.3813,5237.516,4822.439,4130.72,4471.613
1565.4299,1623.417,1296.6636,1191.568,1013.8896,1127.4456
2115.8503,2194.138,1755.9835,1611.2693,1364.606,1533.717
7959.492,8298.381,6605.736,6101.54,5402.8486,5342.8765
5027.741,5166.21,4341.447,4251.5356,3653.3877,4018.8613
3656.738,3799.454,2962.2158,2735.861,2481.9084,2311.3223
1798.747,1869.2295,1500.0662,1385.5391,1188.9915,1279.5575
1003.405,1047.2306,831.3929,768.4104,684.62286,660.83374
2546.644,2644.7058,2118.1934,1958.3193,1668.264,1835.0934
2041.9468,2124.1685,1665.648,1521.7877,1261.9583,1453.5547
6015.6035,6223.787,4955.099,4499.8857,4000.6711,4074.8218
4192.747,4355.842,3456.5547,3161.1467,2663.7769,2991.7874
7816.341,8132.7607,6527.1406,6049.3394,5206.3916,5559.4194
7574.548,7846.512,6256.4023,5741.7856,4940.3296,5319.2554
3439.619,3577.4944,2871.6614,2662.207,2283.1543,2455.9792
10058.289,10451.916,8405.498,7753.1704,6619.359,7229.5728
3780.147,3933.4321,3099.275,2886.721,2380.1104,2725.8125
2983.936,3105.2314,2487.0159,2306.0518,1990.5706,2105.1187
7455.7075,7769.9663,6124.5493,5618.293,5129.626,4626.408
3663.9229,3807.315,3046.893,2813.714,2438.6277,2558.403
1099.9539,1146.143,913.89825,846.0441,739.5721,756.15735
9691.315,10083.057,8113.8545,7499.8765,6459.762,6864.121
7819.3735,8111.159,6530.58,6012.1147,5193.5615,5470.056
6235.112,6478.8047,5188.326,4783.565,4152.9043,4319.7676
8313.825,8645.141,6934.7983,6395.728,5547.377,5850.6494
8039.1816,8386.895,6713.6504,6220.5835,5412.323,5562.6353
1025.1184,1067.9812,859.049,794.2353,689.7648,722.25146
4441.258,4622.3955,3683.0828,3415.8054,2981.227,3051.9348
1671.2998,1741.3777,1382.4663,1275.5522,1134.4878,1103.8739
7124.171,7407.8345,5872.1274,5421.943,4805.6313,4730.7637
3047.2505,3166.5715,2545.1182,2351.4226,2027.2472,2156.0935
2393.187,2495.644,1988.3011,1841.2805,1618.0308,1628.2953
3287.2283,3401.7598,2709.524,2475.7217,2142.85,2273.3376
3587.4893,3722.7588,2972.8264,2738.406,2384.9585,2491.9338
4750.7607,4948.423,3943.8843,3658.2283,3198.0947,3266.3098
1352.1758,1408.6503,1118.2485,1032.5616,915.6965,905.85706
1809.407,1877.4558,1492.5576,1376.2493,1201.9574,1234.9166
1667.7192,1737.5809,1379.2603,1272.7266,1131.8387,1101.5061
2093.0576,2179.7395,1715.0941,1582.6353,1427.1002,1340.3403
1696.7351,1766.673,1384.8762,1272.5902,1161.2534,1048.3539
6952.6143,7202.834,5721.3784,5215.8247,4621.5234,4601.487
2661.194,2768.3784,2196.493,2037.2147,1786.6289,1807.805
3239.6501,3376.296,2722.7966,2522.287,2155.8289,2334.3909
3892.481,4052.1948,3241.3896,3001.026,2606.747,2708.24
8648.577,9005.35,7236.7114,6733.094,5767.8916,6225.572
4908.6846,5109.2896,4091.3105,3790.5356,3287.1665,3436.8926
1720.8977,1787.1553,1432.9678,1320.7849,1112.8353,1269.9457
1576.8864,1645.2361,1309.9993,1214.8868,1069.3086,1082.9779
1391.397,1449.6938,1154.742,1068.5845,936.3867,951.32556
1051.5011,1094.168,875.7051,809.0496,701.9447,728.70654
5838.283,6056.9644,4862.504,4468.156,3781.758,4242.581
3234.965,3344.8276,2666.3677,2420.4875,2088.311,2243.6885
9263.692,9611.131,7695.7515,7079.7993,6029.094,6662.778
5797.162,6039.5073,4791.3096,4403.708,3941.141,3865.386
11533.45,12001.552,9651.639,8919.783,7698.2466,8135.08
6016.934,6260.5903,5030.5586,4651.878,4012.56,4235.3525
4015.6777,4182.669,3325.948,3070.807,2712.9658,2709.9707
7331.005,7606.367,6091.2544,5587.4224,4731.4395,5340.2446
7630.29,7902.9365,6316.3647,5780.1567,4942.552,5413.47
955.2201,996.47833,792.6816,732.3041,649.47144,639.5351
7344.57,7637.3975,6119.0874,5663.025,4893.733,5163.5103
5529.522,5746.381,4601.4497,4254.541,3670.263,3884.5168
3855.1956,4008.3423,3217.432,2982.3372,2558.4055,2746.9897
4142.372,4313.4414,3474.164,3211.4944,2742.3926,2986.976
1432.4413,1494.7019,1202.0552,1116.3275,932.1474,1084.8699
2316.8372,2414.419,1919.4731,1775.4698,1563.8228,1566.381
2887.554,3004.6772,2398.2546,2227.0251,1927.7368,2019.5254
4358.313,4500.5376,3581.3228,3259.816,2782.2773,3084.8025
11760.337,12235.466,9795.346,9050.053,7858.4854,8148.946
1971.1356,2055.8196,1641.0339,1519.5854,1329.5032,1349.948
4932.168,5139.585,4120.5405,3816.636,3303.1123,3477.2878
2242.4468,2329.8416,1859.5652,1718.6073,1494.6362,1550.6914
2125.336,2213.0713,1765.9597,1633.3807,1423.3418,1470.8381
3514.2598,3663.0156,2932.9497,2721.41,2359.9712,2460.546
1567.698,1636.6277,1316.7998,1224.7512,1024.3857,1185.7825
1109.9888,1156.2808,924.3455,853.91187,745.4471,763.1795
1484.5391,1546.7129,1227.298,1138.1318,1003.04913,1000.2531
11115.669,11555.814,9242.238,8523.539,7418.3887,7649.663
1735.2504,1806.186,1448.8077,1342.9639,1157.3767,1231.0726
2753.0574,2872.8684,2284.5059,2112.786,1879.0289,1818.4062
1509.7217,1572.0347,1256.817,1164.8989,1011.4532,1053.8396
5653.3643,5880.4604,4697.569,4343.4277,3783.3926,3911.2275
1020.5714,1064.2903,843.6723,775.79736,696.19037,677.7169
7523.4062,7839.3027,6239.5605,5764.9624,5086.967,5098.583
5057.9385,5250.204,4197.6787,3871.9583,3314.9297,3615.0547
4207.6147,4367.5503,3493.4824,3219.863,2754.1914,3020.8196
1459.371,1519.3995,1218.1372,1128.4941,976.21027,1026.0006
1292.2749,1345.4441,1073.9448,994.6897,866.8167,894.1156
2556.0903,2660.1301,2129.6697,1973.4597,1707.8721,1793.56
2130.64,2213.7668,1775.2593,1640.82,1405.1919,1522.2281
18090.568,18790.283,14795.879,13562.053,11299.623,12905.92
9754.922,10087.023,7844.6978,7329.324,5955.2188,6941.4243
17822.512,18499.79,14744.496,13563.038,11391.407,12936.859
2258.2832,2364.9036,1864.6255,1739.8479,1553.4692,1496.1746
3415.2375,3541.471,2833.9177,2601.3972,2209.3389,2464.505
7904.462,8194.482,6516.0483,5965.301,5012.9365,5705.4897
5864.8022,6036.0664,4829.3296,4635.5576,3808.8604,4366.7974
6015.921,6212.251,4921.8804,4492.804,3794.277,4367.509
2302.9714,2388.9653,1912.5522,1759.937,1499.5742,1653.1401
3574.2979,3703.6826,2954.6929,2710.916,2275.1423,2605.3105
1790.8182,1856.2823,1455.2294,1339.7194,1108.7462,1289.2411
9520.877,9871.004,7892.1494,7249.06,6221.71,6744.4053
4189.9917,4351.1865,3392.877,3103.8806,2560.9373,2993.529
2980.128,3105.326,2431.8525,2242.9429,1848.5541,2134.455
2266.0002,2351.58,1865.6896,1704.4716,1439.4467,1617.0558
11860.733,12228.975,9566.523,9114.327,7398.204,8486.795
18465.953,19136.12,15290.674,14047.686,11844.688,13415.652
3759.3445,3883.0264,3090.4724,2807.884,2380.0757,2689.203
4723.6323,4892.7354,3911.7927,3584.9265,3041.2627,3391.3303
9295.722,9634.93,7645.5703,7009.768,5878.4624,6656.129
7144.977,7409.9814,5755.9,5234.0054,4321.1255,5038.244
9130.265,9430.492,7506.4766,6878.7954,5834.9414,6474.602
1895.3584,1968.6256,1579.8987,1457.1841,1242.1917,1364.5725
4983.4243,5139.456,4020.1323,3788.692,3087.0654,3562.3518
7937.0854,8204.1875,6540.769,5979.0444,5109.02,5627.3584
3104.577,3221.4858,2524.9426,2345.2854,1930.344,2228.8132
8802.311,9127.115,7132.9463,6505.864,5381.9766,6227.2715
3517.105,3647.7742,2880.7224,2642.1553,2192.6519,2567.8784
10806.877,11045.839,9371.824,9295.334,8202.048,9002.801
1975.5468,2048.0195,1594.5204,1460.2241,1200.232,1423.207
14845.025,15438.263,12397.115,11498.793,9871.455,10575.732
1512.2078,1511.9023,1174.331,1156.2645,878.28046,866.0532
2020.5762,2088.188,1640.5013,1538.1982,1261.4092,1464.1425
8673.418,8990.481,7191.33,6603.6445,5606.041,6259.2803
2582.6453,2667.6367,2113.906,1917.323,1615.762,1853.1736
15723.935,16395.67,12950.75,11972.848,9924.976,11405.533
4439.491,4607.1514,3688.9932,3398.9502,2896.4146,3191.073
10590.474,10965.102,8640.658,8088.517,6662.175,7691.401
4876.175,5051.434,4037.706,3698.2131,3139.8584,3503.3445
2674.235,2777.709,2198.279,2015.218,1685.1494,1916.3013
2348.8914,2442.0608,1962.1342,1818.7042,1556.1959,1683.886
1754.2108,1833.9369,1426.3278,1318.7869,1080.3033,1210.4055
12033.801,12358.666,9880.266,9504.254,7819.869,8950.976
10612.013,10983.172,8774.181,8017.359,6778.9844,7654.097
12306.637,12698.209,10439.481,10160.317,8820.142,9529.855
4148.497,4312.5034,3355.8809,3077.5042,2529.929,2960.6992
3836.2788,3958.8672,3089.4937,2890.2573,2363.756,2739.6453
1524.9713,1530.305,1188.0114,1173.3085,895.7534,878.3601
3869.3833,4003.0986,3193.786,2917.7244,2481.8774,2761.91
10400.316,10771.334,8496.098,7955.987,6557.3354,7560.6875
5707.0317,5920.5664,4725.513,4343.989,3776.5703,3911.9937
2199.9238,2286.0972,1838.1475,1701.5032,1457.5854,1568.9666
