V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
7343.059,7221.7715,7136.032,7143.2295,7120.8345,7274.964,7295.256,7171.758,7164.2065,7123.2676,7105.5454,7172.454,7225.4116,7173.522
5934.601,5837.773,5755.913,5770.0854,5753.039,5886.1626,5891.363,5787.4697,5780.0425,5757.5806,5746.019,5786.077,5849.2954,5796.0825
7253.5884,7207.4043,7136.5176,7111.903,7147.9146,7242.91,7309.548,7140.7217,7111.517,7010.124,7014.9907,7138.184,7153.5024,7127.3677
3218.3406,3159.407,3112.7227,3122.93,3112.8772,3186.117,3187.3796,3134.6843,3131.5735,3121.1536,3110.8662,3135.9705,3166.3806,3137.4048
4126.8877,4055.33,4005.7627,4014.0762,4001.6562,4090.073,4099.645,4032.151,4023.556,4006.593,3995.9548,4029.9136,4063.2087,4029.6199
9920.808,9736.453,9596.601,9637.301,9594.519,9803.637,9827.435,9664.313,9653.883,9620.454,9595.312,9669.306,9755.012,9674.646
2763.141,2714.9192,2685.642,2691.5864,2685.1165,2744.1865,2749.9548,2702.737,2697.1423,2685.8384,2678.6372,2699.9927,2724.3235,2703.8352
11287.321,11071.1875,10914.78,10947.977,10910.349,11158.192,11174.586,10993.059,10976.655,10950.093,10906.693,10998.489,11096.564,10998.273
2751.4011,2703.429,2674.252,2680.1213,2673.7952,2732.658,2738.312,2691.2385,2685.777,2674.5088,2667.2668,2688.58,2712.7866,2692.3967
3018.9126,2964.7869,2927.7913,2941.032,2926.1309,2988.358,2997.1633,2944.481,2942.113,2928.373,2923.9568,2941.032,2972.9248,2952.496
2012.7834,1973.4165,1947.5962,1957.3414,1945.7427,1988.7191,1993.8021,1960.4885,1959.4597,1952.3972,1948.7089,1960.5833,1979.8163,1966.038
2699.3586,2650.7617,2617.1804,2629.4138,2615.9763,2671.9539,2679.4365,2632.4187,2630.409,2618.351,2614.4246,2629.2898,2658.1565,2639.5803
1669.8179,1636.8839,1615.3464,1623.3947,1613.9537,1649.7609,1653.6254,1625.8705,1625.0928,1619.036,1616.0111,1625.8943,1641.9774,1630.5488
2508.3552,2463.0095,2432.0728,2443.0461,2431.001,2482.8591,2489.707,2445.7622,2443.8948,2432.188,2428.5615,2442.792,2469.3818,2452.4827
1799.696,1764.3433,1740.9226,1749.9076,1739.4648,1778.1217,1782.4021,1752.68,1751.8225,1745.6655,1742.3768,1752.7249,1770.1562,1757.6227
435.05844,426.79092,420.7505,422.04434,420.01764,428.85928,430.68167,424.15662,421.59155,422.88312,420.79294,424.45755,428.48602,424.05484
6641.2046,6527.2188,6438.535,6457.341,6438.6553,6583.971,6592.102,6481.829,6470.5503,6446.956,6429.97,6479.576,6547.8486,6487.7407
625.2297,613.36115,604.69525,606.55554,603.61017,616.32983,618.9645,609.55756,605.85864,607.7283,604.72675,609.99207,615.807,609.4438
2129.5796,2089.9275,2069.8577,2072.2537,2063.102,2103.5017,2115.364,2079.8557,2074.7131,2068.618,2059.6594,2081.74,2094.8699,2080.7449
1931.4663,1895.4994,1877.2961,1879.4655,1871.1769,1907.8148,1918.5698,1886.3728,1881.7104,1876.1752,1868.0509,1888.0798,1899.9756,1887.1675
6916.232,6792.7363,6703.394,6719.89,6687.7285,6833.2173,6850.863,6739.241,6735.8076,6705.411,6685.112,6734.254,6800.0894,6744.4165
2375.5154,2334.3748,2305.5356,2312.7944,2297.1943,2348.1313,2353.5945,2312.3186,2310.9434,2298.8906,2297.1028,2311.448,2337.1091,2323.1704
1717.9667,1687.9344,1664.1986,1668.2019,1659.6729,1698.9498,1702.7452,1675.5721,1672.69,1666.7495,1662.2887,1676.7682,1691.5598,1675.5442
3894.0715,3820.1086,3772.5261,3779.6528,3767.4458,3848.7405,3859.7188,3795.3362,3787.8547,3779.602,3764.0928,3799.4946,3830.6506,3799.6833
2613.4119,2559.0847,2527.4404,2537.2798,2526.8198,2580.4646,2588.5684,2543.0125,2536.5068,2534.8203,2527.6624,2544.025,2571.407,2548.848
2440.3215,2391.6199,2357.0588,2366.4326,2349.4475,2406.8242,2410.4758,2367.574,2369.2527,2360.387,2356.806,2375.586,2398.327,2379.2024
2454.086,2420.962,2405.478,2396.471,2398.5981,2443.2903,2454.966,2415.4622,2402.3083,2385.708,2376.8723,2401.3806,2422.022,2403.66
3989.9753,3929.3933,3875.0098,3884.965,3870.3425,3956.7224,3965.7808,3896.108,3890.6584,3873.006,3863.915,3897.9524,3935.3572,3897.4573
6451.5806,6356.326,6296.5586,6294.2515,6297.4985,6409.496,6450.006,6341.4746,6321.3584,6264.4653,6236.269,6326.376,6351.9644,6323.1685
7483.1265,7350.58,7243.7607,7265.4165,7255.407,7430.286,7428.943,7294.042,7272.647,7260.756,7236.3135,7301.4966,7374.7827,7294.603
1189.6285,1168.3701,1149.6185,1154.6444,1150.1746,1177.7555,1177.3844,1157.7505,1157.2716,1153.5408,1150.5106,1157.8073,1171.0627,1159.457
8949.956,8773.943,8648.489,8679.346,8643.269,8842.085,8860.495,8712.709,8699.336,8682.805,8651.866,8722.059,8801.3545,8721.79
1165.5098,1143.5964,1127.8694,1131.7932,1127.4786,1152.5533,1154.8176,1135.362,1133.9507,1130.5916,1127.0172,1135.778,1146.4512,1136.5543
10761.483,10556.449,10405.957,10453.464,10403.821,10641.151,10654.261,10475.336,10464.617,10440.363,10411.575,10471.634,10589.135,10493.518
1063.6012,1042.8983,1027.485,1031.4539,1028.0386,1051.0287,1053.1301,1035.0155,1033.4203,1031.5293,1028.1058,1036.7992,1045.9448,1036.3683
11111.072,10907.895,10727.799,10780.373,10735.883,10995.407,10990.843,10806.472,10802.15,10770.152,10743.157,10808.804,10932.912,10822.436
11719.132,11506.8125,11319.883,11372.484,11326.299,11598.671,11594.96,11400.954,11397.215,11361.206,11331.704,11402.656,11533.223,11418.598
10564.437,10359.141,10205.667,10254.503,10207.542,10446.812,10456.341,10279.799,10269.598,10246.994,10217.519,10281.419,10394.031,10295.27
1086.3456,1065.2485,1049.7155,1054.6176,1049.8536,1074.3085,1075.3085,1057.2483,1056.1569,1053.734,1050.6946,1057.1626,1068.7445,1058.7002
3117.823,3050.5833,2997.2861,3014.2322,3001.7383,3077.7522,3073.7786,3025.7024,3023.1096,3023.3643,3011.2112,3027.2974,3061.7668,3027.8267
1150.5685,1128.9028,1113.5133,1117.3136,1113.0609,1137.9073,1140.0923,1121.0583,1119.5789,1116.1372,1112.4457,1121.3652,1131.7703,1122.0535
2917.2917,2865.5833,2826.3022,2834.7595,2825.2002,2886.9778,2894.4958,2844.3125,2839.6497,2830.0557,2821.647,2846.5051,2871.853,2846.299
1124.7944,1103.405,1087.6249,1091.0089,1087.0188,1111.5267,1113.3778,1095.0144,1093.7234,1090.8003,1087.212,1096.1912,1105.694,1096.3966
10941.938,10733.627,10590.412,10626.04,10582.319,10819.538,10842.119,10660.143,10644.638,10614.264,10579.284,10662.291,10763.582,10671.373
1812.4502,1777.7764,1749.3195,1757.5348,1750.519,1792.7335,1792.2869,1763.2484,1761.7936,1757.4468,1752.7299,1763.2349,1782.6964,1765.2522
1776.2205,1741.6655,1713.6188,1721.8015,1715.4064,1756.2484,1755.9675,1727.6082,1726.0328,1721.5083,1716.1678,1727.779,1745.6943,1728.8995
5104.0923,5017.9404,4946.756,4964.4995,4944.0293,5055.462,5063.287,4979.089,4974.9326,4951.1606,4941.808,4977.2197,5025.858,4982.6206
4197.166,4119.8643,4063.8955,4075.2332,4061.5657,4152.5444,4160.9976,4091.614,4085.9155,4072.4858,4059.3276,4096.3237,4127.7886,4092.0837
3753.701,3683.9902,3633.4556,3645.3628,3625.2395,3707.1672,3716.637,3653.68,3651.3096,3637.6306,3630.9695,3664.1345,3694.7783,3668.3745
6077.6255,5952.7,5853.8843,5889.3193,5861.121,6006.171,6002.3647,5906.289,5900.408,5889.8,5874.641,5911.6533,5974.7407,5918.229
4856.5234,4776.502,4711.658,4722.9097,4707.1704,4811.9146,4819.8623,4739.228,4734.1045,4715.2783,4700.849,4740.3096,4785.2446,4743.813
1118.115,1100.7942,1086.1735,1090.5105,1087.5593,1112.4148,1113.2783,1093.4023,1091.1946,1085.8967,1083.4825,1088.782,1106.1787,1095.4828
3634.5493,3552.4836,3513.6094,3522.7522,3513.1118,3584.1248,3599.769,3542.5032,3534.5393,3520.2913,3501.6516,3543.4583,3561.3906,3543.3396
1510.0526,1478.0598,1453.7982,1462.1718,1456.7153,1492.8386,1491.3085,1465.919,1464.9536,1463.8005,1458.1791,1468.7214,1485.1765,1471.0707
5638.303,5518.199,5417.642,5452.59,5427.7886,5575.0273,5555.405,5465.627,5463.9126,5461.1973,5446.6646,5471.01,5545.9194,5488.7075
5729.385,5624.824,5547.615,5563.474,5548.409,5668.3135,5685.3203,5585.1094,5573.044,5561.6953,5542.9595,5592.188,5640.738,5588.4487
4152.4624,4068.1082,4012.459,4028.478,4012.0515,4103.0156,4110.9175,4041.654,4035.6497,4027.2112,4013.674,4044.6167,4081.4587,4048.328
4136.069,4056.4595,4000.5615,4014.507,3996.4905,4088.0398,4095.4094,4026.54,4021.8906,4006.2278,3998.1409,4030.7004,4064.1765,4034.0571
2650.1084,2598.7173,2558.5247,2568.0583,2559.622,2618.6875,2620.6724,2577.438,2575.369,2568.959,2559.9792,2581.0828,2604.293,2580.687
2025.1179,1985.9813,1954.2887,1963.3196,1955.3059,2002.8302,2002.1923,1969.8049,1968.2252,1963.6085,1958.088,1970.1456,1991.8816,1972.3102
1073.6451,1052.779,1036.9785,1041.0175,1037.595,1061.1163,1062.8671,1044.6306,1043.1476,1041.091,1037.7638,1046.2767,1055.6028,1045.9089
1739.4792,1706.0217,1682.7145,1688.7144,1681.8058,1719.7577,1722.3827,1693.5566,1691.8778,1686.1694,1681.0789,1694.02,1710.0919,1695.905
1714.8955,1681.4985,1657.634,1663.945,1657.4625,1695.6154,1698.3849,1670.5183,1667.3105,1663.8712,1658.6528,1672.0531,1687.6445,1671.683
1886.7552,1852.2097,1826.3798,1832.7128,1825.7407,1867.0814,1869.5093,1837.8308,1835.5709,1829.9518,1825.1273,1838.1464,1857.1206,1840.6301
2017.7675,1980.7998,1953.0251,1960.0206,1952.7676,1995.9193,2000.2626,1965.7819,1963.1433,1956.9236,1950.9495,1967.0508,1985.6694,1968.0375
3395.6365,3326.6128,3277.8083,3292.3777,3281.1086,3356.5461,3362.7385,3307.2285,3297.093,3296.627,3282.4587,3307.8948,3340.5015,3302.3894
10440.678,10238.606,10082.735,10121.902,10088.875,10321.129,10334.247,10157.229,10143.699,10122.595,10091.755,10171.628,10263.859,10169.3955
2623.469,2573.839,2537.2585,2546.9697,2536.9155,2594.3738,2597.7354,2553.3545,2550.8826,2543.7876,2536.7864,2554.5996,2581.0146,2558.3416
1639.7412,1607.3022,1582.6266,1588.5015,1583.3027,1619.6754,1621.2604,1594.5789,1592.9203,1589.4614,1583.6608,1597.0895,1611.0807,1596.5294
1171.9655,1150.7114,1131.9902,1137.2452,1132.6903,1159.8995,1159.4989,1140.161,1139.8152,1136.1857,1133.2332,1140.3195,1153.3358,1141.8636
3129.9592,3063.218,3011.56,3027.054,3015.0706,3089.983,3087.4512,3038.8174,3035.9587,3035.4368,3023.028,3040.65,3073.9138,3041.1033
1811.5094,1776.6024,1750.4775,1758.1422,1750.6566,1791.0087,1793.506,1763.5592,1761.2572,1757.3046,1751.576,1764.5605,1782.2692,1765.2223
6957.4375,6772.324,6655.1694,6690.7134,6662.135,6835.9883,6833.362,6731.2295,6704.279,6755.7607,6703.19,6758.1255,6826.7456,6734.954
7602.3774,7454.089,7335.4316,7370.013,7344.002,7515.541,7520.096,7383.701,7376.2944,7369.754,7343.1304,7396.8115,7479.6724,7400.68
2237.5647,2204.4329,2172.1426,2180.3496,2173.3867,2217.92,2222.791,2183.429,2184.4402,2170.0403,2165.7322,2181.82,2204.8447,2187.0432
2339.5786,2305.601,2271.801,2280.1108,2273.1643,2320.059,2324.8179,2283.1543,2284.318,2268.7979,2264.6194,2281.6575,2306.0615,2287.509
2132.4385,2098.6794,2066.679,2075.1687,2068.1208,2112.6213,2115.6426,2078.7805,2079.1497,2067.7058,2063.2517,2077.6123,2099.9573,2081.479
2147.716,2113.366,2081.1602,2089.923,2082.4502,2127.5754,2130.4487,2093.4302,2093.576,2082.5334,2078.096,2092.223,2115.1614,2096.3892
2133.0732,2100.312,2068.7139,2076.7708,2070.2676,2113.7324,2117.5298,2080.429,2081.1787,2068.4116,2063.955,2079.1482,2100.757,2082.987
2168.069,2133.1357,2100.873,2109.6516,2101.8813,2147.47,2150.4268,2113.113,2113.0347,2102.198,2097.7097,2111.8547,2135.2654,2116.32
2418.474,2383.2478,2348.0774,2356.4158,2349.6443,2398.8928,2403.0498,2359.4124,2360.9006,2345.0054,2340.8606,2358.5007,2383.8713,2364.6228
2238.2625,2201.9758,2169.8694,2178.5889,2169.8901,2216.8923,2220.2866,2182.0078,2181.508,2170.0203,2165.6497,2180.1975,2204.447,2185.4812
2213.8599,2177.9746,2145.8396,2154.614,2146.059,2192.648,2195.8828,2157.966,2157.5945,2146.3372,2141.992,2156.3616,2180.4138,2161.4553
2127.485,2094.347,2062.5322,2070.7952,2064.0767,2107.9656,2111.3623,2074.45,2075.0388,2062.9158,2058.4841,2073.2512,2095.0598,2076.9377
2191.164,2155.7373,2123.4878,2132.2908,2124.0405,2170.1846,2173.2397,2135.6716,2135.5007,2124.4785,2120.1035,2134.298,2158.044,2139.0952
1976.4531,1946.2234,1918.2854,1924.2332,1918.5045,1960.8143,1962.6312,1927.6528,1928.0857,1916.2253,1912.1832,1927.118,1948.3865,1932.203
10003.954,9832.472,9712.304,9734.6875,9688.751,9900.255,9921.869,9765.648,9755.277,9704.937,9680.981,9756.035,9851.603,9774.475
953.7063,938.1651,926.5375,928.5746,924.95935,945.15155,947.23773,930.9282,929.95667,924.8136,923.2427,930.59015,939.56805,932.5236
12443.218,12212.26,12053.756,12098.434,12046.462,12309.818,12338.155,12130.452,12118.553,12063.246,12025.83,12127.139,12231.758,12138.371
1683.8407,1652.2041,1630.7279,1636.8433,1629.781,1665.4149,1669.1989,1641.324,1639.7063,1632.3456,1627.1163,1640.8247,1654.9167,1642.2733
7479.7935,7330.4707,7231.2173,7252.7856,7226.9155,7387.5195,7403.4995,7277.785,7265.2876,7243.594,7220.0864,7284.515,7347.0913,7285.8604
9591.248,9416.055,9276.324,9307.362,9274.7,9495.399,9504.133,9345.918,9337.537,9305.661,9282.796,9355.011,9439.989,9350.956
11573.069,11353.102,11195.108,11237.296,11174.498,11434.864,11453.923,11262.962,11250.449,11229.503,11195.237,11277.181,11395.531,11291.9375
1021.491,1000.8118,985.5732,990.2799,985.6164,1009.0352,1009.6934,993.2532,992.31915,991.3349,987.4048,994.03076,1005.40875,994.85944
1013.29333,992.6952,977.6698,982.4381,977.7028,1000.7898,1001.5486,985.4292,984.3646,983.54254,979.5423,986.0056,997.4136,986.8926
1364.1997,1338.6282,1320.939,1324.5515,1320.7792,1349.499,1352.6221,1330.0327,1327.288,1323.8661,1318.851,1330.2725,1342.3544,1330.6912
1309.2944,1284.6631,1267.7443,1271.1617,1267.6226,1295.1879,1298.1908,1276.532,1273.826,1270.6022,1265.7391,1276.7433,1288.2625,1277.0907
1382.9839,1357.0918,1339.1388,1342.8182,1338.9651,1368.08,1371.244,1348.3365,1345.5795,1342.0892,1337.0226,1348.5859,1360.8615,1349.0303
9830.39,9626.623,9472.072,9515.783,9475.749,9699.961,9705.684,9544.914,9537.265,9520.732,9492.226,9553.404,9649.65,9554.709
7373.281,7221.9023,7109.5645,7139.431,7110.5747,7276.243,7283.011,7161.7896,7155.7954,7141.3535,7119.754,7168.463,7237.971,7169.3765
7921.272,7758.268,7636.6167,7669.484,7638.1763,7816.806,7823.4385,7693.366,7687.006,7672.0405,7648.883,7700.4575,7775.836,7701.4546
6370.7915,6281.1777,6241.0986,6230.4316,6205.92,6306.821,6367.7876,6254.3223,6242.3726,6185.198,6177.8413,6257.686,6274.8247,6249.014
8649.427,8472.736,8390.347,8400.924,8372.059,8534.264,8579.231,8423.244,8421.0625,8380.552,8359.599,8434.201,8490.587,8452.309
7315.0,7212.1055,7166.0933,7153.8506,7125.691,7241.552,7311.5586,7181.2686,7167.539,7101.899,7093.4507,7185.1226,7204.8154,7175.18
1359.0366,1335.2196,1317.3325,1321.5023,1316.3073,1344.431,1348.1566,1325.2349,1323.6592,1317.706,1314.5121,1325.2297,1337.2195,1326.7626
9350.68,9164.858,9040.038,9063.291,9037.97,9234.185,9256.04,9105.135,9090.518,9066.4375,9029.499,9110.313,9178.164,9103.062
9291.221,9106.579,8982.551,9005.66,8980.494,9175.462,9197.185,9047.233,9032.708,9008.78,8972.079,9052.377,9119.797,9045.171
5528.446,5417.6387,5336.876,5356.639,5338.741,5461.594,5467.7593,5375.978,5369.8667,5360.8315,5341.359,5382.91,5434.0586,5383.161
7332.906,7184.797,7076.044,7103.484,7079.2686,7242.9785,7250.6313,7128.9077,7120.608,7110.3677,7084.2207,7138.764,7207.305,7138.6265
5932.6587,5813.5283,5726.5225,5747.973,5728.6753,5860.675,5867.1763,5768.687,5762.094,5752.7466,5731.7935,5776.2676,5831.2905,5776.4307
9588.986,9425.582,9311.293,9332.141,9288.066,9489.993,9511.528,9361.666,9351.803,9302.475,9279.819,9351.89,9443.021,9369.7
1129.2744,1109.5581,1095.6492,1098.3839,1093.2816,1117.4044,1119.5302,1101.9966,1100.831,1095.5016,1092.6842,1101.1112,1112.0121,1103.085
669.49524,656.49646,647.5302,649.0263,648.4022,663.11127,663.92084,653.45,650.6967,650.30896,647.46893,652.4153,658.1711,651.4041
985.25867,967.8894,956.3417,958.1548,955.8802,976.7322,978.8923,962.33307,960.07086,956.4308,953.4242,961.6596,970.3082,962.35034
11006.3125,10813.332,10674.264,10705.285,10663.006,10892.291,10920.468,10733.957,10723.37,10673.463,10641.642,10735.644,10830.684,10749.521
1686.2157,1665.272,1654.0323,1649.743,1644.5739,1673.5795,1685.8937,1656.6055,1652.4749,1637.669,1634.9811,1654.291,1662.1761,1653.2756
9513.744,9427.786,9510.887,9405.43,9251.652,9341.247,9539.329,9349.408,9323.914,9162.774,9204.921,9356.397,9349.068,9431.202
6179.364,6076.3086,6003.8076,6011.482,5992.066,6112.3516,6137.8887,6026.1855,6028.9775,5993.99,5980.68,6033.1934,6074.44,6035.449
10487.69,10320.442,10267.926,10229.146,10216.193,10385.121,10467.876,10279.275,10246.869,10181.485,10137.569,10291.024,10328.125,10293.822
11433.28,11224.645,11062.907,11101.119,11058.483,11308.046,11329.312,11142.879,11131.11,11100.596,11065.777,11151.49,11252.829,11155.484
8690.74,8496.545,8357.32,8403.754,8363.412,8562.405,8559.61,8434.41,8422.462,8420.502,8378.733,8432.244,8524.576,8436.119
962.73566,915.7561,926.76306,913.5938,933.127,954.7763,961.8555,948.545,924.37445,942.6822,924.7525,943.2726,934.91693,936.41486
8562.054,8433.607,8248.923,8321.67,8269.134,8465.902,8472.181,8308.674,8305.992,8297.906,8281.093,8331.802,8441.463,8311.628
3333.4082,3258.5955,3155.1572,3148.4438,3167.8738,3281.5676,3248.0127,3202.2478,3185.9534,3245.1216,3210.6045,3247.0496,3279.3513,3206.516
3349.3044,3224.8186,3188.8418,3217.2498,3183.5098,3284.7703,3263.3696,3208.136,3181.6973,3183.002,3178.5881,3197.495,3243.4094,3209.0266
3475.9324,3303.4136,3239.0627,3284.4705,3270.7395,3354.2905,3345.827,3298.4453,3287.4094,3353.028,3326.6404,3331.219,3360.4534,3310.3743
7738.4185,7565.673,7449.6333,7479.2905,7453.4893,7629.0664,7638.412,7512.1084,7497.888,7502.2515,7460.396,7520.611,7593.793,7518.227
5055.6294,4937.488,4839.298,4875.615,4853.3374,4974.7476,4961.9556,4895.2646,4903.609,4901.6704,4873.378,4895.0957,4949.196,4897.0454
1213.9701,1191.4568,1174.9001,1179.2147,1174.5443,1201.3163,1202.9523,1182.9658,1181.4199,1177.6987,1174.5045,1183.0443,1194.7917,1184.3314
1321.8474,1297.5146,1279.6449,1284.2052,1279.1725,1308.2472,1310.1034,1288.2913,1286.5835,1282.3708,1278.921,1288.3054,1301.0732,1289.7843
1297.8962,1273.9655,1256.3845,1260.8949,1255.9386,1284.5023,1286.3103,1264.9028,1263.2317,1259.13,1255.7377,1264.9333,1277.4746,1266.3689
6725.929,6611.843,6523.2505,6536.989,6516.422,6668.763,6674.809,6564.0107,6553.0044,6523.2783,6505.8525,6559.5303,6624.8394,6566.404
8422.767,8281.649,8171.3525,8188.046,8162.537,8352.717,8360.877,8221.465,8207.668,8169.1836,8148.013,8215.28,8297.27,8224.551
378.90768,370.36365,364.50333,365.96375,365.10416,374.4093,374.01733,367.85287,367.06555,368.02707,365.72495,368.38882,372.6823,368.11813
610.58795,598.475,591.25916,593.9175,590.05707,603.61066,604.25507,594.3869,594.2923,591.1368,590.4761,593.17957,600.7236,596.58655
12917.698,12684.3545,12489.646,12552.462,12472.272,12757.939,12775.377,12567.982,12566.13,12523.089,12498.074,12577.717,12714.598,12591.543
10425.187,10254.045,10111.406,10144.266,10087.769,10307.716,10331.942,10162.431,10160.355,10108.961,10099.952,10167.59,10265.738,10194.617
1578.7925,1548.9761,1528.0135,1533.4691,1527.2249,1561.4745,1564.3147,1538.0471,1535.8999,1531.0845,1526.765,1538.2473,1553.0524,1539.5348
6632.1567,6507.07,6419.0845,6441.8735,6415.431,6559.3477,6571.3955,6460.9277,6451.9385,6431.6636,6413.562,6461.8955,6524.0654,6467.4546
7626.1777,7498.283,7407.4297,7418.6313,7390.9355,7552.0435,7576.816,7450.1816,7438.0947,7404.92,7384.333,7453.1934,7511.781,7451.6436
10863.163,10681.008,10551.599,10567.552,10528.065,10757.579,10792.871,10612.461,10595.232,10547.989,10518.677,10616.754,10700.243,10614.578
10354.742,10169.427,10027.292,10042.615,10012.884,10242.272,10252.784,10080.234,10079.176,10029.444,10000.61,10093.26,10170.396,10095.48
14020.735,13770.1455,13579.834,13614.803,13558.719,13877.383,13903.269,13674.045,13654.135,13604.046,13569.88,13682.976,13800.049,13675.613
20304.312,19870.578,19639.492,19696.266,19589.418,20022.656,20061.633,19772.984,19755.566,19669.457,19588.19,19726.596,19899.89,19766.127
25897.83,25397.227,25060.26,25142.053,25041.63,25614.533,25660.9,25233.105,25190.809,25126.664,25046.85,25240.629,25473.309,25248.432
1291.784,1264.6671,1252.1803,1254.2462,1251.6007,1277.6256,1282.4733,1260.6691,1255.7461,1253.7515,1248.7106,1260.1512,1269.4272,1260.683
7728.2935,7594.894,7493.1084,7515.9087,7493.7827,7671.0576,7676.237,7546.447,7527.988,7517.9336,7490.0063,7537.4473,7631.974,7550.304
14117.608,13874.917,13699.43,13725.09,13688.7295,13995.511,14015.56,13786.452,13763.786,13710.689,13659.65,13776.085,13905.096,13791.564
22728.814,22332.66,22047.322,22099.373,22007.512,22491.68,22542.408,22172.0,22149.656,22053.375,21991.848,22167.09,22368.678,22186.174
21405.045,21006.54,20718.49,20788.889,20710.283,21182.754,21219.213,20860.408,20823.195,20771.418,20713.25,20869.97,21074.285,20891.256
18053.19,17738.352,17494.434,17537.191,17490.17,17870.797,17911.371,17609.568,17587.742,17496.514,17455.744,17612.223,17749.365,17614.025
10162.993,9975.031,9834.383,9870.629,9831.476,10057.199,10073.048,9906.72,9886.519,9860.416,9830.317,9907.652,10002.866,9908.071
10851.718,10651.02,10500.838,10539.545,10497.729,10738.757,10755.679,10578.076,10556.507,10528.637,10496.501,10579.073,10680.743,10579.523
2969.6262,2959.0789,2944.5063,2937.6672,2941.284,3004.8967,3002.5525,2943.0654,2931.8782,2872.4648,2885.2917,2902.5764,2951.1677,2930.0183
4487.456,4497.17,4563.7935,4492.638,4502.962,4506.1357,4611.7295,4514.921,4501.2495,4344.018,4371.1655,4466.4224,4517.269,4535.9175
1221.5033,1196.9348,1178.3429,1183.0128,1178.4347,1205.7921,1207.5502,1187.4001,1185.7134,1184.3165,1179.3844,1189.3323,1199.4678,1188.1924
1206.2244,1180.4133,1162.9155,1168.6752,1163.6895,1191.2682,1191.6644,1173.8601,1171.4778,1170.0435,1165.3308,1173.6394,1185.2145,1173.6923
8934.691,8759.21,8635.816,8669.47,8629.292,8827.045,8842.711,8697.555,8684.98,8666.2,8637.087,8706.028,8785.037,8706.723
8979.834,8805.006,8682.221,8712.492,8673.924,8873.948,8888.329,8743.095,8730.131,8708.612,8680.465,8752.759,8829.3,8752.474
8905.883,8731.238,8607.113,8637.66,8600.741,8800.142,8812.958,8669.824,8657.403,8635.595,8608.071,8677.925,8754.318,8677.986
8951.72,8777.542,8656.433,8682.932,8647.546,8848.216,8860.896,8718.551,8705.238,8679.153,8653.163,8726.341,8799.0625,8725.559
1081.364,1061.7406,1047.2659,1050.3049,1046.4694,1069.8284,1072.1371,1054.1031,1052.7231,1049.3047,1045.9609,1054.8907,1064.2106,1055.2579
1082.5134,1062.5999,1047.6759,1051.1326,1047.1854,1071.3604,1072.4554,1054.9861,1054.2021,1050.0691,1047.0935,1055.2074,1065.0399,1056.2001
10606.009,10420.479,10288.854,10310.757,10280.142,10514.973,10532.401,10354.412,10338.379,10304.15,10270.745,10354.499,10456.51,10367.484
10502.36,10319.895,10188.105,10210.977,10180.034,10412.542,10431.182,10253.02,10237.238,10203.14,10170.405,10253.819,10354.019,10265.203
10560.093,10374.938,10239.888,10267.355,10236.442,10471.079,10484.7295,10309.814,10296.117,10261.502,10230.533,10306.794,10411.021,10321.449
6627.8247,6503.2217,6407.9062,6434.392,6402.887,6551.4834,6558.728,6451.787,6445.7896,6427.7847,6408.9443,6455.069,6523.2573,6464.7837
