V1,V2,V3,V4,V5,V6,V7,V8
7462.928,7500.069,7191.5664,7431.818,7099.009,6854.181,6369.658,6443.1284
8572.024,8750.613,8243.514,8394.928,8193.423,8115.5566,7415.6377,7279.195
4538.643,4653.527,4372.7666,4466.4697,4363.0576,4333.8486,3945.9211,3865.653
1747.1272,1782.8462,1674.845,1708.8055,1667.7568,1650.6431,1507.9019,1479.3018
2881.431,2951.402,2766.9841,2816.5408,2754.2815,2733.6414,2489.013,2443.537
2317.7998,2375.6804,2232.3682,2272.3494,2219.8389,2203.0261,2006.6101,1972.7725
4288.9863,4369.9507,4119.0977,4214.721,4103.927,4056.437,3713.6863,3642.5376
7635.2153,7817.362,7354.6816,7498.8076,7320.302,7263.8286,6623.937,6499.3765
6661.9844,6823.318,6417.9937,6537.426,6382.95,6335.888,5775.9,5669.1797
9351.497,9587.089,9002.653,9169.144,8960.968,8907.838,8110.992,7943.2646
8357.206,8543.392,8046.9053,8210.196,8011.7993,7935.564,7244.744,7118.137
4079.1206,4176.3726,3932.3408,4018.208,3917.1692,3880.9753,3540.4695,3481.7578
5872.098,6014.8594,5664.407,5777.5176,5641.115,5592.021,5095.318,5017.946
5372.8237,5474.6304,5204.443,5296.918,5145.8047,5088.943,4673.594,4600.796
4815.6313,4928.8965,4636.832,4728.6147,4614.3486,4575.6455,4173.5615,4098.267
1767.5784,1807.3074,1701.8065,1735.5829,1694.0065,1679.3159,1533.063,1504.8373
1948.6084,1992.3833,1877.393,1916.32,1870.2737,1853.669,1692.4972,1661.8728
4974.5225,5092.763,4793.19,4892.1855,4770.6743,4729.6177,4313.696,4238.4253
1183.9229,1213.0469,1140.4495,1163.3964,1136.3137,1128.0297,1027.9142,1008.43823
1779.763,1819.1189,1711.9565,1744.9816,1703.6719,1688.6132,1541.6521,1513.2578
3117.5728,3184.8992,2998.538,3058.6587,2981.1277,2952.7441,2699.0476,2648.156
8980.204,9203.053,8656.489,8823.872,8614.162,8547.775,7789.15,7657.0273
1287.0898,1312.79,1239.978,1268.7269,1234.6503,1220.939,1118.0538,1098.3955
8210.131,8422.056,7920.868,8072.2935,7883.3765,7834.147,7134.404,6999.473
8565.65,8792.023,8264.417,8420.227,8223.978,8174.751,7439.931,7303.4575
1349.1187,1385.6725,1300.6833,1325.4098,1297.7448,1293.7412,1176.6189,1146.9532
5392.361,5512.932,5186.498,5285.241,5158.2236,5111.3916,4666.3335,4582.5747
2447.4893,2503.1863,2357.1077,2402.6365,2347.022,2329.1167,2126.379,2083.0227
1532.3315,1566.0042,1475.4857,1505.3746,1468.4691,1454.5146,1328.7771,1305.7001
6385.276,6534.0933,6147.025,6271.5874,6119.0576,6064.4575,5532.4663,5436.223
2778.7202,2841.1912,2672.3535,2721.1326,2659.5461,2640.4658,2409.905,2358.3225
1355.0901,1387.6924,1305.8448,1331.836,1300.5013,1290.4769,1176.7085,1154.7611
6865.738,7028.6245,6601.8164,6723.417,6570.0107,6522.3604,5946.1313,5828.738
8904.58,9127.185,8571.223,8729.78,8533.947,8481.124,7725.259,7569.0034
1301.8453,1332.3677,1254.8467,1280.7711,1249.1519,1239.3198,1131.4192,1109.6134
2522.9438,2577.0344,2444.466,2507.5352,2435.6235,2409.5862,2207.3323,2168.8296
1886.2341,1932.2717,1823.2069,1864.3877,1816.1285,1802.8701,1644.5583,1611.7239
2482.38,2534.1797,2421.8955,2503.0479,2418.0974,2387.899,2193.3513,2155.4116
2852.0764,2905.9675,2765.2983,2845.0664,2756.7546,2720.2205,2499.045,2458.4023
4319.564,4406.5596,4187.1387,4300.451,4168.3364,4121.776,3780.368,3711.0957
5569.724,5695.913,5418.7305,5575.1455,5402.805,5341.8364,4896.4453,4822.3276
9585.241,9806.303,9294.128,9536.54,9263.845,9174.723,8391.965,8242.381
2998.981,3070.6804,2898.2207,2960.5193,2885.707,2863.5215,2615.235,2564.7817
1004.1923,1027.1505,968.1526,990.70135,964.32733,954.55927,871.97144,858.40906
9918.378,10143.263,9546.427,9734.941,9496.728,9412.264,8591.523,8438.111
4552.1987,4665.1763,4379.54,4472.5127,4365.0225,4328.2666,3943.3567,3883.997
3558.7212,3637.7063,3430.0618,3513.554,3421.2556,3390.9915,3096.1536,3034.447
4724.025,4828.853,4562.2256,4669.2,4543.6694,4497.96,4112.593,4041.875
2739.179,2800.8877,2647.0254,2708.9028,2636.0586,2609.9873,2386.0498,2345.3105
1471.773,1504.3396,1417.7866,1447.6464,1410.8938,1397.3158,1276.5547,1254.2593
12390.202,12660.168,11936.946,12191.181,11878.675,11760.855,10747.785,10561.341
16047.428,16397.93,15493.6045,15853.6045,15424.915,15267.33,13962.596,13722.544
15642.0205,15983.304,15102.626,15454.181,15035.716,14881.758,13610.421,13376.456
1538.7411,1572.6669,1487.1957,1521.6505,1481.2838,1467.2234,1342.0728,1317.44
6340.649,6488.715,6090.8823,6198.5596,6057.6406,6009.4814,5477.357,5376.7446
4211.2227,4307.7456,4044.8633,4117.4795,4022.5818,3989.0317,3637.2249,3571.1516
2065.167,2113.5234,1976.6089,2005.1154,1964.6129,1951.6119,1776.1411,1740.3364
3110.22,3162.9014,2947.3003,2982.4521,2917.3494,2885.7048,2630.9885,2580.9863
11386.412,11636.72,10900.022,11066.55,10829.021,10739.093,9785.802,9604.863
30331.256,31010.033,29459.436,30255.357,29360.383,29057.799,26632.988,26165.174
1023.5705,1046.3572,981.0849,997.0265,974.83154,966.58875,881.03827,865.169
2175.5908,2224.144,2095.795,2139.7407,2085.28,2065.3408,1886.6208,1853.9258
3557.5107,3632.123,3392.475,3431.8713,3364.3577,3335.0356,3036.4258,2984.5515
7797.0444,7955.9375,7413.819,7485.335,7349.3354,7285.927,6629.6714,6514.376
7841.429,8016.5034,7493.3774,7619.5967,7474.2773,7412.9785,6744.313,6613.6934
1002.37115,1025.3262,958.3276,971.95764,952.1288,945.14,860.07837,843.6682
6675.9165,6828.362,6415.8706,6534.6006,6380.8184,6327.9204,5771.104,5663.38
1440.0405,1472.439,1388.0294,1417.6572,1381.2867,1368.1118,1249.7606,1228.3586
3675.6772,3751.0793,3527.6616,3595.411,3507.3313,3472.1396,3172.3943,3114.5488
5464.308,5580.904,5250.9077,5353.302,5222.0815,5171.6226,4723.603,4638.5493
8289.347,8472.353,7949.2656,8095.116,7910.0996,7849.596,7158.1304,7003.809
19459.518,19896.875,18736.979,19118.363,18641.176,18469.396,16863.814,16566.172
2295.4446,2341.4763,2183.876,2208.718,2166.8364,2148.0713,1957.1085,1918.9993
1436.7534,1450.02,1311.2443,1289.1644,1289.3607,1279.1613,1149.4987,1129.6993
6463.985,6600.253,6159.9453,6231.287,6112.087,6061.7925,5519.6245,5416.518
3968.1545,4064.3672,3805.9912,3866.2524,3785.0554,3760.3188,3420.9429,3355.4854
2110.9966,2151.5525,2010.6498,2037.5754,1993.7327,1973.7518,1801.0435,1767.0106
2133.0347,2181.1587,2045.1337,2078.736,2032.8478,2015.9734,1837.4557,1804.1947
5636.0796,5759.392,5389.093,5464.1875,5350.518,5306.146,4833.3887,4745.7383
1677.4849,1714.1244,1614.6924,1648.2091,1606.3461,1590.5916,1453.2793,1427.784
3384.2412,3458.1504,3274.1738,3356.177,3260.9924,3227.0835,2953.6038,2901.8425
5817.905,5948.4453,5586.1733,5683.292,5552.1084,5503.239,5020.42,4928.5874
2154.5303,2200.836,2068.2246,2105.584,2056.1086,2036.9115,1859.5195,1826.1986
2858.2944,2922.0068,2748.9106,2802.2244,2733.8235,2708.5034,2472.3767,2429.1768
2163.2698,2209.6072,2072.6401,2107.765,2060.0105,2041.0391,1862.073,1828.1921
5250.6753,5362.687,5019.3916,5091.5977,4982.297,4936.376,4499.2427,4422.7827
3624.9421,3702.3855,3481.898,3547.711,3460.822,3426.4004,3129.6804,3075.5254
3149.4658,3223.9575,3022.8118,3072.9346,3005.0999,2982.9058,2716.4165,2666.5647
3033.857,3097.9724,2908.1118,2957.3428,2888.7566,2861.1,2611.89,2565.0764
1313.122,1345.1084,1267.3059,1295.9701,1260.7385,1249.2334,1140.3639,1121.27
2254.4824,2297.7673,2142.1677,2166.6199,2122.7595,2102.1233,1916.4404,1880.0398
1442.6344,1455.3687,1384.138,1417.971,1369.8074,1335.8433,1234.1383,1232.8518
3695.4043,3779.3875,3561.158,3637.647,3544.6545,3512.2515,3207.065,3149.5977
2982.5557,3049.3823,2876.9778,2940.5771,2863.9563,2835.6152,2591.6475,2548.2007
1292.9039,1319.1888,1254.8641,1291.527,1249.6816,1234.5636,1133.1184,1113.5107
1555.6365,1591.333,1495.7987,1523.7682,1487.3854,1474.6348,1344.8514,1320.9982
3070.5332,3141.5098,2953.1914,3009.3687,2938.374,2913.7183,2657.3196,2610.0347
1604.8364,1640.0072,1549.4823,1585.6017,1542.6852,1526.9409,1396.4417,1372.5225
9542.469,9760.704,9175.128,9345.976,9123.064,9044.757,8248.808,8101.911
1336.7871,1360.1587,1287.6017,1317.4708,1279.1525,1260.2744,1156.8823,1140.4852
5496.089,5621.1206,5299.7354,5412.8125,5275.762,5227.0425,4773.74,4691.0464
1116.4498,1141.8423,1077.1735,1100.5552,1072.3248,1062.4203,970.5525,953.7024
993.04065,1015.5694,956.4804,975.7891,951.7572,943.2071,861.20123,846.0179
1043.7217,1067.3931,1005.2937,1025.5814,1000.3252,991.33746,905.1481,889.1848
7384.3794,7541.6475,7122.6113,7281.4067,7086.882,7010.5386,6411.788,6309.517
3055.8208,3131.5002,2959.6992,3032.524,2950.5854,2925.508,2671.9011,2626.5256
3035.4407,3110.4604,2940.2212,3016.2188,2931.443,2905.8154,2654.217,2608.6938
9138.945,9343.806,8826.116,9024.731,8787.026,8702.004,7953.3755,7817.9546
1042.3547,1067.0138,1003.64954,1022.8166,998.2141,990.16504,902.98834,886.812
2582.9856,2639.93,2485.3174,2538.9094,2472.4792,2447.6887,2235.7683,2196.0425
995.9886,1021.09015,956.6664,971.95184,951.8429,945.00146,859.6094,845.11456
9507.507,9726.887,9192.499,9409.29,9156.866,9070.784,8288.548,8147.775
5728.2334,5857.7334,5537.603,5668.918,5514.502,5460.2124,4991.0273,4907.031
8649.18,8842.219,8323.442,8491.127,8280.513,8203.963,7488.879,7355.7925
6882.1494,7037.5015,6648.1357,6801.6675,6619.1055,6554.5845,5990.203,5888.595
11196.948,11446.688,10764.956,10967.754,10706.528,10610.734,9683.747,9511.04
5421.505,5543.0996,5240.6885,5364.924,5218.878,5167.061,4723.731,4644.605
15985.1045,16276.66,15459.309,15869.948,15401.024,15220.908,13977.154,13694.276
10867.974,11117.578,10599.832,10904.537,10569.5625,10459.449,9591.095,9416.558
10642.065,10887.926,10275.645,10504.872,10229.14,10135.119,9258.999,9096.72
9540.29,9785.839,9248.386,9475.11,9230.313,9163.496,8357.344,8207.589
17225.568,17601.656,16668.777,17088.625,16599.701,16422.35,15033.613,14778.416
3717.2878,3787.0867,3579.7266,3658.2505,3564.2512,3527.3044,3231.8794,3164.12
4964.048,5025.0835,4812.2812,4975.0386,4788.948,4694.7085,4341.4673,4281.649
5485.9766,5567.8784,5280.216,5399.109,5242.8086,5167.137,4751.847,4670.014
3873.3223,3918.5828,3726.8062,3827.6648,3714.2886,3652.6187,3368.9653,3307.3032
5675.7056,5784.2114,5372.458,5412.443,5317.298,5267.47,4795.0215,4705.364
1715.6257,1744.3933,1637.8331,1661.5964,1622.0262,1603.2933,1467.7225,1438.8582
2184.2695,2224.8567,2100.6963,2137.1558,2084.813,2063.2488,1891.4132,1855.8142
7053.433,7244.231,6804.743,6928.743,6769.191,6735.355,6128.1177,6002.7944
1024.2356,1033.2345,992.537,1017.66534,978.4085,956.3251,888.2834,883.16797
2346.8794,2414.616,2274.332,2322.7961,2270.5525,2265.3938,2059.161,2014.5635
1078.1222,1097.9718,1041.8207,1071.137,1039.4874,1025.4556,941.3588,926.0056
6310.9663,6361.284,5996.8047,6137.718,6001.2676,5919.9224,5452.194,5286.9663
1296.3806,1321.7488,1244.8514,1269.8251,1243.3304,1233.9131,1127.9962,1098.8844
1114.6074,1139.7092,1073.6049,1095.7477,1068.2908,1058.3728,966.52295,949.6852
1120.7993,1146.0703,1079.5895,1101.845,1074.2281,1064.2506,971.87274,954.9856
1087.4988,1111.0244,1047.8752,1070.1426,1042.657,1032.3108,943.6524,927.30743
1125.0184,1150.5619,1083.7275,1105.975,1078.3561,1068.5781,975.7224,958.53125
1129.2625,1154.9082,1088.362,1111.1129,1083.1034,1073.2153,980.11426,962.92535
1129.1735,1154.6523,1088.2638,1111.0189,1082.944,1072.9102,979.9868,962.844
1108.1305,1133.2423,1067.5529,1089.5582,1062.2704,1052.6309,961.20087,944.2055
1135.686,1161.2292,1095.0092,1118.4801,1089.6195,1079.3582,986.0987,968.9623
1139.335,1165.9272,1099.338,1123.0524,1094.3269,1084.5454,990.258,973.2367
1139.0323,1164.3423,1097.1459,1120.1757,1091.8152,1081.1458,987.57886,970.9121
1149.6711,1174.1863,1108.0358,1132.4945,1102.4562,1090.7756,997.5497,980.8052
1110.237,1135.3954,1069.1722,1090.8429,1063.8197,1054.2051,962.50977,945.539
1099.9409,1125.2683,1059.4094,1080.8912,1054.2455,1044.9829,953.8103,936.912
1098.8652,1123.7856,1058.5138,1080.3053,1053.3275,1043.6871,952.9752,936.32056
1126.5173,1152.0538,1085.1805,1107.4916,1079.8282,1069.9634,977.0193,959.8926
1129.8116,1154.9725,1088.8333,1111.8219,1083.3312,1072.9629,980.32556,963.33655
1121.9088,1147.0648,1080.9899,1103.7213,1075.6251,1065.4075,973.1891,956.4244
1095.4902,1120.5413,1055.517,1077.4261,1050.3749,1040.8389,950.298,933.7199
1112.6031,1138.1498,1072.3821,1094.6757,1067.1156,1057.5493,965.6162,948.7149
1182.2161,1208.9995,1140.3236,1164.9259,1134.8092,1124.2843,1027.1383,1009.18066
1121.8693,1146.9702,1080.859,1103.3762,1075.4119,1065.4335,973.22,956.0218
1126.7344,1152.2042,1085.1611,1107.3861,1079.9137,1070.0366,977.02295,959.88416
1131.6545,1157.0856,1090.1887,1113.0035,1085.0416,1074.6438,981.4337,964.87573
1131.2133,1156.8337,1089.285,1111.4655,1083.9872,1074.1611,980.69366,963.4049
1087.0153,1111.7828,1046.107,1066.7106,1040.8346,1031.5737,941.48236,924.8968
1121.8983,1147.1136,1080.8663,1103.3822,1075.556,1065.5005,973.1571,956.2241
1133.3918,1158.8574,1092.0448,1114.8578,1086.6476,1076.4441,983.1969,966.13104
1111.155,1135.9481,1070.538,1092.8573,1065.2667,1055.2594,963.9608,947.10583
1134.3716,1160.5448,1093.8489,1116.8032,1088.4991,1078.828,985.0586,967.6864
1161.2393,1187.5422,1118.9027,1142.5261,1113.5177,1103.0208,1007.2952,990.1384
1136.2533,1161.9854,1094.365,1117.0374,1089.0756,1078.883,985.0727,968.26953
1131.4152,1157.005,1089.6527,1112.2291,1084.3846,1074.1848,980.7893,964.12634
1154.8809,1181.4358,1112.3636,1134.8751,1106.9662,1097.0875,1001.3872,983.9269
1100.7632,1125.6833,1059.4081,1080.6143,1054.1115,1044.4653,953.39185,936.83374
1095.7795,1120.5894,1054.509,1075.5504,1049.2338,1039.6248,948.9363,932.5061
1091.5531,1116.2146,1050.4377,1071.4305,1045.1625,1035.512,945.22186,928.9543
1243.9333,1272.194,1200.29,1227.1576,1194.9197,1183.3049,1081.1112,1063.1434
1603.4087,1640.266,1542.0417,1570.87,1533.2632,1518.854,1385.3345,1363.7701
1541.6223,1573.2522,1482.4237,1514.5399,1474.6041,1458.0063,1333.4119,1311.512
1458.1868,1482.584,1404.5941,1442.455,1398.2518,1377.833,1265.8325,1245.5677
1541.0171,1575.269,1484.868,1516.8073,1478.1285,1463.4003,1336.9805,1314.5079
2182.1172,2226.387,2105.1455,2156.2163,2095.5222,2071.0996,1896.8766,1865.3206
963.41144,977.6412,950.3203,997.39703,947.1825,925.71436,862.2722,851.73706
4134.517,4137.536,3974.8755,4121.338,3952.7588,3845.678,3584.1062,3535.3481
1665.0972,1719.2639,1604.8525,1604.8073,1596.047,1596.0491,1444.3344,1423.8256
16332.568,16681.312,15817.209,16244.222,15768.235,15594.355,14283.774,14038.292
11103.454,11713.684,10653.856,10647.197,10719.259,10950.168,9659.53,9409.579
10568.101,11230.152,10240.054,10417.517,10409.827,10455.332,9189.733,9275.624
2702.271,2740.1243,2650.3809,2670.2913,2570.5198,2494.295,2319.2197,2387.9558
5200.82,5219.165,5045.3066,5295.8135,5075.8364,4930.646,4592.326,4551.053
1075.2437,1083.1027,1016.5749,1012.12616,1019.5635,1029.5242,949.4177,877.5493
8927.36,9197.957,8879.1045,9238.456,8925.81,8871.836,8120.0713,7998.3467
12974.948,13279.276,12609.83,12946.867,12522.016,12376.41,11334.673,11192.641
6426.772,6561.058,6217.3457,6384.983,6170.4795,6071.5024,5563.146,5527.9175
7418.648,7759.1562,7052.926,6973.185,6998.1963,7092.0933,6292.0312,6143.9927
9877.306,10101.695,9526.858,9732.889,9483.505,9396.007,8581.763,8431.87
1574.7275,1642.2462,1468.8649,1421.1542,1468.2318,1505.7312,1307.1857,1282.6829
9917.335,10144.595,9563.675,9771.562,9520.402,9430.633,8611.8125,8466.096
13944.773,14194.75,13636.661,14143.908,13585.214,13358.662,12324.874,12164.522
3103.5923,3162.3967,3033.8345,3143.3135,3025.9224,2980.1382,2745.93,2707.7925
11143.226,11418.575,10945.283,11241.11,10882.062,10786.21,9901.421,9750.915
8875.598,9090.977,8584.41,8766.009,8548.076,8475.0625,7735.0776,7611.597
10620.736,10880.486,10255.083,10457.724,10214.282,10126.814,9234.57,9094.655
14318.161,14647.08,13973.201,14437.673,13956.548,13796.666,12651.6455,12445.448
25624.898,26236.072,25143.375,26056.262,25133.611,24806.414,22768.629,22518.732
20957.916,21370.656,20490.717,21241.576,20448.867,20153.5,18556.87,18278.58
14334.528,14663.407,13987.864,14451.907,13970.989,13810.805,12664.563,12458.151
4290.151,4417.568,4195.2617,4317.5625,4201.685,4187.9424,3816.863,3731.2505
9905.803,10132.849,9551.516,9761.867,9512.331,9422.116,8603.083,8457.995
10370.948,10595.085,10022.478,10271.646,9980.116,9867.168,9030.004,8887.216
7305.4907,7441.21,7042.4316,7210.603,7009.576,6928.801,6351.431,6233.327
10246.5625,10461.131,9887.667,10123.442,9859.849,9752.375,8924.821,8778.317
11458.838,11672.595,11052.041,11312.294,10980.968,10850.641,9954.185,9774.362
5650.8726,5753.263,5375.913,5448.992,5368.5684,5334.022,4858.234,4743.6187
6843.6104,7035.736,6688.3047,6888.2603,6721.868,6685.4243,6097.637,5983.5684
11375.016,11709.538,11188.331,11568.163,11198.276,11100.236,10155.327,10015.1045
2275.703,2323.0664,2185.2214,2233.2876,2175.806,2153.8743,1967.7229,1930.6017
9868.919,10090.53,9508.705,9711.959,9464.454,9373.528,8560.923,8414.767
10185.999,10418.154,9826.919,10047.294,9795.032,9704.793,8862.849,8708.755
7357.0464,7529.2827,7024.2305,7126.4434,7004.2275,6966.511,6323.477,6180.93
1482.7034,1523.0591,1403.0015,1412.294,1399.879,1398.0032,1260.1521,1230.218
8840.592,9052.985,8428.027,8539.511,8404.853,8365.232,7584.35,7411.651
8729.114,8901.317,8361.919,8506.568,8301.386,8209.357,7501.2036,7375.6035
6482.137,6573.775,6275.0405,6461.349,6235.4795,6126.1763,5654.053,5574.362
5140.079,5274.4233,4978.049,5086.2676,4970.149,4955.644,4515.4917,4400.9204
2556.1746,2631.077,2500.1436,2574.6426,2494.7585,2479.98,2264.1868,2222.6802
594.488,584.1553,515.306,500.8236,510.73465,519.9066,454.6633,427.2328
1925.5173,1847.9257,1674.856,1633.3242,1652.6975,1613.0842,1467.3506,1432.7598
3567.0347,3657.4248,3452.3347,3523.799,3440.3645,3417.5718,3116.5813,3059.885
12491.295,12812.069,12064.244,12303.472,12000.183,11915.191,10855.245,10672.926
5227.2524,5364.97,5030.512,5083.327,4958.9414,4923.9404,4484.961,4419.84
803.75726,832.9958,772.8082,777.7635,767.1221,768.6239,691.6399,680.5688
23542.42,24066.705,22991.66,23629.729,22939.049,22734.014,20873.15,20480.93
10172.834,10413.412,9829.563,10053.427,9796.024,9712.613,8869.254,8709.603
1333.7456,1364.1418,1286.5929,1313.2311,1279.7832,1269.0303,1159.606,1137.9128
12210.393,12566.687,11874.664,12020.8,11831.577,11841.432,10775.688,10511.97
10460.886,10693.551,10052.014,10238.868,9983.565,9900.745,9041.774,8850.083
3586.6611,3662.7874,3478.237,3578.7388,3471.4526,3433.641,3146.2786,3091.8462
1132.0344,1156.0312,1095.8268,1124.1932,1091.0249,1078.0741,987.797,972.82074
10190.161,10425.201,9841.737,10068.984,9804.254,9715.015,8874.875,8717.079
7666.3403,7832.4834,7361.9697,7493.5957,7321.3228,7252.4736,6619.379,6505.217
6020.6074,6116.638,5820.1416,5983.5527,5789.1885,5704.0337,5253.005,5163.7007
4435.505,4518.862,4293.7314,4407.9604,4276.148,4222.4565,3876.9329,3813.0317
3974.533,4051.043,3837.9014,3926.389,3818.569,3774.2085,3460.178,3401.5938
3201.1216,3272.8342,3078.523,3138.0725,3062.715,3034.6902,2769.992,2722.132
1902.5405,1948.5051,1860.5565,1925.997,1859.5133,1838.877,1685.4468,1658.312
9086.108,9270.835,8731.009,8915.912,8716.347,8633.221,7887.4185,7731.7495
13398.07,13627.05,13088.514,13565.036,13036.265,12824.342,11849.55,11667.458
5723.4023,5861.606,5562.73,5715.5244,5545.2603,5489.3394,5020.7393,4947.843
2033.0334,2075.4338,1969.4137,2021.3463,1962.411,1940.4805,1778.3486,1748.8682
1849.4646,1888.8564,1790.6483,1835.507,1782.5559,1762.882,1614.6826,1588.8611
2603.455,2664.5457,2529.4812,2602.7722,2524.804,2501.5947,2288.597,2245.4888
1651.5635,1689.2618,1597.415,1641.157,1591.9252,1572.8345,1439.081,1416.9508
4025.847,4102.029,3849.061,3928.4863,3820.5613,3769.0056,3449.8806,3391.9932
10639.251,10766.435,10205.579,10473.092,10132.005,9952.527,9181.489,9038.0625
7436.293,7586.4976,7136.3506,7268.6904,7092.6426,7024.0713,6421.2896,6293.5435
2933.713,2996.8142,2859.5747,2950.9312,2862.1023,2837.1602,2603.6304,2544.191
6767.4917,6928.181,6500.066,6614.0977,6467.1577,6416.2593,5845.9614,5741.915
6632.1226,6785.186,6413.3066,6564.625,6389.538,6329.832,5785.004,5685.47
1970.1785,2010.5305,1903.2452,1949.1567,1893.914,1871.6437,1714.3713,1687.6382
9190.011,9429.679,8767.224,8870.353,8739.99,8711.555,7884.5044,7706.8066
2885.9336,2941.344,2796.981,2877.1836,2784.1628,2745.8474,2524.931,2485.3015
10552.114,10744.044,10257.098,10574.165,10206.2,10060.318,9264.095,9113.731
8832.053,8925.952,8516.386,8788.333,8466.188,8298.898,7682.1064,7570.27
14399.418,14542.653,13914.245,14329.989,13825.373,13532.117,12544.935,12390.729
8844.593,9057.021,8431.977,8543.676,8408.796,8369.067,7587.93,7415.219
8596.349,8815.995,8229.972,8311.006,8184.8965,8170.121,7424.5044,7246.555
24195.94,24766.94,23414.99,23936.322,23288.19,23060.453,21073.34,20747.502
6410.8877,6517.667,6186.957,6359.8,6149.3916,6047.443,5562.98,5493.1743
7558.278,7766.649,7318.035,7487.633,7282.5195,7223.863,6579.318,6482.3833
3023.6826,3072.6653,2918.6353,3003.1868,2905.9988,2856.275,2626.144,2595.0688
1247.7268,1270.0764,1213.4261,1260.5018,1208.563,1183.5184,1089.1602,1083.407
7293.319,7472.429,7060.585,7231.128,7029.8003,6949.5454,6342.3857,6274.7534
7479.224,7633.526,7291.2407,7546.2144,7269.729,7158.2344,6578.22,6503.389
7067.984,7230.499,6917.127,7116.6963,6894.052,6833.471,6280.1147,6154.215
2167.5098,2204.6472,2109.0728,2187.827,2098.5894,2054.8718,1894.3317,1882.9648
875.6574,895.0461,849.1026,875.2997,846.0559,834.06915,764.2895,755.699
7423.6157,7570.0864,7242.889,7473.885,7228.825,7146.1523,6574.9785,6452.5835
13508.868,13751.204,13102.048,13450.6,13048.447,12914.936,11878.542,11601.162
11686.4375,11955.2705,11286.851,11544.895,11242.433,11136.262,10172.947,10002.187
9097.658,9275.233,8790.284,8987.058,8725.811,8634.286,7914.025,7752.614
7614.4814,7769.7095,7397.868,7623.314,7372.8667,7272.8506,6676.8174,6580.59
1917.1667,1957.5901,1856.0844,1904.9476,1847.3856,1824.6277,1671.8867,1647.6077
4582.642,4674.457,4407.963,4507.658,4390.4634,4339.463,3969.408,3903.2622
7152.113,7262.5874,6850.9424,6991.3027,6816.8154,6723.4126,6167.3296,6060.057
4374.839,4400.8843,4167.126,4247.9023,4119.7773,4026.7505,3723.2637,3685.7708
3064.8662,3118.7068,2939.149,2998.3892,2923.6023,2888.0715,2645.3425,2597.8228
4334.305,4392.2573,4137.102,4210.7256,4113.675,4059.6143,3726.8938,3648.864
7493.213,7541.1284,7172.544,7336.5615,7096.8403,6927.53,6413.5728,6366.7114
3591.414,3646.2363,3432.1348,3492.4727,3408.8499,3365.0383,3085.3362,3027.859
4858.227,4862.398,4644.44,4768.165,4617.494,4505.0767,4188.5728,4124.138
1816.5432,1827.853,1751.7697,1808.8649,1738.2343,1691.8049,1570.5537,1564.1768
1479.5232,1508.4983,1416.9281,1442.1727,1410.6888,1398.2998,1277.6245,1249.2323
3701.366,3727.7458,3526.7266,3612.978,3520.7917,3456.5151,3188.649,3122.7231
8498.651,8669.893,8133.9785,8268.063,8109.7007,8067.6133,7365.511,7150.8286
