V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48
8254.912,8184.591,8161.2456,8204.45,8249.581,8345.844,8491.957,8620.76,8591.619,8795.93,8760.633,8769.529,8769.023,8753.526,8663.503,8666.974,8524.63,8375.742,8309.715,8192.679,8190.711,8179.7627,8161.968,8098.418,8174.915,8145.3496,8156.084,8061.8076,8080.761,8280.115,8186.0527,8323.626,8456.152,8589.956,8724.722,8750.301,8721.596,8783.077,8619.006,8600.998,8506.131,8371.376,8277.434,8304.428,8218.02,8187.2617,8165.107,8085.541
568.56335,566.3191,566.5737,568.73755,573.0173,577.80066,588.15106,595.4808,595.53156,605.4795,605.8981,606.9735,606.28174,606.07825,598.4444,595.9066,586.5929,579.10986,573.3158,565.64276,564.3008,563.4418,562.66016,559.0922,562.39557,561.44336,562.6065,557.4586,563.1187,571.81226,569.64435,578.63153,587.1952,594.06573,602.18097,604.63635,603.8407,605.5405,596.9226,594.4322,586.0607,576.186,570.2334,571.144,564.9445,562.6957,561.0299,559.7275
158.50012,158.56207,158.77087,158.96703,159.48604,162.25912,163.71994,166.40387,165.74066,168.73666,168.40005,169.2142,168.67618,167.93831,165.66081,166.03986,162.97961,162.13666,159.00804,157.80405,158.27994,157.30153,157.32137,156.21681,157.35748,157.65384,157.69211,155.65475,157.50824,160.13765,159.16977,161.15921,163.86136,166.18631,167.39696,168.82343,167.56255,168.41487,166.20166,165.76059,163.80621,159.8537,159.32556,159.67598,157.57355,157.6877,157.3345,156.19286
13948.646,13857.242,13835.449,13898.562,13983.53,14145.09,14381.979,14588.48,14555.301,14868.126,14827.145,14853.758,14835.78,14814.582,14658.921,14641.874,14406.075,14172.492,14052.191,13863.537,13851.654,13832.285,13800.073,13706.061,13817.634,13776.585,13798.841,13653.002,13709.541,14021.25,13891.13,14117.352,14334.026,14545.296,14757.954,14809.113,14766.156,14852.105,14599.639,14551.111,14379.738,14148.057,13992.726,14023.676,13882.33,13832.882,13799.126,13684.101
1239.1605,1236.3372,1237.5264,1236.438,1241.9102,1263.8475,1277.3525,1299.3878,1292.0505,1319.5579,1312.1279,1320.7257,1314.363,1310.9432,1293.4872,1300.5038,1274.3042,1267.0303,1243.8193,1233.4159,1237.2537,1232.3215,1227.8048,1219.4097,1228.3582,1233.824,1228.3118,1212.0515,1227.2261,1252.4332,1239.2432,1254.1102,1275.4786,1297.5209,1307.17,1316.9539,1307.6732,1317.5305,1296.2355,1294.2083,1282.0166,1250.258,1242.9797,1250.717,1231.4656,1235.0876,1230.5276,1221.1362
51440.117,51246.992,51253.055,51297.883,51538.758,52366.44,53016.52,53885.477,53624.61,54766.312,54511.418,54803.492,54601.64,54478.117,53759.9,53967.312,52944.273,52508.22,51683.32,51154.06,51277.086,51088.57,50956.953,50571.9,50969.92,51104.992,50929.9,50290.4,50828.195,51884.27,51351.53,52036.21,52913.215,53776.5,54282.688,54640.492,54305.285,54677.234,53789.203,53688.746,53153.402,51959.234,51590.36,51863.793,51121.285,51187.0,51026.54,50616.76
29752.215,29547.322,29477.625,29650.932,29848.416,30133.164,30689.562,31111.688,31059.883,31709.652,31665.56,31689.186,31666.035,31624.656,31314.219,31215.549,30749.559,30184.854,29988.475,29554.195,29508.777,29478.805,29429.574,29223.758,29463.62,29342.523,29416.611,29138.947,29214.016,29877.996,29634.006,30122.219,30580.807,31005.734,31505.344,31576.145,31507.965,31676.97,31139.734,31026.594,30643.246,30189.637,29836.521,29885.02,29603.457,29476.43,29386.688,29157.508
2255.7163,2241.0542,2237.2988,2249.5344,2266.6553,2286.5115,2329.6372,2359.936,2357.7244,2404.2998,2402.82,2405.5876,2401.8286,2401.108,2377.143,2366.5566,2331.75,2289.1824,2275.8516,2242.184,2236.8877,2235.2964,2231.2637,2216.257,2232.7034,2224.4106,2229.474,2210.303,2218.6416,2266.5627,2250.5823,2287.648,2321.8723,2352.4429,2390.1553,2394.974,2392.1787,2402.7175,2363.9114,2353.3486,2323.1,2290.361,2261.4248,2264.511,2243.421,2233.2715,2226.9053,2212.6138
6624.4053,6571.328,6555.623,6593.297,6642.496,6699.481,6831.4883,6922.0757,6910.9844,7058.712,7046.793,7054.4824,7048.176,7045.9414,6974.436,6949.7207,6846.407,6715.8545,6682.8145,6577.3354,6564.651,6559.9404,6550.415,6500.576,6554.6675,6529.0996,6539.747,6477.697,6497.8623,6646.507,6588.6255,6701.1606,6804.471,6897.056,7014.4014,7025.37,7016.5522,7052.048,6932.0977,6904.4707,6819.2427,6726.642,6638.5796,6654.0405,6588.449,6559.8535,6540.742,6488.712
15506.033,15401.049,15361.41,15454.699,15551.088,15704.808,15990.458,16215.628,16185.586,16529.02,16503.21,16509.643,16503.135,16472.633,16317.022,16271.574,16027.701,15731.33,15621.75,15402.1875,15382.082,15366.76,15337.663,15234.66,15362.396,15293.234,15339.666,15192.389,15219.5625,15573.0205,15442.418,15693.97,15933.213,16159.697,16419.293,16457.473,16415.107,16510.193,16224.477,16170.997,15973.606,15730.168,15554.992,15577.01,15434.417,15366.996,15317.057,15193.994
591.8663,594.8087,596.8517,598.13684,600.9488,610.28357,615.21625,623.5904,623.6531,631.03,632.739,635.8977,632.8492,630.22595,621.881,619.7091,610.01385,607.0597,596.0354,591.50653,591.9474,588.43805,588.2041,585.82587,588.11365,589.09625,590.504,586.03564,593.30945,600.89105,601.017,608.07495,616.99774,623.64703,627.6225,633.1544,629.6223,630.5143,624.71545,620.9313,611.9906,598.1616,595.9279,594.1927,588.2611,587.7645,586.7523,585.1749
267.0988,264.94562,264.09143,265.47272,267.19415,270.0561,275.00043,279.02222,278.33005,284.86923,283.67725,283.87964,283.90033,283.40192,280.6399,280.57642,275.98962,271.09393,269.0206,265.2091,264.87408,264.68558,264.05457,262.0782,264.50748,263.5235,263.95236,261.00726,261.44,267.9345,265.08704,269.51093,273.88382,278.10632,282.64453,283.18665,282.3498,284.28537,279.016,278.3896,275.2189,271.03683,267.81348,268.76822,265.865,264.9803,264.05865,261.59586
589.8613,589.9341,589.4174,598.69604,607.36597,603.3292,619.3801,620.9845,629.28925,632.2341,641.90826,637.61487,638.15356,638.9552,636.4182,618.7481,616.4809,597.31335,603.4761,590.2928,582.3623,584.6775,583.5479,584.54236,584.46173,575.57245,585.6422,590.5167,586.484,594.3041,601.7753,614.15375,619.5578,619.38257,634.9298,632.1758,637.8408,633.9604,628.6178,619.3068,605.3638,606.13025,593.31775,585.0166,587.9891,577.4277,575.83923,580.6074
2126.9185,2130.2712,2136.4336,2136.2578,2144.8687,2181.356,2201.1572,2236.2158,2227.4565,2262.2793,2261.2734,2275.9336,2263.9775,2256.8914,2223.768,2226.8242,2185.745,2178.3665,2135.5046,2119.657,2125.1191,2113.3057,2111.6611,2097.2607,2109.5625,2118.574,2114.0308,2089.4712,2122.5503,2153.143,2143.306,2168.463,2203.4524,2233.9023,2246.32,2267.5747,2250.4102,2260.0015,2233.0369,2225.3342,2198.9546,2143.295,2135.755,2141.5037,2111.177,2115.9324,2110.3838,2099.4448
17140.277,17060.213,17028.504,17145.875,17224.738,17432.705,17693.375,17944.43,17927.629,18272.422,18272.299,18268.488,18277.326,18213.44,18027.652,17974.277,17718.988,17418.898,17257.629,17043.719,17021.377,16979.602,16977.336,16861.941,16997.285,16908.588,17005.23,16848.604,16873.926,17225.473,17119.314,17407.445,17660.564,17898.451,18151.0,18232.172,18165.562,18248.375,17965.418,17898.367,17659.828,17380.445,17223.834,17197.88,17067.94,16976.893,16954.502,16806.672
1884.7146,1872.7911,1868.2944,1878.8068,1890.3536,1910.4761,1943.4122,1971.36,1966.925,2007.47,2005.0151,2006.7927,2005.073,2001.9404,1980.6182,1977.1702,1945.799,1914.2478,1898.3357,1872.1615,1870.7822,1867.4396,1864.634,1850.5586,1866.0548,1860.3903,1863.0,1845.3365,1852.1157,1892.4564,1877.6787,1908.0769,1937.5521,1964.9626,1994.1388,2000.5117,1994.1669,2005.137,1971.0691,1965.205,1941.696,1910.227,1889.3386,1894.5378,1874.3733,1867.8281,1862.1189,1848.8484
3642.6123,3640.2224,3645.187,3639.2761,3645.1592,3723.6777,3749.4854,3822.8267,3792.4175,3872.3884,3851.0845,3878.3086,3860.3726,3843.8462,3785.3472,3818.8333,3735.8113,3732.224,3645.229,3624.9722,3643.477,3620.3906,3614.1514,3584.4346,3613.7568,3636.33,3616.5884,3560.837,3616.7393,3683.493,3643.4922,3683.5654,3749.6892,3817.8413,3832.3616,3872.791,3832.5977,3864.1045,3804.862,3803.5469,3770.8054,3662.614,3655.9006,3682.3247,3617.4102,3636.9517,3624.6924,3592.3955
5065.2153,5040.904,5034.2666,5056.1396,5086.5244,5149.035,5227.9004,5302.5557,5294.6943,5400.8066,5390.2314,5400.536,5390.658,5381.376,5324.927,5315.5425,5231.4043,5151.715,5101.12,5038.699,5033.8623,5024.4297,5014.9526,4983.1914,5020.239,5007.8096,5018.915,4968.8647,4991.8164,5099.851,5058.8467,5137.671,5214.321,5290.364,5361.2896,5382.596,5366.912,5394.4375,5308.952,5288.7734,5223.4175,5136.2544,5084.818,5089.796,5040.1104,5023.9385,5014.088,4972.9404
109527.445,109077.95,108963.46,109482.67,110085.516,111430.21,113109.2,114721.39,114539.97,116762.42,116620.84,116825.98,116673.77,116368.0,115121.55,114889.58,113126.59,111447.26,110296.55,108962.28,108891.586,108631.89,108481.56,107790.34,108591.0,108291.5,108595.63,107531.19,108023.11,110273.59,109486.31,111204.08,112876.45,114443.07,115954.555,116480.34,116044.3,116627.125,114824.484,114387.11,112940.625,111020.41,109996.03,110035.44,109005.86,108633.02,108407.31,107540.93
100914.72,100571.39,100533.375,100867.805,101423.86,102766.0,104209.17,105748.67,105509.39,107562.31,107349.336,107659.28,107398.65,107160.91,105937.34,105874.84,104119.42,102819.85,101563.31,100433.875,100437.55,100167.36,99961.16,99346.93,100043.625,99956.0,100058.0,99023.734,99703.14,101745.836,100981.125,102458.125,104031.1,105539.79,106779.68,107324.66,106866.47,107436.56,105785.734,105412.72,104154.81,102187.625,101324.05,101476.89,100401.305,100196.5,99939.43,99218.086
92961.98,92662.17,92635.14,92943.69,93455.44,94690.92,96012.84,97427.336,97214.06,99087.81,98905.16,99190.984,98948.52,98725.555,97596.64,97528.01,95916.09,94727.75,93562.34,92528.67,92530.03,92276.56,92089.41,91530.266,92164.31,92084.09,92186.4,91241.27,91873.95,93740.84,93055.266,94412.484,95858.38,97239.16,98373.79,98881.45,98457.48,98973.92,97465.625,97115.31,95949.38,94133.72,93346.08,93473.17,92490.43,92298.69,92062.26,91409.58
5022.1157,5028.7495,5041.7476,5026.2754,5036.6387,5150.391,5177.839,5275.6,5236.915,5339.7295,5309.004,5359.0195,5324.291,5302.7827,5214.8057,5262.417,5146.492,5158.1475,5025.9663,5002.129,5032.4717,4995.8496,4987.209,4947.5127,4982.6855,5026.287,4991.3584,4915.2227,5006.3506,5091.99,5042.588,5090.8804,5182.0854,5274.007,5284.075,5345.839,5289.0244,5326.74,5254.0986,5249.958,5203.4453,5045.2646,5042.8965,5075.7354,4983.23,5016.573,5001.9077,4961.185
39719.99,39742.92,39838.113,39821.977,39974.812,40674.387,41049.004,41728.19,41537.938,42262.516,42175.84,42451.53,42228.04,42096.156,41494.74,41609.266,40826.18,40663.035,39857.125,39572.555,39688.47,39467.758,39415.844,39149.46,39393.086,39568.32,39468.133,38986.383,39562.84,40206.434,39945.375,40397.15,41062.625,41686.625,41920.55,42302.57,41983.953,42202.242,41651.85,41540.79,41075.312,40029.406,39887.613,40013.92,39443.008,39540.53,39424.473,39190.14
1206.3729,1208.8335,1213.0833,1213.6804,1221.0919,1238.1222,1252.0062,1269.2227,1267.5098,1284.9653,1286.3423,1294.1486,1286.5059,1284.1361,1267.0673,1263.5227,1242.5264,1234.7037,1214.5358,1203.8195,1204.1704,1199.3835,1197.3588,1191.1509,1196.3467,1199.5858,1199.3572,1188.3374,1205.6646,1222.4705,1219.4573,1234.3658,1253.0952,1268.3098,1277.5662,1287.5555,1281.1082,1284.5225,1270.5177,1263.7607,1246.8313,1218.9094,1211.6172,1212.2069,1197.7847,1198.1644,1195.0204,1191.3684
22970.473,22858.918,22823.879,22957.074,23084.66,23343.803,23716.451,24048.512,24019.41,24483.59,24474.174,24488.059,24478.266,24413.46,24161.576,24088.873,23734.766,23343.068,23132.516,22839.63,22811.672,22764.934,22742.955,22593.3,22766.45,22671.791,22766.738,22553.17,22622.102,23093.238,22944.418,23320.953,23663.598,23984.791,24323.64,24422.555,24341.805,24456.34,24072.973,23983.45,23668.363,23290.385,23063.992,23058.367,22863.453,22759.197,22711.115,22534.814
1798.3788,1793.1311,1793.5315,1798.3674,1805.5925,1830.881,1854.9535,1885.969,1876.6184,1912.7484,1910.2473,1917.0635,1911.5417,1905.4653,1882.0242,1884.052,1852.0725,1832.8019,1805.2256,1787.6174,1790.7739,1783.2632,1781.9319,1767.315,1780.5645,1782.7473,1782.0779,1762.5344,1779.4407,1811.4141,1798.4349,1821.8727,1852.2876,1881.362,1898.0416,1910.8923,1898.9617,1909.9011,1880.4324,1877.5039,1856.1697,1814.5566,1803.2554,1808.8401,1786.3698,1785.4954,1778.5342,1768.96
2358.2732,2354.3188,2356.6602,2358.1133,2360.581,2406.831,2427.7334,2473.334,2455.4004,2504.8687,2498.1638,2510.3552,2503.2783,2490.4846,2454.998,2468.6729,2420.6797,2409.5483,2359.0974,2343.8965,2354.1262,2337.8442,2339.7974,2318.5364,2339.0256,2345.9036,2342.234,2307.3914,2337.733,2377.8477,2356.649,2385.2773,2427.0012,2467.9133,2481.0425,2506.4646,2481.5864,2499.1821,2462.4143,2461.2007,2435.4607,2371.985,2367.8643,2378.234,2342.2783,2347.9578,2341.9756,2320.442
109449.67,109000.266,108885.805,109404.695,110006.98,111350.84,113028.71,114639.75,114458.44,116679.64,116537.91,116742.78,116590.86,116285.19,115039.7,114808.086,113046.34,111368.04,110218.164,108884.78,108814.24,108554.71,108404.48,107713.7,108513.94,108214.484,108518.54,107454.72,107945.95,110195.16,109408.16,111124.734,112795.99,114361.66,115872.1,116397.516,115961.71,116544.305,114742.75,114305.8,112860.375,110941.664,109918.055,109957.36,108928.59,108555.95,108330.414,107464.4
1888.054,1887.9241,1890.9329,1890.9506,1901.0435,1932.0111,1951.9473,1982.5272,1976.0548,2012.218,2006.0608,2018.2065,2008.4521,2003.239,1976.4241,1980.5532,1943.5709,1932.0435,1898.4347,1881.7676,1885.7566,1877.7994,1872.6073,1862.3088,1873.4509,1879.9182,1875.2883,1854.1675,1876.8433,1911.7533,1897.8727,1921.2322,1952.0377,1980.7982,1996.4233,2010.9243,1999.0854,2009.625,1982.1047,1974.8604,1953.0256,1907.7395,1896.6759,1902.2253,1877.0232,1880.0061,1874.7068,1862.0348
3077.4084,3076.9229,3082.6714,3084.0366,3093.8835,3147.5574,3178.4333,3231.5154,3216.4963,3275.1396,3269.5508,3286.0771,3273.872,3260.6973,3216.79,3224.0273,3165.5715,3146.2168,3086.8455,3065.5024,3071.9324,3055.0647,3054.9756,3032.7173,3054.295,3061.2593,3060.7415,3020.931,3059.273,3111.0015,3089.2104,3126.7402,3178.425,3226.8474,3247.6,3276.5693,3251.1897,3268.838,3225.9001,3217.8853,3179.4543,3103.7566,3093.5298,3099.206,3058.0212,3062.6492,3055.7695,3030.855
3555.7783,3532.8853,3526.1733,3541.8115,3561.671,3605.8013,3663.0361,3717.251,3706.9604,3789.094,3775.6648,3784.1074,3778.9617,3772.9487,3730.6887,3731.4783,3669.3752,3614.9602,3579.6724,3532.2573,3533.5293,3525.4326,3518.3772,3493.0596,3522.5796,3515.5938,3517.5872,3478.5652,3494.9185,3575.2676,3539.7905,3594.6238,3651.4268,3707.0442,3759.3616,3773.273,3760.728,3783.4634,3718.5793,3708.6738,3666.7769,3603.2527,3567.325,3576.9895,3537.8867,3527.926,3519.1753,3488.6426
3384.7559,3365.0974,3360.4949,3375.501,3395.1372,3436.453,3490.5298,3541.0603,3533.5576,3607.628,3598.7341,3605.6274,3600.5933,3594.81,3555.724,3552.2004,3494.7437,3441.3726,3409.2708,3365.1177,3363.4897,3356.3364,3350.1108,3327.318,3354.1836,3345.3838,3350.7607,3315.4922,3330.9949,3404.822,3374.8057,3428.1082,3480.686,3531.6226,3581.055,3594.5693,3583.96,3603.659,3544.313,3532.1528,3489.9634,3432.1772,3396.9287,3402.914,3368.599,3357.0073,3349.8691,3322.024
987.09863,986.8828,988.87195,989.6079,994.06647,1009.66473,1020.6174,1036.9248,1033.1859,1050.9384,1050.212,1054.9926,1050.2982,1047.4109,1034.4417,1034.5535,1016.1197,1008.47485,991.6968,983.8128,984.6498,980.1444,979.1459,973.06445,979.0335,980.8999,981.092,970.0355,981.89905,998.1715,992.35803,1004.51575,1020.53766,1035.4827,1043.1244,1051.066,1044.849,1049.7952,1036.0273,1032.3214,1019.76514,996.70074,991.5238,993.4285,980.739,981.42505,978.6145,973.00665
34518.74,34370.54,34346.34,34477.086,34669.004,35121.41,35631.785,36149.777,36074.234,36796.992,36716.58,36813.96,36741.01,36663.38,36252.766,36222.25,35630.402,35143.98,34760.35,34342.582,34335.26,34248.93,34188.727,33970.746,34227.492,34167.273,34214.15,33855.33,34053.895,34780.8,34496.664,35019.766,35558.156,36065.547,36530.46,36699.07,36557.59,36755.438,36179.703,36043.324,35614.414,34979.984,34664.21,34709.68,34350.715,34265.82,34191.906,33903.64
164.52805,162.50302,161.68121,162.7449,163.94296,165.18341,169.01486,171.49002,170.85593,175.32373,174.56062,174.34816,174.61871,174.51237,173.17871,172.95189,170.13135,166.30048,165.92728,162.97041,162.6077,162.79617,162.36261,160.85406,162.69368,161.66266,161.8526,160.06079,159.90674,164.20253,162.02155,165.05112,167.91554,170.52191,174.0144,173.87343,173.63106,175.03317,171.33752,171.05466,169.19063,167.20715,164.55264,165.68477,163.73798,162.91,162.22983,160.70627
33862.56,33719.83,33697.86,33826.082,34014.805,34458.066,34957.85,35464.87,35392.477,36098.043,36021.887,36117.68,36045.15,35968.773,35566.258,35533.156,34953.94,34477.36,34100.78,33691.715,33683.465,33598.484,33539.78,33327.15,33577.453,33518.27,33565.992,33215.742,33411.742,34122.035,33846.754,34359.375,34886.758,35382.83,35837.85,36003.94,35865.84,36057.84,35495.527,35360.18,34937.68,34315.582,34006.293,34048.055,33697.586,33613.52,33541.336,33260.91
4425.635,4428.2334,4440.1753,4426.532,4436.8438,4536.6924,4561.161,4645.247,4614.7344,4710.5327,4677.951,4721.2505,4693.0527,4672.9883,4597.786,4639.7285,4539.934,4542.632,4430.763,4407.912,4434.3125,4403.461,4393.9897,4362.6777,4394.671,4427.3037,4401.79,4333.182,4405.3306,4488.2188,4440.0615,4484.782,4563.9824,4645.2935,4660.179,4711.191,4664.378,4698.865,4633.078,4627.9756,4586.046,4452.2065,4447.9614,4471.4014,4396.8174,4421.415,4411.8105,4367.602
15251.265,15264.906,15303.348,15270.641,15319.827,15636.303,15740.048,16015.463,15929.952,16239.082,16152.643,16287.0625,16192.035,16130.814,15884.096,15989.504,15662.068,15644.032,15288.122,15196.998,15268.34,15174.5625,15140.941,15041.374,15141.746,15237.287,15167.808,14955.0,15188.057,15465.509,15323.805,15486.246,15749.324,16013.642,16081.733,16243.975,16101.064,16205.803,15985.404,15954.23,15797.434,15360.064,15326.923,15391.906,15152.8955,15220.729,15185.123,15052.379
35149.582,35068.86,35094.4,35140.82,35322.008,35867.33,36296.484,36859.12,36735.367,37451.434,37334.164,37518.547,37371.31,37282.54,36818.04,36874.04,36212.094,35889.047,35348.902,34997.133,35048.17,34923.91,34834.1,34617.43,34855.09,34913.234,34863.234,34473.734,34812.793,35508.83,35217.21,35681.465,36251.74,36802.47,37152.254,37390.504,37194.9,37404.582,36845.68,36729.965,36325.68,35538.355,35288.344,35391.01,34947.754,34955.598,34856.594,34609.195
393.7743,390.6527,389.502,391.54688,393.6728,398.5726,405.27176,411.37823,410.19888,419.963,418.12677,418.4598,418.6782,417.65942,413.43173,413.66452,406.8636,399.72397,396.40884,391.03778,390.7174,390.22766,389.64935,386.56036,390.2826,388.66754,389.62073,384.87457,385.46765,395.05765,390.57733,397.42322,403.7823,410.0445,416.4722,417.7337,416.18646,419.13,411.51535,410.41864,405.82407,399.6544,395.25412,396.29443,392.1797,390.7976,390.04126,385.53162
2529.9458,2518.4812,2515.6897,2529.4631,2547.6548,2571.17,2616.095,2649.2144,2648.7275,2696.6406,2697.3496,2702.2336,2696.9478,2693.9883,2666.0305,2651.5154,2614.8381,2569.8367,2551.536,2516.1265,2511.238,2506.9253,2505.0435,2488.9028,2506.0488,2497.3079,2505.6536,2484.1265,2495.6597,2545.9639,2531.9448,2572.4797,2609.6558,2642.0796,2681.719,2689.712,2685.313,2694.829,2655.6707,2642.0574,2605.921,2567.0835,2538.526,2537.868,2515.9426,2505.0032,2499.4253,2482.2615
1905.752,1907.0,1911.3789,1907.7142,1916.2928,1953.07,1968.157,2001.2351,1992.2922,2029.971,2020.0834,2036.3396,2023.6045,2017.3252,1987.899,1998.7727,1958.958,1953.9918,1912.589,1898.9973,1907.092,1896.9811,1891.3196,1879.4778,1891.803,1902.8394,1893.7805,1869.6289,1896.8965,1932.5435,1915.164,1936.173,1968.2068,2000.4126,2011.5839,2029.7319,2014.4036,2026.7319,1998.5591,1994.3318,1974.4111,1921.2189,1913.9387,1922.499,1893.5833,1900.9176,1895.8824,1881.0858
