V1,V2,V3,V4,V5,V6,V7,V8
6269.7144,6519.2314,6052.8354,6106.791,5968.296,5989.8325,5350.797,5299.995
4162.7065,4327.6123,4019.0098,4055.4417,3963.2168,3976.3298,3552.513,3519.7192
2043.1072,2125.301,1963.457,1975.5073,1930.9875,1940.9761,1731.772,1711.2952
3059.825,3178.3054,2914.3308,2920.9114,2845.7825,2855.8538,2541.208,2515.613
11251.96,11694.458,10817.835,10890.297,10637.768,10681.429,9533.307,9438.765
29908.49,31044.803,29279.803,29766.717,29128.156,29140.352,26149.457,25964.52
1011.5664,1051.307,973.8269,981.2562,958.291,962.1241,858.9751,850.90454
2148.6755,2231.992,2082.0457,2106.1787,2058.078,2062.6658,1845.0425,1830.3243
3515.0227,3651.597,3360.8179,3373.3486,3290.8066,3307.6506,2948.5852,2920.7698
7701.6,8001.3574,7339.3457,7354.13,7174.6895,7214.6143,6426.5474,6360.4434
7806.3203,8097.3096,7483.2295,7554.0557,7387.701,7415.47,6616.925,6542.302
991.22156,1031.058,951.5632,957.1333,935.0379,939.4616,837.8148,828.76825
6598.18,6858.2744,6374.658,6435.2686,6288.525,6310.0796,5637.919,5584.298
1422.213,1477.3231,1378.8632,1395.4492,1363.6238,1366.6519,1222.6443,1213.0635
3627.4749,3765.8875,3501.8035,3535.7166,3454.9263,3461.918,3095.2844,3067.7063
5395.8706,5603.324,5214.8057,5267.7,5147.5063,5159.319,4613.1934,4573.0
8191.8286,8510.486,7898.0425,7970.88,7795.9893,7826.1157,6990.0107,6904.0776
19222.56,19970.621,18614.674,18821.428,18392.39,18438.893,16489.145,16351.419
2266.5925,2355.8376,2165.0776,2171.037,2120.5984,2130.0212,1898.8198,1877.3705
1404.5369,1467.3873,1281.4205,1251.7572,1218.6298,1234.1082,1083.9602,1059.531
6386.611,6638.8467,6107.4624,6127.6167,5983.6465,6012.5645,5360.336,5303.0864
3925.451,4083.1196,3779.4053,3809.1946,3723.051,3742.5303,3339.8857,3302.2292
2081.471,2163.929,1993.6249,2001.0481,1953.3784,1959.3782,1747.3416,1729.8762
2108.0662,2191.383,2030.4352,2046.29,1999.3485,2006.9983,1792.1833,1774.961
5570.605,5790.066,5347.1865,5376.4814,5249.6836,5272.639,4703.973,4658.699
1656.4445,1720.6918,1604.2709,1622.2361,1585.1378,1588.3802,1420.6399,1409.2051
3341.1863,3468.2588,3255.9658,3304.6963,3228.8367,3233.094,2895.5667,2875.364
5754.204,5982.164,5555.536,5600.31,5470.6094,5487.2334,4902.266,4859.412
2127.8757,2210.485,2053.497,2071.938,2024.4324,2030.2941,1814.552,1798.4053
2823.5552,2933.5745,2730.281,2758.2456,2694.7688,2702.0618,2415.4875,2395.3635
2136.5117,2220.1301,2057.6262,2073.8513,2026.2102,2032.5277,1815.2332,1798.1503
5184.1587,5387.946,4976.1465,5004.873,4885.9365,4904.2603,4375.967,4337.3403
3579.1157,3718.257,3457.6775,3490.4666,3409.2507,3417.1375,3054.5544,3030.1707
3113.748,3237.7905,3000.6924,3025.885,2956.2173,2970.2234,2651.8489,2624.4084
2995.9392,3113.5571,2887.7432,2909.5613,2841.7527,2849.7227,2545.6785,2523.5203
1297.1816,1349.7206,1260.2045,1276.234,1246.0249,1248.769,1116.4409,1108.5243
2222.7144,2312.0562,2123.3687,2127.1892,2076.286,2083.1802,1856.1311,1837.0482
1417.472,1462.4093,1370.6921,1388.7681,1347.9658,1338.451,1200.7677,1211.4285
3652.1182,3793.03,3539.0017,3582.4336,3500.5144,3509.9421,3139.1104,3111.8052
2945.1113,3058.8083,2858.0764,2894.366,2828.9724,2834.1125,2536.5037,2517.527
1274.0789,1320.739,1246.9291,1269.7109,1239.896,1239.9675,1112.3147,1105.1694
1537.2542,1598.0284,1485.9972,1500.4053,1465.7251,1470.4153,1313.791,1302.5317
3035.4998,3154.0203,2933.3296,2963.965,2896.7793,2906.8591,2598.2278,2574.05
1584.4597,1644.6576,1539.4124,1560.5106,1524.925,1527.4983,1367.4792,1357.2493
9429.555,9801.788,9114.837,9202.559,8989.963,9018.72,8058.0415,7988.529
1312.3817,1364.1171,1278.4946,1291.8975,1261.5576,1257.229,1125.3741,1124.4863
5430.4565,5640.6685,5266.003,5330.752,5210.3604,5223.888,4673.377,4634.8228
1103.1421,1145.666,1070.3533,1083.8068,1059.266,1061.936,950.30304,942.58215
981.3109,1019.48944,950.35046,960.92035,939.1398,941.77765,842.3418,835.1953
1031.3916,1071.5126,998.84906,1009.9524,987.0612,989.8336,885.32385,877.8087
7286.2695,7567.5176,7077.7544,7166.332,7001.29,7007.8613,6272.544,6234.627
3019.746,3137.3347,2941.3965,2987.2793,2921.4314,2928.3157,2622.4429,2601.9277
2997.1672,3114.4644,2921.379,2969.4937,2903.449,2909.238,2604.6345,2584.6433
9026.893,9372.019,8770.0205,8885.816,8684.472,8702.38,7789.9863,7731.2275
1030.4119,1071.5555,997.58295,1007.6616,984.5607,987.8991,882.9384,875.3109
2552.2698,2651.9207,2471.9277,2501.1357,2442.606,2447.563,2188.167,2169.711
987.6045,1027.402,951.889,959.7988,937.6537,942.29297,841.14453,833.42285
9390.531,9750.244,9133.317,9264.672,9055.716,9075.252,8124.4395,8062.8438
5657.734,5873.5117,5503.5767,5582.1187,5454.827,5464.268,4892.1772,4857.159
8546.076,8878.224,8271.431,8361.554,8169.387,8190.293,7321.962,7260.9214
6797.433,7057.698,6606.71,6697.074,6544.296,6556.483,5868.7617,5825.5747
11065.248,11496.114,10694.558,10800.004,10553.382,10584.6045,9461.943,9379.14
5353.8774,5558.8564,5208.9717,5282.965,5162.539,5171.108,4629.582,4597.0522
15744.434,16290.478,15330.842,15582.044,15236.374,15259.499,13690.225,13551.8545
10739.979,11137.154,10556.211,10744.335,10505.757,10511.806,9436.508,9380.36
10513.283,10921.534,10212.372,10343.976,10109.624,10132.71,9067.868,8995.397
9441.77,9804.043,9193.922,9345.518,9143.272,9178.939,8217.788,8139.051
16995.025,17635.264,16558.033,16809.777,16428.043,16445.414,14734.289,14631.16
3668.2515,3800.9045,3556.6245,3598.8748,3521.6746,3526.8,3159.9768,3128.0125
4867.3267,5025.464,4774.291,4871.438,4753.467,4723.6177,4248.319,4247.198
5405.3643,5590.922,5241.143,5301.8564,5173.5854,5171.0684,4637.391,4610.081
3808.9211,3927.9006,3695.7993,3754.7722,3674.4497,3664.308,3292.3506,3268.3816
5603.1895,5831.197,5327.892,5317.9404,5187.576,5207.8774,4633.8184,4587.4775
1693.632,1756.2051,1625.2739,1632.6836,1591.5371,1596.8138,1426.5781,1412.2288
2150.836,2231.4446,2080.6782,2097.0115,2049.8438,2055.327,1841.8102,1825.1356
6974.2183,7267.336,6762.2793,6826.631,6676.213,6712.357,5995.3047,5927.042
1003.0706,1034.9835,980.58856,993.1254,962.9888,958.6828,863.8103,869.3082
2326.7092,2417.5403,2260.1821,2294.157,2248.7185,2263.7517,2028.1986,1997.7778
1063.4182,1099.7592,1034.5157,1053.2988,1030.2534,1029.2998,923.6716,917.32404
6222.2573,6393.436,5952.713,6033.2407,5935.7603,5932.562,5326.625,5215.3965
1281.3042,1326.3563,1236.9941,1250.5819,1228.2451,1231.4409,1103.3069,1086.2821
1101.192,1143.9572,1066.6779,1078.865,1054.2634,1056.9341,945.33875,937.5959
1107.3123,1150.3531,1072.6431,1084.8796,1060.1317,1062.7969,950.5751,942.83295
1073.8885,1114.8359,1040.7396,1053.1382,1029.0513,1031.3179,922.8847,915.55884
1111.651,1154.9105,1076.8246,1089.0643,1064.2529,1067.1277,954.44507,946.41675
1115.7072,1159.016,1081.3512,1094.0349,1069.1658,1071.9639,958.93414,950.98444
1115.5442,1158.7719,1081.2343,1093.8597,1068.9739,1071.669,958.7229,950.8755
1094.8733,1137.4552,1060.7289,1072.8376,1048.3975,1051.1957,940.20917,932.3257
1121.8185,1165.1644,1087.8837,1101.0802,1075.8396,1078.4565,964.9071,957.1566
1125.8755,1169.7252,1092.3668,1106.0243,1080.8464,1083.7605,969.59174,961.8002
1125.3292,1168.7721,1090.1686,1102.9534,1077.6553,1079.9972,966.0239,958.6716
1134.8777,1178.0825,1100.6063,1114.2515,1088.5886,1090.22,975.6992,968.65125
1097.0281,1139.722,1062.2584,1074.1151,1049.6465,1052.569,941.34265,933.3454
1087.0358,1129.5829,1052.7325,1064.5258,1040.3682,1043.3431,933.0003,925.0202
1085.748,1127.9972,1051.7504,1063.7664,1039.5332,1042.2537,932.16315,924.47485
1113.0352,1156.3844,1078.2677,1090.5238,1065.7156,1068.4816,955.6664,947.755
1115.9167,1159.0958,1081.764,1094.4711,1069.4275,1071.8888,958.9687,951.33124
1108.2092,1151.1888,1073.9921,1086.5692,1061.6731,1064.1509,951.89575,944.397
1082.373,1124.6367,1048.7997,1060.9304,1036.7443,1039.457,929.64136,922.0131
1099.3466,1142.2609,1065.5608,1077.9591,1053.3853,1056.251,944.79175,936.9708
1167.7386,1213.0359,1133.0254,1146.8828,1120.7339,1123.4309,1005.218,997.15295
1108.1544,1151.1539,1073.8607,1086.2468,1061.463,1064.1278,951.9082,943.9975
1113.2888,1156.5428,1078.1902,1090.4299,1065.6729,1068.476,955.61053,947.6422
1118.2422,1161.4886,1083.3186,1096.0791,1071.0358,1073.5034,960.20337,952.81146
1117.7832,1161.2887,1082.3524,1094.5183,1069.6714,1072.5322,959.1785,951.0774
1074.1887,1116.2362,1039.3842,1050.442,1026.5686,1029.4727,920.42773,912.6117
1108.3394,1151.303,1073.8813,1086.3428,1061.5739,1064.202,951.92786,944.17755
1119.6675,1163.1016,1085.0383,1097.6497,1072.6057,1075.1923,961.7841,954.03516
1097.6451,1140.0382,1063.5199,1075.8772,1051.3629,1053.975,942.8695,935.1384
1121.0094,1164.7653,1087.0938,1099.8944,1074.7737,1077.7217,964.0388,956.0941
1147.2612,1191.8151,1111.7244,1124.9683,1099.2075,1101.821,985.5063,977.7683
1122.7307,1166.3558,1087.3604,1099.9696,1074.8107,1077.4768,963.6069,955.94165
1117.9263,1161.3473,1082.6526,1095.2087,1070.146,1072.7625,959.3833,951.8082
1141.4697,1186.0924,1105.448,1117.8129,1092.4033,1095.4358,979.5904,971.47894
1087.745,1130.1697,1052.6136,1064.1196,1039.8313,1042.6057,932.20483,924.4879
1082.8557,1125.0929,1047.7435,1059.1561,1034.9668,1037.7413,927.829,920.15967
1078.661,1120.6991,1043.6821,1055.0782,1030.9429,1033.6573,924.1896,916.63904
1228.8105,1276.2522,1192.6833,1208.3057,1180.6154,1183.0426,1058.6044,1050.8293
1584.7877,1647.1407,1531.5345,1546.7289,1510.3257,1514.5574,1353.385,1343.9507
1520.948,1578.6973,1471.7477,1489.3823,1454.7268,1456.5414,1302.9248,1293.3119
1433.697,1485.0419,1393.2279,1415.3086,1382.7958,1380.2426,1237.3293,1230.0161
1522.0471,1580.6688,1475.1464,1493.1957,1459.3416,1462.2878,1308.1611,1298.0929
2151.6296,2232.1982,2090.623,2120.1702,2071.6077,2072.6292,1856.3147,1843.6672
959.531,978.71344,951.1583,971.2457,954.69147,942.4289,855.41016,869.3611
4035.5962,4134.459,3926.3933,4016.3513,3915.1062,3878.9998,3495.6533,3490.2239
1657.9458,1732.8009,1596.2776,1588.6097,1559.4467,1572.585,1405.1959,1397.4988
16116.404,16710.61,15718.972,15986.572,15629.861,15638.966,14018.885,13918.34
11368.104,11818.8955,10607.409,10738.455,10525.503,10913.913,9680.668,9286.8955
10755.547,11317.017,10302.115,10515.875,10326.175,10412.673,9190.355,9225.056
2654.0315,2779.069,2638.5298,2622.265,2498.7488,2472.08,2223.821,2348.8123
5127.8735,5205.0713,4992.6133,5152.282,5088.3867,5017.8877,4534.9033,4567.03
1060.5587,1091.3927,1009.23145,995.38727,1004.6569,1016.944,919.944,865.5331
9004.269,9216.86,8863.495,9069.916,9004.54,9036.905,8148.0083,8184.1724
12794.666,13293.601,12517.716,12724.859,12393.866,12409.698,11118.079,11084.431
6342.403,6579.1426,6172.287,6276.5283,6098.9893,6092.194,5451.4756,5462.045
7467.379,7878.3545,7064.373,6971.6934,6819.2803,6954.4,6132.6333,6019.176
9760.402,10136.087,9467.044,9585.264,9367.474,9390.955,8402.196,8333.269
1554.8333,1648.0802,1417.566,1377.9967,1358.822,1419.2212,1240.0625,1192.0022
9797.327,10179.1045,9504.454,9622.729,9403.57,9423.564,8429.295,8365.728
13711.879,14184.622,13557.278,13887.496,13542.526,13485.442,12130.746,12131.06
3053.7703,3158.7295,3014.3313,3087.9475,3015.6536,3006.6985,2705.1353,2698.822
10999.906,11411.36,10863.003,11055.799,10793.216,10831.849,9743.486,9698.858
8780.277,9117.871,8530.918,8638.074,8444.286,8466.888,7579.722,7529.675
10516.021,10921.713,10194.717,10312.536,10083.257,10109.985,9046.093,8989.823
14123.939,14649.94,13909.395,14219.362,13903.552,13890.897,12467.305,12408.255
25296.97,26197.24,25004.967,25666.877,25072.861,25038.53,22510.354,22484.516
20623.504,21342.596,20366.795,20873.19,20391.184,20336.008,18288.77,18229.65
14140.207,14666.724,13923.941,14233.387,13917.292,13904.626,12479.463,12420.259
4260.0728,4421.4575,4181.6885,4272.7817,4189.707,4214.509,3781.1335,3729.0803
9790.457,10168.431,9494.024,9616.613,9398.6,9418.995,8425.372,8360.163
10236.6045,10628.167,9966.616,10112.254,9878.315,9880.347,8846.587,8799.544
7194.61,7455.3296,6988.1294,7082.562,6925.7334,6926.3887,6208.111,6158.923
10147.122,10506.034,9836.554,9986.019,9763.919,9776.96,8763.19,8696.528
11291.334,11699.765,10964.366,11109.128,10849.564,10858.603,9735.266,9654.247
5580.5327,5768.8643,5314.325,5357.6113,5260.2617,5291.9136,4730.92,4645.3145
6807.1187,7037.898,6661.6626,6823.0728,6703.748,6732.527,6051.66,5979.3584
11285.994,11711.361,11157.988,11437.1045,11191.883,11208.692,10074.6,10027.888
2243.4175,2330.1794,2169.719,2195.7761,2147.0642,2149.706,1921.4636,1903.811
9745.205,10124.178,9446.871,9560.092,9343.749,9361.595,8373.597,8309.415
10071.505,10452.776,9768.024,9901.695,9684.629,9706.62,8688.213,8613.967
7317.7837,7587.1694,6992.328,7051.1934,6896.9854,6948.7437,6193.691,6094.84
1483.6096,1540.2286,1397.8578,1402.7723,1371.8336,1389.2781,1233.1614,1207.3701
8802.004,9127.856,8390.817,8454.525,8269.405,8338.547,7427.372,7302.6367
8614.449,8943.272,8296.376,8360.737,8159.47,8177.338,7305.4287,7249.2607
6358.984,6576.2,6219.16,6325.04,6171.2725,6146.0635,5521.9824,5513.7563
5108.546,5293.4844,4955.2046,5030.522,4929.3438,4969.3765,4452.8994,4373.7554
2524.133,2627.663,2485.851,2535.5598,2480.324,2487.7566,2230.265,2212.9685
538.87366,569.8403,487.18878,430.9235,455.40317,469.32138,377.69095,379.03415
1820.8651,1866.0028,1587.3694,1508.3193,1521.7676,1576.5637,1342.3616,1276.8594
3532.9001,3669.9783,3433.2412,3477.137,3401.2703,3416.4797,3058.74,3030.0847
12365.736,12851.947,11983.599,12124.955,11842.659,11895.337,10635.107,10547.423
5123.854,5364.5605,4964.673,4961.994,4836.2544,4855.3896,4331.591,4310.934
801.5663,839.2337,769.3205,770.9111,752.00287,761.3755,676.6208,669.325
23256.215,24062.6,22825.717,23262.818,22777.016,22844.672,20559.633,20370.645
10054.229,10440.221,9767.657,9903.576,9687.198,9713.537,8696.032,8617.791
1315.6025,1367.8756,1277.854,1291.825,1263.4641,1265.9354,1133.2842,1124.0217
12118.716,12602.164,11779.81,11864.534,11644.978,11787.105,10555.658,10392.739
10316.309,10737.681,9986.49,10064.693,9835.37,9862.46,8808.07,8723.836
3541.294,3668.1785,3457.4248,3524.581,3446.7693,3449.4456,3094.2507,3070.3743
1116.706,1158.3595,1088.6189,1105.7529,1080.1891,1080.2311,968.3896,963.23895
10068.428,10455.154,9781.6875,9917.461,9695.894,9718.36,8698.451,8624.989
7576.1294,7868.54,7311.384,7377.7812,7209.7686,7230.353,6462.466,6408.6396
5914.3687,6117.0527,5765.1855,5861.713,5726.671,5717.724,5135.6904,5103.4883
4373.315,4524.5137,4259.2734,4331.7397,4233.086,4236.0034,3802.5715,3774.3865
3921.6836,4062.7556,3810.0808,3861.256,3772.7537,3777.2424,3386.4834,3362.491
3162.3845,3285.2883,3057.0535,3089.0623,3019.22,3027.5044,2707.1003,2683.811
1879.1235,1947.8068,1852.1659,1897.8833,1854.4418,1854.6511,1664.4719,1655.5754
9001.906,9314.685,8680.348,8796.35,8611.927,8640.007,7734.7114,7642.3916
13131.518,13591.011,12982.505,13281.264,12976.405,12917.389,11631.783,11606.015
5659.447,5870.369,5528.634,5633.0283,5501.08,5513.9243,4943.576,4911.0317
2007.0875,2078.8484,1955.5028,1988.9475,1943.7004,1946.5337,1745.9297,1732.7428
1825.5468,1893.0416,1778.5599,1806.0317,1763.8358,1766.1941,1583.0422,1573.2114
2571.0237,2664.744,2512.4333,2562.0388,2505.6018,2511.8267,2251.7004,2230.2512
1630.415,1694.7352,1591.2528,1616.543,1578.8197,1576.7893,1411.2468,1405.5126
3958.2192,4119.566,3823.5842,3852.55,3759.9792,3750.466,3348.471,3333.6558
10419.329,10771.152,10091.073,10227.643,9985.537,9939.454,8922.306,8883.878
7341.29,7621.4053,7087.4546,7150.079,6988.8604,7006.9634,6266.758,6200.3604
2896.4646,2995.9175,2843.4663,2906.987,2850.955,2856.072,2567.89,2536.4563
6690.895,6957.3096,6455.365,6514.479,6369.1777,6393.425,5711.4775,5655.585
6552.515,6803.4,6374.6104,6465.9727,6321.7607,6334.464,5672.367,5628.523
1943.9644,2015.9517,1890.1599,1917.2202,1872.3711,1873.7476,1678.7513,1668.8656
9154.006,9506.366,8728.2295,8784.477,8591.615,8671.358,7718.1836,7590.418
2836.3142,2941.9666,2775.202,2821.512,2758.0405,2751.585,2469.939,2460.259
10365.229,10741.917,10181.438,10368.771,10126.946,10099.573,9073.091,9043.28
8631.476,8908.802,8417.577,8571.972,8373.511,8314.959,7482.7676,7465.42
14085.484,14560.421,13799.288,14013.66,13698.331,13579.044,12232.994,12246.481
8805.925,9131.862,8394.724,8458.598,8273.368,8342.466,7430.926,7306.211
8501.432,8843.733,8148.407,8178.1367,8024.62,8091.6655,7233.801,7105.024
23903.035,24854.254,23288.896,23577.486,23023.236,23058.266,20637.61,20535.396
6302.761,6526.589,6133.753,6234.6455,6079.4917,6063.758,5437.8,5422.639
7471.442,7788.902,7281.009,7380.606,7203.7246,7222.7476,6452.041,6417.0825
2979.7717,3082.8525,2901.2373,2952.6611,2879.9548,2869.9202,2573.1008,2569.9663
1226.8113,1268.7522,1204.8181,1236.3967,1202.9812,1194.7722,1071.604,1076.2378
7234.9897,7504.9746,7026.9766,7139.139,6957.743,6972.7515,6237.952,6216.6455
7356.53,7628.162,7247.062,7413.3145,7235.0693,7206.0376,6468.4707,6469.7173
6967.5483,7225.439,6873.339,6994.9307,6843.466,6852.7163,6165.6616,6125.443
2128.4988,2203.005,2093.9036,2144.2795,2086.6223,2071.8962,1859.8392,1869.1959
861.0963,894.5435,842.70856,859.1847,838.8466,836.5618,749.5144,748.10925
7305.587,7550.1978,7177.9873,7333.6953,7178.7676,7179.401,6462.841,6412.1885
13305.765,13757.2,13002.015,13201.4795,12920.483,12931.53,11625.336,11504.728
11548.705,11991.03,11217.367,11372.048,11115.62,11139.064,9970.262,9894.386
8986.307,9310.771,8728.387,8839.416,8609.593,8654.454,7744.0225,7669.464
7512.513,7782.0728,7356.683,7501.2734,7322.956,7314.7495,6562.868,6538.5
1892.46,1962.6298,1844.7266,1874.5985,1829.2566,1829.815,1639.5972,1632.221
4527.07,4693.7715,4381.34,4438.7324,4338.2456,4341.476,3885.093,3856.2593
7053.499,7296.2334,6798.793,6871.2964,6717.286,6715.856,6014.7725,5968.805
4286.095,4419.0996,4114.5376,4145.331,4033.1177,4013.356,3599.4265,3600.3308
3023.4548,3132.5715,2917.7856,2947.9768,2881.5657,2883.5803,2580.9895,2559.655
4271.1255,4415.33,4102.813,4134.737,4046.1912,4047.9277,3625.8372,3586.3254
7355.4224,7574.7446,7093.5254,7172.95,6971.417,6933.1987,6226.178,6245.167
3538.4436,3663.7734,3402.6184,3428.3792,3350.3525,3352.5066,3000.4133,2974.0835
4764.566,4880.6855,4594.7163,4661.6904,4553.6143,4522.731,4074.5671,4059.0735
1781.5996,1831.7999,1734.3434,1769.3032,1718.9534,1704.5752,1533.8104,1543.8057
1460.951,1515.7328,1407.3903,1419.35,1389.9686,1393.793,1246.4469,1230.7666
3643.739,3746.2588,3498.9219,3546.8835,3476.644,3463.4128,3109.1484,3077.3113
8387.296,8703.517,8075.71,8135.247,7991.929,8029.7295,7184.1445,7046.5615
