V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
6737.7515,6686.18,6620.1187,6649.2207,6891.6147,6899.8438,6775.3228,6764.0195,6784.969,6831.7227,6675.6226,6860.4126,6758.574,6773.3696
7318.5923,7323.723,7256.3623,7241.9365,7502.189,7529.42,7396.691,7369.5083,7414.2886,7393.43,7262.3667,7439.344,7357.178,7379.717
2144.4119,2157.482,2141.353,2131.7424,2202.699,2212.3142,2174.0264,2170.1858,2186.017,2167.7786,2130.5012,2180.8997,2161.6755,2168.913
2241.7183,2255.9644,2239.1538,2228.2444,2302.8928,2313.3914,2273.2585,2268.6438,2285.2146,2265.7952,2227.1106,2279.8232,2260.2742,2267.6807
2045.6326,2055.6724,2039.1636,2031.7936,2099.9023,2109.3362,2071.7595,2068.2556,2082.989,2067.7861,2032.1346,2079.6309,2060.498,2067.0454
2060.7175,2070.4106,2053.7927,2046.711,2115.2288,2124.6785,2086.8228,2083.2654,2097.8506,2082.9937,2047.2428,2094.8442,2075.6885,2082.3079
2045.0577,2056.333,2040.2593,2032.0197,2099.9778,2109.3574,2072.1475,2068.7566,2083.8499,2067.4307,2031.4865,2079.5952,2060.5286,2067.166
2080.4814,2090.0144,2073.4268,2066.267,2135.3513,2144.8035,2106.6755,2103.0757,2117.5676,2102.838,2066.8335,2114.858,2095.564,2102.3364
2317.4514,2331.872,2314.446,2302.2478,2380.6335,2391.8494,2349.9768,2344.3323,2361.5989,2341.968,2302.1665,2356.5923,2336.38,2344.1528
2147.6887,2157.521,2141.5166,2133.5605,2204.3157,2214.1572,2174.9402,2171.6252,2186.2278,2170.5728,2133.8474,2183.2798,2163.3904,2171.0095
2124.3467,2134.0405,2117.8823,2110.2305,2180.275,2189.9885,2151.1711,2147.757,2162.2996,2146.9985,2110.5803,2159.5195,2139.8733,2147.2156
2040.26,2050.9438,2034.61,2026.8351,2094.7153,2104.1252,2066.802,2063.3547,2078.2778,2062.4626,2026.7634,2074.456,2055.3206,2061.854
2102.685,2112.2695,2095.849,2088.5044,2158.0337,2167.6062,2129.1206,2125.6208,2140.1677,2125.211,2089.0315,2137.4885,2117.9841,2125.061
1894.5193,1905.2811,1892.0431,1880.9437,1945.65,1955.8347,1920.3622,1916.3179,1929.9489,1914.8347,1881.8385,1927.0879,1910.1825,1917.044
9598.566,9642.263,9589.3955,9544.857,9849.799,9896.366,9720.973,9723.287,9783.549,9712.913,9546.492,9778.964,9675.456,9717.218
915.0,919.3734,914.3047,908.85626,939.561,943.83636,927.6956,926.2306,931.8174,924.91254,909.84436,931.7568,921.92633,926.2254
11950.105,11976.417,11906.293,11859.676,12263.191,12312.229,12100.55,12083.563,12155.347,12083.396,11865.503,12162.029,12018.295,12078.909
1617.2467,1620.4354,1610.957,1604.8381,1659.4381,1665.9803,1637.248,1635.1702,1644.8796,1635.3145,1605.5941,1645.8309,1626.227,1634.5122
7190.022,7196.057,7148.125,7121.157,7370.128,7395.963,7271.0547,7254.5874,7292.263,7263.72,7130.956,7316.4985,7225.485,7256.694
9219.453,9240.075,9168.472,9143.543,9457.387,9500.23,9332.575,9317.119,9376.362,9330.244,9166.4,9389.473,9281.133,9311.743
11142.762,11159.071,11077.033,11050.635,11419.228,11462.251,11267.196,11244.976,11311.1875,11267.902,11074.274,11346.051,11214.109,11261.9
983.7014,983.5845,975.3953,974.3231,1007.72363,1011.64465,993.6215,991.86975,997.70734,995.16754,976.738,1000.3676,989.6426,992.5459
975.8284,975.6877,967.6401,966.79,999.7355,1003.50494,985.6524,984.1611,989.81396,987.4222,969.04816,992.4393,981.8638,984.6941
1310.6198,1313.3341,1305.0496,1300.3365,1345.264,1350.0133,1327.0382,1325.4336,1332.346,1326.5157,1301.6796,1334.782,1319.2823,1324.5312
1257.8804,1260.3854,1252.5049,1247.9679,1291.1626,1295.6943,1273.6458,1272.1359,1278.7123,1273.1821,1249.2758,1281.0818,1266.1398,1271.217
1328.6636,1331.4504,1323.0275,1318.254,1363.7736,1368.597,1345.3047,1343.668,1350.6959,1344.7626,1319.609,1353.1547,1337.4645,1342.7722
9463.593,9459.066,9375.422,9361.268,9690.161,9723.456,9550.652,9528.836,9585.537,9562.853,9389.349,9614.548,9499.807,9534.206
7095.988,7094.941,7035.2456,7020.6445,7267.342,7292.0557,7163.684,7147.5996,7190.1353,7170.642,7040.5576,7211.5503,7124.1235,7151.6562
7623.9683,7622.22,7557.261,7542.645,7807.666,7834.2964,7696.055,7678.693,7724.406,7704.111,7564.3354,7747.489,7653.93,7683.051
6086.44,6141.818,6142.2817,6080.576,6266.8047,6282.9463,6204.7075,6202.708,6238.9736,6167.6597,6070.6646,6238.9355,6148.2505,6186.0576
8306.62,8305.737,8282.276,8218.854,8519.898,8537.703,8415.395,8384.188,8429.692,8391.886,8244.342,8453.7705,8341.721,8403.691
6988.5054,7052.094,7052.6333,6981.787,7195.6016,7214.1426,7124.3105,7122.007,7163.64,7081.761,6970.3926,7163.5977,7059.4854,7102.8955
1305.0242,1309.3837,1300.7073,1295.8993,1339.1669,1344.0397,1321.7756,1319.8229,1327.6771,1319.3345,1296.5364,1328.4417,1313.4507,1319.354
8984.624,8993.79,8937.502,8908.609,9217.309,9245.966,9085.463,9078.998,9130.541,9096.217,8917.281,9149.429,9029.395,9071.966
8927.496,8936.6,8880.667,8851.962,9158.694,9187.169,9027.69,9021.264,9072.478,9038.37,8860.577,9091.245,8971.974,9014.274
5319.354,5321.142,5279.452,5266.449,5453.1143,5471.965,5376.223,5364.5073,5395.2173,5380.4956,5280.085,5412.316,5347.2993,5367.5645
7057.116,7057.8877,7001.1406,6985.8867,7233.7954,7258.227,7131.337,7115.106,7155.5103,7138.104,7004.365,7179.866,7093.4365,7119.602
5708.5903,5710.192,5665.1553,5651.6025,5851.981,5872.096,5769.3716,5756.66,5789.556,5774.1826,5666.3184,5808.2427,5738.43,5760.031
9199.61,9242.6455,9192.621,9148.94,9440.664,9485.483,9317.619,9320.175,9378.124,9309.003,9150.067,9372.653,9273.466,9313.776
1083.8054,1088.3036,1082.0708,1077.3839,1112.0837,1117.2455,1097.3214,1097.5283,1104.2988,1096.7891,1077.8003,1104.1268,1092.3705,1096.9889
643.2898,644.03925,639.88763,638.012,660.93835,663.3864,651.288,651.43463,653.8315,652.02625,639.4196,654.92194,646.9907,649.00055
945.7449,948.8339,943.753,938.8427,971.6198,975.78674,958.97565,957.93097,962.8784,956.9261,940.1094,963.24097,952.45013,956.53186
10567.523,10603.395,10540.432,10492.984,10846.628,10889.851,10705.803,10689.273,10754.385,10685.838,10494.814,10761.456,10638.13,10690.108
1610.0278,1628.3993,1626.9249,1608.2218,1657.6711,1666.0264,1640.3544,1641.8928,1651.611,1630.7963,1606.3043,1648.3058,1627.3496,1635.6909
9072.069,9246.005,9347.17,9106.602,9295.111,9312.237,9265.204,9239.531,9284.43,9092.609,9051.678,9335.696,9148.479,9307.041
5933.35,5957.012,5921.7393,5882.1045,6087.088,6109.4707,6012.4053,5995.7563,6040.066,5993.526,5896.0513,6042.034,5963.2285,5997.263
10030.723,10100.103,10107.922,9988.07,10324.683,10354.103,10209.274,10200.365,10247.993,10155.782,9966.054,10271.412,10122.986,10197.935
10994.609,11018.757,10937.257,10911.952,11280.659,11320.241,11127.541,11114.746,11183.572,11132.662,10930.046,11199.297,11066.51,11114.687
8373.508,8352.176,8281.678,8295.609,8574.47,8594.932,8433.978,8434.449,8482.296,8475.549,8295.397,8502.0625,8402.941,8434.355
931.8595,899.1401,917.5073,909.8248,964.98834,959.8742,950.1904,951.9093,938.0422,954.9679,918.8281,949.9698,924.3988,942.3142
8242.803,8295.526,8163.019,8180.0835,8441.242,8484.441,8332.025,8292.431,8351.311,8315.252,8197.518,8387.647,8305.588,8287.14
3241.8127,3229.2146,3151.9739,3169.5337,3307.7087,3324.0505,3241.4475,3227.6758,3233.581,3303.1985,3210.1355,3318.8164,3264.6284,3238.579
3232.2695,3181.1091,3167.4065,3152.6934,3287.7783,3311.1062,3235.3718,3206.8792,3188.0583,3212.462,3170.1626,3246.1753,3206.458,3216.407
3395.1868,3294.8516,3262.117,3303.4841,3459.7852,3435.3591,3377.4495,3357.5864,3354.7336,3441.5308,3368.2185,3445.6582,3368.8745,3380.5288
7458.649,7437.6416,7378.8066,7368.575,7634.873,7656.132,7524.144,7505.602,7544.0376,7542.775,7382.06,7578.081,7481.1226,7511.535
4878.5806,4855.351,4802.452,4824.0547,4990.6206,4998.855,4899.248,4903.8774,4945.7124,4945.686,4827.751,4943.386,4884.185,4907.5864
1166.9875,1169.3066,1161.1211,1157.4921,1197.2748,1202.1481,1181.0991,1179.3419,1186.0458,1180.3384,1159.8632,1187.5685,1174.3889,1179.2256
1270.522,1273.2589,1264.4854,1260.3104,1303.5892,1308.9694,1286.0667,1284.1667,1291.4554,1285.0376,1262.7917,1292.9825,1278.7045,1283.9979
1247.5374,1250.1797,1241.5342,1237.4857,1279.9865,1285.2521,1262.7628,1260.8927,1268.0515,1261.7942,1239.942,1269.5806,1255.5455,1260.737
6454.9624,6480.7656,6439.0186,6406.1914,6624.305,6660.157,6539.582,6532.31,6569.888,6527.937,6412.74,6570.6646,6502.591,6525.605
8082.3516,8116.474,8064.579,8022.1904,8295.086,8340.461,8189.7935,8180.397,8227.487,8173.268,8030.015,8227.264,8142.8774,8171.5864
365.5354,364.33514,360.96027,360.87592,374.21503,375.92694,368.67603,367.8482,369.7106,369.8745,362.3553,371.3624,367.2189,367.9252
586.84485,587.05084,584.00146,581.53705,601.05084,603.6785,593.1817,592.2263,595.8326,591.9429,582.74725,595.08105,589.77374,593.3951
12424.123,12461.73,12356.227,12335.829,12731.796,12780.306,12556.175,12540.551,12625.127,12562.195,12355.815,12647.325,12507.994,12550.953
10018.908,10063.171,9991.695,9956.928,10277.976,10312.975,10143.184,10129.485,10195.468,10129.662,9968.902,10204.277,10089.36,10143.532
1517.7654,1520.3737,1509.9501,1505.0399,1556.6866,1562.788,1535.7715,1533.2996,1541.971,1534.3875,1507.9504,1544.2563,1526.593,1532.9999
6375.7495,6386.928,6343.277,6322.5913,6539.2026,6564.9077,6451.5264,6440.9995,6477.435,6445.6313,6334.4917,6487.1494,6413.0244,6440.022
7322.899,7353.341,7312.0547,7275.9834,7517.6724,7548.1123,7425.198,7418.0337,7462.969,7412.268,7282.075,7469.5107,7376.7393,7409.5244
10431.15,10474.544,10415.746,10364.365,10708.602,10751.9795,10576.903,10566.668,10630.665,10558.463,10373.014,10639.998,10507.887,10554.581
9942.025,9973.37,9909.006,9851.293,10195.831,10242.549,10056.336,10039.576,10109.39,10052.163,9865.328,10123.9375,9995.771,10047.968
13477.627,13514.982,13419.871,13370.886,13821.886,13882.81,13647.82,13628.271,13710.486,13636.492,13398.23,13733.394,13565.016,13617.0625
19501.133,19498.8,19416.578,19346.705,19973.602,20051.805,19684.494,19714.842,19837.016,19734.178,19345.184,19816.342,19575.84,19705.688
24907.465,24935.07,24772.498,24693.572,25545.66,25645.357,25204.086,25164.959,25303.992,25193.402,24748.463,25351.502,25047.998,25156.95
1242.147,1241.2112,1236.7776,1231.299,1275.8263,1279.1393,1258.8173,1257.0374,1261.3586,1256.461,1233.6033,1264.6637,1247.9712,1255.5056
7427.7036,7450.183,7399.0186,7372.597,7627.854,7668.414,7529.0537,7519.6167,7557.637,7523.932,7393.0063,7558.1567,7493.3003,7510.527
13553.689,13604.173,13523.31,13456.708,13917.394,13987.319,13733.266,13727.232,13806.822,13721.381,13469.775,13803.773,13654.178,13713.504
21829.674,21909.398,21774.121,21678.424,22395.12,22494.82,22101.229,22088.031,22228.902,22081.643,21701.139,22231.39,21976.164,22074.695
20582.707,20619.838,20477.791,20416.006,21118.457,21202.658,20839.6,20801.465,20910.426,20820.557,20459.488,20953.572,20719.107,20804.293
17322.914,17384.752,17268.203,17193.576,17781.004,17853.37,17549.717,17525.445,17630.02,17516.451,17203.805,17640.742,17430.67,17506.09
9768.776,9791.224,9722.27,9697.182,10025.16,10065.528,9890.037,9878.383,9930.818,9886.474,9710.781,9948.833,9835.625,9869.849
10430.789,10454.759,10381.133,10354.348,10704.547,10747.654,10560.27,10547.819,10603.809,10556.466,10368.865,10623.048,10502.172,10538.714
2798.4714,2859.545,2863.9126,2805.9897,2896.4766,2943.931,2874.7617,2880.011,2893.0625,2816.204,2797.14,2835.984,2850.0457,2849.1223
4190.0874,4325.739,4402.7056,4241.3594,4355.1206,4387.4844,4368.399,4372.472,4394.935,4208.371,4195.0566,4310.752,4327.253,4353.3765
1176.2772,1176.3373,1166.3573,1164.6444,1205.3472,1209.1049,1188.3073,1185.6729,1192.393,1189.7307,1166.7671,1197.0925,1181.2867,1186.0126
1160.8903,1159.9097,1151.4792,1150.9131,1190.5309,1194.5765,1172.5717,1172.6339,1178.3755,1175.899,1153.0526,1181.4664,1167.3103,1171.9075
8597.232,8605.89,8544.2,8526.355,8815.62,8846.481,8694.034,8682.049,8731.267,8698.533,8541.543,8755.51,8646.658,8684.409
8638.417,8649.96,8589.38,8567.791,8858.621,8891.723,8736.739,8726.008,8775.469,8740.312,8583.314,8800.12,8689.724,8728.499
8567.361,8576.287,8514.86,8495.084,8784.644,8816.854,8663.21,8652.24,8701.469,8668.089,8510.396,8724.491,8615.696,8653.829
8607.85,8619.737,8561.917,8537.683,8828.223,8862.059,8706.691,8698.257,8747.314,8710.315,8552.693,8769.281,8658.408,8698.515
1039.5143,1042.0114,1034.8674,1031.1927,1066.5331,1070.5476,1052.4696,1050.7194,1056.929,1051.6486,1032.6432,1058.8176,1046.1013,1050.6561
1040.3252,1042.5803,1035.4017,1032.0111,1067.2238,1071.858,1052.722,1051.6472,1058.3528,1052.5662,1033.6239,1058.9034,1046.8743,1051.631
10189.473,10220.687,10158.837,10111.277,10461.239,10512.168,10328.709,10314.312,10373.506,10314.782,10133.188,10379.395,10269.44,10311.126
10090.682,10122.859,10058.212,10012.4,10357.962,10410.138,10228.761,10213.082,10272.424,10211.864,10034.844,10277.968,10168.496,10209.142
10144.993,10175.569,10111.649,10069.327,10417.999,10468.677,10282.54,10271.609,10331.719,10273.477,10094.512,10331.668,10225.365,10266.509
6376.4595,6386.2344,6337.795,6323.9517,6536.821,6561.1807,6447.181,6437.235,6475.806,6448.4907,6332.431,6487.9526,6415.847,6442.4443
6403.8267,6410.7114,6360.663,6349.8457,6563.515,6587.371,6474.6597,6462.1167,6500.8486,6474.264,6358.6284,6513.3477,6440.3335,6467.615
