V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13
2257.4045,2224.635,2243.7288,2246.4954,2217.2405,2206.0715,2241.6638,2267.7559,2272.8413,2242.8823,2244.998,2258.106,2248.7131
3725.2349,3460.4355,3709.0012,3676.6917,3406.4355,3386.6484,3581.251,3776.995,3727.6453,3623.171,3554.5728,3709.4639,3671.465
3725.2349,3460.4355,3709.0012,3676.6917,3406.4355,3386.6484,3581.251,3776.995,3727.6453,3623.171,3554.5728,3709.4639,3671.465
12163.079,12125.349,12090.961,12125.556,12112.725,12031.603,12146.336,12180.433,12240.372,12163.577,12218.681,12153.519,12144.437
4480.573,4509.467,4479.3926,4480.597,4516.312,4496.7974,4499.5557,4491.6333,4495.722,4476.0703,4490.733,4497.077,4488.6177
2987.7393,3001.9229,3038.161,3028.9155,2948.6714,2989.5784,3101.4236,3099.3005,3018.46,3033.088,3054.595,3110.482,3079.3257
4500.0933,4432.335,4493.278,4467.4624,4509.1904,4433.67,4522.609,4580.7896,4524.938,4540.394,4530.332,4505.438,4504.801
2062.3413,2032.9402,2095.7786,2031.2056,2038.7678,2031.6672,2066.89,2128.7378,2053.1921,2040.7455,2045.5146,2092.1187,2100.069
3593.8313,3646.5793,3621.903,3470.7893,3699.5645,3566.4124,3653.127,3635.5645,3769.0376,3683.1162,3725.547,3704.0903,3510.8635
823.8332,822.09705,830.0212,813.7187,824.368,822.14453,831.1617,831.1556,831.3721,830.0061,831.9683,834.4749,827.2458
6679.1035,6560.8223,6735.8955,6733.616,6442.5234,6483.446,6865.949,6854.6436,6841.5776,6713.761,6668.147,6884.1943,6765.3794
1046.4735,1023.18207,1045.0431,1040.3275,1019.779,1012.24963,1026.3695,1046.3502,1056.5654,1021.8961,1018.90686,1046.1143,1047.9395
2952.8645,2969.8882,2987.8542,2950.0276,2993.854,2982.2517,3017.3792,3026.1636,3030.1904,3036.133,3027.8098,3055.8335,2966.0396
2304.783,2126.0127,2187.0662,2214.0684,2229.4631,2132.945,2253.3389,2419.61,2108.697,2251.4731,2189.1465,2190.4473,2255.2615
3486.7551,3291.5493,3716.4084,3591.923,3337.5376,3281.7224,3399.469,3734.3997,3348.9949,3393.8296,3325.0798,3595.3418,3610.4075
669.75507,657.54565,654.9053,659.14136,664.0749,643.50415,668.7216,677.6845,652.02844,649.5647,653.13104,651.3861,661.0441
3692.249,3822.976,3754.2332,3595.6736,3837.494,3722.8152,3777.2856,3715.6895,3876.5723,3774.6665,3879.0369,3810.9102,3629.5452
765.21967,730.3579,784.8443,778.74634,752.3899,766.25824,747.1002,759.6882,769.0973,769.78845,718.4397,786.43396,752.4907
3989.1223,3840.4463,3914.4646,3898.4968,3894.6223,3800.5603,3971.771,4034.6006,3947.0115,3899.3276,3894.0427,3910.0444,4002.5398
1508.159,1519.5326,1503.8599,1534.5377,1561.8136,1551.5345,1510.6927,1454.3805,1484.0991,1514.8499,1451.064,1479.5906,1511.8666
1131.8828,1112.6498,1129.7493,1139.9725,1125.1343,1129.9534,1103.3027,1112.3378,1108.4609,1115.3162,1082.7974,1113.6631,1125.3942
1133.2615,1116.8728,1111.4767,1153.1854,1142.4777,1158.9867,1106.8793,1122.1237,1070.854,1121.7043,1092.2057,1102.6515,1140.574
16022.266,15865.733,16305.004,16092.698,16008.116,16086.801,15896.049,15831.257,16226.472,16540.746,16109.405,16279.208,15495.931
2911.8003,2905.2615,2890.33,2907.659,2906.8677,2885.8467,2913.966,2917.1975,2911.3713,2900.0278,2907.586,2900.6997,2906.0847
3189.6338,3193.352,3167.3552,3183.287,3198.0942,3176.3557,3201.6118,3196.9446,3189.453,3181.752,3196.404,3185.502,3185.5386
5756.0693,5723.9487,5716.744,5740.178,5715.542,5680.837,5734.1016,5765.2686,5777.5933,5740.72,5758.5273,5737.273,5741.026
5750.614,5718.752,5711.4463,5734.9473,5710.074,5675.8047,5728.681,5759.6235,5772.413,5735.045,5753.161,5732.115,5735.7593
6295.9937,6277.3496,6247.4404,6275.0024,6276.6855,6240.29,6294.4033,6307.4194,6315.8516,6284.394,6314.8726,6282.1978,6283.012
6307.972,6288.7314,6259.05,6286.4355,6288.71,6251.3364,6306.3247,6319.8096,6327.191,6296.8477,6326.6294,6293.4907,6294.5493
6301.983,6283.042,6253.2446,6280.7183,6282.697,6245.8135,6300.3647,6313.6133,6321.52,6290.6216,6320.7515,6287.845,6288.781
5745.1567,5713.5537,5706.149,5729.7188,5704.605,5670.7744,5723.261,5753.977,5767.23,5729.3696,5747.793,5726.96,5730.4917
2985.1772,2985.2454,2956.509,2986.3923,2987.8525,2966.0762,2986.8135,2986.8198,2980.9016,2974.309,2985.7585,2974.4688,2984.1284
3340.6282,3330.337,3328.489,3334.1929,3328.9814,3303.5608,3346.5237,3364.272,3352.6443,3345.312,3361.2114,3343.0405,3331.5244
2984.06,2984.0586,2955.471,2985.2568,2986.5874,2964.8562,2985.654,2985.753,2979.7622,2973.148,2984.6304,2973.366,2983.0667
3043.0654,3042.4358,3017.824,3036.4988,3030.9224,3005.8955,3049.0437,3050.5664,3057.194,3037.5027,3056.7043,3035.0342,3034.6177
3329.7207,3332.7212,3300.654,3335.5073,3334.8281,3312.4175,3334.8347,3332.3047,3325.718,3320.998,3331.3787,3318.976,3332.9675
3330.965,3334.0444,3301.8118,3336.7742,3336.2402,3313.7805,3336.1296,3333.4937,3326.9875,3322.2932,3332.6372,3320.2075,3334.1523
6731.426,6749.0156,6721.8105,6715.341,6729.465,6673.655,6752.402,6764.265,6793.268,6733.7227,6788.734,6754.621,6736.375
7373.1997,7401.903,7360.3237,7347.8066,7392.9707,7340.256,7406.682,7404.8774,7438.2173,7387.029,7446.9395,7411.7188,7377.0464
1736.9014,1710.2736,1729.4773,1729.4521,1687.8307,1670.0294,1717.058,1738.7834,1767.1481,1733.2339,1741.0416,1731.2439,1726.6744
2565.6055,2563.4766,2551.1838,2562.1052,2564.1333,2549.5532,2570.8909,2574.2083,2569.328,2560.3875,2571.7107,2563.1978,2568.0786
4709.174,4601.301,4689.743,4679.7524,4636.0464,4622.837,4655.9697,4695.156,4701.1694,4724.86,4642.897,4691.3154,4652.4985
2367.6008,2294.9172,2322.6304,2350.2957,2246.3984,2222.1208,2279.1655,2379.5083,2389.2302,2304.7632,2345.5076,2306.5215,2354.464
2401.7092,2404.093,2381.8882,2392.944,2387.5193,2375.9824,2399.9524,2408.8306,2439.633,2416.2485,2450.7712,2399.9785,2403.61
3814.7527,3839.9795,3807.395,3797.6736,3876.812,3852.948,3845.5588,3813.191,3819.4001,3828.5461,3833.1785,3826.9143,3824.6702
2075.9631,2164.0522,2122.7214,2121.5156,2111.2798,2128.1907,1999.9242,2052.8264,2169.7375,2098.2593,2136.0452,2123.6477,2151.9226
9126.608,9125.147,9084.122,9105.048,9114.476,9059.315,9129.645,9135.043,9193.975,9118.127,9158.06,9133.462,9125.243
10374.456,10454.745,10391.128,10342.089,10355.312,10295.866,10511.749,10455.599,10559.788,10328.2295,10509.056,10455.1,10433.067
7175.0786,7158.112,7132.4136,7163.1455,7147.662,7128.393,7141.7095,7170.441,7206.2935,7159.8525,7182.35,7168.6797,7174.7466
6136.5874,6142.586,6115.5547,6121.911,6121.2695,6104.707,6146.9556,6155.524,6181.8364,6113.5474,6164.5713,6152.217,6154.5923
13489.883,13344.946,13444.46,13474.013,13300.169,13237.507,13391.65,13495.277,13522.55,13461.471,13438.179,13482.474,13413.981
18928.826,18742.521,18850.686,18905.467,18694.871,18608.486,18806.045,18937.828,18966.217,18879.64,18858.74,18906.084,18836.139
7405.664,7398.9756,7350.843,7385.6597,7395.181,7343.499,7405.943,7421.0757,7450.819,7394.0386,7434.942,7388.2915,7402.304
13205.845,13153.278,13138.413,13170.4795,13111.337,13037.197,13137.896,13239.78,13292.625,13167.119,13260.665,13180.028,13218.818
7182.5684,7208.0596,7152.183,7175.515,7214.91,7179.8994,7208.8843,7176.745,7199.918,7178.859,7194.5513,7189.1426,7185.037
7176.6333,7209.781,7153.579,7175.6523,7216.577,7174.7305,7211.6924,7180.128,7199.3823,7175.315,7194.7295,7187.9707,7187.019
2667.8296,2667.631,2651.622,2663.9465,2668.2434,2652.8923,2668.7827,2667.7412,2674.6,2665.6365,2673.0327,2663.7473,2666.1936
2146.9,2152.1765,2133.4998,2151.865,2182.0015,2158.451,2182.9768,2154.81,2107.7021,2149.8594,2132.4639,2134.4404,2145.6833
2146.8608,2152.1504,2133.4734,2151.814,2181.9565,2158.417,2182.9495,2154.7542,2107.6873,2149.8088,2132.4116,2134.421,2145.6443
2146.9,2152.1765,2133.4998,2151.865,2182.0015,2158.451,2182.9768,2154.81,2107.7021,2149.8594,2132.4639,2134.4404,2145.6833
3619.08,3394.4988,3601.726,3586.883,3346.3428,3350.7168,3415.16,3635.7993,3600.6199,3475.5786,3464.3755,3578.4985,3590.9944
24936.613,24822.883,24756.814,24857.396,24822.703,24660.523,24926.93,25000.188,25087.459,24992.674,25054.986,24908.6,24893.764
827.3576,848.82776,817.4219,824.9437,862.5687,869.467,859.3447,822.6325,808.6988,835.78076,827.9789,830.5745,828.1297
3551.4146,3504.7566,3524.7537,3523.941,3453.6255,3496.5732,3531.2327,3572.9077,3585.0115,3517.7144,3529.0076,3631.5127,3552.2375
3519.1282,3485.9602,3479.5088,3493.2434,3477.7568,3478.4343,3521.026,3547.825,3592.2239,3491.9534,3518.6824,3553.546,3498.4553
1094.3317,1061.8079,1050.5063,1088.0653,1068.4792,1052.0646,1086.8416,1079.4209,1012.2102,1026.4827,995.13074,1028.9138,1058.5471
1119.2675,1064.9574,1084.5806,1106.3451,1070.9594,1061.0969,1078.9066,1107.7133,1028.3994,1052.1741,1011.0883,1050.0093,1093.24
24908.152,24870.432,24751.525,24845.393,24874.307,24720.271,24876.049,24944.848,25080.084,24945.924,25054.09,24913.514,24883.795
4489.6772,4486.3022,4464.2188,4482.0137,4486.159,4459.297,4490.7544,4495.2944,4507.656,4484.821,4501.5063,4485.1836,4487.189
5695.228,5659.2363,5663.6357,5668.8203,5603.579,5584.217,5625.4814,5697.373,5790.599,5680.4136,5742.8438,5695.5366,5686.8496
5708.099,5675.6274,5673.9897,5677.8276,5619.8857,5598.253,5644.4395,5711.3994,5814.3896,5696.409,5761.5015,5711.424,5698.434
17303.742,17197.576,17184.898,17230.943,17163.416,17061.037,17222.197,17343.047,17448.033,17296.89,17402.453,17274.016,17270.502
17328.578,17218.043,17207.732,17251.686,17184.672,17086.943,17244.541,17363.521,17470.896,17318.15,17421.951,17297.818,17292.92
1103.2643,1101.9603,1097.2332,1100.7644,1101.9592,1095.6908,1102.8035,1104.3773,1109.011,1102.6533,1106.179,1102.4514,1102.3746
12069.658,12044.279,12006.444,12044.071,12046.927,11964.749,12046.471,12090.454,12147.042,12075.39,12121.882,12063.103,12054.19
1252.9111,1255.4141,1244.7532,1247.1124,1252.9891,1247.8137,1260.018,1257.7317,1256.7772,1253.492,1261.567,1254.6559,1250.4036
1887.6287,1890.8712,1886.9329,1883.1754,1884.9056,1875.396,1892.213,1892.6194,1904.4443,1891.0309,1899.0436,1897.8562,1889.7155
20128.637,20163.717,20114.338,20078.963,20101.857,20001.97,20181.598,20183.473,20300.941,20163.496,20252.102,20233.645,20147.354
24672.895,24807.11,24487.36,24576.969,24927.178,24753.52,24811.45,24639.686,24789.361,24777.043,24826.053,24560.346,24620.553
1742.1395,1736.934,1732.264,1738.6202,1736.0856,1725.4554,1737.5448,1743.9323,1752.4701,1742.4207,1748.4889,1739.928,1739.5045
1787.5924,1776.1235,1775.6512,1784.0048,1773.5743,1764.6094,1787.5306,1786.8173,1785.4972,1778.7047,1776.9901,1782.424,1779.9235
1500.3851,1479.0408,1491.6184,1494.9429,1472.8365,1463.9144,1487.0441,1499.8385,1502.5447,1489.6182,1485.5477,1493.6946,1490.1776
11426.887,11406.429,11351.797,11402.927,11412.864,11332.471,11412.761,11440.86,11486.284,11422.915,11466.429,11396.855,11409.605
508.09006,515.7348,507.6793,504.8877,511.6006,509.8015,517.9612,511.38965,509.6561,507.39343,514.16223,511.21527,510.20438
643.267,650.1869,642.04663,639.2621,645.4954,643.1246,652.18713,646.71643,645.6918,642.1311,649.6555,645.8228,645.02106
16216.255,16260.048,16108.476,16196.292,16311.423,16210.39,16301.14,16225.093,16247.255,16226.514,16277.835,16203.197,16221.048
11553.593,11549.706,11472.983,11526.324,11548.563,11458.61,11554.317,11578.608,11612.437,11538.388,11607.977,11534.565,11548.1
9805.25,9779.963,9740.377,9783.163,9781.454,9711.212,9782.418,9818.033,9861.241,9800.272,9838.185,9776.153,9786.977
15784.187,15743.632,15710.802,15769.761,15708.6455,15598.042,15747.063,15822.724,15882.575,15770.783,15854.24,15780.511,15777.179
4125.21,4118.1494,4096.0654,4112.9873,4124.4053,4093.2632,4101.398,4117.1274,4155.101,4138.4053,4160.418,4110.286,4107.2383
1107.6768,1111.948,1100.7638,1107.1447,1118.0135,1110.2568,1113.61,1107.9746,1109.4368,1109.8782,1112.172,1106.9905,1107.215
9224.294,9206.378,9177.094,9206.878,9198.292,9144.627,9209.55,9236.496,9276.358,9215.387,9253.687,9217.958,9219.877
2167.379,2162.1826,2155.1436,2163.1526,2161.5762,2148.3687,2163.3718,2169.6033,2179.0762,2167.2297,2174.7053,2164.8335,2164.5037
23710.89,23642.541,23594.344,23657.049,23609.002,23471.416,23658.443,23739.09,23863.623,23690.863,23780.352,23697.986,23676.977
16204.791,16185.662,16113.108,16166.733,16184.167,16082.029,16193.66,16224.097,16298.814,16206.014,16271.128,16184.155,16186.331
14436.092,14421.389,14353.978,14402.314,14422.231,14330.123,14427.156,14452.351,14520.472,14439.89,14497.052,14416.669,14418.468
7195.7397,7173.6216,7164.4414,7175.594,7160.006,7119.9443,7174.216,7204.904,7249.2817,7186.638,7216.8516,7197.487,7185.9634
1089.2906,1088.0643,1083.3462,1086.8282,1088.0879,1081.8801,1088.9276,1090.4108,1094.9058,1088.6692,1092.1459,1088.508,1088.4332
9531.35,9511.159,9482.009,9508.778,9508.063,9442.653,9512.3125,9548.544,9597.551,9534.136,9576.531,9526.612,9519.397
763.9936,770.71545,764.1046,762.5719,769.2949,767.2681,768.2411,767.42,766.5122,761.0465,768.15796,768.6048,768.6308
10575.392,10545.37,10555.386,10544.871,10523.745,10465.421,10564.786,10610.812,10668.042,10590.995,10634.213,10620.662,10573.979
11339.318,11316.142,11319.665,11307.505,11292.956,11232.696,11333.045,11378.375,11434.653,11351.96,11402.538,11389.474,11342.71
15037.753,15028.087,14863.067,14962.003,15154.456,15003.571,15017.008,15020.72,15121.177,15095.962,15108.341,14870.935,14956.023
7027.697,7002.5557,6988.972,7009.1836,6984.701,6945.497,7001.9844,7040.794,7077.4663,7018.9834,7059.2104,7021.8125,7022.208
1741.2528,1736.0334,1731.3826,1737.7394,1735.179,1724.564,1736.631,1743.032,1751.5747,1741.5332,1747.5836,1739.0315,1738.6083
1020.72784,1014.14825,1013.4854,1019.0905,1011.2878,1005.7276,1022.864,1021.67126,1019.2727,1016.7717,1016.1381,1018.4701,1015.5914
772.509,757.08984,768.1925,768.7838,750.9099,745.30585,762.32227,773.5894,775.28534,767.1284,764.2035,769.00494,765.07495
10416.646,10391.294,10347.948,10393.175,10394.692,10321.201,10396.207,10430.486,10475.819,10412.96,10453.576,10388.3125,10398.567
364.72507,367.87067,366.09744,362.1171,364.3193,363.28128,366.17792,368.29453,367.09628,360.31378,366.90317,367.6946,368.929
472.014,474.6842,472.88165,468.95428,470.65823,469.36316,472.6418,475.5912,475.2704,467.29852,474.36447,474.75488,476.0939
8869.214,8876.762,8813.263,8856.72,8884.783,8833.675,8879.0,8881.707,8911.31,8874.19,8915.8545,8861.966,8871.403
10988.023,10975.365,10917.81,10965.353,10979.41,10899.883,10988.126,11011.138,11052.788,10987.114,11043.098,10974.342,10978.577
9529.777,9503.571,9466.548,9507.479,9506.183,9437.833,9508.305,9542.301,9584.712,9525.5205,9561.942,9502.085,9511.343
10836.197,10782.743,10774.708,10815.462,10762.63,10678.333,10786.883,10861.542,10902.967,10810.453,10877.794,10818.585,10821.121
3631.6099,3625.6208,3604.8176,3625.3137,3635.3865,3608.9143,3610.9343,3620.6956,3658.6316,3647.9468,3662.1914,3613.9607,3612.6506
1087.5192,1091.518,1080.7823,1086.5922,1097.6478,1089.7201,1093.3699,1087.9078,1089.4286,1089.8003,1092.0822,1086.7802,1086.859
8211.334,8193.966,8167.8604,8195.923,8187.018,8138.6606,8198.916,8222.362,8254.1455,8200.415,8234.003,8203.409,8206.751
2166.0994,2160.8894,2153.8716,2161.8806,2160.2778,2147.0881,2162.066,2168.3103,2177.7864,2165.9507,2173.407,2163.5447,2163.2156
22464.277,22407.441,22358.662,22419.273,22380.139,22247.852,22424.104,22489.39,22602.748,22444.746,22522.543,22453.354,22434.771
13908.06,13875.115,13824.294,13874.125,13876.876,13785.06,13882.039,13926.074,13990.1045,13904.317,13959.056,13881.692,13886.978
12143.48,12114.979,12069.312,12113.85,12119.067,12037.279,12119.656,12158.501,12215.933,12142.356,12189.177,12118.372,12123.286
6091.302,6080.0317,6070.259,6079.6924,6072.8467,6037.032,6081.69,6097.737,6131.5386,6082.9683,6101.722,6095.13,6085.5796
6165.022,6117.797,6119.3516,6139.753,6087.248,6053.2373,6111.765,6188.657,6219.375,6150.014,6195.085,6144.4443,6161.987
7049.071,7033.4297,7012.137,7033.729,7032.5957,6984.4756,7037.73,7061.325,7095.024,7048.2534,7076.983,7045.3584,7039.8457
374.41324,379.5972,374.99124,372.19843,377.7336,377.78522,376.98282,376.0231,374.75726,370.80988,376.03256,376.88803,377.48227
7832.009,7800.372,7819.5293,7811.463,7783.315,7735.6064,7822.5063,7858.4946,7902.435,7845.1187,7867.7017,7863.347,7825.8867
8206.354,8180.0137,8194.68,8183.7197,8161.0,8113.3677,8199.474,8234.628,8277.316,8215.866,8243.876,8240.414,8203.427
11485.42,11503.073,11362.88,11420.867,11617.493,11499.973,11497.402,11473.151,11548.133,11548.019,11552.749,11373.96,11423.249
5371.154,5352.2305,5341.5557,5357.708,5336.984,5307.614,5350.3345,5381.7427,5411.564,5365.018,5397.03,5367.3867,5367.552
11357.785,11327.089,11294.848,11335.11,11322.464,11256.032,11327.94,11367.17,11425.45,11362.515,11400.622,11345.693,11341.581
995.9872,989.2998,988.7133,994.3363,986.4632,981.03705,998.0987,996.852,994.40625,991.9935,991.1682,993.6061,990.84784
7524.756,7369.777,7481.6406,7487.8584,7308.407,7253.8335,7422.882,7534.7163,7551.812,7471.0884,7440.6235,7489.4863,7450.61
6758.687,6744.996,6714.0356,6744.323,6749.758,6701.144,6747.2583,6768.2407,6797.9023,6758.835,6784.7207,6740.4497,6747.156
127.69061,127.67088,128.08954,127.75325,126.7192,126.34987,126.93787,128.9593,127.35711,126.36745,128.48665,128.73582,128.6387
226.8483,226.30812,226.74649,226.588,224.99474,224.39133,225.30232,228.1295,227.11284,225.26488,227.66234,227.5007,227.73686
4785.113,4802.1875,4750.827,4781.9907,4814.838,4789.76,4800.7446,4790.31,4803.2456,4794.3726,4817.8984,4781.418,4790.442
8160.672,8153.753,8107.2144,8145.692,8158.5225,8097.4854,8161.916,8177.3345,8208.754,8161.6387,8204.65,8149.7065,8154.453
6280.2188,6264.7065,6238.84,6266.096,6268.2373,6222.166,6267.159,6289.1724,6317.57,6279.3774,6302.8423,6262.241,6268.008
8299.218,8250.04,8248.464,8288.8545,8237.325,8168.268,8258.638,8321.39,8350.872,8276.001,8324.087,8281.403,8287.128
2970.5994,2965.5046,2946.7205,2966.9631,2977.189,2956.65,2950.52,2957.2207,2988.7625,2985.6616,2994.0012,2953.2056,2951.9226
9323.502,9360.99,9266.243,9317.852,9420.659,9353.955,9376.154,9325.726,9331.065,9346.976,9359.226,9313.886,9317.511
4545.41,4528.245,4521.669,4537.2847,4517.9307,4493.945,4530.217,4550.8955,4569.0146,4533.8467,4551.528,4539.0615,4543.14
5477.7773,5464.7144,5448.7324,5469.205,5460.189,5429.499,5468.0503,5483.7876,5502.394,5468.515,5487.866,5470.7695,5475.3286
1440.1146,1437.2701,1432.0559,1437.3654,1437.1332,1428.5829,1437.8434,1441.3287,1447.5696,1440.254,1444.9164,1438.5737,1438.3317
16247.343,16188.34,16172.706,16213.164,16157.2295,16065.574,16197.3955,16265.356,16358.044,16227.817,16285.362,16237.628,16222.163
9285.443,9264.198,9229.095,9263.253,9268.812,9206.714,9268.903,9297.091,9339.788,9285.0205,9319.61,9266.944,9270.258
8062.2183,8044.1187,8012.9443,8042.8965,8050.261,7995.1987,8046.6597,8071.857,8110.559,8064.0347,8093.202,8044.968,8047.635
11946.272,11900.587,11884.265,11921.401,11879.446,11811.503,11912.815,11959.884,12019.347,11932.689,11975.345,11931.864,11925.638
4301.0938,4287.815,4288.4316,4291.763,4277.8022,4254.0586,4284.625,4305.5127,4338.6997,4295.113,4310.0166,4305.716,4296.56
3834.0515,3830.0457,3815.991,3825.577,3830.3398,3808.2004,3832.08,3838.8506,3859.09,3835.2598,3847.3325,3833.9512,3831.4277
24822.822,24777.459,24698.705,24750.494,24754.637,24581.717,24745.986,24872.277,25025.326,24858.63,24995.65,24812.398,24795.723
3895.915,3911.0557,3890.7905,3903.761,3915.4731,3895.046,3912.6807,3913.8076,3917.3054,3902.4062,3920.9912,3916.9844,3911.3694
2743.436,2745.0105,2735.842,2733.403,2740.4722,2729.7937,2742.2983,2752.3784,2765.588,2745.912,2766.4812,2757.2517,2748.1184
3133.0132,3136.1265,3124.949,3123.7878,3132.0332,3119.2986,3133.5774,3143.8105,3157.3147,3136.1301,3158.5938,3148.9702,3139.2976
3552.147,3524.139,3498.947,3540.5718,3536.7883,3503.515,3518.7375,3545.8794,3572.0764,3548.2886,3554.695,3495.9802,3531.7659
1656.5979,1650.3682,1647.3982,1651.4711,1647.742,1637.8679,1651.6985,1659.1074,1665.9326,1653.997,1662.1759,1654.3877,1654.681
3580.5898,3567.6985,3561.6536,3570.3923,3561.304,3539.6682,3570.5764,3586.8354,3603.1045,3575.7969,3592.959,3577.0718,3576.6614
6054.3784,6032.87,6019.12,6042.3105,6029.1006,5989.744,6037.9795,6062.7056,6090.065,6052.5737,6075.266,6044.9473,6044.2905
3658.012,3646.3408,3633.8813,3648.8381,3644.9504,3620.0393,3649.006,3662.2964,3677.9395,3654.148,3668.859,3647.8135,3651.4348
3877.3896,3967.3179,3900.3362,3873.9019,3957.7256,3963.3699,3948.2546,3852.6016,3947.6194,3914.9014,3911.2449,3938.262,3901.138
2827.3901,2821.6719,2810.5676,2819.673,2820.8765,2802.4043,2826.2517,2833.9043,2844.095,2825.521,2838.4658,2824.5999,2824.1309
3249.6106,3238.9072,3227.682,3241.3767,3237.9644,3215.661,3241.2,3253.1753,3267.1624,3246.1704,3259.097,3239.7976,3243.3672
2537.1143,2532.727,2526.0764,2526.5642,2525.3323,2510.1003,2528.3186,2540.017,2552.1099,2534.3997,2553.6465,2536.9946,2534.026
6610.448,6601.123,6580.3906,6583.5283,6581.91,6523.152,6604.1284,6634.048,6698.438,6622.934,6681.7427,6607.353,6607.112
1551.3628,1553.8645,1541.6997,1548.0983,1555.595,1543.458,1557.1289,1552.8478,1562.9723,1550.8441,1561.714,1554.2798,1550.8273
2733.6245,2729.2935,2719.1238,2726.7092,2726.8342,2709.1567,2730.927,2738.6433,2751.7866,2731.9297,2746.13,2732.6165,2731.45
7259.9175,7236.2266,7218.098,7245.1284,7231.4463,7185.0156,7242.2944,7269.8687,7302.178,7256.9956,7284.9,7249.6533,7248.8755
8950.516,8948.04,8904.785,8932.767,8949.46,8891.202,8957.46,8962.439,8996.27,8948.964,8982.965,8948.181,8943.7
1285.0223,1277.1774,1279.4825,1280.2333,1275.5061,1268.5847,1275.3148,1285.7993,1295.2122,1280.1387,1285.9901,1283.5667,1283.9714
6216.9155,6218.62,6185.366,6205.953,6222.5923,6182.0063,6226.4194,6223.489,6244.2397,6217.095,6236.5933,6215.29,6212.069
4622.6655,4610.9595,4595.1836,4610.878,4608.086,4578.335,4613.185,4629.027,4650.3384,4619.3223,4639.4365,4614.713,4616.7446
4081.3196,4070.901,4056.3523,4070.965,4068.8218,4042.0706,4073.048,4086.688,4105.3975,4078.3503,4095.9734,4073.3662,4075.677
1790.1548,1791.8289,1781.3123,1787.7933,1794.8679,1782.8005,1796.8167,1791.7557,1792.4232,1788.0045,1791.2343,1788.9631,1788.5969
1027.3439,1035.6388,1020.7504,1027.1891,1040.5905,1035.4236,1036.2775,1024.896,1027.2383,1029.3813,1031.4185,1027.07,1027.3777
2462.0632,2482.7012,2442.6125,2465.881,2502.462,2493.5715,2480.6973,2447.4631,2447.04,2465.026,2457.9243,2453.6184,2459.556
2096.108,2110.6206,2088.8394,2096.4597,2119.8684,2105.68,2110.036,2077.4504,2108.7832,2100.624,2096.9575,2097.8887,2086.0435
496.12927,500.28833,493.07034,496.90625,502.02484,500.62073,500.34586,494.03833,495.34113,496.14685,496.905,495.67307,496.79483
7130.022,7231.3164,7098.7754,7151.083,7294.2485,7221.696,7237.8647,7114.5005,7119.204,7152.8877,7137.4917,7134.3965,7130.078
1296.108,1314.1228,1283.8081,1300.1158,1322.9904,1321.5017,1307.5785,1283.3163,1285.6438,1295.513,1293.2205,1290.8265,1295.4808
5915.984,5884.8823,5890.3354,5901.744,5906.245,5872.5234,5907.312,5908.5693,5925.636,5913.0747,5889.653,5910.628,5900.2144
572.1064,577.7324,567.334,573.262,586.4691,582.4542,580.0939,570.9466,566.485,575.87946,573.3067,569.3184,571.7086
1208.0435,1234.9608,1200.6266,1212.6449,1238.0685,1235.6549,1232.3615,1205.8741,1203.3396,1212.4274,1220.6619,1211.5222,1217.3119
12460.407,12695.501,12354.239,12430.337,12837.171,12778.284,12707.565,12445.8,12408.766,12521.625,12605.575,12485.454,12498.645
