V1,V2,V3,V4,V5,V6
5834.523,6176.6724,4788.0435,4339.866,4117.489,3498.9773
3700.2664,3847.0994,3047.3535,2780.5056,2364.505,2691.9958
4627.923,4797.7695,3792.6477,3438.9531,2956.7026,3313.3901
14459.04,14973.679,11831.419,10627.597,9270.61,10232.241
5176.0444,5407.343,4261.37,3975.3513,3296.952,3675.3674
2680.201,2793.7622,2205.0386,2041.3286,1711.0192,1910.5905
9674.979,10038.118,7934.235,7214.1753,6179.394,6931.1475
9646.669,9987.863,7894.399,7116.9653,6157.3022,6876.5645
5773.8823,6043.7847,4761.3135,4474.2163,3675.01,4130.488
5781.0127,6051.2974,4767.2344,4479.8433,3679.5632,4135.541
6979.292,7237.104,5661.234,5029.085,4568.7437,4625.6187
2434.1672,2521.4424,1986.236,1774.3352,1570.6421,1684.686
18027.334,18668.92,14715.401,13154.903,11614.748,12518.199
7979.9243,8265.865,6514.4917,5823.182,5145.8184,5534.967
15304.919,16073.841,12655.011,11951.731,9762.349,10645.224
15663.839,16231.47,13624.353,12726.859,10953.712,11929.574
7636.0034,8134.3853,6363.3716,6052.2217,4835.732,5338.0903
2314.5627,2460.3403,1926.178,1836.2717,1469.2699,1609.638
10089.859,10635.96,8689.125,8223.5205,6859.118,7479.679
1852.6073,1937.9382,1526.1393,1427.6843,1178.8215,1311.6124
9911.99,10275.35,8120.755,7354.7896,6328.279,7110.509
9643.63,9979.924,7854.121,7019.2705,6202.1445,6681.136
9606.089,9934.011,7846.739,7045.0615,6127.006,6823.2705
9517.711,9830.789,7698.304,6865.2515,6113.3364,6480.5996
11082.611,11577.944,9355.391,9188.0,7417.1733,8563.333
9819.153,10249.522,8087.286,7552.9946,6257.2295,7014.747
12183.397,12603.688,9947.985,8998.631,7759.278,8604.276
9419.468,9776.772,7679.896,7111.302,5954.729,6677.9165
9146.687,9455.105,7443.535,6725.7524,5793.3496,6537.8115
10103.099,10471.319,8259.634,7409.3345,6512.5103,7076.4995
10240.179,10622.147,8351.674,7470.7544,6644.358,7044.1294
9800.942,10164.586,8044.4116,7280.141,6272.238,7015.9907
9759.142,10104.924,7890.8296,7007.692,6352.875,6488.6836
10318.12,10671.512,8414.269,7562.932,6644.8164,7213.23
9447.057,9812.997,7752.0728,7081.398,6028.027,6769.4756
9651.07,10002.831,7913.2065,7064.2974,6232.4624,6787.509
10099.361,10496.328,8322.504,7434.6245,6564.7905,7035.246
9905.688,10277.46,8107.634,7227.591,6434.519,6786.7373
9718.531,10067.6455,7954.6597,7101.5776,6275.7065,6737.672
9343.114,9663.395,7629.5674,6857.817,5956.642,6599.9307
9513.901,9884.919,7808.4136,7168.956,6073.779,6859.1997
6184.2026,6472.5825,5149.268,4691.6655,4072.2793,4498.75
5161.3696,5449.1025,4320.253,3800.306,3619.6655,3198.5208
4128.47,4303.0015,3397.13,3143.7534,2635.7607,2968.0403
11969.774,12398.11,9732.442,8787.313,7746.169,8289.376
9149.618,9513.231,7513.2456,6919.1406,5840.2397,6600.4297
3642.7449,3772.9573,2959.7273,2635.5862,2362.3909,2467.4644
1432.8224,1483.4985,1171.9812,1055.7349,914.1015,1022.04254
2635.2173,2738.3613,2169.9558,1975.124,1687.0127,1891.3242
9798.763,10086.28,7889.5464,7094.363,6224.6406,6814.4277
10201.721,10628.283,8413.081,7488.821,6767.356,6802.699
1523.2484,1592.2948,1317.2395,1280.4269,1067.6162,1246.03
6097.0454,6328.941,5008.9326,4477.176,3975.8057,4188.485
7295.7373,7536.496,5916.8896,5285.516,4663.55,5068.4185
2033.6848,2098.0132,1608.766,1442.6667,1334.5327,1312.3452
7966.172,8254.509,6461.19,5754.741,5172.1377,5391.1943
6670.3774,6917.727,5431.7446,4836.2017,4344.9814,4511.1606
6294.9653,6520.442,5103.6143,4530.9746,4098.111,4208.0024
7143.0034,7398.959,5826.37,5199.597,4620.313,4917.443
6300.272,6528.0166,5131.2964,4580.7686,4076.291,4321.836
8773.138,9095.466,7174.161,6415.0815,5675.7397,6055.299
7942.015,8230.442,6468.8037,5779.4507,5132.3555,5481.1724
8510.897,8840.903,6959.7593,6187.2944,5571.7744,5683.695
1390.6052,1437.2007,1102.4941,950.35754,932.59064,794.3776
8951.415,9273.4795,7284.2314,6520.376,5785.7134,6167.4707
3311.102,3421.111,2687.236,2385.899,2136.5237,2251.5974
1711.2625,1773.6931,1402.7894,1255.7717,1100.008,1204.1589
2091.1782,2170.449,1700.0304,1510.5262,1367.5442,1390.2167
2050.4875,2122.101,1670.1792,1502.407,1306.9364,1464.6256
3210.3894,3334.313,2627.2834,2322.07,2124.5527,2086.5742
1301.1321,1355.9563,1040.8569,910.7115,870.5373,749.0637
2599.2678,2696.9102,2132.817,1926.9065,1653.897,1817.7172
2081.5403,2164.0388,1707.6024,1526.1179,1358.1707,1435.1478
2628.036,2735.8909,2142.824,1887.2404,1742.3835,1710.0361
1145.614,1188.0273,922.7867,807.2274,759.12445,716.233
1796.9122,1862.5541,1463.3165,1304.321,1166.6537,1222.7668
1915.4823,1989.6339,1545.9199,1361.4982,1271.8219,1225.4423
1590.2727,1648.2535,1290.997,1149.6533,1033.0814,1070.2258
2133.5098,2211.627,1718.5468,1523.8503,1396.7037,1412.5785
2024.7079,2101.7095,1619.3348,1408.5581,1351.7173,1189.089
1697.2723,1764.9463,1383.4827,1212.2389,1122.1527,1087.4695
2441.538,2534.3625,1990.469,1767.5115,1597.6985,1640.5977
1791.8445,1866.3555,1484.5236,1338.5917,1156.3273,1296.862
3112.1602,3214.2158,2473.9138,2141.1418,2061.9133,1863.0608
1970.1722,2036.2251,1580.5558,1393.8289,1284.9381,1305.1655
2172.5076,2247.2341,1771.4369,1580.4786,1394.1255,1504.2258
2185.021,2266.6628,1793.8834,1601.4536,1411.8478,1474.4492
7922.0454,8213.296,6431.9946,5708.6006,5178.274,5267.604
4284.3716,4445.2754,3485.6965,3086.523,2805.05,2791.7717
6968.5264,7228.854,5671.0293,5026.6216,4579.04,4639.408
9092.027,9412.306,7387.92,6575.3774,5881.1543,6185.2876
3708.7087,3859.7793,3000.9788,2644.1992,2481.4575,2323.297
6645.7173,6883.1763,5389.807,4798.0635,4312.4624,4491.2847
8208.584,8508.204,6679.007,5967.1323,5314.2837,5617.2705
7114.331,7372.8843,5788.3027,5151.981,4622.0674,4823.3506
4579.41,4827.7437,3992.9424,3870.6853,3198.3503,3456.147
9698.13,10061.961,7938.5396,7255.5728,6173.6304,6914.8105
7286.9966,7562.4497,5939.582,5448.9062,4615.659,5118.237
3030.6353,3171.1846,2493.3171,2352.0618,1929.4728,2137.6177
3089.815,3207.658,2536.2205,2310.0618,1974.5151,2207.4338
11055.94,11426.696,8994.743,8086.2095,7032.9355,7843.7163
9063.104,9436.088,7449.5024,6847.612,5790.486,6398.4824
5690.4863,5898.5957,4661.436,4211.3604,3635.7786,4050.4802
4081.3809,4261.3506,3360.2576,3133.582,2598.5088,2917.1592
4393.482,4546.5347,3567.6187,3158.422,2861.3052,2973.764
4095.2227,4267.6924,3372.008,3117.9717,2617.196,2927.826
4672.1504,4855.9434,3840.4585,3500.2559,2989.39,3283.6704
11691.773,12216.608,9648.57,8969.088,7475.2314,8312.086
6862.0684,7078.5522,5552.083,4935.3047,4416.8325,4789.7295
2013.0188,2103.5977,1659.6383,1545.9248,1285.7307,1428.5171
6358.514,6582.629,5215.5103,4671.3867,4078.8442,4480.658
2634.908,2742.2007,2163.8762,1995.0343,1680.6318,1889.4496
7828.0757,8087.275,6385.845,5720.4536,4976.2515,5561.874
1899.9514,1979.7252,1568.0756,1437.4445,1219.9607,1367.1626
6834.5156,7049.805,5583.8433,4972.4185,4379.621,4708.73
8261.918,8548.196,6711.208,6131.5483,5208.893,5783.6206
3199.8928,3324.917,2604.8374,2294.0068,2115.9915,2072.2415
11394.221,11904.725,9416.109,8703.202,7372.818,7959.8765
3043.7598,3156.524,2494.3384,2263.654,1943.3895,2170.3286
2820.882,2950.8513,2321.4377,2186.6042,1797.4888,1994.2842
3088.5278,3206.357,2535.2322,2309.2786,1973.8301,2206.5466
4559.2563,4743.767,3734.6946,3447.0261,2897.0818,3229.3345
2814.3794,2910.0576,2298.3254,2057.2092,1799.3937,1980.1732
8645.62,8943.505,7009.014,6237.687,5606.471,5884.3257
10590.806,10976.341,8653.985,7870.4517,6741.274,7521.748
2669.876,2772.2458,2185.7139,2002.9645,1693.7084,1903.418
6761.938,6998.74,5520.594,4946.149,4334.181,4756.597
8849.595,9216.422,7288.1177,6683.894,5669.6826,6204.3623
12914.448,13474.095,10573.956,9888.381,8182.426,9012.454
12569.044,13026.011,10289.783,9323.521,8012.38,8999.198
2937.7773,3050.3254,2407.717,2192.2952,1877.8263,2072.3064
7560.4673,7845.4927,6174.7085,5669.5767,4796.3516,5396.371
5775.7046,5988.767,4726.945,4304.208,3680.3347,4105.429
2964.6702,3086.3203,2432.1772,2256.1038,1891.5027,2117.5664
1983.056,2055.4758,1596.8267,1396.8921,1309.5978,1242.1735
17381.812,17989.625,14207.03,12736.999,11131.817,12253.716
3097.3396,3216.11,2545.473,2310.6492,1984.731,2216.3823
3476.1873,3601.5913,2836.4001,2535.8628,2242.7922,2390.862
1143.3245,1185.0713,927.051,829.37604,740.0014,781.8399
3866.4058,4038.1885,3192.104,2973.8872,2476.792,2795.6313
1352.489,1402.5461,1102.4495,1011.28894,857.80963,955.21954
1854.6343,1922.1812,1514.5251,1351.2351,1197.7936,1281.4218
3699.245,3832.8418,3035.8499,2732.8997,2369.5342,2616.5981
7944.0474,8206.426,6464.0464,5820.1064,5039.4976,5654.886
2168.0742,2254.9832,1787.5865,1626.721,1396.4825,1548.2771
10860.813,11236.418,8873.142,7949.0845,6947.1533,7658.0923
1934.2961,2002.9077,1577.4445,1410.2676,1245.2474,1343.7649
1321.8008,1370.6708,1072.534,952.2345,863.49054,880.9904
1997.632,2069.976,1628.1974,1453.0996,1292.4847,1372.5139
4463.749,4623.897,3635.843,3244.2976,2886.025,3065.5364
2186.0122,2265.8696,1777.7031,1582.3096,1421.1902,1478.9653
9622.809,9963.913,7850.857,7019.183,6195.064,6687.2266
5555.984,5653.349,4286.347,3775.8245,3434.0352,3660.4338
3664.462,3803.143,2994.481,2702.318,2350.3218,2541.3801
4783.9233,4948.2983,3842.7537,3378.0422,3127.094,3106.3152
9617.085,9948.687,7785.6436,6840.8647,6252.5483,6254.1772
7811.7983,8078.1973,6356.6245,5613.708,5037.7505,5245.4937
10572.966,10907.341,8593.634,7640.237,6716.1206,7310.173
9038.903,9341.17,7336.5674,6494.605,5799.0815,6122.33
2911.9048,3011.127,2371.2957,2100.111,1872.8414,1969.0049
4864.2905,5024.0195,3950.6067,3451.0037,3158.6726,3185.6277
6333.219,6568.0815,5152.113,4540.6133,4145.2397,4148.628
4180.007,4331.9116,3353.5828,2892.328,2815.256,2437.9592
4919.291,5094.268,3953.176,3453.9844,3279.1453,3002.177
6973.565,7205.3887,5651.3247,4961.06,4500.5044,4629.881
5388.2925,5639.164,4514.2144,4047.6543,3494.507,3886.0588
9495.524,9819.773,7690.2427,6761.9546,6159.6733,6199.9575
3517.195,3665.9697,2853.5452,2475.321,2392.5195,2034.8992
4132.985,4270.9946,3329.3755,2925.7488,2693.6,2728.9456
3183.0225,3297.2244,2557.5847,2243.1125,2097.9612,1999.6868
7851.9937,8119.83,6389.6772,5643.306,5063.1377,5274.366
6309.5967,6544.438,5176.9917,4621.1284,4047.2659,4279.396
2784.6228,2882.8218,2267.5435,2008.8059,1804.5978,1873.023
4245.56,4383.1787,3416.6785,2999.1863,2757.3564,2808.9175
4190.1978,4342.7134,3362.2312,2900.0527,2822.3367,2445.1812
4973.4263,5222.163,4267.4165,3658.4563,3457.6836,2631.7007
2854.2515,2962.573,2326.8428,2060.8025,1867.8303,1908.3344
7176.6104,7433.3145,5843.2744,5199.998,4645.6226,4900.226
4256.2075,4406.104,3410.5583,2970.2214,2823.4177,2680.3162
2667.9634,2763.4438,2155.3904,1881.189,1759.9138,1681.4192
6017.815,6115.4565,4687.4775,4183.235,3633.5,4164.4375
1256.1714,1299.506,1015.01886,891.25055,817.0559,811.4951
7253.434,7527.947,5939.1304,5416.5903,4618.5728,5158.915
11442.293,11894.364,9428.889,8387.967,7501.518,7771.8345
1338.7727,1386.187,1089.955,965.5,863.0314,911.8958
8170.834,8547.117,6799.1016,6242.6997,5257.104,5672.754
6413.5864,6642.8438,5153.575,4486.515,4305.4243,3832.6892
8687.442,8968.451,7065.0815,6209.013,5601.586,5735.0796
998.43494,1033.1515,812.10406,716.79114,646.1511,665.9535
8603.214,8904.65,6971.178,6124.937,5600.7593,5585.9653
4416.5615,4607.4126,3593.5852,3115.7861,3012.704,2601.473
4432.1235,4615.497,3613.5437,3191.3987,2952.6843,2863.1619
5069.3096,5274.931,4165.969,3673.5913,3357.8699,3298.8684
1004.4688,1039.4185,813.88434,716.1765,652.14655,657.601
4174.0337,4302.8403,3354.0994,2964.207,2680.6965,2795.0835
6379.971,6619.194,5197.89,4633.308,4149.6714,4331.8843
8566.09,8860.082,6935.3745,6101.4136,5554.2393,5603.336
7341.323,7617.8296,5983.439,5296.4785,4815.939,4857.5195
6222.74,6402.236,5018.7925,4459.1294,3950.9016,4240.8745
6638.645,6857.6045,5399.186,4820.5103,4242.9116,4635.4756
3415.0637,3535.944,2770.2947,2439.5444,2222.4944,2246.968
3133.0713,3250.5044,2582.8464,2323.5347,1990.9879,2174.83
3535.824,3718.2527,2935.5852,2792.5452,2256.3896,2547.721
6307.529,6676.586,5276.759,5054.423,4072.461,4377.9824
2688.745,2795.5881,2222.2234,1994.1417,1743.7505,1883.8602
3969.1035,4111.8315,3236.3591,2894.8616,2563.0762,2751.1443
17625.48,18286.873,14440.974,13160.981,11239.339,12600.794
14294.282,14965.288,11826.64,11128.276,9123.011,10414.254
8433.256,8881.907,7042.5444,6699.188,5426.1587,6303.758
7882.314,8222.388,6477.013,6021.6714,5002.7046,5585.5835
5461.313,5642.6655,4448.368,3976.6895,3494.215,3847.6218
14344.655,14937.803,11752.028,10852.864,9111.814,10002.923
3828.843,3988.6882,3158.1318,2905.7983,2454.1772,2721.673
2791.56,2921.3997,2295.904,2161.5144,1772.5223,1970.0874
11162.87,11626.504,9181.603,8475.967,7124.511,7996.88
10175.812,10610.186,8355.233,7767.3887,6477.13,7212.6143
9968.441,10323.284,8109.0366,7230.932,6449.16,6816.6436
9335.475,9671.532,7613.9556,6795.3696,6033.5107,6420.0493
9919.784,10289.799,8085.8306,7188.2534,6486.9375,6681.529
8751.929,9100.95,7130.8706,6334.5786,5785.0557,5790.208
4087.5261,4227.6807,3334.401,2994.2874,2603.6323,2886.8147
6863.0537,7107.2544,5605.495,5002.9375,4429.0923,4740.2183
9162.907,9510.714,7504.567,6841.803,5848.2637,6557.4854
3439.4927,3559.1978,2813.8508,2527.9236,2194.4749,2451.7544
1894.5771,1964.3586,1541.2365,1364.2288,1236.0604,1260.6575
7226.9136,7493.043,5931.8384,5353.3403,4627.955,5196.7803
3034.8843,3151.383,2492.8352,2267.2861,1942.078,2174.9624
4134.1597,4280.5054,3379.6384,3025.927,2658.9568,2896.36
1141.1711,1182.8544,925.33185,827.87805,738.6801,780.3494
3018.2065,3123.2078,2452.6272,2181.6313,1953.5537,2056.3367
2208.547,2289.9026,1806.62,1615.5747,1427.0054,1534.9685
11532.629,11939.466,9436.784,8524.806,7351.3975,8210.125
6980.9033,7250.2046,5679.32,5041.7534,4585.7144,4640.334
2354.569,2435.7896,1923.8024,1724.7498,1502.7993,1664.9385
1945.6495,2016.5332,1595.8037,1434.4624,1247.064,1387.0867
9698.553,10039.098,7954.4478,7134.7896,6217.0254,6834.254
3941.0369,4074.4438,3217.8486,2876.2356,2517.6277,2754.012
9042.891,9337.75,7366.998,6597.9453,5768.048,6340.419
12234.941,12718.448,10058.476,9199.069,7825.317,8773.21
6273.288,6491.087,5130.8486,4622.5312,4005.4824,4423.0557
1550.435,1606.029,1267.7203,1148.5212,987.1397,1110.4629
2102.5593,2184.568,1726.5472,1577.5168,1343.806,1505.1237
7996.5034,8297.372,6512.154,5761.944,5258.6,5297.1426
4927.568,5183.9463,4269.2866,4162.6016,3412.4863,3748.44
3658.43,3788.0264,2906.8428,2549.7114,2418.683,2265.4597
1794.4469,1857.4738,1467.893,1320.789,1145.9993,1270.0042
1008.3772,1048.1658,821.0576,725.0651,667.50867,654.0664
2535.775,2626.2646,2075.3384,1875.8423,1615.3289,1820.4575
1967.5388,2056.3687,1617.6934,1508.3411,1248.5632,1375.2482
5889.0874,6058.7407,4743.745,4188.0713,3773.64,3979.3228
4114.9307,4289.0728,3381.8909,3114.8489,2625.9473,2877.586
7827.6597,8105.3047,6405.648,5746.3247,5010.894,5553.6465
7468.524,7700.4663,6059.103,5416.0386,4735.3877,5238.0664
3438.3296,3557.8599,2812.6768,2526.4968,2193.722,2450.4775
10075.61,10459.698,8281.693,7511.738,6460.8667,7162.43
3637.2253,3818.4434,3007.556,2845.2876,2319.2417,2562.8364
2985.5361,3091.1655,2438.3435,2184.9827,1915.829,2097.8743
7471.2837,7741.321,6026.297,5253.2593,5001.7607,4532.739
3653.3208,3775.7515,2973.828,2655.3557,2339.0005,2540.425
1100.5665,1141.2961,896.7341,799.26,713.68896,751.0385
9698.152,10039.154,7953.9644,7136.28,6216.1504,6836.196
7830.4014,8097.5664,6409.716,5709.5254,5016.8154,5451.0786
6210.813,6415.5845,5058.7256,4509.1753,3978.9028,4282.773
8311.554,8599.836,6788.282,6059.47,5333.722,5829.964
8095.2695,8409.209,6637.159,5917.1323,5264.505,5557.2095
1025.419,1062.9922,842.3185,754.5797,663.87976,717.8404
4448.399,4610.3916,3619.2507,3228.7366,2883.1128,3031.5876
1672.3687,1734.2643,1357.5167,1199.0037,1099.77,1089.1357
7122.268,7370.935,5756.2676,5092.71,4651.8506,4668.471
3045.6938,3150.2407,2491.4666,2231.937,1948.5099,2146.885
2399.3914,2490.2004,1956.2551,1739.4688,1567.8083,1615.6855
3243.4556,3336.878,2620.2327,2328.771,2054.3933,2236.177
3569.969,3682.2603,2891.879,2576.0227,2282.663,2468.4177
4760.694,4936.2993,3877.7795,3459.015,3093.234,3245.8572
1349.8652,1397.8044,1093.942,969.1417,883.12604,893.73456
1797.1223,1854.1492,1449.5192,1288.8553,1150.5195,1218.0923
1668.6488,1730.3025,1354.211,1196.1753,1097.1102,1086.6985
2093.078,2170.0242,1683.4872,1479.6704,1386.4911,1315.5988
1689.065,1749.0807,1352.0565,1179.0851,1125.6248,1018.581
6889.333,7091.568,5533.5996,4862.233,4421.1094,4518.6265
2668.274,2763.951,2160.0469,1922.6382,1732.7566,1794.031
3260.7073,3396.5986,2691.054,2447.2832,2098.7542,2320.7534
3897.5605,4037.8052,3181.8867,2841.3743,2515.2468,2695.5735
8671.47,8987.532,7115.315,6408.944,5554.2305,6229.1226
4912.174,5087.2236,4013.4617,3589.7615,3166.447,3421.4355
1719.7491,1790.5646,1418.6134,1302.0475,1101.2566,1255.3234
1579.088,1638.9757,1287.1014,1147.3866,1032.4779,1075.3486
1392.133,1443.5573,1133.0779,1008.72516,904.0943,944.143
1049.3602,1086.3441,856.12946,763.4866,674.92487,722.88776
5824.234,6062.388,4800.664,4402.984,3739.6997,4162.1377
3177.6912,3274.1565,2576.2332,2292.3816,2010.8983,2192.9924
9211.301,9547.245,7543.9395,6832.7695,5873.963,6578.2417
5793.9004,6004.4414,4692.731,4140.317,3805.5034,3822.4697
11526.815,11926.171,9449.473,8454.266,7392.2964,8104.237
6019.368,6230.737,4931.525,4411.3457,3860.9373,4221.6206
4022.156,4169.759,3267.3015,2897.0022,2626.1724,2687.437
7301.2715,7584.4814,6001.9556,5457.177,4665.6777,5272.977
7545.5845,7807.7104,6157.169,5560.655,4804.813,5305.616
959.7454,996.47437,781.5977,691.29517,632.44366,633.7681
7338.738,7591.5923,5988.895,5358.817,4703.237,5139.0566
5520.1104,5705.982,4496.6963,4022.0667,3523.7583,3864.6853
3852.6206,3985.705,3149.8093,2828.2175,2456.6401,2739.4968
4159.345,4329.0483,3429.4138,3120.4885,2674.178,2962.723
1445.3806,1512.0159,1202.6803,1107.0958,931.19385,1083.3291
2319.2378,2405.6423,1885.0348,1674.2476,1512.6285,1552.5507
2893.7324,2997.065,2356.0256,2109.368,1861.9385,2011.9983
4273.522,4408.155,3469.6946,3118.6777,2700.7185,3012.917
11742.1045,12149.712,9582.397,8548.001,7553.4624,8091.8574
1983.9802,2060.5947,1621.5927,1442.8298,1293.7257,1346.4519
4951.8657,5135.283,4056.1702,3629.1472,3192.391,3476.8037
2234.591,2309.2317,1814.1465,1618.1863,1434.3357,1536.2234
2126.5718,2203.235,1731.5544,1544.1685,1372.5072,1462.903
3519.9175,3650.247,2881.3176,2578.8245,2275.749,2450.8188
1583.4519,1655.7024,1317.1376,1209.9521,1020.0368,1186.9567
1110.5839,1150.7369,906.44977,806.68713,719.4703,757.7391
1488.6912,1545.3695,1208.5793,1074.1825,973.55304,991.7293
11079.889,11451.798,9020.873,8032.6274,7118.6216,7581.5264
1738.2361,1800.6852,1422.45,1275.5255,1114.7191,1229.5255
2770.2651,2879.9717,2260.0476,1996.9669,1834.9232,1801.7388
1510.9631,1565.6473,1233.1664,1102.7145,974.879,1048.9166
5650.475,5847.565,4600.457,4102.1416,3644.0725,3884.198
1020.93884,1059.2358,827.4446,729.5919,673.3375,670.16974
7548.0073,7830.6274,6142.3906,5450.4863,4932.885,5065.824
5019.072,5187.863,4094.8245,3679.9624,3192.0837,3584.827
4178.112,4326.4575,3415.7666,3085.9368,2665.507,2987.1833
1459.6877,1511.8477,1194.169,1068.9443,939.34814,1021.6608
1293.282,1340.0261,1053.7269,940.3861,836.37823,888.73505
2557.6643,2648.6704,2088.6406,1869.2596,1644.8057,1786.3488
2124.7646,2199.4875,1738.0074,1564.9844,1355.5068,1512.237
17535.266,18291.562,14389.146,13374.374,11138.418,12307.645
9078.597,9553.768,7456.5186,7158.4126,5712.417,6231.4595
17601.422,18316.023,14470.35,13335.172,11242.349,12628.357
2280.2559,2373.0508,1850.2081,1640.7402,1522.5919,1483.2145
3391.9927,3520.1326,2780.6565,2528.6072,2163.98,2424.825
7774.077,8088.2524,6380.998,5872.969,4952.2583,5533.5444
5582.042,5898.724,4637.6895,4456.656,3558.0264,3977.607
5875.8203,6066.184,4773.445,4302.2275,3691.9844,4288.6465
2288.9216,2371.7954,1873.4893,1698.3026,1459.4652,1630.4067
3531.471,3671.099,2900.8901,2668.1418,2251.0774,2545.2332
1715.3909,1778.9011,1398.2365,1302.2595,1084.5986,1232.0557
9430.109,9743.076,7684.264,6897.89,5995.9736,6659.5635
3992.2534,4164.212,3267.8145,3059.323,2524.29,2826.2236
2865.2026,2997.8977,2359.059,2217.7764,1822.4269,2026.2671
2221.5886,2313.5864,1823.1699,1677.5349,1419.2562,1555.4056
11218.096,11765.441,9166.465,8634.939,6872.225,7709.001
18302.291,19018.193,15023.238,13789.951,11686.272,13122.206
3693.9487,3826.904,3013.6672,2741.607,2343.2463,2605.632
4681.3086,4854.472,3831.7979,3490.3115,2982.8416,3319.2837
9115.351,9485.622,7476.6646,6903.5786,5799.3135,6413.042
6764.3047,7049.8594,5525.054,5169.232,4266.1313,4695.2544
8962.0205,9251.362,7275.34,6584.07,5666.568,6295.3174
1893.0593,1963.3188,1553.2249,1405.9385,1210.0577,1352.7087
4694.3027,4962.833,3873.9492,3665.4092,2936.3435,3199.7515
7813.4404,8067.142,6352.281,5725.9087,4952.3096,5508.372
2948.3594,3093.0894,2428.7205,2303.4158,1871.8842,2065.2625
8419.97,8781.789,6889.802,6431.5103,5310.048,5851.6567
3420.9714,3561.9214,2805.9016,2601.4607,2171.5835,2487.665
10389.278,10863.732,9056.974,8682.839,7338.967,8145.753
1866.0101,1947.9976,1527.2644,1435.4071,1177.9854,1333.522
14838.933,15354.045,12141.416,10908.434,9477.581,10544.345
1502.9617,1525.3203,1159.7537,1046.16,900.9225,804.12195
1902.0673,1998.7192,1566.8645,1498.3308,1203.6587,1336.7122
8610.022,8931.986,7054.645,6423.823,5493.3906,6149.651
2521.264,2615.8064,2057.7993,1882.9819,1597.3398,1784.0149
15333.21,16038.187,12665.289,11844.787,9807.027,11010.052
4415.7505,4577.8047,3615.669,3279.2605,2817.7239,3149.4458
10078.242,10571.334,8305.519,7893.7573,6401.466,7144.7344
4832.473,5014.0234,3956.9453,3606.905,3082.109,3426.9211
2612.275,2724.283,2147.7834,1989.7048,1665.1016,1839.5776
2350.7495,2435.4377,1926.4105,1738.656,1502.3871,1676.3436
1673.2239,1759.9141,1381.6609,1311.9893,1063.6215,1110.5078
11421.414,12084.363,9482.552,9092.115,7264.7705,8129.139
10506.405,10899.288,8605.25,7845.0215,6685.8823,7488.055
11795.913,12401.124,9980.24,9425.38,7777.289,8548.9795
3939.227,4115.056,3228.5828,3036.409,2491.2788,2782.6687
3564.8918,3747.834,2926.6262,2806.7576,2247.7976,2452.031
1514.2625,1543.0674,1174.0125,1061.7122,916.94366,813.60126
3816.3892,3950.2544,3113.6887,2821.346,2423.622,2700.468
9914.47,10401.175,8175.739,7766.9185,6303.1406,7034.812
5651.8354,5829.975,4574.4272,4065.9973,3598.7627,3854.1426
