V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48
6750.868,6407.017,6658.496,6356.639,6458.38,6839.826,6656.168,6700.0225,6659.5684,6928.6787,6828.26,7086.0,7025.9526,7211.053,7009.45,6950.156,6790.2656,6800.7407,6586.541,6654.2754,6382.1855,6643.9644,6521.6562,6442.111,6644.776,6506.542,6404.755,6293.7095,6441.591,6508.6826,6459.7695,6529.3184,6606.623,6708.8774,6749.655,6735.578,7078.801,6924.288,6774.6377,6998.672,6666.994,6827.0044,6583.4717,6641.708,6531.939,6690.437,6566.537,6382.615
15784.919,15078.4795,15578.158,14970.709,15162.917,15962.078,15602.806,15721.3125,15651.27,16230.218,16049.755,16553.469,16452.477,16822.654,16390.719,16280.264,15920.784,15917.259,15469.51,15605.956,15012.467,15526.305,15281.674,15130.738,15569.858,15258.904,15046.495,14789.263,15089.943,15239.66,15143.91,15328.705,15503.645,15727.934,15840.348,15823.785,16520.361,16211.729,15899.304,16341.367,15669.16,15947.151,15448.939,15576.102,15334.964,15646.703,15388.365,15009.932
605.80493,582.3959,601.6034,574.8314,583.8708,615.3738,604.423,604.7194,600.8546,622.96643,612.16437,638.0323,629.67175,645.62115,631.37,621.669,606.8069,614.32324,592.70374,598.33765,579.08624,596.9778,582.6158,579.39276,596.0318,585.829,577.08405,569.0488,577.8091,592.19464,590.50635,587.882,593.87024,606.0789,608.0745,605.2498,634.34045,620.45496,604.91376,624.8993,599.1356,608.4742,591.65576,594.58105,583.01794,600.14984,586.04736,573.72437
272.18246,257.7886,268.06747,255.29187,259.68805,275.9744,267.995,269.27905,267.51147,279.19592,274.20706,285.29755,283.00952,290.87485,282.39136,280.3157,272.9126,274.17102,265.04254,268.24927,256.85638,267.90732,262.3783,259.20648,268.22888,261.99597,257.98364,253.20662,258.9101,262.14172,260.03052,262.3901,265.51324,270.04724,271.40277,270.7693,285.1916,278.71805,272.13287,282.1314,268.612,274.98648,264.9859,267.45306,262.77374,270.36127,264.70538,256.97882
593.7777,610.3736,597.78564,620.311,611.05786,589.06934,606.3443,631.1079,643.394,629.5786,659.94885,627.73254,636.6465,621.3501,621.8879,627.55786,640.20605,607.816,618.98865,608.1106,601.559,578.70197,603.2451,604.4136,589.1896,596.44556,595.57434,591.59326,596.7009,580.57385,586.84045,624.71155,629.16785,617.63995,636.1848,641.7146,620.0423,633.19434,650.12744,612.71704,623.751,610.8137,608.7165,610.9872,616.15076,576.4579,596.8021,604.4587
2181.487,2055.7017,2157.0254,2016.6812,2065.193,2225.3772,2156.4016,2143.4297,2115.167,2225.663,2155.55,2293.8337,2252.2095,2336.186,2269.353,2226.5896,2149.9536,2204.29,2099.5928,2134.8228,2048.7563,2156.0308,2074.1946,2054.8875,2140.0466,2089.3188,2049.2827,2015.5835,2058.442,2123.1477,2108.21,2074.1775,2098.8323,2160.04,2154.0068,2139.0962,2287.3176,2215.951,2134.2695,2254.9087,2125.82,2183.237,2104.671,2120.382,2065.0986,2170.7075,2094.8455,2029.3785
17451.729,16745.41,17239.838,16641.547,16827.277,17660.715,17307.89,17435.465,17373.623,17964.977,17798.346,18312.695,18200.236,18586.074,18126.328,17990.805,17645.336,17617.465,17140.941,17277.418,16661.648,17143.97,16916.184,16763.479,17227.783,16894.775,16687.934,16396.242,16692.08,16877.879,16797.639,17018.93,17186.97,17424.045,17570.309,17546.965,18264.176,17930.592,17622.875,18052.453,17355.22,17627.943,17115.271,17228.484,16986.023,17277.258,17024.473,16633.336
1921.6156,1824.8396,1895.123,1807.081,1836.9381,1948.1086,1896.1251,1905.5631,1892.3121,1970.7449,1938.9293,2016.3015,1997.6042,2052.1682,1995.2622,1977.205,1927.6758,1937.0378,1872.5508,1893.7991,1817.6941,1891.7615,1852.5378,1831.5481,1891.8723,1851.3167,1822.2505,1791.0228,1830.2042,1854.9607,1842.2451,1855.0696,1876.519,1909.5791,1918.9749,1913.9564,2013.3853,1968.2673,1921.4131,1990.0961,1896.5969,1939.3374,1871.8005,1888.377,1854.6399,1906.06,1866.6595,1815.5288
3741.7307,3474.516,3680.4282,3390.3477,3489.6057,3826.8608,3669.2234,3626.0503,3560.4233,3795.0923,3631.391,3920.807,3842.9448,4017.1296,3880.8193,3806.5437,3637.2402,3768.819,3561.2764,3642.0078,3474.753,3705.2217,3523.7603,3484.9712,3669.6523,3557.5537,3481.6885,3417.361,3494.7095,3627.1455,3588.448,3496.607,3545.0227,3672.2246,3644.1143,3615.6177,3919.8042,3772.7646,3600.118,3867.0984,3610.7947,3732.2124,3579.502,3610.6733,3500.5823,3741.553,3576.9092,3441.8232
5164.65,4926.946,5099.115,4879.5186,4950.3677,5232.7695,5106.295,5133.4995,5107.368,5306.472,5228.388,5418.099,5372.973,5505.801,5363.1367,5318.464,5189.9946,5212.99,5050.044,5100.7373,4908.551,5086.315,4984.268,4938.413,5089.565,4986.125,4915.0557,4831.924,4927.751,4996.3745,4965.055,5000.6714,5057.5703,5143.3457,5170.798,5162.0933,5406.8564,5296.503,5181.8516,5343.544,5113.4126,5210.4844,5046.318,5084.129,5000.4873,5119.5723,5024.964,4899.44
111700.48,106595.69,110332.12,105606.95,107147.48,113202.97,110560.11,111072.766,110459.61,114753.664,113071.46,117247.766,116240.484,119126.64,116033.83,114955.19,112271.56,112751.46,109205.08,110287.16,106152.47,109957.41,107802.58,106797.055,110089.055,107836.61,106301.33,104492.77,106535.74,108107.44,107454.31,108211.266,109400.69,111244.01,111883.234,111633.85,116949.266,114516.64,112017.58,115567.04,110552.234,112671.086,109118.44,109908.875,108078.58,110744.53,108622.016,105874.56
103035.53,98013.14,101757.94,96864.36,98473.21,104510.47,101853.83,102124.15,101418.336,105692.945,103742.59,108122.65,107026.95,109942.78,107014.12,105914.25,103071.56,104015.77,100414.33,101573.664,97685.12,101565.21,99088.31,98210.484,101434.945,99289.42,97767.21,96134.5,98043.2,99807.86,99152.41,99337.11,100508.04,102465.02,102832.85,102552.805,107867.86,105435.5,102778.29,106558.71,101672.08,103753.7,100395.94,101143.42,99279.21,102258.05,99954.0,97341.36
94915.04,90334.18,93754.14,89282.42,90750.58,96265.62,93854.36,94111.09,93471.164,97378.2,95607.77,99607.61,98603.99,101266.59,98587.75,97573.89,94974.46,95830.64,92530.75,93586.41,90025.7,93556.1,91295.34,90499.32,93443.51,91484.664,90088.484,88590.766,90336.17,91961.6,91370.09,91547.695,92622.2,94415.09,94762.62,94506.65,99362.375,97139.95,94709.93,98152.64,93686.22,95576.07,92505.93,93187.25,91478.68,94190.53,92083.23,89700.44
5172.374,4776.0127,5088.293,4644.7246,4802.7134,5306.0747,5071.4023,4988.974,4887.842,5234.5654,4974.8955,5430.4473,5297.6772,5566.493,5368.834,5244.061,4996.749,5209.38,4894.185,5014.8687,4775.4014,5127.4526,4846.6997,4788.15,5062.2476,4900.132,4788.138,4700.939,4810.6255,5024.8833,4967.0957,4805.3877,4870.1353,5063.504,5012.283,4961.2153,5425.964,5199.2827,4935.626,5346.8037,4958.9707,5150.91,4924.077,4964.8926,4800.573,5175.3228,4921.327,4720.1797
40734.13,38329.195,40223.258,37587.67,38488.67,41527.016,40199.086,39949.855,39420.62,41535.992,40200.42,42784.363,42037.266,43611.598,42335.125,41585.336,40102.59,41120.953,39184.957,39861.18,38232.594,40251.477,38700.4,38341.97,39975.766,38984.28,38245.773,37606.594,38394.44,39599.113,39293.83,38656.523,39132.13,40279.195,40150.375,39896.91,42677.02,41345.21,39809.266,42093.652,39687.344,40762.312,39286.17,39576.324,38561.93,40558.055,39124.54,37901.027
1235.1599,1177.1963,1225.1813,1159.413,1181.6599,1255.9231,1226.2621,1225.7317,1215.1406,1266.6653,1238.4634,1300.2068,1280.8517,1318.5925,1286.4053,1265.9739,1230.6769,1250.9006,1200.8313,1215.6221,1171.716,1219.7308,1183.4443,1175.0499,1212.6963,1189.888,1169.9135,1152.6528,1175.2539,1204.1719,1198.373,1189.2727,1203.1515,1231.3119,1232.2256,1226.4081,1294.5015,1262.7482,1225.9578,1276.5396,1214.9956,1239.9031,1200.7798,1208.9641,1182.6908,1225.0286,1192.3906,1162.262
23399.44,22400.633,23117.117,22232.281,22515.379,23683.236,23179.943,23336.223,23237.477,24067.785,23801.492,24555.066,24382.684,24930.559,24304.781,24110.566,23605.008,23619.902,22939.44,23140.215,22294.836,23009.803,22645.32,22437.666,23076.963,22628.227,22327.664,21944.477,22365.232,22631.232,22513.357,22759.81,22998.867,23341.455,23510.506,23474.7,24492.455,24027.834,23570.785,24211.69,23227.488,23624.389,22910.713,23076.898,22727.426,23176.184,22796.297,22256.633
1839.5641,1734.8075,1814.8877,1707.7727,1744.105,1871.5725,1814.0906,1810.542,1788.469,1877.632,1828.3865,1931.9348,1903.186,1968.9337,1911.2157,1881.936,1823.6226,1853.4866,1774.4027,1802.5499,1727.0112,1812.6338,1756.8341,1737.0413,1807.0966,1762.784,1732.0388,1701.5635,1739.5701,1781.1382,1767.4563,1755.4971,1775.7368,1820.9001,1820.0924,1809.988,1927.4121,1872.0338,1810.9735,1903.8657,1799.0874,1846.6593,1777.4014,1792.7089,1751.7302,1829.2196,1772.8861,1718.5874
2416.4294,2262.8176,2378.3623,2219.5264,2271.7722,2463.9849,2377.851,2359.4731,2323.1804,2457.4546,2373.0586,2531.9707,2489.7483,2589.1045,2507.6338,2463.1248,2370.3823,2433.581,2314.9082,2359.5493,2259.0413,2383.8428,2291.213,2266.0684,2374.953,2307.851,2263.2214,2219.8223,2268.271,2340.5388,2320.0845,2281.1768,2308.152,2379.588,2370.5608,2355.5583,2529.2097,2443.213,2348.5974,2496.7927,2347.1008,2415.1375,2325.1548,2342.861,2279.564,2409.8677,2318.7642,2239.9
111621.055,106519.805,110253.45,105531.98,107071.21,113122.39,110481.39,110993.71,110381.09,114672.14,112991.19,117164.21,116157.9,119041.92,115951.19,114873.58,112191.89,112671.18,109127.57,110208.78,106077.08,109879.12,107726.03,106721.16,110010.99,107759.95,106225.91,104418.484,106459.91,108030.34,107377.62,108134.31,109322.914,111164.83,111803.66,111554.586,116866.016,114435.2,111938.09,115484.875,110473.734,112591.1,109041.06,109830.84,108002.016,110665.836,108544.98,105799.46
1934.9973,1824.8041,1911.3972,1792.1577,1833.7795,1971.0868,1909.9482,1902.0547,1880.9258,1977.283,1919.1357,2032.7537,2000.9135,2070.3962,2010.7454,1979.9622,1912.5441,1953.936,1868.9296,1897.3121,1820.4165,1913.1655,1844.0316,1827.4146,1900.4562,1854.9269,1821.419,1792.0825,1828.4231,1880.3419,1865.2878,1843.5532,1867.147,1916.3833,1913.7438,1902.8192,2027.9458,1969.7749,1902.1481,2000.3109,1891.6752,1940.6909,1871.3169,1885.5267,1841.0836,1925.8713,1864.2239,1807.1301
3149.9375,2981.4084,3109.9492,2933.1467,2990.5278,3204.2188,3113.7378,3102.903,3068.4639,3219.5225,3133.3748,3303.9783,3258.4504,3366.1357,3272.8394,3223.0996,3118.6284,3180.6565,3046.5344,3093.0103,2973.3389,3107.0347,3006.9553,2980.4707,3099.178,3025.259,2972.5078,2920.8809,2978.102,3059.3354,3038.6448,3007.5408,3042.3193,3121.6467,3118.8489,3104.69,3295.5222,3202.6123,3099.895,3253.6387,3086.0137,3155.721,3052.991,3072.7393,3000.8994,3134.1467,3036.9578,2949.4663
3629.5781,3432.6233,3575.4038,3394.5574,3454.5527,3682.0017,3574.126,3583.5635,3556.0386,3717.1914,3643.0254,3804.8877,3767.3906,3877.6016,3764.6287,3728.827,3625.2778,3656.0771,3527.4814,3570.8726,3424.8833,3576.7598,3487.5876,3449.809,3572.472,3489.421,3434.4585,3373.1172,3446.7068,3503.0195,3474.1992,3486.0156,3529.1143,3596.502,3610.6523,3601.271,3801.8494,3709.0352,3613.4382,3757.6404,3571.372,3659.06,3529.8774,3558.5005,3492.7795,3602.858,3519.9324,3418.6475
3452.464,3281.6736,3405.6877,3249.7175,3300.127,3498.758,3407.3577,3423.2556,3402.2703,3542.5757,3484.9082,3620.3044,3589.3582,3683.2944,3582.7012,3552.5842,3462.317,3481.5425,3368.7957,3405.2874,3273.038,3400.9,3326.9497,3294.3838,3400.691,3327.8044,3278.4375,3221.3276,3288.4,3335.4492,3312.1853,3332.5913,3372.5923,3431.034,3448.5889,3442.3171,3615.256,3536.1257,3455.0396,3572.7737,3410.1357,3483.3418,3368.2803,3394.025,3336.747,3423.4355,3355.3164,3267.058
1009.04395,961.4312,998.13464,947.3705,963.41455,1024.2327,999.1988,999.8935,991.098,1034.18,1012.2173,1058.6392,1046.1995,1075.7437,1049.0266,1035.6941,1004.8142,1020.27594,981.79626,994.33777,958.5221,995.193,967.1134,960.38635,992.80133,972.5274,956.7068,941.4508,959.04785,980.846,975.7117,969.8093,981.6074,1004.32983,1004.9026,1001.84204,1055.4495,1030.3297,1001.1847,1041.845,994.28143,1012.48364,982.08093,988.75226,967.91895,1002.1612,975.97705,951.9964
35235.797,33485.133,34782.746,33126.754,33671.027,35745.32,34811.71,34917.676,34680.883,36146.617,35494.03,36977.332,36617.055,37614.836,36593.594,36229.164,35278.43,35551.836,34347.31,34730.88,33381.516,34721.77,33911.492,33587.125,34700.883,33951.605,33434.082,32864.285,33533.254,34100.2,33862.38,33980.598,34379.973,35020.25,35169.51,35078.64,36904.848,36065.05,35178.258,36455.49,34766.633,35513.88,34344.863,34597.21,33973.86,34967.652,34206.156,33278.68
167.21454,158.37698,164.52896,157.25935,159.58855,169.1325,164.14671,165.75482,164.72577,171.66757,169.31755,175.00279,174.20576,178.51936,173.35107,172.73596,168.42899,168.30104,163.20457,165.01141,157.91786,164.52531,161.85083,159.68332,164.91374,161.18524,158.67078,155.67532,159.61945,160.22388,158.8428,161.44427,163.66745,165.90675,167.0696,167.00954,175.1642,171.6261,168.16579,173.55643,165.4771,169.42834,163.14938,164.97687,162.28581,165.89743,163.22394,158.48503
34565.797,32856.87,34124.766,32506.822,33038.285,35064.766,34154.965,34260.918,34030.66,35462.383,34827.484,36276.22,35923.36,36897.703,35899.695,35541.72,34613.516,34878.137,33699.977,34073.773,32753.586,34060.707,33270.39,32954.008,34041.43,33309.805,32803.477,32245.672,32900.22,33455.258,33224.266,33342.535,33733.383,34359.45,34507.53,34418.82,36203.098,35382.68,34516.543,35761.58,34110.684,34839.36,33696.01,33942.35,33332.78,34300.562,33557.36,32651.824
4555.494,4215.4697,4481.0767,4107.541,4239.551,4667.018,4468.3066,4400.0566,4319.8594,4617.017,4399.803,4780.122,4672.0405,4896.4624,4724.9736,4623.8047,4414.2324,4586.3066,4325.096,4423.223,4217.642,4514.3237,4277.6807,4229.836,4464.453,4321.5127,4229.663,4151.3413,4242.6187,4423.877,4372.019,4244.6934,4302.2617,4462.325,4426.251,4384.9175,4776.0557,4585.9014,4366.8833,4708.143,4380.3867,4541.165,4349.2676,4382.5044,4247.237,4555.2754,4344.542,4171.2715
15678.383,14606.944,15448.244,14266.755,14683.477,16036.278,15418.001,15235.641,14993.492,15933.601,15274.826,16461.684,16121.188,16826.98,16276.344,15952.791,15290.535,15804.474,14968.541,15272.389,14596.072,15525.524,14792.099,14639.721,15374.795,14925.6045,14624.746,14367.666,14672.27,15237.874,15081.281,14719.736,14912.174,15419.335,15325.396,15198.762,16436.465,15841.057,15150.647,16204.825,15158.615,15655.09,15030.745,15143.76,14710.365,15653.507,14998.955,14448.643
35981.742,33928.59,35511.977,33388.293,34117.36,36623.504,35482.195,35396.15,35024.2,36774.887,35779.082,37785.516,37241.355,38493.9,37374.836,36850.92,35660.75,36296.52,34785.305,35301.812,33845.05,35537.824,34359.562,34020.36,35356.594,34500.055,33902.684,33334.758,34036.066,34884.477,34601.93,34339.754,34770.72,35630.375,35623.78,35450.64,37713.066,36661.746,35474.906,37222.887,35222.016,36141.01,34830.78,35104.32,34323.82,35784.723,34720.68,33664.34
401.30588,380.02902,395.12048,376.5802,382.7411,407.11417,395.26758,396.86646,394.2814,411.62903,404.23602,420.5381,417.25183,428.7706,416.18048,413.11026,402.30197,404.13834,390.9243,395.49213,378.98615,395.13696,386.87415,382.24283,395.76953,386.3302,380.68777,373.346,381.48798,386.4945,383.21436,386.7629,391.31564,397.99075,400.17444,399.33026,420.402,410.69327,401.29797,415.79654,396.00656,405.34567,391.0967,394.39752,387.57587,398.62088,390.5028,378.90805
2578.684,2466.1401,2549.9756,2447.4556,2482.004,2611.6575,2555.294,2572.356,2560.89,2652.3347,2621.494,2710.6582,2686.8335,2750.497,2681.8447,2655.3635,2602.0303,2602.7751,2526.0044,2547.2363,2452.1938,2536.3267,2496.0212,2470.5298,2540.114,2493.0054,2457.2546,2416.671,2467.147,2496.7217,2482.7686,2508.7148,2534.9634,2572.7756,2590.5566,2584.535,2703.0776,2649.5793,2597.77,2670.5947,2556.0605,2605.5156,2522.145,2541.5889,2501.5537,2552.755,2509.9033,2447.7983
1958.5701,1826.9222,1931.1445,1784.916,1837.7444,2002.9657,1926.5671,1906.2666,1877.5184,1991.9373,1912.9312,2058.1416,2015.5895,2101.7803,2034.0352,1994.8325,1914.5378,1974.8981,1872.4425,1908.7437,1824.489,1939.9343,1850.7565,1831.2192,1920.6562,1865.6335,1828.6511,1797.7612,1836.0161,1903.4038,1884.1069,1842.5789,1866.9154,1928.1494,1918.145,1902.31,2054.6814,1982.7035,1897.8759,2026.0308,1896.6005,1957.8721,1878.7666,1894.0686,1841.687,1954.119,1875.8313,1807.6515
