V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
3954.4004,3977.576,3933.6873,4005.619,4058.2402,4036.659,3982.3613,3986.3442,4043.4111,4007.6174,4040.592,3944.9004,4040.362,4060.5
9515.115,9569.433,9440.293,9631.492,9743.499,9681.422,9543.651,9550.228,9719.378,9638.843,9720.521,9484.479,9712.904,9766.898
2648.8823,2662.2527,2631.8542,2675.891,2720.5076,2706.5793,2674.2812,2671.7854,2707.5247,2678.6006,2703.615,2642.3176,2702.1404,2722.1985
10828.356,10883.656,10740.8955,10952.097,11080.441,11015.719,10843.57,10860.622,11059.13,10977.272,11055.342,10790.023,11051.295,11106.101
2637.6504,2650.9258,2620.5366,2664.3208,2708.9502,2695.0923,2662.9805,2660.3335,2696.016,2667.1504,2692.048,2631.0764,2690.5425,2710.5942
2893.099,2910.3235,2870.833,2922.787,2962.5264,2945.367,2910.8337,2907.0906,2956.6904,2920.1465,2953.2234,2879.054,2947.6372,2973.2593
1931.0692,1940.9915,1914.1353,1951.4628,1973.9452,1961.8076,1934.9761,1935.2959,1974.0029,1952.2727,1973.62,1923.7748,1967.2781,1984.3997
2587.1199,2602.5198,2566.6458,2613.38,2648.7766,2633.5854,2602.2832,2598.875,2643.7012,2611.1794,2640.8904,2574.2632,2635.769,2658.5098
1602.221,1609.8538,1587.2712,1618.2115,1637.3568,1627.3308,1605.1243,1604.7588,1636.7635,1618.8254,1636.3276,1595.2062,1631.5286,1645.5792
2404.029,2417.5173,2384.3225,2427.4592,2461.2656,2446.9785,2418.4048,2414.4016,2455.4,2425.2305,2452.35,2391.0747,2448.3206,2469.4407
1726.8,1735.6548,1711.2681,1744.839,1764.8561,1754.1055,1729.8286,1730.0747,1764.9944,1745.683,1764.8497,1720.0814,1759.1001,1774.2848
417.03726,420.88263,416.42218,425.42047,428.18338,425.66595,416.89923,420.9991,427.3742,426.5137,429.25278,418.36792,429.20224,430.27936
6360.3604,6406.122,6324.018,6437.0015,6527.265,6493.5596,6402.5176,6408.8916,6506.8984,6445.5234,6501.4956,6344.3857,6504.462,6539.7065
599.32916,604.87006,598.4754,611.4116,615.3477,611.7457,599.1618,605.0251,614.1718,612.95184,616.88403,601.243,616.8449,618.3895
2041.6001,2051.1387,2034.2296,2071.318,2094.3176,2079.3433,2053.192,2058.016,2089.0725,2072.3982,2086.9255,2040.6434,2085.7935,2099.0063
1851.6693,1860.3143,1844.9807,1878.6157,1899.4865,1885.8999,1862.1812,1866.5615,1894.7279,1879.6012,1892.776,1850.801,1891.7405,1903.7262
6628.328,6663.4126,6586.362,6713.155,6781.86,6743.2007,6648.824,6659.3394,6774.898,6713.347,6766.965,6591.82,6766.9526,6797.825
2276.6272,2293.0076,2260.028,2299.1638,2324.9885,2311.4985,2283.6514,2280.2068,2325.2083,2293.3926,2323.757,2263.5618,2316.0461,2338.2876
1645.9636,1659.3865,1638.4902,1668.6576,1684.1188,1676.4866,1650.8374,1655.8446,1686.0471,1669.9873,1685.4674,1645.0471,1683.2472,1690.7396
3734.7336,3753.6377,3710.079,3778.852,3825.2861,3800.4404,3745.4263,3751.6763,3816.224,3787.5195,3814.452,3726.6428,3813.3962,3835.3188
2513.2627,2521.6748,2486.0276,2532.9866,2570.4785,2553.9521,2516.5918,2515.5264,2557.289,2538.6392,2560.9963,2501.787,2562.655,2578.239
2341.8687,2355.3435,2318.1318,2361.0723,2385.0537,2371.151,2337.4963,2334.0642,2390.3613,2362.9902,2390.175,2333.531,2382.551,2401.542
2335.3228,2355.9905,2353.516,2382.3574,2418.2966,2405.0957,2383.8074,2393.7898,2400.9912,2376.1191,2391.2058,2332.2588,2397.3726,2406.5767
3820.7725,3852.6565,3802.6414,3872.4773,3922.299,3903.6533,3852.9963,3853.9873,3909.4858,3870.137,3906.9421,3813.5461,3908.6033,3924.598
6137.1787,6189.744,6159.0923,6253.4424,6349.3164,6302.3643,6250.9126,6273.0967,6325.742,6247.7183,6266.052,6149.5464,6283.7324,6334.0117
7184.91,7229.3345,7108.8335,7234.1143,7362.726,7334.646,7219.4175,7211.904,7321.957,7254.515,7317.301,7162.7715,7326.4785,7361.9395
1141.258,1148.6498,1130.4402,1152.731,1167.3304,1161.8308,1143.655,1143.4388,1164.7242,1154.3748,1164.9503,1135.3114,1164.6971,1170.0573
8588.632,8631.333,8514.881,8684.512,8781.442,8731.037,8597.708,8606.969,8769.815,8704.775,8773.852,8563.345,8766.588,8810.853
1118.0076,1123.7253,1108.7711,1130.3036,1144.3431,1137.5742,1121.3529,1121.7308,1141.5211,1131.7966,1141.3452,1113.6151,1140.5928,1146.8344
10330.883,10387.568,10234.239,10434.348,10561.467,10503.099,10346.678,10345.514,10541.853,10446.2295,10548.94,10278.204,10533.576,10596.813
1020.7925,1025.8628,1011.05865,1031.0587,1044.6399,1037.7683,1022.66797,1022.4277,1041.1561,1033.8604,1042.0653,1017.8672,1041.4644,1046.9237
10662.856,10728.735,10553.377,10767.067,10900.439,10848.327,10676.765,10671.182,10875.01,10781.933,10882.485,10604.096,10877.377,10925.749
11244.581,11315.352,11133.308,11355.65,11497.358,11442.441,11262.749,11258.814,11472.731,11371.686,11475.8,11183.932,11472.572,11525.458
10144.639,10197.334,10041.045,10239.604,10366.473,10313.607,10156.074,10152.736,10347.075,10255.726,10353.4375,10096.041,10342.723,10399.585
1043.1361,1048.4349,1032.554,1052.8795,1066.044,1060.5537,1044.3817,1044.2275,1064.0725,1054.4751,1064.568,1037.9075,1063.3267,1069.3126
2999.0713,3010.762,2959.1572,3024.2773,3056.8682,3041.2075,2983.1504,2986.3743,3053.4043,3036.9807,3061.2173,2980.9587,3056.2932,3067.569
1103.5665,1109.197,1094.6335,1115.8156,1129.5974,1123.0511,1106.9832,1107.5665,1127.0262,1117.3168,1126.5859,1099.4227,1125.9028,1132.1426
2796.9048,2813.783,2776.987,2829.8442,2867.0774,2850.3289,2811.5093,2812.386,2857.107,2832.5107,2855.6467,2789.3013,2856.7195,2870.7456
1079.0513,1084.7778,1069.9015,1090.8514,1103.7893,1096.7804,1080.3064,1081.1993,1101.8525,1093.2378,1101.9225,1075.3569,1100.6857,1106.849
10496.7,10548.577,10411.476,10612.275,10740.23,10680.328,10527.291,10532.781,10717.663,10624.731,10715.475,10455.89,10708.729,10768.538
1739.6929,1749.3867,1722.2682,1757.4128,1778.4537,1769.3711,1740.6947,1741.1923,1774.6395,1760.9196,1776.673,1730.922,1775.084,1783.2483
1704.5297,1713.3071,1687.069,1721.9199,1742.6388,1732.85,1704.9027,1705.5778,1738.642,1725.5593,1739.6764,1695.7377,1738.0847,1746.3569
4891.0522,4925.4473,4858.321,4950.0947,5012.492,4986.6245,4917.7666,4919.9404,5001.3984,4950.2695,4997.2104,4873.6514,4994.73,5021.778
4026.5093,4047.0488,3995.6226,4072.8901,4124.774,4099.1855,4040.768,4042.7856,4112.6665,4080.4504,4111.2227,4016.5786,4109.083,4129.3667
3598.2993,3619.7805,3571.2542,3639.9805,3680.7488,3656.233,3607.4016,3606.4736,3677.0098,3644.9036,3679.8184,3594.3035,3674.4543,3700.9756
5839.2266,5866.134,5768.9097,5893.138,5964.409,5932.564,5830.2383,5831.2075,5950.7754,5910.706,5960.6553,5814.1626,5956.1045,5988.277
4652.0396,4687.0483,4626.7827,4711.1533,4771.042,4744.8276,4678.3276,4683.693,4761.763,4715.7104,4755.6406,4640.3867,4754.5254,4780.4443
1068.8806,1078.6577,1063.567,1079.6925,1098.0211,1095.1537,1081.9443,1081.4899,1094.6437,1079.0295,1090.7814,1063.1011,1093.247,1100.9694
3483.6704,3486.6023,3453.4792,3520.6257,3565.8987,3537.7422,3490.6746,3498.0112,3558.826,3530.826,3543.9,3473.3718,3545.5867,3575.309
1451.853,1456.54,1431.3076,1460.9745,1482.2208,1473.9915,1449.3434,1446.781,1477.1779,1467.7041,1478.7568,1444.6837,1479.0188,1488.2573
5420.953,5444.521,5338.3975,5452.657,5521.9517,5498.193,5394.6147,5388.367,5514.9355,5476.636,5529.709,5384.014,5522.0225,5554.604
5495.414,5527.345,5455.6855,5559.317,5634.798,5600.0786,5522.2256,5524.22,5611.071,5569.533,5613.4917,5484.767,5614.915,5641.387
3987.581,4003.3528,3946.6445,4024.7405,4075.3948,4052.36,3991.3652,3991.546,4066.6116,4033.179,4067.376,3971.819,4063.4973,4089.741
3968.9465,3986.71,3931.4485,4008.819,4057.8794,4033.8384,3977.0618,3975.2224,4048.8308,4011.7676,4049.5012,3953.7058,4043.236,4070.2664
2542.9602,2555.5166,2518.1062,2568.8367,2600.5798,2584.1165,2543.8232,2544.7734,2594.4448,2576.1165,2595.2078,2532.9585,2593.5303,2606.603
1943.968,1954.5009,1924.227,1963.4359,1986.6809,1976.6471,1944.355,1945.0275,1983.0052,1967.7576,1985.2406,1934.3383,1983.4287,1992.6396
1030.5531,1035.6562,1020.35767,1040.5685,1054.2808,1047.5247,1032.1283,1031.6759,1050.8712,1043.3107,1051.7698,1027.1434,1050.9828,1056.4797
1669.1313,1676.7114,1653.8877,1686.1119,1707.1055,1697.3718,1672.6776,1672.7838,1703.1366,1687.9304,1702.3235,1661.2059,1701.4497,1711.2943
1645.4921,1654.135,1631.8323,1663.8221,1684.2218,1674.8478,1649.2023,1651.1316,1680.1442,1667.6996,1681.6122,1641.7654,1680.7463,1688.9772
1809.7418,1820.5016,1795.1534,1828.6903,1852.7096,1842.48,1815.7726,1815.915,1847.6788,1830.7616,1847.7863,1802.3743,1846.6108,1857.3528
1935.29,1946.179,1919.4077,1956.4376,1982.0012,1970.5247,1942.7937,1943.1512,1976.0624,1958.6771,1974.9801,1928.4999,1975.261,1985.784
3261.4639,3276.3804,3232.1482,3299.3064,3338.7744,3320.0994,3266.4966,3271.5898,3325.3438,3308.2302,3331.8826,3252.2578,3332.7244,3340.5283
10022.577,10072.839,9920.85,10117.131,10250.264,10186.686,10035.32,10028.701,10217.937,10142.947,10226.992,9985.35,10218.022,10271.259
2517.5056,2530.8625,2494.1904,2541.6128,2575.0845,2560.0264,2523.0806,2521.7837,2568.3618,2545.4263,2568.9182,2506.0083,2566.7568,2582.31
1573.6233,1580.8822,1558.0215,1589.6376,1609.092,1598.577,1573.5616,1574.3842,1605.1716,1594.5245,1605.9672,1567.765,1604.9084,1612.935
1124.5066,1131.563,1113.327,1135.5486,1149.7926,1144.267,1126.2666,1125.9379,1147.3551,1137.2189,1147.639,1118.4391,1147.2496,1152.544
3009.9985,3021.7034,2971.8525,3036.008,3069.4568,3053.0825,2996.3442,2999.767,3065.5195,3048.311,3072.101,2992.757,3067.5393,3079.7754
1738.6633,1747.9271,1722.8425,1757.4457,1778.457,1768.6525,1741.6749,1742.6761,1774.8052,1760.5391,1775.6227,1732.3242,1774.501,1783.2539
6711.7495,6722.2173,6617.1724,6771.5547,6826.8027,6782.803,6621.7817,6653.831,6820.123,6836.9995,6868.926,6703.6343,6856.7544,6868.356
7309.958,7344.7065,7215.1797,7359.834,7465.1274,7424.8115,7306.1865,7295.3794,7439.013,7379.4375,7443.1963,7270.1157,7446.494,7481.6772
2140.09,2156.7742,2127.887,2167.4243,2199.2107,2185.4148,2159.9465,2158.127,2189.9895,2166.1013,2183.2288,2129.3374,2187.2258,2199.246
2237.2996,2255.012,2224.3704,2265.007,2299.482,2285.3232,2259.2832,2256.4673,2289.309,2263.6782,2281.75,2225.981,2286.4626,2299.3647
2041.6321,2056.5032,2027.319,2066.2957,2094.8884,2082.7913,2055.4873,2054.4644,2087.2078,2065.9514,2083.1353,2030.6819,2085.4019,2095.7188
2056.5227,2071.5447,2042.0073,2081.3167,2109.7573,2097.7344,2069.8245,2068.977,2102.2947,2081.021,2098.7112,2045.5923,2100.735,2111.2383
2041.1771,2056.2686,2027.9856,2066.61,2096.026,2083.3645,2057.4458,2056.199,2087.7087,2065.9456,2082.2126,2030.4746,2085.3735,2095.8848
2076.0762,2091.2268,2061.602,2101.1511,2129.5833,2117.426,2089.1597,2088.4539,2122.1904,2100.8167,2118.9114,2065.0886,2120.7825,2131.5356
2313.4504,2331.0667,2298.0544,2339.5881,2376.715,2362.3967,2335.411,2331.1162,2365.8718,2339.0225,2357.8586,2300.9624,2362.902,2376.6
2142.9753,2158.5723,2129.1248,2169.4849,2198.1157,2185.758,2156.7947,2156.6338,2191.1675,2168.3105,2187.672,2131.7712,2189.1316,2200.9607
2119.678,2135.1418,2105.6682,2145.7827,2174.1064,2161.8364,2133.1038,2132.807,2167.1943,2144.8022,2163.862,2108.5562,2165.3728,2176.8564
2036.387,2051.33,2022.6082,2061.385,2090.3003,2077.9556,2051.4194,2050.2285,2082.2686,2060.8328,2077.5144,2025.5546,2080.18,2090.4575
2098.105,2113.4583,2083.839,2123.7136,2151.9556,2139.7483,2111.1738,2110.711,2144.9631,2123.075,2141.7463,2087.0962,2143.326,2154.4626
1890.906,1904.6185,1878.1196,1911.288,1940.7971,1930.092,1906.6569,1904.0139,1933.8927,1911.7694,1927.9525,1881.1818,1930.6738,1942.4825
9576.7295,9641.871,9538.724,9715.4375,9821.757,9770.63,9632.236,9659.544,9809.506,9711.865,9793.883,9547.159,9797.518,9850.452
913.16516,919.4988,908.29266,923.9765,936.59875,931.4846,920.023,919.7916,933.9365,923.35956,932.40106,909.86475,932.22894,938.3781
11929.689,11986.07,11835.611,12065.547,12216.382,12143.87,11982.421,11981.889,12186.53,12066.866,12163.719,11877.397,12159.217,12234.541
1614.4609,1621.784,1601.4698,1632.7894,1652.9487,1643.0664,1620.9313,1621.2006,1649.1901,1633.1722,1646.0851,1607.2366,1645.374,1655.5325
7177.1562,7203.454,7108.808,7246.954,7339.7017,7292.838,7190.7285,7188.3467,7312.896,7257.6206,7313.0186,7144.712,7313.8926,7351.979
9200.886,9254.633,9123.273,9299.474,9417.097,9373.411,9229.381,9234.43,9398.348,9317.977,9397.543,9174.313,9396.176,9438.238
11111.232,11177.573,11019.248,11235.059,11353.907,11294.469,11118.959,11129.193,11347.301,11251.189,11360.488,11079.036,11346.585,11410.1045
980.9202,985.73364,971.3321,991.09906,1002.2265,996.7688,980.619,981.3087,1000.6755,994.12317,1002.23285,977.0192,1001.9299,1006.07477
972.9303,977.78687,963.84766,983.5826,994.2922,988.75696,972.67163,973.70746,992.7788,986.5668,994.5199,969.222,994.18036,998.1838
1307.3535,1314.547,1298.7938,1323.2401,1340.122,1331.5958,1313.0204,1314.4198,1335.8976,1325.6415,1335.4628,1303.6293,1335.2806,1342.3158
1254.747,1261.5709,1246.5334,1269.9667,1286.2109,1278.0104,1260.1582,1261.534,1282.1152,1272.346,1281.7075,1251.2013,1281.5051,1288.2793
1325.3513,1332.6721,1316.674,1341.4666,1358.5654,1349.9287,1331.1062,1332.5137,1354.2987,1343.875,1353.8541,1321.5662,1353.6792,1360.8041
9447.294,9482.947,9331.451,9527.329,9636.862,9577.905,9424.063,9418.976,9614.231,9550.157,9631.214,9389.14,9619.71,9659.13
7084.3066,7110.7656,7000.85,7145.3887,7229.1895,7183.8105,7071.6665,7067.8403,7211.373,7161.435,7221.4624,7042.1704,7213.3047,7244.8765
7611.28,7639.788,7520.7036,7676.5996,7766.2007,7717.753,7596.4233,7592.299,7747.291,7694.1313,7758.8174,7565.625,7749.9307,7783.324
6079.9805,6124.662,6103.511,6196.6587,6273.9873,6222.23,6184.971,6195.256,6251.435,6172.7334,6223.6416,6095.337,6225.1353,6267.723
8297.2295,8309.509,8223.43,8357.784,8484.089,8406.923,8337.839,8300.936,8451.604,8367.887,8439.201,8256.448,8425.948,8504.535
6981.089,7032.3955,7008.1157,7115.074,7203.8457,7144.4253,7101.6484,7113.449,7177.9507,7087.5874,7146.042,6998.718,7147.7646,7196.6655
1301.7299,1310.2166,1293.7312,1318.0104,1334.3623,1326.1168,1308.8665,1309.7085,1331.1769,1317.8768,1329.6168,1297.4402,1328.8079,1337.07
8970.566,9001.623,8894.792,9074.026,9182.976,9119.396,8981.413,8996.292,9154.584,9097.285,9150.238,8933.116,9148.341,9191.636
8913.527,8944.385,8838.229,9016.328,9124.579,9061.402,8924.304,8939.081,9096.366,9039.432,9092.057,8876.31,9090.163,9133.179
5309.131,5331.0737,5253.17,5358.5645,5426.44,5392.68,5309.6694,5308.5693,5410.355,5374.455,5415.4175,5285.8296,5413.4004,5438.6895
7043.1445,7071.988,6966.8774,7108.0083,7197.176,7152.3794,7040.7915,7039.19,7175.892,7130.097,7184.303,7012.001,7181.4995,7214.037
5697.5396,5721.035,5637.0796,5750.4404,5823.1143,5786.886,5697.502,5696.2925,5805.8584,5767.707,5811.6313,5672.493,5809.4434,5836.3784
9178.899,9241.734,9143.846,9312.658,9414.67,9365.619,9233.961,9260.185,9402.724,9308.149,9386.971,9150.486,9390.5625,9441.5
1081.255,1088.4504,1076.4257,1096.5609,1108.6088,1102.813,1086.8099,1089.9352,1107.3179,1096.6143,1105.8064,1077.9497,1106.1055,1112.0215
642.4207,645.72266,638.0895,650.13763,658.9731,655.27185,644.48334,646.12744,655.4672,652.11664,656.3004,640.4301,656.10455,658.17096
944.0959,949.74164,938.5173,954.7147,968.7687,963.80426,950.65015,951.6266,965.2441,955.62354,963.4564,941.429,963.8731,969.70233
10544.293,10606.387,10475.451,10670.9375,10807.272,10742.859,10602.342,10607.031,10782.6455,10673.241,10760.047,10507.387,10760.381,10829.921
1609.3425,1622.811,1615.5237,1639.2098,1660.724,1650.5549,1636.9371,1641.1206,1654.1686,1632.5651,1646.079,1609.5323,1648.2039,1657.6486
9070.251,9158.037,9191.828,9265.662,9282.436,9192.637,9229.492,9240.169,9340.943,9080.373,9266.611,9073.071,9215.374,9379.342
5931.724,5957.9126,5879.471,5982.205,6072.9355,6033.7407,5965.621,5952.5503,6050.967,5983.214,6034.48,5902.4673,6035.674,6075.781
10016.719,10066.607,10029.1455,10166.371,10324.531,10237.291,10156.975,10175.78,10275.226,10161.073,10216.563,10028.155,10234.678,10327.476
10962.356,11032.768,10883.905,11096.588,11224.275,11158.121,10991.222,11007.534,11213.651,11119.313,11213.024,10937.074,11197.5,11261.235
8350.851,8382.797,8261.371,8444.064,8520.013,8466.628,8296.433,8333.109,8517.665,8477.058,8523.725,8303.319,8519.982,8552.69
928.17053,908.41974,920.8014,922.42487,952.5976,944.75494,927.048,933.2351,938.90015,948.76904,939.54346,935.7775,934.85297,954.2868
8231.658,8316.811,8132.724,8333.364,8423.477,8382.739,8250.357,8231.213,8379.123,8321.657,8418.042,8200.079,8420.842,8411.184
3232.6787,3252.8735,3164.653,3245.8225,3283.1077,3263.614,3145.1199,3162.8306,3255.7112,3329.847,3316.0923,3242.9673,3329.656,3291.9634
3259.3796,3208.0635,3148.4172,3223.9465,3282.9521,3272.415,3209.7004,3166.42,3208.1191,3212.5842,3239.5369,3183.4382,3263.16,3267.004
3413.7278,3336.8105,3257.7346,3374.0369,3421.0188,3359.4539,3262.5598,3250.562,3373.2915,3442.37,3453.897,3363.858,3431.158,3433.3066
7440.1816,7456.319,7342.9106,7498.1455,7582.468,7534.9224,7406.382,7411.4873,7570.535,7534.2476,7577.649,7396.3574,7575.092,7605.1313
4860.4805,4877.0117,4791.982,4906.442,4945.0874,4908.6187,4800.374,4823.325,4964.6455,4940.5776,4962.413,4823.757,4946.47,4970.6323
1164.3909,1171.0453,1155.0126,1177.0222,1191.9934,1185.5702,1168.2512,1168.7319,1189.1991,1178.5209,1189.1201,1160.1211,1188.3392,1195.0934
1267.7001,1275.0383,1257.7606,1281.5709,1297.9738,1291.0055,1272.326,1272.8279,1294.8542,1283.065,1294.6129,1263.0922,1293.8461,1301.269
1244.7649,1251.9517,1234.9475,1258.3624,1274.4434,1267.5939,1249.2161,1249.7125,1271.3973,1259.856,1271.1952,1240.233,1270.4221,1277.697
6440.324,6485.792,6403.808,6516.4224,6601.3677,6572.0815,6479.6914,6485.0103,6586.7466,6519.5156,6576.3438,6418.117,6577.954,6612.087
8064.036,8122.1562,8019.994,8159.932,8267.485,8231.052,8116.94,8122.8574,8248.216,8162.5474,8234.384,8036.4507,8236.903,8280.072
364.70477,365.64807,359.8884,367.2854,372.02017,370.45398,363.2789,363.5156,370.77002,369.55655,371.88242,362.94318,372.1569,373.09814
585.48737,588.12714,580.1133,590.2731,597.60657,594.68945,586.83875,586.4286,597.6725,589.7346,596.7523,581.20984,595.7677,601.0762
12393.866,12479.112,12293.648,12550.229,12669.886,12597.41,12404.293,12419.924,12665.679,12551.221,12678.962,12346.485,12661.78,12718.679
9984.751,10069.439,9933.153,10118.426,10225.829,10162.926,10024.162,10036.441,10225.378,10112.647,10223.893,9960.401,10200.605,10276.501
1514.7141,1522.5121,1502.0435,1530.7273,1550.1384,1541.5117,1519.4014,1519.7174,1546.0092,1532.2076,1545.9225,1508.5793,1545.0305,1553.6545
6362.8613,6395.7876,6310.015,6430.538,6511.657,6475.435,6382.6255,6383.9053,6494.446,6436.5737,6494.0547,6337.1665,6490.496,6526.7544
7304.5557,7356.9507,7273.2573,7400.21,7490.2617,7451.1206,7351.295,7364.294,7481.094,7404.1533,7467.6826,7296.6143,7465.0234,7507.4897
10405.023,10479.686,10360.477,10541.319,10669.551,10613.82,10471.627,10490.122,10656.487,10546.901,10637.406,10393.715,10633.6455,10694.128
9928.908,9976.8125,9840.106,10024.045,10151.555,10092.146,9945.846,9945.922,10138.031,10038.956,10115.531,9878.805,10109.823,10169.98
13442.169,13532.216,13353.573,13598.198,13755.231,13689.392,13490.843,13505.126,13746.719,13615.016,13740.863,13416.277,13723.489,13793.927
19467.42,19515.316,19331.766,19714.812,19875.781,19745.594,19447.408,19510.242,19899.092,19723.326,19860.842,19336.47,19815.771,19944.486
24858.95,24978.977,24646.45,25117.16,25426.717,25292.75,24916.613,24929.959,25372.861,25154.58,25374.332,24768.598,25353.72,25490.922
1239.7429,1242.9973,1230.5394,1252.0707,1270.7917,1263.0142,1245.5508,1246.593,1264.114,1254.6373,1263.914,1236.2424,1263.6631,1272.8245
7408.3555,7466.204,7367.434,7495.1665,7598.082,7569.1597,7455.348,7461.84,7577.2363,7510.555,7580.1147,7389.0996,7582.395,7617.1445
13523.719,13611.86,13450.203,13689.3,13871.072,13803.209,13603.886,13625.554,13839.764,13707.579,13811.763,13483.031,13816.486,13897.201
21785.48,21919.436,21657.2,22059.791,22319.695,22201.049,21885.684,21918.455,22280.514,22065.586,22255.158,21708.654,22249.385,22369.775
20531.557,20648.64,20370.924,20758.98,21024.148,20912.186,20606.883,20615.76,20966.406,20791.137,20977.275,20470.537,20965.662,21085.701
17287.07,17390.428,17173.596,17496.701,17727.832,17620.13,17390.713,17396.162,17668.49,17502.912,17640.764,17229.03,17640.521,17738.121
9747.925,9806.295,9676.709,9865.795,9984.4795,9932.176,9781.152,9793.948,9958.477,9878.71,9960.557,9720.115,9958.973,10004.817
10408.526,10470.852,10332.483,10534.387,10661.105,10605.261,10444.002,10457.662,10633.343,10548.173,10635.568,10378.83,10633.878,10682.83
2807.7551,2846.7224,2840.7893,2856.9497,2937.0354,2943.7605,2938.4885,2926.1663,2888.1335,2812.8135,2854.2288,2781.5115,2880.3591,2898.7056
4168.837,4247.422,4325.1304,4286.675,4427.379,4405.532,4497.6353,4477.3286,4365.353,4203.6875,4259.6772,4214.1133,4321.7876,4413.3423
1173.3965,1178.7233,1160.9644,1185.3154,1198.4219,1190.8569,1171.7277,1172.2029,1196.0807,1188.6509,1197.4401,1168.8756,1195.8713,1201.1788
1158.0078,1162.4626,1147.3971,1171.8041,1184.2303,1176.9691,1156.8175,1159.7633,1181.914,1175.4741,1183.7776,1153.9473,1182.3053,1187.6156
8576.938,8617.997,8502.4795,8674.832,8771.389,8720.256,8584.904,8594.582,8755.513,8690.661,8762.582,8550.029,8753.297,8798.93
8618.026,8660.276,8546.266,8716.866,8815.418,8764.884,8628.543,8640.04,8800.258,8733.123,8805.243,8593.588,8795.765,8843.634
8547.747,8588.643,8473.084,8642.733,8740.757,8691.014,8554.444,8565.399,8726.181,8660.131,8730.18,8520.263,8721.691,8767.897
8589.054,8630.462,8519.486,8686.586,8786.672,8737.26,8600.766,8614.386,8772.113,8703.277,8773.101,8564.653,8764.792,8813.508
1037.0223,1043.0878,1029.2046,1048.6034,1061.819,1055.8035,1040.6798,1041.4287,1059.7135,1050.2964,1058.8578,1034.0874,1058.5022,1064.5425
1037.9121,1043.6738,1029.6359,1049.3867,1062.3824,1056.8518,1040.9998,1042.066,1060.9601,1051.0432,1059.8141,1034.0491,1059.1792,1065.4269
10165.713,10229.588,10103.144,10279.112,10422.893,10373.816,10229.446,10234.481,10396.47,10298.423,10385.107,10141.556,10388.826,10451.057
10066.894,10131.018,10003.686,10179.287,10320.567,10272.874,10132.113,10134.092,10294.042,10195.057,10284.399,10042.824,10285.618,10346.985
10121.921,10185.39,10056.301,10236.267,10379.855,10330.645,10183.885,10190.279,10353.53,10256.843,10343.962,10095.009,10345.3955,10407.224
6356.1655,6395.463,6305.6074,6429.6367,6499.9863,6463.9463,6365.409,6371.1514,6494.0273,6439.063,6497.0107,6333.3857,6490.87,6526.803
