V1,V2,V3,V4,V5,V6
9945.427,10562.449,7985.3877,6974.8647,5936.6304,6700.323
10338.005,11055.379,8301.695,7220.027,6116.899,6819.7793
10228.233,10986.2,8116.5396,6937.4155,5902.901,6472.365
10063.365,10747.651,8013.5645,6909.7134,5852.786,6537.066
9744.03,10319.546,7777.7036,6794.476,5682.0615,6590.5947
9836.93,10299.212,7951.3,7193.1606,5945.599,7131.0522
6263.3394,6643.4316,5145.369,4728.767,3985.9558,4570.6714
5178.9355,5741.0347,4141.351,3505.5754,2918.261,2958.4329
4264.8667,4448.538,3452.6072,3162.5852,2599.7117,3125.4578
12619.255,13502.886,9948.005,8613.841,7258.721,8110.8145
9472.667,9905.875,7657.0874,6958.686,5735.1533,6889.0625
3796.814,4089.1565,2981.5222,2514.9534,2149.9924,2330.239
1488.5043,1570.9436,1195.3857,1056.0325,883.9898,1033.5417
2713.659,2860.5823,2193.6045,1965.1519,1628.4257,1925.2533
10363.576,11015.644,8133.7427,7020.3687,5900.0757,6718.0537
10472.38,11387.122,8304.048,6996.1235,5997.763,6272.8896
1520.8806,1568.4341,1349.1041,1369.8248,1183.7439,1442.5009
6281.251,6719.259,5016.065,4348.4087,3679.6816,4062.3909
7641.6885,8143.9375,6035.7515,5184.7363,4384.596,4953.028
2151.7632,2329.6982,1642.034,1374.2666,1190.833,1228.239
8294.688,8939.062,6505.238,5488.005,4708.506,5082.883
6926.0547,7468.931,5449.962,4602.133,3944.301,4247.1704
6558.8984,7091.003,5124.9297,4273.581,3680.442,3910.823
7435.585,7961.9326,5888.72,5041.511,4285.981,4744.8374
6554.8955,7034.5166,5176.588,4417.6475,3758.0208,4140.0146
9078.876,9734.1875,7206.315,6194.1294,5239.9116,5816.9707
8265.43,8850.933,6541.5464,5612.5244,4771.6704,5296.1562
8771.212,9524.579,6895.095,5767.656,4927.918,5216.6963
1501.6194,1615.6558,1149.6344,942.7413,788.09064,803.84784
9327.695,9991.939,7369.3013,6326.568,5371.714,5952.978
3479.4714,3729.8743,2734.211,2301.4214,1968.5598,2155.3367
1779.1815,1895.042,1422.6571,1237.6809,1039.8572,1187.1582
2171.688,2359.84,1695.3776,1407.6077,1210.0966,1272.984
2134.9907,2261.1897,1705.6655,1503.136,1260.4242,1466.9718
3295.6562,3592.2185,2583.0422,2128.4812,1844.8575,1870.6001
1364.8839,1482.1752,1049.4523,883.6608,700.3927,743.17523
2697.8828,2903.8818,2136.4724,1849.1937,1499.0599,1739.7119
2139.3618,2297.7144,1705.3334,1470.6519,1254.1644,1375.5006
2692.0505,2942.266,2106.5078,1728.1958,1515.9296,1527.1439
1191.8223,1294.7441,923.88403,756.31384,656.36835,660.6797
1864.6019,2006.7944,1470.155,1247.6393,1065.3986,1158.6857
1990.2214,2167.0784,1543.9347,1266.8447,1114.6803,1116.7802
1660.5413,1795.2668,1299.0801,1088.6393,930.01355,1000.49506
2225.8855,2413.327,1728.0293,1431.2747,1252.1338,1301.2878
2148.7256,2328.866,1655.6354,1369.5806,1133.1998,1166.9756
1728.7352,1888.4187,1353.5623,1107.5516,963.6983,968.84546
2527.983,2732.468,1990.0464,1672.6255,1440.7283,1533.1188
1819.724,1915.3059,1492.1855,1347.612,1129.5267,1329.1436
3319.962,3580.9138,2549.5107,2077.4749,1778.8995,1807.1781
2072.2678,2234.7368,1609.25,1328.3535,1171.9352,1222.3058
2271.1904,2427.6877,1798.2583,1538.2417,1297.081,1458.7616
2274.378,2440.642,1800.6122,1523.188,1274.5115,1419.7655
8239.818,8930.66,6436.34,5351.0913,4616.5894,4857.4785
4428.383,4815.933,3452.0322,2845.61,2447.1292,2521.451
7238.89,7830.408,5679.27,4738.8203,4117.7935,4311.498
9474.703,10186.726,7450.2856,6295.8555,5375.879,5867.2256
3848.0747,4195.1436,2989.5854,2476.8052,2128.2356,2150.231
6925.8096,7464.1313,5428.634,4571.185,3919.945,4229.4565
8543.564,9178.401,6735.521,5744.9043,4886.317,5368.418
7391.992,7960.3037,5817.412,4916.644,4209.941,4556.442
4605.795,4723.7637,4175.7085,4030.1519,3558.8826,4001.2566
10055.37,10554.741,8080.6265,7215.733,5967.4717,7112.435
7641.797,8015.749,6086.025,5419.576,4464.615,5305.736
3162.6785,3272.0828,2544.8145,2378.1794,1934.5807,2324.9065
3186.2231,3351.7695,2570.5374,2291.036,1900.7708,2259.9697
11567.509,12259.211,9208.066,8067.6997,6751.5254,7832.0557
9355.465,9812.906,7532.6113,6767.014,5577.4575,6633.4365
5900.81,6232.0938,4740.135,4185.3306,3491.4497,4095.1685
4221.7363,4391.731,3410.8928,3147.2354,2570.5005,3102.8606
4576.7397,4907.0703,3607.8062,3041.9866,2643.6345,2837.8452
4232.3154,4416.3555,3424.999,3130.051,2572.927,3083.2856
4803.344,5062.6167,3864.8047,3417.5845,2832.1877,3344.867
12043.711,12554.085,9752.17,8961.84,7340.9795,8809.402
7229.0605,7623.9893,5746.086,4974.579,4310.942,4827.734
2080.8452,2168.4102,1681.2682,1546.1514,1264.5089,1517.512
6589.993,6996.2686,5280.399,4613.178,3869.6885,4435.5938
2730.6067,2854.4512,2204.0566,2002.5625,1648.6144,1976.39
8164.4233,8638.994,6525.0664,5711.236,4782.975,5560.63
1945.5565,2041.5471,1581.3885,1429.5143,1183.1761,1413.8824
7144.0576,7611.544,5665.295,4834.5444,4069.2493,4573.2754
8690.888,9118.409,6895.3584,6089.3394,5021.8384,5961.141
3295.4626,3592.0334,2573.5066,2108.2917,1847.8602,1859.5844
11711.002,12260.302,9471.701,8583.679,7124.6685,8333.519
3148.2324,3317.0767,2533.1128,2246.8633,1868.9393,2208.993
2940.251,3043.6724,2368.3125,2210.9026,1800.8756,2163.4104
3184.769,3350.1255,2569.4966,2290.363,1900.2594,2259.316
4751.8076,4962.0146,3814.3865,3454.863,2840.4153,3395.3958
2932.9888,3114.4329,2338.952,2034.7458,1709.4656,1959.0524
9049.04,9696.295,7118.1646,6035.021,5195.9873,5649.4365
11029.355,11619.669,8834.185,7809.7534,6468.2847,7679.8447
2767.9626,2902.9812,2223.4648,1991.5037,1638.3965,1965.8826
7031.834,7476.736,5608.303,4886.694,4114.575,4696.87
9104.733,9561.583,7337.6978,6560.5464,5425.6226,6410.061
13567.796,14074.75,10845.256,9972.565,8140.108,9729.457
13018.003,13705.321,10477.374,9311.84,7759.712,9175.176
3035.0586,3193.418,2438.645,2159.9421,1795.5457,2119.0369
7885.18,8246.05,6323.4683,5691.0835,4697.0405,5616.6797
5983.2715,6292.6924,4805.8833,4262.5015,3535.0945,4197.72
3084.5342,3212.7139,2485.0742,2274.3064,1872.434,2237.405
2065.25,2243.0972,1600.2046,1307.3865,1135.8649,1142.5398
18101.01,19233.24,14448.52,12605.778,10580.343,12135.339
3190.9917,3362.5806,2577.4502,2298.3633,1914.1315,2257.7476
3624.5376,3891.2048,2863.3806,2444.8633,2061.029,2292.3938
1193.3158,1283.5396,937.3621,798.33527,680.5903,745.89813
3987.308,4146.0146,3242.58,3010.5608,2467.85,2975.9353
1421.4827,1486.4797,1135.1193,1016.77985,840.6694,997.7842
1925.6178,2061.3298,1528.0587,1310.8988,1112.0751,1237.6749
3825.4153,4047.4275,3073.9075,2700.842,2257.7886,2622.0022
8305.238,8761.524,6628.722,5822.8623,4870.237,5710.626
2220.2798,2335.6262,1801.2932,1613.5063,1346.953,1584.4506
11302.403,12002.395,9021.02,7866.0815,6607.694,7581.2275
2012.9512,2149.9482,1597.4478,1376.6194,1164.9132,1307.349
1375.3727,1490.3807,1074.4128,894.24414,771.64856,814.0897
2076.494,2226.9573,1642.2251,1403.3882,1193.8679,1317.3135
4643.155,4978.718,3669.5525,3133.7869,2666.0154,2942.346
2273.5874,2450.9863,1786.9227,1507.0387,1291.0619,1393.3419
10006.892,10685.087,7945.64,6852.6943,5796.779,6508.427
5995.3403,6400.423,4507.9697,3658.198,3175.3164,3455.1838
3785.5881,4001.2332,3025.1843,2624.9817,2214.7876,2560.2632
4983.8594,5405.208,3855.2224,3142.6196,2774.0325,2820.5427
10031.309,10871.658,7799.812,6359.184,5509.962,5696.5977
8150.544,8789.479,6388.3203,5294.437,4513.9487,4886.728
11077.036,11806.318,8743.844,7421.789,6237.3706,7092.345
9440.696,10148.913,7402.1636,6183.0796,5256.0073,5768.2065
3032.0283,3265.7495,2381.2598,1987.557,1686.3131,1842.9052
5028.4204,5448.543,3927.4246,3183.466,2771.237,2873.5886
6576.3335,7148.2065,5132.226,4205.2686,3639.5034,3766.9053
4419.813,4779.691,3417.0,2806.394,2351.6045,2394.8054
5185.6797,5616.547,4008.7344,3291.6511,2825.5852,2844.8298
7253.165,7848.0195,5656.967,4621.8325,3983.455,4233.6177
5367.3486,5720.674,4419.4995,3954.3403,3288.2947,3830.5027
9922.882,10748.894,7717.5303,6297.606,5433.36,5664.4976
3651.5657,3974.1562,2845.113,2377.5786,1922.6569,1993.5569
4344.601,4680.662,3379.6772,2774.841,2442.0083,2547.6853
3323.55,3606.6077,2569.533,2103.6982,1827.5035,1842.6111
8192.064,8833.389,6421.781,5323.944,4538.2925,4915.6357
6530.24,7001.3647,5171.7915,4373.6284,3653.7769,4112.9146
2895.288,3124.856,2273.5996,1897.6389,1620.8888,1747.4706
4473.1416,4814.3896,3478.0884,2851.3538,2505.1765,2629.466
4429.8525,4790.923,3425.1335,2813.1453,2357.8599,2400.8762
4753.619,5185.423,3862.6946,3225.7375,2465.672,2419.273
2951.4011,3197.6663,2318.7266,1932.9119,1669.0803,1762.6521
7464.5293,8011.0244,5892.6333,5006.4517,4272.308,4683.533
4473.1333,4843.6406,3454.9941,2798.875,2493.351,2481.9924
2767.266,3004.2217,2150.0664,1747.4226,1532.2327,1529.294
6560.4326,6961.6978,4974.864,4129.985,3410.4668,4054.7053
1311.6812,1421.6808,1018.4888,829.2198,720.5264,738.9138
7511.5083,7897.5693,6034.5796,5364.1016,4442.7905,5286.0654
11762.8,12674.48,9371.756,7981.4204,6801.7407,7346.8145
1396.5168,1500.9894,1099.966,923.92694,787.2795,865.18066
8133.881,8487.361,6659.0444,6024.5947,5027.506,5918.502
6804.666,7360.7,5259.148,4321.435,3682.0764,3701.7983
9073.101,9810.044,7079.5034,5777.5977,4933.688,5248.966
1045.6726,1130.6127,817.28723,673.0149,575.0302,616.75024
8954.333,9712.455,6967.747,5681.679,4924.616,5073.666
4570.6406,4983.332,3571.4019,2972.1116,2450.5354,2514.3875
4544.8413,4969.0234,3553.3481,2924.7632,2568.1523,2558.761
5164.57,5643.5107,4063.765,3343.6125,2893.9167,2933.0344
1048.2838,1136.4097,815.7038,666.2392,575.0611,599.9386
4403.1665,4738.1006,3418.2092,2824.9014,2431.0427,2625.2283
6606.5176,7124.084,5204.4434,4409.4917,3767.8772,4079.6858
8938.009,9685.062,6949.837,5675.22,4896.175,5110.757
7595.214,8248.553,5947.7856,4926.457,4253.731,4438.652
6640.2617,7097.706,5177.11,4332.083,3641.9016,4095.391
6921.69,7363.4575,5492.808,4740.1895,4006.9373,4545.25
3550.54,3853.4546,2766.2053,2264.1262,1956.1233,2044.482
3212.2014,3431.4714,2565.7622,2212.8438,1812.3438,2112.8887
3655.0542,3745.3667,3003.0059,2866.7144,2346.7585,2852.8235
6369.102,6581.5317,5527.893,5256.724,4344.581,4847.083
2755.9644,2948.0752,2216.36,1938.0846,1621.3965,1831.4962
4123.8223,4408.7593,3271.616,2820.275,2394.048,2669.3792
18218.803,19148.021,14676.088,13078.785,10847.508,12933.13
14720.501,15204.236,12011.639,11368.873,9251.478,11300.482
8662.505,8844.985,7325.8467,7093.1826,6080.381,7448.337
8171.749,8517.515,6576.215,6016.6406,4906.92,5915.987
5696.3467,6019.8706,4549.3066,3962.325,3363.9744,3853.0508
14934.094,15629.368,11940.621,10736.677,8808.849,10476.4795
3928.4734,4117.6104,3180.4736,2872.3616,2370.3704,2822.0808
2910.4644,3013.9717,2341.1692,2182.748,1772.6367,2138.7507
11534.115,12051.442,9324.151,8491.261,6982.3125,8378.196
10585.646,11022.888,8517.286,7802.8984,6390.9443,7660.168
10381.134,11143.168,8185.441,6964.2114,5934.8647,6516.0723
9693.518,10391.863,7671.5347,6561.174,5570.5923,6162.0645
10280.093,11086.501,8100.771,6834.999,5889.552,6283.118
9040.161,9829.69,7083.8403,5908.594,5135.64,5306.104
4258.2603,4510.487,3395.844,2961.7659,2480.8967,2876.1125
7128.466,7625.357,5656.81,4855.106,4111.8623,4581.2896
9492.342,9966.779,7647.1626,6831.459,5678.1562,6756.85
3578.4985,3788.6729,2867.6707,2524.1406,2110.8953,2454.7356
1973.3264,2141.1428,1542.6887,1275.2333,1097.0458,1159.065
7473.473,7886.753,6030.56,5380.3477,4501.4326,5265.779
3126.9287,3290.4214,2526.445,2256.9739,1876.9354,2225.4846
4294.445,4570.666,3425.144,2978.1165,2513.6968,2848.5186
1191.0768,1281.1462,935.6165,796.8913,679.3844,744.4803
3143.474,3371.0112,2477.3445,2101.4648,1799.1027,1965.0435
2289.4653,2447.1838,1822.6927,1575.2488,1332.8918,1492.4757
11961.714,12620.099,9598.708,8473.801,7068.7007,8293.519
7224.0234,7844.0757,5658.1577,4716.938,4082.204,4267.0747
2453.0251,2600.4485,1959.9587,1711.3169,1434.0316,1658.3545
2016.576,2137.6155,1620.0736,1429.6482,1197.7036,1386.193
10056.19,10666.306,8057.8027,7041.0483,5902.3843,6783.194
4110.9863,4379.0337,3267.8245,2820.7112,2361.6743,2697.5728
9455.415,10043.327,7512.9727,6515.5977,5462.911,6258.49
12588.218,13208.177,10185.345,9153.164,7582.35,9051.617
6501.507,6869.9355,5205.3916,4562.751,3812.6873,4434.4004
1610.2784,1695.962,1293.9215,1148.2081,956.3258,1131.8235
2168.5234,2278.0723,1750.8662,1567.4954,1298.6064,1548.469
8257.526,8949.061,6480.5156,5394.433,4685.3657,4877.52
4959.176,5099.632,4500.268,4361.4243,3821.6519,4326.2026
3871.2732,4192.4404,2968.3853,2445.3918,2103.2244,2155.8977
1866.402,1975.9504,1493.63,1309.2029,1094.2688,1270.9978
1037.0729,1131.3826,809.94714,665.83496,582.42706,586.21106
2632.5376,2776.2532,2116.498,1880.5887,1566.6334,1847.3298
2045.1779,2131.3223,1640.8291,1500.1881,1222.1316,1466.4718
6264.3447,6681.672,4887.656,4065.22,3505.5103,3835.1091
4261.8066,4469.7505,3421.6301,3070.3364,2527.5664,2997.925
8117.3247,8606.111,6503.984,5711.893,4799.6914,5528.5977
7868.577,8352.861,6224.5244,5363.287,4492.5156,5181.7593
3577.8154,3788.2983,2866.6938,2522.6255,2109.8643,2452.7065
10366.032,10927.816,8364.259,7424.44,6187.26,7269.292
3767.1934,3896.5154,3043.8848,2861.3054,2316.9294,2801.8071
3106.2283,3305.2617,2476.1602,2155.2844,1815.0538,2068.2563
7826.1772,8485.356,6070.294,4995.814,4251.9375,4299.89
3820.91,4072.6946,3026.978,2601.3381,2194.352,2482.1536
1144.7881,1231.8142,902.8025,766.0236,652.89325,713.84204
10055.267,10663.577,8057.9463,7043.9546,5903.766,6789.503
8062.245,8577.359,6433.75,5559.9897,4685.619,5297.7036
6499.1333,6944.174,5135.5547,4378.052,3689.9717,4140.816
8625.913,9160.778,6886.9316,5983.097,5066.5356,5752.8926
8315.728,8942.764,6613.9614,5665.9526,4817.4937,5284.499
1061.2922,1126.8395,851.81085,743.6071,629.86786,711.5879
4624.7544,4975.6836,3641.8237,3092.1455,2635.8157,2877.7024
1734.7091,1886.4888,1351.3174,1109.9844,966.47455,986.6935
7427.794,8059.9395,5766.057,4741.1665,4113.5312,4257.5894
3162.9143,3352.8145,2529.4243,2207.8967,1854.9636,2130.835
2486.5708,2685.3901,1957.865,1649.7981,1416.8956,1514.8746
3424.6294,3647.8093,2688.6875,2275.8918,1917.1788,2173.2024
3751.9355,3994.9998,2959.534,2528.5583,2147.1628,2412.8577
4944.232,5317.874,3900.2964,3317.2449,2834.1243,3086.7166
1412.0098,1529.2396,1100.8677,911.12445,789.4358,826.4098
1900.5977,2042.0724,1480.5812,1237.3518,1049.6771,1157.6781
1731.3986,1882.7655,1348.5144,1107.7197,964.4088,984.82336
2187.9167,2376.157,1692.5339,1389.9205,1208.296,1215.9352
1788.6586,1935.7144,1379.063,1132.858,966.06964,976.84283
7273.4805,7840.449,5624.569,4578.937,3946.967,4178.8154
2779.7122,3003.732,2171.472,1819.9117,1562.6254,1673.9469
3340.7295,3526.0972,2704.8235,2412.655,2004.5443,2359.182
4046.296,4329.1753,3210.6729,2758.613,2337.5652,2605.8452
8975.276,9481.582,7235.7554,6442.5938,5397.267,6289.0225
5101.3726,5440.708,4060.3916,3514.175,2974.052,3342.2715
1755.4387,1835.2686,1433.4058,1308.678,1084.5332,1310.2102
1640.7502,1764.4963,1296.5768,1103.9763,951.044,1026.3835
1448.6106,1561.6116,1139.4126,961.5581,821.72906,890.87305
1094.289,1171.9874,865.7584,738.9244,622.99774,696.4594
5964.19,6242.1733,4840.959,4378.347,3629.1724,4317.6
3340.7136,3554.0615,2632.1348,2232.5056,1871.5887,2142.3416
9532.892,10046.103,7667.14,6798.8657,5659.9185,6683.5234
6030.913,6532.34,4706.4946,3882.2554,3406.3684,3519.474
11965.607,12711.228,9573.537,8337.078,7001.7563,7998.699
6243.793,6646.958,4986.0127,4328.2173,3633.071,4140.5747
4177.327,4518.4106,3271.8506,2728.7434,2357.6536,2493.8813
7478.796,7846.753,6072.058,5462.1436,4548.099,5430.8623
7859.176,8304.602,6270.772,5473.6714,4560.1084,5336.119
991.00134,1075.9415,776.9515,644.7644,561.09314,580.5055
7646.117,8136.541,6084.947,5274.994,4442.5894,5053.587
5768.174,6141.8086,4577.812,3953.62,3318.7473,3792.503
4011.3464,4249.4375,3209.726,2818.39,2356.3008,2735.796
4267.7974,4500.431,3453.7593,3079.7583,2559.3545,3018.2073
1451.732,1507.2666,1210.1652,1140.5645,945.9954,1159.1746
2412.2275,2611.3616,1888.5333,1576.6826,1355.3562,1441.2002
3011.2263,3218.5732,2386.2646,2059.0366,1741.7579,1955.9921
4473.942,4723.974,3554.7507,3090.2463,2578.3901,3021.0754
12238.1875,13099.653,9686.087,8273.741,6982.481,7796.7725
2041.7509,2203.8384,1614.1962,1367.852,1170.5801,1262.5577
5114.339,5449.022,4091.4927,3565.0413,3015.2246,3411.5312
2343.5068,2508.2158,1845.0963,1569.4253,1328.1708,1481.3901
2213.9453,2374.7031,1749.1877,1491.9768,1267.7815,1404.3126
3651.2825,3901.0063,2909.3047,2518.9612,2130.5564,2389.0945
1592.1475,1654.5562,1326.2849,1248.4553,1036.7927,1266.5358
1153.8695,1240.0203,911.9254,773.69446,658.1062,721.30365
1545.1702,1676.882,1206.744,1005.1615,866.5489,912.5127
11588.073,12424.349,9129.807,7730.649,6530.5103,7248.793
1801.8832,1913.4243,1442.3768,1263.5239,1063.2728,1218.8257
2842.424,3101.6104,2223.016,1830.2319,1597.0732,1612.4918
1570.7081,1679.0012,1247.155,1075.0641,910.91516,1019.0487
5887.2715,6303.425,4652.856,3972.2783,3374.4097,3739.8352
1060.8501,1152.0973,827.3083,679.98096,598.873,611.9886
7810.8003,8439.696,6138.372,5149.066,4448.1074,4721.215
5238.617,5535.198,4192.1367,3691.1978,3089.3647,3608.4004
4342.874,4577.5664,3487.6611,3090.374,2585.3127,3034.029
1516.6686,1615.687,1209.6964,1050.234,885.72437,1002.9799
1345.2847,1442.8076,1063.5349,908.44196,772.69556,853.14465
2658.8567,2834.998,2115.7505,1832.5317,1547.0044,1747.956
2208.7285,2335.812,1770.1888,1558.6892,1302.3223,1519.1354
18249.537,19045.299,14626.054,13310.339,10875.134,13017.806
9709.912,9959.4375,7697.3125,7263.028,5858.0522,7072.957
18200.176,19043.637,14705.564,13347.123,10985.51,13163.131
2361.0525,2580.4722,1840.2214,1519.7434,1340.7881,1340.9462
3501.955,3686.0999,2820.873,2508.8647,2083.2043,2476.2751
8046.9834,8425.624,6479.4897,5847.6895,4813.342,5757.6943
5778.4653,5920.8345,4898.3853,4708.0967,3947.2205,4642.735
6127.793,6424.342,4920.9395,4404.4873,3673.2678,4405.279
2373.5986,2502.9182,1905.6641,1685.4341,1402.1843,1654.0583
3647.8242,3814.9277,2949.9614,2676.689,2204.1843,2650.3938
1820.0057,1889.622,1455.563,1338.3145,1091.6426,1315.8141
9851.891,10429.154,7849.9233,6839.8423,5723.085,6648.3164
4188.619,4344.2075,3354.9336,3099.561,2523.4556,3044.2524
2981.18,3091.0105,2401.7288,2235.8801,1816.2477,2190.8464
2303.3916,2413.3774,1848.7529,1659.2814,1371.4989,1620.7402
11709.848,12039.318,9748.682,9265.646,7903.2153,9023.855
18934.477,19842.184,15278.975,13777.369,11371.877,13597.015
3845.2446,4046.874,3071.4568,2706.3608,2241.303,2658.993
4854.9707,5114.5454,3893.5178,3443.0432,2849.0784,3381.5996
9450.618,9889.561,7580.3413,6832.3096,5609.131,6687.8623
7115.054,7376.3584,5666.96,5195.707,4235.5747,5065.7944
9429.443,9958.933,7473.908,6509.4297,5378.0615,6351.6797
1952.9229,2058.6174,1574.5137,1399.057,1166.4686,1372.9258
4939.0024,5058.521,4054.373,3833.3489,3209.2617,3703.4712
8175.649,8633.676,6501.3276,5665.3804,4724.7217,5533.5127
3088.8398,3179.1616,2470.2532,2320.403,1886.2089,2293.7744
8803.298,9162.648,7016.07,6393.8306,5197.156,6240.5557
3557.0667,3705.2783,2874.2139,2645.6936,2163.714,2629.2842
10716.624,11062.99,9720.981,9441.882,8564.315,9529.351
1966.6277,2028.5776,1574.6177,1470.6829,1198.8961,1460.7593
15442.333,16355.194,12365.241,10868.494,9092.437,10538.066
1566.7357,1660.4716,1164.8811,1012.7624,659.8635,798.88885
2005.8497,2052.3933,1606.3044,1522.8949,1238.8785,1514.9711
8899.776,9359.601,7166.3765,6377.8794,5295.3945,6296.7817
2628.0342,2756.5737,2101.2612,1871.9768,1545.3634,1842.4711
15821.881,16425.21,12851.512,11976.986,9782.182,11811.307
4577.512,4825.94,3677.877,3259.4375,2711.9197,3200.821
10559.47,10856.175,8470.55,8013.3013,6501.485,7942.4175
5010.3623,5277.021,4019.7454,3559.589,2948.036,3495.9521
2703.797,2823.0083,2176.0522,1978.4695,1623.1202,1938.0679
2436.6855,2574.4434,1957.8953,1732.1731,1445.8787,1689.6526
1746.5815,1816.6531,1391.3448,1282.0851,1028.9158,1209.9855
11827.515,12117.27,10036.942,9647.157,8166.4565,9581.244
10862.486,11424.295,8733.444,7762.681,6419.499,7656.146
12166.591,12570.331,10711.526,10258.473,9167.176,10035.34
4132.4453,4277.644,3312.121,3080.1543,2500.575,3021.155
3821.373,3903.5242,3026.8855,2858.0354,2325.7727,2810.1306
1578.6298,1678.9863,1176.8488,1027.1489,673.3717,809.1732
3970.3228,4187.534,3172.2961,2784.0994,2311.1973,2732.8113
10373.809,10668.321,8331.6,7883.4146,6398.6025,7812.774
5974.2983,6400.257,4672.762,3922.8833,3295.7026,3694.0168
