V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
10088.879,10093.14,10249.187,10260.418,10186.25,10178.866,10182.054,10180.398,10261.334,10296.1045,10282.516,10184.284,10144.288,10305.362
1037.9274,1038.4476,1054.7302,1055.5348,1048.2435,1047.6532,1047.5956,1047.769,1055.9929,1058.7777,1057.595,1047.4431,1043.5754,1060.1774
2954.9355,2947.299,2991.894,3006.1243,2982.4788,2979.7637,2975.8972,2978.927,2992.708,3025.411,3016.49,2991.9333,2971.818,3015.671
1103.1963,1107.6252,1125.4926,1122.5468,1116.4656,1117.0953,1115.7465,1117.2808,1125.5098,1123.3427,1123.133,1113.2706,1111.598,1128.3955
2804.9453,2820.726,2865.1992,2853.4448,2839.0454,2844.2217,2840.457,2841.8848,2863.105,2852.5159,2852.482,2829.7615,2827.6843,2868.4744
1075.4258,1079.0658,1096.76,1094.3839,1088.9395,1088.6512,1087.4677,1089.863,1095.4143,1096.102,1096.033,1087.7375,1082.9788,1100.3284
10492.229,10531.771,10704.882,10675.176,10615.063,10621.864,10610.048,10622.62,10702.855,10682.789,10681.647,10584.944,10573.1455,10731.553
1730.823,1731.473,1757.9923,1759.6246,1747.345,1746.3684,1746.7733,1747.4954,1758.9424,1765.6298,1763.7799,1746.048,1742.1942,1767.292
1696.5771,1696.5209,1722.6754,1724.4224,1714.5367,1713.7838,1712.3455,1713.6722,1723.9241,1729.9532,1726.6581,1711.6143,1706.5264,1731.6791
4909.7476,4929.8174,5011.542,4998.102,4961.728,4968.4834,4966.236,4968.8794,5006.5317,4993.9824,4998.348,4945.2305,4944.044,5018.6763
4017.9653,4041.3308,4107.8496,4093.0337,4071.687,4077.2805,4072.0623,4081.6682,4103.0615,4094.3772,4097.1934,4068.0884,4053.6724,4113.97
3581.8467,3599.341,3660.7734,3652.8264,3622.5784,3619.2214,3625.1084,3633.5398,3650.9922,3653.7666,3662.6816,3631.3484,3608.285,3673.3125
5764.682,5751.749,5835.89,5864.12,5816.4214,5812.0,5817.3364,5828.3296,5838.7637,5899.739,5882.5825,5841.457,5794.153,5890.323
4677.278,4705.7485,4782.276,4762.304,4731.193,4743.8926,4732.1978,4739.056,4778.547,4758.354,4755.338,4716.112,4715.7603,4787.3496
1087.5227,1087.0836,1105.9781,1104.3914,1091.1077,1096.4331,1093.7548,1089.395,1106.3268,1105.8932,1099.3041,1083.3075,1092.9702,1109.2966
3486.1238,3499.026,3563.001,3543.7046,3544.7422,3544.346,3528.4285,3552.5654,3555.417,3544.8635,3542.7168,3524.577,3508.138,3575.116
1427.1562,1423.395,1441.9299,1450.1417,1438.7122,1436.0804,1439.7054,1441.1852,1445.7085,1463.7638,1455.9553,1448.1519,1434.1965,1459.4977
5322.892,5284.782,5358.2173,5402.6025,5355.641,5342.8687,5352.9663,5355.1367,5372.5605,5457.218,5428.565,5389.487,5339.7207,5432.0625
5503.8843,5536.3022,5626.6865,5600.872,5575.9106,5582.127,5572.8833,5572.526,5618.5737,5605.985,5604.237,5557.505,5550.8447,5632.443
3963.8362,3971.7463,4033.4023,4033.2473,4009.0547,4006.8418,4004.8901,4009.331,4035.3457,4043.1824,4042.051,4009.1533,3990.013,4054.7395
3953.8877,3966.3777,4033.2964,4024.2979,4003.7231,4000.8457,4000.397,4009.1033,4028.378,4023.6167,4033.8174,3997.5012,3976.9756,4045.642
2529.3472,2535.7654,2573.3372,2571.8967,2557.6807,2555.8694,2554.9478,2558.355,2573.1611,2579.7205,2577.8652,2558.1655,2546.5916,2585.311
1932.9124,1933.6653,1963.3711,1965.3538,1951.2961,1950.231,1950.3849,1951.7968,1964.4172,1972.2314,1969.9957,1950.702,1945.5715,1974.1462
1024.4546,1026.579,1042.5612,1042.1793,1035.7927,1034.7377,1035.4355,1035.844,1041.8931,1045.7495,1044.9941,1036.7699,1031.3367,1047.36
1665.2124,1670.4163,1696.661,1692.7391,1684.698,1685.4512,1683.9672,1685.752,1698.2379,1694.777,1694.9291,1680.8446,1676.6931,1702.2959
1640.7781,1645.2021,1672.8983,1670.1766,1658.9281,1659.9388,1658.0878,1660.4149,1670.5935,1674.297,1672.7856,1658.8088,1653.4929,1678.803
1808.5753,1812.9208,1842.5157,1838.8812,1827.3499,1828.2417,1826.9064,1826.6163,1842.6323,1842.4553,1841.1819,1823.7194,1820.023,1848.5581
1936.4124,1944.5609,1973.9418,1969.0222,1958.4133,1960.8884,1958.6293,1959.2689,1974.5752,1970.54,1969.1389,1953.7311,1950.5414,1979.2852
3249.1316,3256.8513,3308.1045,3301.9602,3288.3386,3295.584,3288.169,3287.5024,3305.8447,3315.1938,3305.0774,3284.4648,3279.0256,3315.7588
9958.236,9973.901,10129.933,10129.838,10067.103,10054.903,10062.974,10065.594,10124.355,10164.933,10159.114,10076.461,10021.862,10178.554
2508.5273,2512.5105,2552.7407,2550.2568,2534.602,2533.057,2533.492,2533.0847,2554.1475,2557.0645,2555.8186,2531.8364,2523.1272,2563.7053
1564.0669,1567.7697,1591.4578,1590.2782,1582.1917,1580.9658,1580.2142,1582.8881,1590.5613,1595.6742,1594.3207,1582.8978,1574.7076,1598.9082
1121.2842,1122.3434,1138.0089,1139.2537,1130.6746,1131.1277,1131.4829,1130.4517,1140.1512,1142.5233,1140.5098,1129.8557,1128.156,1143.8462
2970.4846,2965.807,3011.4316,3021.8262,2999.7036,2997.7988,2993.06,2996.9756,3011.4824,3039.3547,3031.498,3007.1846,2988.0222,3032.8303
1732.602,1736.9845,1763.6049,1762.8309,1751.7606,1752.3115,1750.5719,1752.1166,1764.5488,1766.7491,1764.4637,1749.987,1745.0212,1771.1487
6508.0356,6478.625,6590.54,6618.5283,6593.2173,6581.0146,6548.065,6578.332,6553.964,6721.079,6659.529,6669.16,6553.726,6669.8267
7239.988,7246.8604,7331.378,7349.3906,7304.4766,7316.2056,7310.071,7291.2275,7358.9688,7385.726,7358.787,7328.523,7278.3154,7380.5127
2161.46,2175.9226,2205.8186,2198.2627,2182.85,2186.752,2189.5767,2186.82,2207.2427,2193.0945,2193.4678,2169.1746,2178.2288,2207.1638
2260.3735,2275.3247,2306.3452,2298.6628,2281.665,2286.2996,2289.9714,2286.4768,2308.0186,2293.4688,2293.4575,2268.3413,2277.34,2307.9797
2054.874,2065.8518,2094.3484,2089.3044,2075.6116,2078.56,2079.5505,2076.8848,2096.31,2086.925,2086.192,2064.3403,2070.3552,2097.508
2068.4893,2078.7083,2107.677,2103.1997,2089.0156,2091.9993,2092.8647,2090.1897,2109.5015,2101.5356,2100.2266,2078.4375,2083.9333,2111.495
2058.4248,2071.5486,2099.6582,2093.1243,2079.7388,2082.9614,2084.4854,2082.135,2101.5483,2088.89,2089.186,2066.8074,2074.5461,2101.483
2087.7231,2097.47,2127.2434,2122.5986,2108.3323,2111.2358,2112.0159,2109.3557,2128.7546,2121.2825,2119.7073,2097.7124,2103.1353,2131.2146
2333.5488,2348.2634,2379.6338,2373.0225,2354.8325,2359.6143,2364.338,2360.1558,2382.4092,2368.5815,2368.512,2343.741,2350.1472,2382.3833
2156.3875,2166.5261,2198.7446,2192.7158,2178.1086,2181.6018,2181.4229,2179.3323,2199.4448,2190.418,2189.178,2166.1685,2172.3293,2202.0706
2132.4014,2142.3748,2173.8816,2168.2896,2153.7427,2157.063,2157.1519,2154.9294,2174.7556,2166.2878,2164.9495,2142.2876,2148.1746,2177.394
2051.6323,2063.7876,2091.9058,2086.116,2072.717,2075.7437,2077.0037,2074.4407,2093.9065,2082.6558,2082.6147,2060.5303,2067.4387,2094.2717
2109.9958,2119.836,2150.4854,2145.4324,2130.9248,2133.9258,2134.4648,2132.0664,2151.6084,2143.8984,2142.5215,2120.1191,2125.5745,2154.3093
1905.7236,1915.9584,1943.9767,1937.9078,1923.6769,1927.662,1928.4178,1927.3927,1945.9387,1935.3892,1933.9424,1915.0048,1918.322,1947.1504
9665.748,9732.705,9887.371,9825.059,9771.803,9803.461,9778.657,9796.451,9884.361,9797.852,9815.459,9712.136,9756.543,9881.619
919.3562,924.15,940.75037,935.5523,929.4856,931.634,930.96277,931.39124,939.2834,933.8087,934.8507,925.43567,925.6918,940.51
11940.643,11991.05,12183.089,12145.628,12093.265,12103.465,12093.381,12114.747,12192.885,12143.979,12140.458,12044.282,12028.598,12214.56
1615.4106,1622.0043,1648.0026,1642.996,1636.2847,1637.5991,1635.9106,1639.3098,1649.4281,1642.9156,1642.2744,1629.5295,1627.3308,1652.4451
7159.012,7175.3945,7291.236,7265.4585,7239.345,7243.306,7243.25,7246.631,7288.865,7279.8857,7281.721,7226.582,7206.0015,7308.19
9187.836,9232.708,9373.834,9356.373,9288.282,9295.097,9291.483,9295.338,9372.1,9367.609,9372.8955,9284.592,9267.475,9398.997
11055.378,11088.755,11267.437,11254.755,11175.585,11180.222,11170.48,11189.617,11266.123,11275.43,11268.556,11181.92,11131.608,11316.006
973.3247,973.46246,988.71826,989.4408,982.2282,981.2421,982.2652,983.2376,989.42456,994.83844,992.1566,983.13226,980.4496,994.95386
965.6792,965.74445,981.14954,981.7857,974.63763,973.67206,974.53986,975.713,981.58234,987.1482,984.34985,975.1756,973.0155,987.21704
1310.8635,1316.4327,1339.0812,1332.9628,1327.2144,1328.5508,1326.1637,1327.5985,1337.2236,1335.2838,1333.3572,1321.8336,1321.8325,1341.1746
1258.0471,1263.3428,1285.2177,1279.2719,1273.8652,1275.1119,1272.7333,1274.1813,1283.3207,1281.5757,1279.6825,1268.6552,1268.5895,1287.2148
1328.9331,1334.5966,1357.5089,1351.3322,1345.4651,1346.8328,1344.4432,1345.8745,1355.6665,1353.6583,1351.721,1340.0266,1340.048,1359.6355
9349.928,9343.611,9490.566,9498.042,9445.594,9433.558,9442.925,9438.564,9491.879,9534.141,9539.442,9452.427,9404.3545,9530.586
7020.7485,7021.7646,7133.548,7131.9336,7095.5054,7087.672,7093.2026,7091.73,7133.8447,7154.995,7161.819,7096.5205,7062.391,7158.9478
7540.4556,7540.0063,7659.706,7659.886,7619.9697,7611.205,7617.579,7615.514,7660.198,7685.711,7692.3286,7622.1294,7584.9604,7688.1924
6227.2095,6348.7715,6496.823,6359.6475,6348.114,6364.724,6362.5464,6387.7085,6431.288,6291.106,6357.809,6272.558,6315.2427,6418.738
8227.068,8258.62,8440.655,8375.4,8334.949,8287.49,8351.946,8354.645,8409.412,8404.439,8455.377,8333.082,8291.433,8447.597
7150.141,7289.715,7459.715,7302.2207,7288.9604,7308.038,7305.539,7334.4233,7384.456,7223.501,7300.0903,7202.199,7251.225,7370.063
1309.3081,1315.4794,1337.9183,1332.0841,1323.8693,1325.8837,1323.7942,1324.6803,1335.6133,1330.7993,1331.3876,1318.0725,1318.561,1338.8389
8962.3125,9011.387,9162.332,9116.547,9094.702,9105.686,9077.85,9103.515,9143.256,9114.46,9123.89,9055.834,9041.152,9164.131
8905.322,8954.077,9104.069,9058.575,9036.872,9047.777,9020.127,9045.621,9085.113,9056.495,9065.872,8998.239,8983.657,9105.85
5271.3677,5281.4316,5363.117,5356.943,5330.64,5327.797,5329.581,5332.182,5364.3066,5378.528,5375.217,5332.1406,5309.444,5385.898
6986.3857,6997.092,7104.8037,7099.74,7064.4746,7059.68,7063.1313,7066.105,7105.9565,7130.9414,7124.886,7069.31,7036.3223,7137.361
5655.6753,5665.933,5753.466,5747.4707,5719.1597,5715.908,5718.0376,5720.74,5754.6553,5771.1533,5767.27,5721.3545,5696.41,5778.386
9268.205,9334.017,9482.992,9421.264,9370.493,9401.297,9377.505,9394.506,9479.51,9392.875,9411.327,9311.046,9355.6045,9475.33
1089.8894,1096.8706,1114.0188,1107.6688,1101.6626,1105.0303,1102.1975,1104.3013,1114.0012,1105.4999,1106.9172,1095.7184,1099.9589,1114.1339
643.39056,644.3514,656.95294,653.9628,652.4899,654.0946,650.97235,651.6245,654.62335,655.9161,653.74927,648.8853,648.85895,657.0498
950.79224,954.94574,971.3447,966.2001,961.46234,964.85944,961.60126,962.17566,970.84827,966.5944,965.3231,957.29877,957.4108,972.05566
10591.994,10651.63,10821.194,10775.293,10720.39,10739.802,10722.232,10740.363,10818.883,10762.288,10760.413,10675.4,10671.593,10838.938
1653.3159,1686.9701,1717.8594,1688.4612,1680.94,1693.3624,1686.3666,1690.231,1709.0815,1661.9403,1679.5664,1659.5697,1677.0327,1695.9374
9415.955,9701.06,9970.001,9624.373,9602.876,9696.7705,9682.7705,9784.471,9816.503,9221.122,9554.171,9468.965,9463.141,9689.386
5938.145,5982.732,6078.428,6040.7515,6014.1426,6013.824,6027.3364,6026.823,6082.092,6020.056,6056.304,5992.701,5975.9487,6070.216
10242.781,10407.461,10625.574,10413.547,10424.391,10484.75,10429.048,10480.799,10562.641,10343.337,10383.587,10313.308,10345.434,10534.391
10958.574,11014.413,11201.051,11175.658,11100.591,11099.153,11078.323,11103.619,11178.027,11181.284,11180.906,11077.416,11048.276,11230.623
8261.551,8237.216,8372.954,8386.303,8359.1455,8368.636,8319.478,8348.028,8361.602,8445.127,8383.833,8358.018,8299.228,8431.329
899.94354,883.2839,944.62695,926.8381,939.24664,927.0153,904.5255,927.2705,911.58417,954.16974,938.6881,933.93414,907.46063,953.82214
8198.3,8231.253,8257.504,8305.953,8251.776,8258.327,8287.994,8224.07,8307.029,8318.005,8302.86,8258.76,8246.481,8304.007
3067.0225,3041.8972,3057.675,3091.101,3068.4736,3085.2615,3078.3716,3096.1003,3027.4426,3175.065,3140.1177,3180.3838,3083.7126,3101.5823
3049.5034,2919.2844,2932.814,2983.6965,3006.2935,3026.643,3083.6892,3041.82,3000.9365,3074.0955,3049.7124,3083.0962,3008.0732,3006.1526
3011.163,2922.905,2995.049,3042.6038,3065.9038,3006.0105,3044.6887,3049.7397,2972.754,3189.8132,3209.7378,3192.1348,3023.7825,3079.452
7348.352,7334.457,7456.912,7461.578,7443.2837,7436.5684,7427.978,7446.857,7449.0186,7504.8003,7473.693,7446.174,7393.883,7501.7065
4769.9985,4741.705,4825.697,4862.224,4836.6465,4816.61,4784.6,4813.842,4821.2246,4903.9067,4867.373,4840.557,4780.602,4876.9443
1163.1417,1166.4442,1185.3359,1183.3124,1175.4596,1176.2195,1175.6471,1176.355,1185.1459,1185.6385,1184.9241,1173.87,1171.463,1189.4156
1267.1418,1270.9801,1291.6383,1289.1097,1280.58,1281.5847,1280.8986,1281.634,1291.3632,1291.3679,1290.6561,1278.5378,1276.2576,1295.814
1244.0409,1247.7589,1268.0209,1265.6124,1257.2277,1258.1758,1257.5168,1258.246,1267.7651,1267.8875,1267.1749,1255.2944,1252.9791,1272.1797
6487.979,6510.877,6622.786,6593.4766,6553.1655,6573.3555,6557.3164,6561.4043,6619.1523,6592.7183,6583.153,6523.805,6531.9526,6628.574
8129.2227,8158.9814,8299.432,8261.456,8210.103,8236.378,8216.736,8220.668,8294.586,8258.605,8247.429,8171.6113,8184.0005,8304.961
359.5434,358.83258,363.76544,364.55728,362.64813,362.69458,362.2889,362.0432,364.93933,368.3689,365.8803,363.83496,362.2991,366.99326
584.67737,582.8111,594.6924,593.9038,588.3451,588.22876,588.95844,588.94147,594.55963,595.74054,595.67737,587.55273,586.3345,597.37573
12356.123,12403.349,12588.125,12579.641,12481.338,12492.606,12490.037,12497.463,12587.141,12581.008,12594.713,12478.617,12447.95,12622.074
10018.335,10068.267,10239.172,10208.646,10122.925,10121.129,10119.806,10130.835,10210.594,10189.029,10221.139,10103.963,10084.83,10254.085
1512.8883,1517.1503,1542.003,1538.5188,1529.3333,1530.3416,1529.5831,1529.8802,1542.0471,1540.936,1540.6724,1526.4009,1523.3817,1546.406
6355.361,6373.663,6478.2227,6463.381,6424.6733,6428.7754,6425.7417,6427.02,6477.852,6472.998,6472.2974,6412.1924,6399.679,6496.601
7360.3296,7414.1943,7552.8975,7501.834,7458.3276,7478.2246,7456.6636,7468.8003,7531.0576,7483.373,7489.475,7425.5,7426.5723,7542.569
10484.473,10561.214,10758.811,10686.078,10624.054,10652.421,10621.724,10638.985,10727.642,10659.742,10668.441,10577.306,10578.86,10744.098
9922.943,9985.396,10142.755,10090.305,10061.007,10069.225,10050.74,10080.523,10136.504,10076.024,10097.967,10030.927,9990.971,10154.143
13459.184,13520.064,13760.165,13718.881,13615.765,13623.433,13605.718,13623.557,13732.228,13711.806,13722.89,13594.8,13564.483,13776.082
19463.514,19545.44,19919.068,19823.87,19736.871,19765.62,19662.473,19755.006,19896.166,19778.15,19819.482,19603.828,19629.947,19900.236
24792.781,24860.846,25292.104,25227.93,25089.93,25107.809,25076.635,25107.016,25279.316,25276.395,25262.22,25049.398,24970.637,25366.879
1239.9086,1242.7687,1268.1488,1260.5323,1257.218,1258.3302,1255.0101,1256.9197,1264.6097,1263.3727,1262.7256,1252.0955,1249.2079,1270.6118
7428.3794,7449.17,7575.0576,7565.917,7490.118,7512.5146,7501.7944,7493.4907,7570.9624,7593.994,7560.124,7482.1104,7495.3447,7602.221
13609.8955,13688.382,13911.145,13848.701,13772.237,13810.215,13766.024,13796.491,13909.184,13840.171,13824.469,13704.553,13722.163,13934.262
21888.178,22019.758,22394.479,22277.26,22163.781,22202.709,22155.24,22193.037,22378.41,22226.996,22260.154,22042.238,22070.045,22396.182
20515.65,20585.717,20924.127,20878.098,20737.172,20753.564,20742.469,20756.99,20900.236,20918.672,20906.277,20713.367,20675.316,20993.205
17412.094,17505.994,17795.23,17698.043,17623.645,17648.803,17624.637,17636.299,17770.09,17672.352,17701.445,17525.7,17535.957,17789.006
9743.327,9780.813,9938.189,9919.609,9856.904,9873.814,9855.2,9870.663,9927.695,9927.769,9914.245,9838.676,9822.267,9965.874
10403.603,10443.626,10611.673,10591.84,10524.875,10542.932,10523.06,10539.568,10600.461,10600.551,10586.116,10505.418,10487.8955,10641.236
3027.073,3052.848,3118.5288,3057.5603,3010.7922,3082.4414,3053.1963,3017.0945,3122.107,3007.8,2998.856,2932.7007,3059.6506,3057.5046
4704.006,4903.2466,5072.0225,4784.3955,4758.729,4890.1396,4758.665,4916.5376,4919.4976,4708.655,4694.5107,4712.0737,4796.4995,4858.3257
1163.5515,1165.9402,1182.9763,1183.1927,1178.7397,1177.2131,1176.2002,1178.6017,1182.8081,1186.8665,1185.6687,1178.9285,1170.5127,1188.8967
1149.6094,1149.645,1169.6898,1169.4789,1163.8324,1164.189,1160.8727,1164.7887,1168.242,1174.9987,1171.9006,1162.8447,1158.3983,1175.5381
8537.0,8568.27,8706.139,8693.797,8645.319,8648.478,8633.017,8653.082,8701.528,8701.795,8702.792,8636.237,8602.112,8735.883
8585.795,8621.991,8760.987,8743.469,8694.493,8698.911,8680.237,8704.865,8753.039,8748.289,8752.773,8685.312,8650.862,8789.9
8512.09,8542.482,8680.367,8666.036,8617.706,8621.548,8604.621,8626.996,8672.348,8674.732,8677.118,8610.353,8574.453,8709.654
8565.043,8600.731,8744.273,8720.114,8672.905,8679.346,8658.972,8686.455,8730.593,8725.582,8732.149,8662.882,8628.62,8768.975
1037.4246,1042.0278,1058.907,1056.0327,1049.8087,1051.0214,1049.5286,1051.1971,1058.3911,1056.4386,1055.8226,1047.7776,1045.2577,1061.5035
1038.4088,1042.4751,1059.5692,1057.0651,1050.6244,1051.3584,1049.5565,1052.0765,1059.325,1057.6022,1057.3711,1047.7764,1045.8684,1062.8843
10198.072,10248.169,10424.355,10385.908,10308.077,10327.633,10315.397,10329.177,10418.123,10394.672,10386.345,10283.165,10284.134,10449.367
10102.281,10156.476,10327.743,10290.837,10212.874,10230.543,10218.421,10226.725,10324.102,10293.898,10290.349,10183.664,10188.548,10350.213
10147.249,10196.015,10366.077,10339.244,10254.724,10272.548,10262.324,10275.121,10363.587,10347.7705,10344.426,10232.729,10236.093,10395.609
6339.157,6348.2295,6456.9355,6452.3037,6406.413,6405.102,6402.6655,6411.9785,6450.423,6466.534,6455.1333,6400.1646,6382.8193,6485.8804
6357.984,6367.753,6470.1523,6472.169,6427.494,6424.7476,6423.273,6429.3096,6470.6104,6485.499,6474.516,6421.662,6401.31,6501.8125
