V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48
1286.1953,1194.8989,1154.211,1168.8353,1114.4615,1055.58,1076.5112,1105.4213,1099.5739,1098.3154,1162.477,1151.7852,1181.9424,1313.8845,1344.2003,1387.2375,1261.4531,1354.0881,1288.7883,1283.8818,1326.6862,1317.4413,1331.1371,1302.4976,1213.252,1143.9562,1253.4165,1171.0537,1126.803,1061.0077,1071.8082,1079.5573,1084.03,1149.1443,1112.5818,1234.3987,1265.5288,1310.646,1326.0475,1378.8401,1255.6432,1412.4819,1328.0874,1458.9158,1241.6587,1340.1697,1358.0071,1323.4158
23203.492,21452.965,20126.71,19907.059,17633.617,18933.844,20293.318,20436.031,18755.246,21526.643,23626.355,23695.271,23138.688,28063.736,27677.738,29561.572,26878.156,28534.992,27648.92,25133.883,26192.766,25320.852,24033.725,24318.242,20234.875,20083.979,21450.828,19435.867,20913.262,17862.383,19749.117,17692.666,20979.232,23495.574,22674.705,25911.098,26587.516,27561.707,27676.414,28521.156,26693.049,29097.715,26701.078,29848.541,23524.684,24995.219,24630.855,23515.07
1941.9391,1734.5349,1711.1854,1632.1676,1491.4937,1530.0945,1529.0955,1625.2332,1383.8672,1630.436,1673.5065,1733.1652,1640.7461,2073.7666,2026.178,2416.3074,2000.89,2209.3948,2136.0361,2036.7166,2188.5725,2016.9707,1883.0112,1989.9497,1735.5437,1612.3024,1743.376,1699.3706,1726.9817,1400.5249,1438.5409,1357.5449,1542.4629,1812.0913,1599.2587,1891.8014,1927.8235,2073.942,1991.3314,2270.8032,2004.6335,2213.8718,2095.2734,2422.9392,1829.7324,1972.8706,1859.7299,2008.9111
2849.4429,2597.5227,2293.1157,2407.4788,2175.7664,2083.4458,1936.7886,2124.66,1891.9795,2065.1658,2084.7856,2129.719,2049.8513,2557.753,2602.9736,2750.8164,2593.5479,2822.1377,2762.3364,2719.7456,2919.0718,2823.164,2778.9949,2844.872,2437.1206,2310.0574,2647.1396,2307.1997,2279.7393,1968.197,1901.6685,1700.9829,1911.5028,2190.7075,1950.3058,2319.0347,2401.9653,2475.775,2591.6328,3014.9272,2571.1118,2817.6782,2808.1099,3175.4546,2411.7505,2796.6736,2628.0764,2750.3254
110807.086,103526.95,96663.68,95533.11,86481.88,89864.59,94953.26,95058.266,89232.97,100972.71,109930.164,110469.47,109035.03,130318.97,129962.44,137424.28,128354.59,135514.06,130193.99,119362.805,124091.08,122252.8,117537.67,117481.09,97144.836,95770.74,106564.44,93016.56,98179.984,86021.69,94347.36,85002.8,98423.7,108709.84,106667.5,120632.25,124287.66,128744.16,131975.31,134766.69,124770.92,138543.56,127673.47,141999.44,113564.445,120608.78,120331.34,113486.03
2003.5752,1920.7886,1787.1782,1788.7805,1737.5178,1579.488,1592.7766,1567.5165,1611.0668,1669.6829,1729.055,1750.7869,1762.8698,1959.5935,2005.7717,2016.1685,2141.3545,2210.0464,2114.4905,2038.8763,2088.5137,2174.896,2288.1375,2177.278,1848.1648,1721.5024,2094.8542,1683.0083,1594.7617,1630.7281,1625.558,1533.095,1567.1136,1666.9902,1724.1797,1876.4839,1935.762,2025.9304,2217.8633,2235.3801,1996.0873,2304.022,2176.54,2357.9976,2034.0107,2134.022,2196.9011,2098.2666
3482.3218,3327.9146,3002.763,3068.8037,2842.982,2725.1304,2597.409,2779.137,2642.9292,2713.5999,2873.8833,2848.1575,2805.545,3312.6248,3352.8828,3499.9785,3431.4307,3586.3848,3510.1978,3433.093,3557.8186,3556.5786,3598.5854,3607.7007,3111.7402,2949.5793,3335.8533,2945.6812,2919.4287,2643.219,2645.1812,2406.435,2585.3801,2934.0923,2730.8108,3095.4712,3186.1165,3236.1582,3385.9324,3731.8298,3347.4338,3595.8638,3512.3975,3935.4065,3137.2656,3580.2874,3448.5522,3424.955
3627.6482,3204.6475,2974.4717,2962.96,2699.9004,2664.444,2809.581,2823.3083,2679.9546,3190.6597,3486.6484,3430.5361,3491.107,4214.3047,4341.9478,4575.9146,4185.2407,4500.2305,4352.923,3930.2676,4089.1152,4046.811,3898.0193,3749.6035,3116.8435,3014.963,3508.9714,2892.2148,2985.2766,2664.1465,2907.3657,2666.916,3020.0332,3374.025,3362.4053,3827.4985,4097.558,4197.998,4413.385,4450.549,4164.5327,4603.6885,4324.1865,4760.0547,3846.7131,4013.2156,4078.941,3705.9644
3413.574,3049.4824,2847.2407,2825.3945,2583.5767,2588.0525,2736.419,2783.5803,2613.6968,3057.0825,3339.3208,3319.844,3350.6296,4060.0227,4186.0845,4350.3223,3975.5554,4251.4365,4090.7546,3716.5605,3837.0967,3832.1846,3636.5894,3520.7886,2956.5515,2891.0571,3341.6284,2791.9158,2912.7966,2578.494,2864.329,2581.7527,2938.5364,3258.1191,3226.2646,3689.0073,3910.4897,4002.4756,4183.4395,4218.699,3937.2312,4370.506,4058.802,4478.2607,3636.5247,3781.6094,3834.9814,3506.1658
1073.0486,1010.0742,937.3672,965.1112,893.8077,864.2262,846.07776,912.2472,841.71643,882.93604,929.11816,942.06665,912.5381,1075.689,1084.7645,1123.6582,1116.0265,1133.3473,1125.3143,1076.5529,1106.4203,1115.3951,1115.0923,1107.7173,981.2027,930.9265,1034.3829,926.735,911.1866,862.0593,864.5382,796.82043,844.11536,942.58997,904.5589,1027.42,1045.4504,1075.0356,1116.1042,1196.1727,1080.1766,1172.7073,1120.0688,1243.7681,1047.8638,1108.4438,1067.4208,1064.9011
35050.047,32659.652,30024.262,30051.207,27650.775,27470.148,28596.203,28895.113,27830.824,31281.266,33924.34,34062.766,34363.195,40113.336,41344.844,42462.574,40605.54,42498.83,40758.46,37540.83,38833.24,39208.414,38426.598,36907.24,30582.648,30279.584,34911.383,28929.54,30127.25,27180.484,29718.084,27094.018,30252.838,32920.832,33042.703,37168.1,38969.77,40016.637,42247.67,42608.547,39111.9,43856.336,40614.086,44950.758,36910.547,38894.684,39318.234,36074.63
158.97821,124.25787,115.4309,116.661644,97.49594,112.23627,126.83957,126.79675,113.994064,148.7938,167.1265,168.88153,167.3771,217.00497,224.20084,241.38751,217.33148,231.38132,218.85881,188.82161,201.2587,183.85547,166.9812,158.56308,121.84961,128.4235,144.46141,117.78471,136.07211,102.26062,125.61887,107.4201,134.05441,166.83305,159.20662,195.95175,210.10233,219.69846,220.88239,228.43423,208.55812,235.71263,205.6444,235.77782,182.2124,178.74431,172.51898,163.36287
34377.547,32037.691,29476.443,29510.479,27163.299,26997.152,28105.484,28417.107,27341.871,30708.516,33296.82,33427.594,33726.96,39344.36,40555.676,41654.4,39785.438,41644.08,39943.566,36802.082,38067.008,38427.785,37638.363,36177.516,30026.816,29725.61,34234.207,28436.512,29609.52,26708.133,29194.586,26642.254,29743.945,32327.8,32433.938,36466.58,38222.71,39235.164,41388.023,41752.508,38338.47,42976.41,39805.37,44048.688,36183.203,38129.277,38538.348,35373.25
5207.8125,4901.0044,4468.159,4460.6406,4380.229,3684.3376,3401.4922,3485.8154,3463.7422,3713.6978,3557.8706,3619.79,3732.248,4220.452,4528.5596,4583.967,4747.002,5179.1436,4947.579,5011.0947,5180.62,5470.3184,5695.2886,5565.2793,4699.789,4220.355,5503.5986,4261.6357,3871.3032,3793.6738,3591.6082,3332.4443,3439.92,3574.3516,3556.4812,3849.532,4105.1426,4285.2046,4989.5786,5290.3984,4471.097,5252.329,5331.6123,5839.5625,4712.3486,5352.3647,5535.2793,5328.555
17424.297,16603.357,15243.411,15225.366,14857.381,12845.071,12179.3125,12399.954,12356.768,13057.689,12817.047,13026.879,13269.123,14927.855,15725.029,15981.989,16509.578,17710.402,16961.889,17047.066,17563.617,18419.312,19188.95,18727.348,15894.469,14486.695,18252.668,14511.547,13408.1455,13183.989,12667.5205,11839.316,12236.463,12792.09,12775.166,13826.258,14552.534,15227.008,17258.152,18096.96,15539.868,18154.84,17997.732,19765.88,16159.707,18060.438,18580.982,17961.059
37074.547,34224.418,32105.432,32158.373,30461.639,28258.217,28770.46,29196.816,28071.465,31293.111,32299.645,32699.732,33023.977,38102.57,39641.812,40888.562,40132.71,42330.457,40664.023,38667.465,39809.492,40548.965,40926.44,39267.68,33285.562,31543.348,37720.793,30889.86,30515.656,28794.691,29661.637,27433.635,29643.592,31852.719,32085.018,35616.25,37337.742,38800.426,41738.78,42906.906,38426.65,43722.79,41461.97,45429.207,37902.992,39723.72,40318.895,38492.586
393.19275,354.13867,328.12723,319.625,279.9337,292.96655,316.8267,309.86542,291.2085,356.647,388.50027,393.36966,395.16983,487.87787,490.22366,527.19977,481.4927,519.90155,483.6061,436.9519,462.66922,455.4466,424.6449,424.06683,328.76105,327.43396,387.16153,314.58282,339.15503,273.10925,325.88098,275.00903,335.34338,380.87512,374.44617,436.01022,455.39874,477.99194,500.68295,510.58493,458.6646,532.96387,483.627,548.87885,420.97787,447.1068,452.596,410.99554
2477.1104,2302.7102,2140.288,2105.5513,1932.7615,2078.5945,2225.9932,2214.3403,2162.7422,2347.258,2722.487,2647.4688,2671.9766,3112.2158,3070.664,3267.1736,2911.676,3092.997,2971.7832,2694.6162,2801.623,2687.9849,2638.5327,2541.8813,2185.4944,2188.1282,2260.0273,2096.0227,2197.7478,1989.0579,2231.0813,2179.5596,2309.189,2615.165,2570.2598,2916.6726,2991.2642,3117.15,3052.5088,3070.6733,2920.246,3133.9734,2879.3354,3168.646,2674.2417,2735.7722,2785.7932,2547.523
2127.7415,2015.4148,1850.2275,1877.0853,1812.4221,1578.008,1533.947,1554.2305,1518.1165,1663.5083,1611.7317,1641.1663,1663.6509,1864.5208,2001.241,2022.2289,2080.1335,2232.7456,2142.314,2137.0344,2181.0676,2264.4587,2393.5571,2282.7961,1943.5913,1802.2156,2240.7266,1771.4207,1650.5342,1655.8853,1563.2823,1491.4419,1570.0864,1601.532,1638.632,1734.8185,1861.8387,1952.5542,2180.5645,2266.999,1965.7998,2315.7734,2257.8677,2465.1553,2027.2391,2212.7615,2279.8452,2239.112
