V1,V2,V3,V4,V5,V6,V7,V8
6103.536,6012.2197,6158.0923,6158.9385,6100.5957,6163.6113,6266.351,6309.7876
2376.0176,2358.8042,2399.491,2370.984,2367.9841,2412.8552,2432.5364,2434.458
1395.6647,1387.9921,1415.9043,1392.7711,1389.0571,1419.5312,1434.3916,1430.6074
7910.3213,7394.204,7845.8286,9335.813,7800.8784,7438.4277,8041.5317,9301.346
9377.294,9268.673,9450.08,9345.271,9355.659,9488.446,9574.092,9589.431
5124.622,5113.954,5082.4233,5040.3027,5152.352,5259.635,5171.273,5197.688
1944.3645,1916.4773,1920.203,1908.2933,1944.7925,1961.0051,1949.8652,1965.2229
3143.4817,3143.5095,3121.1135,3104.431,3126.2185,3204.157,3161.9668,3188.6953
2533.0166,2548.5776,2552.036,2527.0413,2523.9072,2605.9895,2587.7405,2595.1128
4849.092,4759.198,4797.8965,4784.2974,4873.9585,4890.096,4888.1753,4931.225
8382.142,8388.319,8426.806,8348.15,8377.419,8592.147,8550.898,8576.741
7293.669,7327.295,7375.1724,7284.878,7278.006,7501.864,7480.6763,7484.073
10255.051,10323.612,10348.916,10181.218,10233.567,10567.691,10488.521,10473.424
9300.81,9194.218,9270.804,9235.801,9312.763,9432.725,9419.329,9490.436
4635.2876,4607.0483,4602.9165,4628.971,4647.231,4733.9805,4694.9487,4755.578
6449.426,6400.336,6463.7524,6459.7173,6439.9062,6563.631,6566.488,6621.4883
5744.9756,5800.3696,6193.189,6030.675,5706.9795,5964.5083,6292.93,6174.426
5299.9844,5300.5522,5320.9424,5281.767,5293.7344,5427.3257,5401.7544,5426.1074
1936.1283,1920.6754,1939.3135,1929.5166,1934.8992,1966.2913,1968.0593,1979.3828
2147.5159,2123.7075,2141.9387,2135.7974,2151.25,2178.1157,2176.4453,2193.4023
5500.638,5513.3374,5514.817,5491.423,5500.046,5648.9556,5605.3306,5640.7246
1301.9192,1301.0638,1299.408,1290.8174,1302.9358,1332.9739,1318.733,1326.669
1950.5977,1932.6101,1952.4141,1940.8113,1947.261,1976.996,1980.7391,1991.7324
3434.77,3433.149,3469.1333,3426.4963,3430.3186,3514.988,3522.4575,3524.937
9783.739,9818.968,9846.177,9797.343,9754.239,10046.98,9991.67,10051.617
1433.4855,1406.4427,1443.044,1447.9885,1435.0312,1444.5505,1471.1501,1483.4304
9017.009,9109.061,9151.466,9003.784,9011.529,9346.254,9287.302,9267.185
9380.954,9504.675,9510.864,9389.707,9358.843,9739.02,9651.27,9652.9375
1501.8275,1515.5636,1519.4253,1468.1483,1509.4636,1560.675,1539.9589,1522.1243
5887.374,5869.9688,5925.9937,5864.4087,5868.0024,6002.441,6007.701,6024.9995
2673.0288,2654.0986,2702.2485,2653.8755,2675.21,2722.5566,2739.3765,2730.8848
1677.7445,1663.3402,1683.4692,1676.0934,1675.8854,1703.313,1709.566,1720.1411
7010.264,6999.722,7006.9146,6981.491,7000.0566,7162.552,7113.5767,7168.286
3018.6284,3000.4868,3062.2727,2991.8293,3015.7534,3073.9688,3099.067,3078.032
1492.2655,1488.4108,1495.6422,1482.98,1493.7244,1526.2529,1518.1548,1524.1622
7457.91,7473.416,7497.4834,7386.503,7433.9473,7637.332,7592.364,7598.294
9630.912,9684.818,9725.748,9558.872,9601.411,9903.132,9845.898,9831.011
1417.3961,1421.5647,1439.0121,1421.4058,1416.3308,1456.3218,1460.8176,1460.0089
2820.1304,2804.0242,2858.5166,2854.9504,2851.4885,2897.042,2917.8237,2929.5112
2104.2854,2104.1448,2125.5327,2125.0764,2111.1887,2162.9648,2162.4517,2175.042
2882.8064,2870.9097,2926.0303,2939.1516,2958.5193,3001.13,3006.153,3023.5952
3217.7585,3174.2222,3246.7334,3262.474,3268.5552,3289.4646,3323.3984,3349.8594
4817.029,4814.5728,4921.68,4904.1978,4879.8687,4977.822,5024.795,5028.481
6245.7905,6271.382,6372.318,6375.801,6342.6646,6508.9316,6527.697,6557.4766
10805.266,10800.118,10933.92,10922.248,10934.608,11172.871,11165.316,11217.725
3286.0105,3298.9116,3354.4287,3300.8345,3299.0684,3394.4697,3409.4446,3395.5513
1109.4622,1115.6205,1115.7114,1107.1425,1113.1757,1146.4363,1137.5261,1142.4305
10873.513,10847.239,10943.944,10871.274,10846.8955,11098.958,11108.482,11159.222
5001.5522,5032.965,4987.0527,4970.6084,4992.3145,5153.7456,5084.8257,5128.0034
4007.0498,3974.819,3966.3337,3981.2253,4035.7156,4087.7627,4041.5247,4089.065
5266.676,5244.0986,5297.8325,5289.815,5295.7285,5397.054,5398.517,5433.3784
3056.2017,3043.5125,3078.8452,3077.046,3073.3323,3132.991,3137.4421,3157.6414
1625.4113,1617.0923,1633.3787,1627.2474,1626.2034,1657.6956,1660.4712,1670.1208
13692.595,13609.761,13753.97,13713.95,13703.83,13954.955,13986.08,14073.331
17844.889,17777.361,17992.822,17951.992,17927.158,18285.002,18329.947,18433.373
17398.19,17331.312,17543.102,17504.197,17479.908,17827.338,17872.557,17973.459
1701.6893,1691.8872,1721.0488,1712.2339,1712.3474,1741.4686,1751.935,1756.9069
6914.0947,6897.3564,6933.109,6876.5654,6869.703,7036.01,7023.2534,7056.86
4594.552,4578.9995,4604.8916,4570.521,4566.246,4671.499,4665.979,4690.4697
2240.2139,2213.9575,2237.1277,2222.5383,2215.6892,2249.346,2263.31,2274.3093
3460.467,3389.7876,3431.801,3436.3623,3417.216,3437.3682,3479.6526,3509.6836
12427.343,12257.358,12366.832,12341.169,12296.67,12454.128,12518.113,12622.022
33760.332,33985.55,34744.19,34128.203,34245.473,35280.26,35487.496,35264.957
1117.7865,1107.115,1114.8778,1111.8782,1106.9274,1125.9161,1128.5763,1137.876
2398.9873,2392.3652,2414.2126,2402.928,2398.5225,2451.9277,2454.0547,2467.4038
3859.6519,3793.6807,3843.0898,3846.7332,3808.6748,3851.2156,3887.2175,3926.6416
8426.322,8266.927,8370.616,8373.658,8312.959,8394.845,8464.018,8554.734
8663.663,8395.334,8405.498,8463.811,8593.73,8548.972,8489.816,8666.84
1093.8195,1077.7837,1089.1646,1086.2234,1081.5608,1094.5776,1102.8916,1110.4011
7327.0747,7303.2134,7355.031,7299.582,7294.5977,7459.9146,7457.6665,7489.62
1588.8505,1585.428,1600.5122,1593.1473,1589.9392,1626.1218,1627.6754,1636.1018
4068.5474,4026.315,4072.8716,4048.5828,4053.0017,4114.973,4135.4165,4159.2266
6032.9653,5984.665,6048.505,6014.373,6015.084,6120.628,6141.52,6176.118
9221.069,9142.767,9205.12,9096.973,9193.272,9345.393,9331.228,9353.252
21427.365,21368.857,21555.455,21433.895,21402.838,21886.05,21898.047,22006.006
2486.867,2437.781,2472.58,2460.6736,2456.618,2475.6104,2500.7798,2519.627
1515.3752,1507.0708,1496.721,1483.3732,1474.395,1524.6033,1523.6555,1537.6494
6989.5913,6869.6377,6959.0366,6936.8647,6900.9087,6975.2104,7037.667,7095.4434
4325.3906,4308.594,4322.522,4292.039,4288.1426,4385.3975,4377.2964,4396.711
2303.4922,2265.1616,2297.4648,2287.8171,2275.1558,2298.5225,2327.234,2341.7104
2322.2578,2304.7932,2317.505,2305.3752,2301.1443,2344.9863,2346.0337,2362.245
6129.231,6031.2764,6110.175,6097.493,6056.2695,6123.971,6181.217,6229.4316
1847.2728,1839.9799,1856.9135,1847.2948,1845.6199,1884.3414,1886.5962,1896.9539
3740.9128,3739.3801,3782.4417,3777.706,3769.3525,3851.9075,3852.9927,3876.67
6338.505,6303.0015,6359.656,6315.631,6287.0205,6422.728,6436.58,6475.615
2353.8713,2332.3325,2357.0981,2343.8167,2339.8562,2379.0308,2389.0,2403.1318
3142.3687,3127.564,3152.9014,3139.5881,3131.9531,3197.497,3200.6338,3220.8276
2361.7036,2337.5972,2349.984,2339.5527,2341.7996,2378.572,2379.0151,2398.2642
5714.6265,5624.9653,5693.2583,5687.9995,5647.5967,5712.0674,5764.306,5812.669
3963.6985,3936.3271,3974.1826,3958.3828,3942.2039,4018.0989,4030.1333,4059.0034
3427.3481,3419.4153,3433.3113,3411.6748,3397.688,3481.372,3477.006,3494.543
3301.167,3271.858,3307.617,3285.6213,3270.7212,3329.8215,3347.7148,3367.0325
1442.3778,1463.8579,1460.711,1456.5452,1441.3987,1500.0565,1485.9452,1495.759
2456.9414,2417.7803,2449.127,2438.197,2424.4973,2452.9214,2481.6067,2497.5054
1577.3893,1501.2946,1596.7323,1659.6438,1567.0708,1533.684,1632.7582,1683.3107
4099.3696,4088.6792,4115.524,4108.4893,4102.519,4192.571,4185.9355,4215.712
3282.8716,3277.305,3304.1729,3292.5637,3289.054,3363.657,3361.6936,3382.5386
1466.4159,1470.7776,1504.3014,1499.4362,1487.9839,1525.3242,1540.5852,1541.5862
1708.2853,1703.973,1716.9144,1705.9048,1701.293,1741.2703,1741.8038,1749.678
3366.6147,3352.5146,3374.2563,3358.9897,3353.6729,3426.4712,3424.766,3445.7847
1785.1727,1778.5061,1800.0896,1796.1453,1793.657,1829.3937,1833.9579,1844.3607
10476.432,10449.147,10528.694,10460.5205,10432.178,10677.258,10680.486,10728.375
1463.4042,1454.6919,1474.4246,1459.8197,1471.9053,1493.5775,1498.2084,1502.7117
6036.7764,6018.9287,6073.852,6047.5215,6043.4688,6173.8945,6174.2056,6206.4297
1229.8135,1226.3541,1240.4102,1234.7839,1232.0254,1258.9421,1261.5355,1267.5593
1089.1036,1084.7948,1096.5251,1089.9086,1087.8047,1111.0259,1113.4982,1118.6025
1144.669,1140.1329,1152.4636,1145.5027,1143.2905,1167.6982,1170.2959,1175.6567
8048.078,8031.3984,8120.6987,8082.795,8058.1064,8238.136,8256.325,8301.443
3379.0642,3406.159,3423.3389,3409.6829,3404.1226,3512.3704,3491.481,3507.4507
3385.4668,3424.3657,3426.0706,3416.7568,3417.501,3534.571,3498.728,3516.3848
10102.92,10072.79,10195.224,10154.819,10141.441,10356.663,10377.844,10427.029
1137.6532,1139.8108,1149.6067,1138.4532,1133.8022,1165.9028,1165.936,1168.4097
2852.755,2850.8755,2867.572,2857.1047,2847.8562,2918.2751,2914.6455,2933.4941
1067.2849,1058.5261,1060.1799,1063.3187,1055.6697,1075.9127,1071.8538,1086.2783
10532.376,10533.167,10616.544,10596.078,10595.067,10842.941,10817.111,10882.238
6378.87,6372.879,6442.854,6424.8276,6417.283,6564.6855,6567.1074,6601.255
9547.956,9504.019,9580.374,9541.286,9534.302,9729.165,9730.646,9789.882
7649.7207,7640.6357,7721.349,7695.3213,7685.7124,7862.497,7865.6724,7905.831
12243.565,12170.97,12285.878,12218.571,12189.205,12433.427,12460.366,12532.816
5991.185,5990.588,6044.315,6030.339,6024.2324,6164.717,6156.778,6193.2104
18138.549,17819.164,18394.455,18313.672,18390.71,18440.62,18796.326,18798.385
12381.079,12373.602,12646.003,12583.583,12640.101,12896.437,12924.687,12951.965
11779.847,11798.778,11916.09,11842.726,11815.78,12127.212,12127.727,12168.896
10568.516,10600.303,10606.108,10616.215,10668.273,10933.492,10815.549,10899.873
19326.123,19316.793,19595.71,19519.703,19499.953,19942.633,20005.213,20072.916
4163.2793,4072.1626,4202.3086,4143.3516,4189.8604,4195.7256,4271.6655,4264.5605
5792.2686,5647.897,5873.1714,5922.784,5919.587,5889.707,6040.9697,6092.547
6133.6113,5950.6367,6244.4785,6231.9673,6141.294,6117.1816,6356.846,6378.4307
4403.118,4186.614,4354.1846,4375.9873,4462.9736,4327.414,4447.7095,4499.7144
6139.824,6044.496,6118.9536,6094.3037,6043.4478,6129.406,6193.588,6246.7734
1882.004,1844.0583,1892.959,1887.4946,1853.646,1871.1113,1913.8167,1928.357
2335.6494,2306.9045,2407.7185,2353.8816,2323.2468,2361.9526,2437.733,2417.433
7733.6304,7877.1753,7922.82,7720.6426,7729.149,8082.631,8032.4033,7949.712
1062.9257,1040.8674,1147.8567,1186.9226,1053.6731,1065.4319,1173.6035,1202.136
2564.9658,2607.7832,2644.7048,2569.009,2574.1633,2693.6736,2692.2778,2662.5654
1234.0863,1205.2134,1224.0588,1236.8779,1250.9199,1247.0562,1253.841,1272.9045
7424.5996,6796.6416,7045.1772,6995.3677,7520.082,7002.323,7170.796,7257.6914
1488.2714,1432.4222,1466.0721,1433.804,1506.2595,1480.0654,1488.4891,1486.3489
1226.4424,1222.0417,1234.2095,1228.2377,1225.5925,1251.967,1254.0763,1260.6692
1233.2218,1229.1028,1241.1559,1235.0348,1232.333,1259.2112,1261.141,1267.7155
1199.1129,1190.5679,1207.9033,1203.5881,1199.7334,1220.8037,1228.1432,1234.7576
1237.152,1233.768,1246.5286,1239.5294,1235.9952,1263.9446,1266.4427,1272.3042
1242.9357,1239.684,1253.0725,1246.0853,1243.0184,1270.9596,1273.5621,1279.218
1243.6449,1239.6127,1253.9329,1246.9241,1243.8466,1271.0206,1274.4719,1280.0756
1219.6576,1216.2054,1229.1968,1222.02,1218.9934,1246.2832,1248.9249,1254.4004
1252.9005,1250.2208,1265.1705,1259.1091,1253.7515,1282.5454,1286.6515,1292.3876
1254.945,1255.1614,1266.7983,1261.106,1256.5201,1288.0928,1288.4772,1294.5748
1254.2064,1247.532,1257.8606,1256.159,1253.6245,1277.8345,1278.501,1288.6599
1276.693,1268.732,1285.5825,1282.1432,1278.9261,1302.441,1308.6141,1316.4524
1219.8074,1215.7299,1227.8927,1221.2104,1218.1375,1244.915,1247.2054,1253.2922
1208.4048,1205.9559,1216.4014,1209.1005,1207.0006,1235.1112,1235.4479,1241.229
1208.8004,1204.9059,1216.4567,1210.4131,1208.0161,1234.4227,1235.9465,1242.3501
1238.2067,1234.7745,1247.0563,1239.9097,1237.2759,1265.0442,1266.9277,1272.8901
1245.631,1241.8048,1257.2045,1250.0062,1245.8981,1273.5148,1278.1295,1283.3267
1234.9415,1231.3668,1242.9033,1238.2161,1234.652,1261.8469,1263.288,1270.8042
1205.265,1203.3158,1213.4016,1207.2413,1204.7913,1233.0051,1233.0277,1239.3124
1222.6464,1221.562,1234.165,1226.5532,1222.1519,1252.1016,1254.1622,1259.1609
1302.7465,1301.7418,1317.5128,1309.1357,1304.4221,1336.0958,1339.8204,1344.3032
1234.3885,1231.0991,1246.2253,1237.9285,1233.9636,1261.9108,1266.4496,1270.9219
1238.572,1233.4733,1244.8512,1239.0056,1237.6584,1263.3809,1264.5787,1271.658
1244.3208,1237.9852,1247.5293,1245.8171,1243.7383,1268.0101,1267.8481,1278.0522
1242.6951,1238.1143,1249.0234,1242.7444,1241.2726,1267.7994,1268.619,1275.6252
1192.2186,1187.7764,1197.1067,1190.6936,1189.4155,1215.1002,1215.1652,1222.0342
1235.4049,1230.992,1243.7673,1237.842,1235.0889,1261.5927,1264.0582,1270.5839
1248.3829,1244.3477,1257.6658,1251.1523,1248.2238,1275.5304,1278.2612,1284.4238
1223.287,1217.8995,1232.0155,1226.1244,1223.0687,1248.2393,1252.0999,1258.386
1249.4971,1248.8439,1263.2521,1254.9672,1249.8308,1280.9044,1284.0186,1288.2571
1278.5498,1275.3304,1285.1548,1281.6431,1278.1907,1306.7876,1306.5079,1315.3151
1249.5328,1245.0513,1253.9764,1250.9589,1248.3154,1274.9192,1274.2958,1283.5596
1244.3895,1239.7059,1248.228,1245.6392,1243.1472,1269.3763,1268.4866,1278.0771
1267.7885,1263.9801,1274.6426,1268.5515,1266.1309,1294.2645,1294.5209,1301.8042
1209.4203,1204.3364,1213.1058,1208.5837,1206.9417,1232.2267,1231.9313,1240.1497
1203.2057,1197.9841,1206.2705,1202.2072,1200.4384,1225.4395,1224.902,1233.4849
1198.6891,1193.2838,1201.5476,1197.9683,1195.8787,1220.5972,1220.1859,1229.0482
1372.8478,1371.0581,1381.9164,1380.2847,1375.62,1407.3508,1406.5665,1416.6836
1748.5964,1742.4989,1744.4707,1749.6716,1737.796,1776.7512,1770.1692,1791.313
1706.8436,1693.3754,1706.6022,1708.2334,1705.075,1733.2854,1736.6918,1753.136
1635.0059,1613.8363,1636.5117,1639.4478,1648.2052,1662.2281,1672.4349,1688.1423
1700.3107,1690.7155,1701.3306,1699.0574,1702.4712,1733.5605,1730.0391,1744.1954
2425.837,2411.524,2442.895,2439.0825,2438.153,2480.468,2490.4612,2506.8018
1091.5404,1100.2195,1141.1322,1194.1034,1092.7273,1111.5308,1159.8529,1190.526
4885.8164,4429.6167,4790.104,5069.173,4959.4287,4578.5195,4941.2334,5136.119
1554.3557,1556.7924,1576.0563,1546.9214,1534.4913,1591.7454,1572.6744,1591.9497
18396.25,18331.473,18564.826,18554.709,18620.688,18959.703,18977.031,19090.982
10943.133,11152.961,10979.896,11199.418,10587.263,11313.971,11010.335,11219.749
11141.772,11448.893,8250.324,10042.214,11150.634,11556.634,8311.914,10250.706
1679.4125,2176.9429,2764.0784,2686.7937,1995.918,2571.5361,2436.6108,2661.8008
6670.528,5781.751,5600.099,6316.191,6779.9746,5905.0,5766.0522,6363.49
1253.7858,1065.6848,1409.0298,908.19324,1291.866,1126.9495,1399.4597,929.0972
10087.828,10183.817,10410.994,10494.88,10493.622,10670.281,10709.765,10657.82
14442.171,14777.063,15060.868,15090.304,14504.236,15255.661,15419.733,15442.285
7225.5522,7266.888,7248.983,7538.753,7204.2637,7444.885,7437.352,7665.1235
7307.969,7614.3477,7456.3013,7410.0776,7115.2524,7715.575,7507.4995,7541.289
10902.538,10873.273,10975.989,10940.374,10917.116,11157.648,11163.509,11229.357
1474.3606,1520.7697,1439.6743,1436.3784,1419.6061,1555.2986,1442.0148,1464.884
10924.81,10920.513,10977.462,10948.9795,10938.666,11200.125,11164.614,11241.334
16109.191,16156.927,16670.758,16915.03,16548.217,16907.08,17191.857,17377.455
3578.4854,3584.2244,3690.8994,3709.241,3674.355,3754.0237,3804.7295,3819.374
12014.961,12241.617,12976.562,12747.2,12198.784,12772.106,13253.998,13031.863
9777.519,9739.345,9836.355,9830.013,9803.337,10015.685,10002.63,10089.139
11620.49,11515.539,11555.238,11607.162,11615.264,11805.57,11732.93,11904.074
16341.714,16498.18,16580.725,16626.492,16757.08,17212.604,17023.271,17135.479
29140.826,29393.309,29519.678,30199.266,29954.23,30740.205,30452.834,30992.643
24291.31,24415.81,24986.998,25083.336,24989.86,25587.164,25761.22,25851.107
16357.378,16510.236,16593.15,16639.574,16770.86,17223.371,17035.033,17148.637
4829.0547,4895.5723,4953.5054,4890.38,4937.093,5109.3,5069.0024,5043.707
10935.065,10902.678,10927.552,10941.299,10952.004,11179.985,11116.806,11229.676
11518.444,11506.546,11596.255,11612.8125,11589.992,11843.846,11822.864,11927.715
8186.3726,8078.951,8269.419,8182.132,8245.7705,8331.585,8427.625,8437.607
11383.647,11128.743,11307.779,11453.479,11410.359,11435.081,11525.987,11739.139
12924.349,12836.553,13278.606,13108.833,12967.776,13246.174,13548.485,13500.861
6079.0186,5753.665,5877.89,5794.16,6062.133,5882.6035,5919.332,5976.489
7673.2617,7513.068,7503.7495,7624.532,7864.2114,7835.601,7688.9893,7859.25
12850.77,13079.777,13114.673,13270.697,13181.711,13693.756,13485.045,13655.053
2538.845,2526.0112,2524.923,2510.1458,2543.904,2588.2576,2568.5415,2585.1802
10876.498,10855.892,10910.017,10868.093,10885.354,11129.302,11092.727,11167.101
11261.635,11175.001,11246.394,11244.476,11301.388,11478.31,11447.6,11552.484
8216.255,7940.035,7955.2983,8003.462,8148.302,8083.705,8030.9565,8180.466
1608.1691,1546.3314,1557.3059,1558.737,1589.867,1575.1018,1562.1819,1588.2759
9821.011,9482.694,9518.119,9555.845,9733.38,9655.999,9594.904,9763.277
9627.284,9481.855,9590.128,9603.828,9541.669,9650.282,9722.76,9826.243
7387.037,7264.7905,7558.3823,7569.4214,7493.4155,7539.162,7745.905,7779.7466
5721.8594,5673.289,5845.483,5748.6865,5750.6475,5863.2544,5941.81,5910.8936
2861.682,2980.287,2975.4185,2931.3455,2918.8137,3105.1472,3046.3545,3028.5205
522.9965,521.47974,511.38327,501.43954,500.83102,526.07947,515.2483,521.7805
1919.6975,1724.0809,1765.55,1732.8665,1877.0669,1754.949,1767.0533,1826.4667
3851.809,3850.765,3902.8223,3875.819,3858.003,3954.7427,3960.82,3974.227
13876.9795,13926.257,14107.879,14049.021,13853.678,14308.083,14351.422,14400.78
5687.187,5954.895,6096.9253,5855.5703,5611.6455,6074.9204,6218.728,6030.784
831.3614,856.83124,854.31714,858.9436,812.93823,867.245,866.3867,870.884
25623.807,25440.225,26734.604,26369.809,26067.814,26514.533,27293.271,27102.137
11253.239,11244.643,11336.433,11270.914,11311.648,11571.701,11542.297,11591.862
1451.2343,1458.9679,1489.7012,1453.8381,1453.2285,1500.675,1511.766,1500.4255
12496.862,12416.068,12988.7705,12593.6455,12516.493,12775.385,13051.086,12822.734
11549.471,11601.501,11709.614,11476.31,11534.394,11885.545,11848.644,11804.261
4033.4932,4009.686,4074.959,4088.789,4090.8057,4153.0615,4172.681,4202.967
1269.3617,1267.5682,1289.2003,1287.7659,1279.8744,1308.9954,1317.66,1324.606
11294.371,11290.012,11378.341,11333.097,11347.167,11612.11,11587.044,11647.27
8370.039,8260.69,8353.777,8328.177,8322.485,8427.078,8466.495,8532.275
6839.633,6745.455,6995.235,6961.804,6922.374,6990.0176,7162.8867,7168.918
4989.7837,4911.5205,5076.4653,5080.3306,5039.574,5080.53,5194.0854,5215.024
4396.751,4323.7373,4465.786,4451.2676,4415.1104,4450.698,4548.8945,4563.414
3502.3086,3483.7266,3512.0403,3493.9353,3489.7034,3561.2861,3565.1506,3586.793
2212.2502,2235.7517,2241.73,2271.6748,2272.4548,2335.2917,2308.9783,2333.9673
10086.553,9724.556,9763.431,9917.074,10101.859,9941.86,9919.106,10153.047
15436.721,15527.523,16150.744,15920.974,15863.801,16289.765,16636.332,16426.082
6360.29,6404.791,6489.6167,6534.759,6417.6963,6618.673,6646.2437,6695.219
2277.7146,2257.1455,2308.633,2315.3364,2299.6348,2332.528,2360.3784,2375.6792
2052.0464,2043.219,2088.3047,2090.2131,2065.7942,2106.8623,2131.1597,2142.58
2995.7458,2996.8196,3023.7988,3030.6274,3050.9941,3113.4485,3099.585,3116.596
1857.5416,1873.9889,1851.2585,1865.1055,1873.5172,1929.235,1890.5988,1921.1772
4476.449,4488.767,4422.2075,4414.076,4447.346,4569.0386,4485.0425,4554.77
12102.815,11846.827,12211.587,12208.15,12137.716,12189.21,12494.088,12602.004
8233.437,8147.4297,8327.928,8202.507,8197.968,8331.837,8450.493,8432.236
3326.6235,3297.1099,3384.8608,3339.2646,3420.3528,3445.6272,3467.6953,3445.0007
7371.7373,7352.27,7364.4233,7312.0713,7325.011,7497.8687,7463.879,7506.375
7339.4863,7338.473,7417.445,7384.8955,7383.0474,7556.869,7557.272,7590.172
2190.3853,2173.4985,2215.0251,2218.0361,2200.6333,2237.2334,2259.1548,2275.3342
10160.344,9856.235,9898.224,9923.862,10064.462,10035.068,9978.963,10126.384
3236.6318,3244.7297,3308.0132,3283.6038,3281.347,3363.4385,3383.6604,3389.7766
11967.182,12013.915,12383.578,12271.945,12191.884,12509.948,12688.771,12657.557
10229.436,10018.704,10395.213,10390.908,10368.251,10400.726,10692.354,10754.551
15825.444,15449.741,16242.694,15986.049,16029.698,16034.759,16605.578,16590.693
9826.042,9487.758,9522.726,9560.931,9738.364,9661.127,9599.678,9768.512
9122.082,9077.329,9239.196,9001.34,8998.05,9237.994,9359.079,9294.253
26512.455,26703.29,27113.262,26900.316,26584.611,27463.158,27581.42,27604.107
7264.5723,7200.7046,7316.91,7415.1704,7307.633,7415.461,7499.9243,7606.4683
8307.796,8550.022,8446.565,8418.968,8325.54,8780.6,8604.278,8644.368
3430.4143,3354.7734,3389.9163,3476.4045,3460.5125,3456.077,3472.7861,3559.358
1476.152,1481.9698,1447.768,1589.5577,1495.2211,1535.6255,1494.0333,1632.5447
8187.823,8151.4136,8092.8745,8380.202,8177.7095,8350.741,8276.17,8531.518
8632.056,8735.301,8747.58,8855.779,8832.082,9105.649,9014.484,9127.344
7665.173,7753.6665,8098.585,7944.002,7809.0,8069.993,8257.555,8168.4033
2512.8677,2537.1768,2509.1416,2679.1135,2555.4485,2631.3367,2589.9568,2752.9333
1001.26245,1018.3511,1001.078,1011.14075,1016.3445,1054.2686,1029.0966,1044.2148
8462.657,8406.406,8737.821,8677.341,8669.776,8790.476,8975.201,8951.6
15396.808,15162.339,15939.102,15649.513,15635.837,15759.325,16272.107,16140.636
12933.073,12908.571,13011.019,12995.198,12981.846,13269.44,13251.799,13345.532
9980.44,9824.7295,10164.185,10261.946,9993.294,10075.236,10306.043,10390.426
8688.367,8655.13,8781.247,8891.374,8822.678,8976.538,9007.627,9122.537
2140.6367,2135.1714,2164.2888,2185.183,2154.4695,2200.2454,2211.1914,2238.104
5120.875,5029.642,5059.7485,5094.832,5131.7817,5156.882,5151.876,5229.7256
7953.207,7630.99,7809.044,7862.4785,7945.3296,7800.442,7932.425,8060.0215
4818.6562,4599.422,4820.8857,4876.982,4767.0156,4684.203,4899.7856,4987.8545
3399.5068,3307.4287,3373.071,3371.1628,3394.2063,3382.549,3425.566,3460.024
4806.826,4566.9414,4742.734,4706.712,4789.8364,4661.493,4802.8276,4835.317
8247.349,7804.496,8289.515,8502.079,8183.4287,7963.186,8446.995,8639.741
3958.1367,3815.4841,3934.8782,3916.8518,3931.3916,3888.4377,3986.685,4016.7993
5556.7256,5020.833,5411.21,5553.838,5597.4297,5165.7065,5530.6978,5676.186
2021.0894,1904.2588,2001.7493,2151.8474,2036.8212,1952.9275,2061.2908,2180.9001
1638.858,1600.6245,1631.5292,1602.3838,1637.1288,1637.7466,1652.0061,1651.0835
4266.4854,3905.6543,4018.346,4099.01,4306.4355,4007.3674,4093.4539,4217.4263
9442.159,9235.481,9491.536,9063.321,9482.46,9489.629,9588.333,9409.891
