V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13
5731.888,5721.429,5704.6333,5749.514,5706.029,5729.3423,5750.0454,5734.495,5759.963,5739.769,5764.167,5742.866,5728.7383
5726.4463,5716.193,5699.4224,5744.112,5700.5996,5724.301,5744.429,5728.9,5754.576,5734.251,5758.9033,5737.5767,5723.1577
6277.5396,6279.1504,6241.966,6294.0034,6264.674,6289.5356,6297.6104,6268.446,6299.6064,6277.727,6314.503,6286.3477,6268.191
6289.501,6290.625,6253.3975,6305.861,6276.614,6300.5967,6309.936,6280.6943,6311.4204,6289.8384,6326.0146,6297.9375,6280.415
6283.522,6284.888,6247.6797,6299.932,6270.6445,6295.0654,6303.7734,6274.57,6305.5137,6283.782,6320.258,6292.1416,6274.303
5721.0015,5710.9565,5694.212,5738.7085,5695.169,5719.2603,5738.814,5723.3076,5749.1875,5728.7324,5753.6426,5732.288,5717.576
2981.7832,2985.0483,2958.2192,2991.1995,2978.396,2990.1804,2984.9302,2961.8489,2978.5713,2974.3325,2989.195,2971.9473,2981.5867
3327.6628,3337.8777,3331.2627,3348.2007,3326.5383,3330.7632,3352.9104,3339.2925,3341.2615,3342.1277,3360.0947,3339.1528,3330.6116
2980.6135,2983.874,2957.193,2990.087,2977.1646,2989.0198,2983.816,2960.7844,2977.4177,2973.1543,2988.0125,2970.8418,2980.5432
3030.4539,3044.1,3016.202,3043.2349,3024.3562,3026.203,3058.754,3034.418,3054.3655,3038.5786,3059.868,3034.2314,3037.8657
3327.3435,3330.9983,3302.2812,3339.0576,3322.256,3337.7544,3330.4888,3304.3428,3322.4622,3320.9915,3335.5022,3315.8257,3329.8367
3328.6475,3332.3088,3303.4258,3340.2993,3323.6294,3339.0483,3331.7322,3305.5305,3323.7485,3322.3076,3336.82,3317.059,3331.0027
6713.7246,6755.188,6701.9233,6744.2246,6734.2866,6721.5664,6779.8877,6725.6597,6776.417,6729.9536,6777.3535,6756.237,6719.9556
7367.389,7408.132,7339.3647,7393.3276,7396.701,7390.651,7424.269,7356.1597,7416.2725,7371.012,7422.228,7406.695,7362.5073
1729.4956,1696.575,1720.2122,1726.2389,1684.3958,1701.4902,1730.7385,1740.6648,1751.692,1739.9606,1733.6154,1735.6965,1713.623
2558.3457,2564.7036,2549.211,2570.6719,2557.796,2568.0046,2568.9744,2550.5793,2563.0432,2557.962,2571.0457,2562.8208,2561.6638
4700.0938,4595.5376,4693.4277,4712.022,4598.9243,4674.9966,4666.6455,4674.2495,4655.8438,4691.73,4640.71,4708.6875,4665.048
2310.898,2280.4443,2290.725,2313.375,2265.9817,2265.7727,2325.3145,2398.8438,2385.0193,2340.0542,2370.3147,2335.2104,2319.9028
2393.5051,2402.0156,2369.915,2394.8252,2389.5476,2390.7422,2416.312,2419.3438,2430.5037,2407.9963,2445.3071,2412.151,2400.8364
3827.062,3855.879,3808.8586,3837.8613,3867.0845,3869.0063,3837.8745,3764.2778,3814.7458,3797.0645,3821.4346,3830.5308,3822.3562
2108.2283,2137.096,2024.9619,2107.0515,2143.9385,2089.5808,2057.1997,2087.0112,2194.614,2112.8242,2122.9165,2152.8394,2168.8245
9108.724,9119.112,9064.743,9127.741,9101.665,9132.241,9138.964,9087.114,9162.596,9113.641,9157.477,9136.447,9088.395
10370.663,10458.44,10401.485,10381.263,10351.525,10416.26,10488.834,10398.456,10512.307,10381.626,10510.618,10433.42,10362.036
7145.971,7156.2695,7106.7104,7176.9487,7138.3647,7170.5527,7155.99,7129.256,7180.719,7147.5273,7186.2397,7178.7285,7155.7383
6112.029,6147.564,6105.2783,6143.1885,6117.174,6149.8657,6142.896,6107.7983,6154.449,6113.355,6164.366,6153.036,6122.5854
13393.904,13348.933,13414.926,13507.192,13249.736,13285.003,13444.637,13427.227,13485.777,13452.06,13435.822,13577.596,13383.074
18801.707,18749.973,18811.863,18949.578,18628.293,18681.354,18871.871,18831.701,18915.768,18866.648,18863.93,19021.264,18792.295
7392.3813,7393.371,7333.6133,7397.4536,7389.0605,7408.4404,7418.9985,7383.257,7430.591,7394.289,7441.6943,7381.0215,7384.5405
13140.763,13149.252,13079.843,13195.631,13114.079,13144.43,13200.871,13183.539,13247.244,13157.994,13257.153,13227.668,13167.196
7178.3657,7213.9595,7149.2637,7203.7524,7191.978,7221.9023,7197.1606,7107.2573,7187.5894,7163.6406,7193.1426,7179.9043,7174.816
7174.5244,7214.4766,7150.8413,7202.2017,7194.103,7218.0264,7199.436,7111.243,7187.4536,7164.6777,7193.345,7178.8594,7172.7056
2662.6768,2667.8252,2648.1272,2671.645,2660.9443,2671.2617,2669.7495,2647.8696,2669.1853,2661.1558,2673.056,2664.48,2661.5593
2143.445,2166.7612,2157.1045,2173.5066,2155.169,2173.7896,2164.0168,2102.9004,2101.5986,2125.4133,2128.7844,2130.6348,2157.8772
2143.427,2166.7217,2157.0608,2173.464,2155.129,2173.745,2163.9873,2102.8418,2101.594,2125.377,2128.7185,2130.602,2157.8455
2143.445,2166.7612,2157.1045,2173.5066,2155.169,2173.7896,2164.0168,2102.9004,2101.5986,2125.4133,2128.7844,2130.6348,2157.8772
3526.6113,3370.985,3582.6636,3583.6616,3357.79,3454.7656,3466.2712,3633.7773,3540.3718,3534.0967,3490.8796,3639.825,3499.616
24843.352,24795.748,24693.838,24916.316,24769.352,24871.537,24970.611,24864.873,24946.188,24922.893,25010.76,24901.576,24792.553
833.0757,854.77466,829.2411,835.5823,851.85376,866.3405,832.14276,796.4024,810.8599,824.0695,824.78564,814.87103,831.1198
3539.5776,3479.5867,3503.7114,3550.7832,3476.461,3520.9922,3509.0447,3566.9148,3546.0984,3566.0015,3537.2708,3584.8838,3523.9177
3516.8484,3470.9058,3471.559,3496.4678,3493.7307,3505.0352,3515.8928,3545.6145,3554.9631,3532.2803,3540.7573,3508.7656,3478.7966
1064.97,1068.7794,1074.3253,1079.7314,1044.384,1068.8013,1062.6168,1018.964,1029.1503,1038.7657,1016.32556,1013.40454,1070.5028
1083.7905,1065.163,1092.2542,1100.0988,1053.9784,1084.9016,1068.7339,1050.4504,1042.8374,1066.6798,1036.8438,1038.3069,1094.1256
24845.973,24861.342,24708.158,24903.975,24846.586,24952.174,24911.963,24830.957,24963.178,24892.34,25030.818,24895.54,24786.01
4480.5127,4486.127,4457.0576,4493.872,4476.7173,4491.868,4494.671,4464.5566,4496.087,4480.0386,4502.003,4485.714,4477.7075
5666.6953,5642.689,5616.032,5661.439,5627.249,5629.6724,5679.428,5727.6626,5773.599,5702.776,5749.7246,5723.161,5653.401
5686.0034,5654.6885,5624.2686,5671.03,5642.3823,5644.0996,5694.7627,5743.075,5795.3135,5720.661,5766.3433,5736.1465,5663.9585
17241.287,17183.738,17121.078,17269.72,17159.238,17205.768,17302.875,17308.008,17375.941,17277.365,17391.547,17330.637,17214.574
17264.69,17205.82,17145.342,17293.15,17180.041,17231.158,17322.79,17323.984,17397.145,17296.252,17410.006,17354.55,17236.258
1101.1267,1101.7544,1094.8446,1103.7103,1100.1317,1103.4467,1104.3121,1097.6001,1105.8264,1101.3585,1106.2753,1102.5413,1099.8615
12045.568,12042.3125,11971.931,12074.229,12031.506,12050.246,12081.552,12030.881,12110.19,12060.563,12121.551,12080.06,12026.8955
1250.9658,1256.7522,1243.7247,1254.6967,1251.788,1255.7701,1259.7119,1249.0037,1254.322,1251.3234,1260.7418,1250.3816,1252.9258
1885.7202,1891.2952,1881.8818,1892.8015,1884.7351,1888.8143,1896.8639,1883.6641,1897.8414,1888.4358,1895.2471,1897.1642,1887.3259
20107.594,20169.29,20062.78,20182.754,20098.818,20144.104,20227.78,20085.07,20232.287,20135.346,20213.295,20222.438,20125.953
24704.648,24834.824,24443.205,24661.48,24839.57,24874.959,24799.355,24396.047,24766.072,24634.352,24799.467,24479.957,24665.795
1738.039,1735.8539,1727.4928,1742.234,1733.2577,1738.5093,1742.688,1736.6218,1746.9552,1740.3356,1748.592,1742.7671,1735.5261
1780.3871,1776.1826,1781.443,1788.4601,1766.2279,1784.2316,1785.2659,1773.0092,1779.3967,1779.3845,1779.8066,1778.8228,1776.9895
1489.4465,1477.1067,1493.2887,1496.5485,1469.3983,1485.7649,1492.6818,1494.2905,1494.0947,1492.1267,1489.2064,1493.2854,1485.2302
11404.499,11403.121,11325.27,11423.898,11390.158,11416.598,11437.27,11374.834,11457.027,11408.099,11469.884,11406.474,11388.546
506.95032,518.6695,510.059,510.55084,510.90518,513.6559,515.16113,503.2921,509.5925,505.79504,512.44336,506.83096,512.6037
641.08264,653.32697,643.9147,645.1675,644.9367,648.0643,650.14777,638.04224,645.16534,640.26825,648.1266,641.65814,647.07605
16219.769,16271.679,16107.406,16261.186,16251.787,16301.744,16267.652,16075.629,16219.114,16173.733,16258.113,16206.309,16203.918
11536.177,11545.832,11449.426,11552.343,11535.098,11555.533,11570.463,11496.954,11588.033,11536.218,11606.576,11527.444,11522.359
9782.627,9775.522,9714.185,9797.622,9764.554,9786.218,9810.201,9767.084,9835.02,9790.642,9843.612,9785.762,9767.819
15743.47,15731.529,15665.925,15799.128,15687.089,15721.527,15802.848,15757.295,15839.135,15771.657,15851.946,15817.839,15741.629
4123.8027,4118.2524,4082.1152,4118.733,4118.863,4127.159,4124.2593,4099.7515,4147.8354,4124.829,4159.076,4112.892,4109.358
1108.6748,1113.5095,1100.5812,1111.4601,1114.0671,1115.578,1111.6119,1096.6141,1107.8453,1105.7141,1111.2859,1106.1199,1106.2916
9201.364,9202.954,9153.935,9228.5625,9184.966,9214.402,9230.245,9184.32,9247.275,9207.263,9253.597,9226.266,9195.914
2162.5657,2161.1733,2149.8943,2168.0723,2157.6597,2164.3901,2168.5635,2158.938,2172.5679,2164.5723,2174.7888,2167.549,2159.7078
23652.793,23628.186,23534.596,23712.756,23571.58,23655.826,23720.986,23629.693,23783.812,23677.191,23784.018,23727.723,23619.037
16174.839,16181.842,16074.091,16206.692,16155.846,16199.661,16227.133,16131.882,16253.798,16182.198,16268.753,16192.173,16156.788
14411.341,14418.293,14318.917,14437.674,14396.569,14433.68,14457.17,14369.685,14481.409,14417.518,14494.956,14422.787,14394.134
7178.6772,7167.344,7141.945,7193.2954,7153.444,7178.052,7194.72,7173.6895,7223.3965,7186.8794,7217.5537,7206.1074,7162.591
1087.1792,1087.8871,1081.027,1089.7651,1086.2773,1089.5315,1090.3679,1083.643,1091.7781,1087.3844,1092.2297,1088.5564,1085.9526
9511.684,9508.981,9453.376,9532.618,9497.61,9511.752,9542.449,9504.171,9568.762,9523.642,9574.585,9541.554,9497.803
761.5065,773.9542,763.36066,767.4776,770.81573,771.21094,767.9003,758.8159,765.4284,760.21515,768.6822,766.2036,766.41595
10557.873,10538.928,10522.969,10593.09,10521.904,10553.805,10598.9,10574.233,10618.386,10580.003,10613.245,10631.5625,10542.964
11319.334,11312.846,11286.357,11360.573,11292.678,11325.058,11366.788,11333.095,11383.838,11340.202,11382.08,11397.812,11309.3955
15048.515,15042.623,14804.618,14973.384,15116.273,15081.027,15067.801,14897.037,15108.225,15009.036,15117.984,14845.863,14995.26
7001.773,6998.678,6965.235,7022.99,6980.443,6999.802,7028.691,7015.582,7053.515,7015.845,7059.21,7037.8623,6999.499
1737.1493,1734.9487,1726.6113,1741.342,1732.3469,1737.612,1741.7769,1735.7334,1746.0631,1739.4545,1747.6958,1741.8726,1734.6323
1016.3545,1014.51764,1018.55347,1021.4102,1007.2049,1017.799,1021.5382,1015.34607,1015.72314,1017.5763,1017.94183,1015.4047,1015.40106
764.63495,755.688,769.1946,768.7944,750.576,759.30804,768.3505,774.76227,769.5193,769.3387,766.6123,768.97437,762.97675
10394.407,10387.318,10320.749,10411.146,10376.066,10398.996,10423.632,10374.813,10447.447,10400.569,10456.962,10399.383,10379.185
361.88107,369.98035,364.9896,365.3265,366.9838,366.7945,366.6615,362.7631,366.3506,360.9553,366.4526,366.1744,366.5621
468.4493,476.87906,471.32544,472.27615,473.475,473.7182,473.62274,469.62735,474.038,467.81174,474.09064,473.29642,473.32974
8855.304,8879.836,8792.564,8879.921,8868.566,8882.595,8888.618,8826.104,8889.135,8853.245,8912.291,8871.977,8855.994
10976.523,10968.657,10895.179,10991.263,10960.771,10989.143,11004.088,10944.681,11022.268,10979.771,11040.494,10974.572,10956.403
9508.913,9499.271,9441.437,9523.122,9489.14,9510.725,9534.769,9492.219,9558.551,9515.212,9565.681,9512.172,9493.555
10800.013,10774.016,10743.186,10832.699,10749.996,10774.356,10832.585,10819.84,10872.063,10815.485,10878.573,10858.463,10782.666
3633.4202,3625.138,3592.2256,3627.2473,3627.2004,3632.8232,3633.5286,3611.278,3653.517,3633.664,3664.284,3620.4106,3619.9622
1088.6184,1093.0898,1080.6014,1091.1372,1093.8364,1095.1307,1091.635,1076.7661,1087.7987,1085.5455,1091.0468,1086.0317,1086.0112
8189.946,8191.1885,8149.0254,8214.922,8174.1196,8201.763,8215.796,8173.473,8228.837,8194.097,8234.651,8210.166,8185.2715
2161.2844,2159.876,2148.6218,2166.787,2156.3574,2163.1006,2167.2593,2157.6594,2171.2825,2163.2986,2173.4998,2166.2627,2158.4226
22411.594,22394.584,22306.68,22472.217,22339.553,22422.115,22477.314,22377.816,22528.457,22431.51,22527.146,22477.36,22380.334
13878.784,13870.823,13787.728,13904.016,13854.899,13888.987,13918.35,13852.114,13949.824,13886.796,13960.394,13895.358,13858.7
12119.394,12111.408,12036.669,12139.14,12099.75,12127.15,12152.536,12094.082,12181.574,12126.249,12190.787,12130.14,12100.21
6079.5493,6075.085,6055.1797,6095.0366,6062.9077,6086.2324,6093.288,6063.748,6110.567,6083.5303,6103.2695,6098.08,6065.3496
6127.8496,6110.37,6090.034,6141.4517,6096.613,6111.6616,6149.5796,6189.32,6194.3755,6155.399,6201.0273,6165.966,6136.1646
7035.381,7031.1626,6993.2812,7051.1016,7022.8706,7036.1514,7056.4146,7026.175,7073.6353,7042.481,7076.8394,7055.043,7022.8877
371.674,382.7378,375.378,375.6542,379.40146,380.39246,376.0246,369.63446,374.2268,369.86493,376.5516,374.5109,375.9281
7820.6567,7791.196,7797.1133,7844.901,7777.209,7807.946,7849.3516,7833.9004,7861.814,7838.684,7852.1074,7870.087,7805.171
8192.3,8173.875,8172.5576,8220.575,8156.573,8188.367,8225.367,8203.573,8236.061,8208.551,8228.786,8244.686,8181.0864
11513.297,11522.779,11319.431,11449.35,11587.087,11547.069,11527.82,11353.434,11543.195,11468.972,11545.645,11337.934,11469.16
5350.771,5348.6685,5322.369,5366.91,5334.689,5348.994,5371.6167,5364.869,5392.7876,5363.482,5397.4644,5379.7666,5349.4253
11332.643,11320.052,11263.149,11359.39,11304.261,11340.301,11360.42,11319.783,11389.425,11347.232,11400.987,11362.234,11316.303
991.6664,989.5814,993.855,996.5512,982.31995,992.99615,996.59534,990.6883,990.8711,992.82806,992.9712,990.6083,990.6823
7446.69,7354.8394,7492.326,7487.114,7304.176,7392.8994,7481.3657,7547.874,7494.1177,7493.2847,7464.514,7489.996,7429.85
6746.2593,6742.8433,6695.9473,6755.858,6737.754,6749.9795,6764.7065,6731.2466,6780.068,6750.0063,6786.681,6746.192,6735.9937
126.103455,128.84169,128.0294,128.56207,127.5565,127.0563,127.733826,127.09073,127.3995,126.78852,128.68549,128.98737,127.96699
224.56892,227.53592,226.2984,227.47296,225.83688,225.87207,226.51852,225.77878,226.70433,225.50537,228.05652,227.85992,226.7663
4782.144,4806.959,4739.6826,4795.2114,4804.441,4806.0845,4800.84,4756.097,4794.2217,4776.25,4814.374,4786.8003,4786.1943
8155.0015,8148.2256,8091.1094,8164.012,8144.444,8165.141,8173.316,8127.9253,8187.28,8155.6567,8202.023,8149.2256,8140.413
6268.0767,6262.057,6221.8965,6276.288,6257.2217,6269.356,6284.5845,6255.6196,6300.646,6272.3374,6305.1606,6267.489,6257.3267
8270.887,8239.447,8226.181,8295.784,8225.945,8247.518,8292.989,8294.477,8322.6045,8284.323,8328.6045,8314.294,8252.236
2973.5166,2965.5674,2936.5444,2967.4407,2968.8252,2973.9626,2969.3364,2948.3103,2986.4287,2972.2847,2996.9697,2958.0054,2961.217
9333.843,9376.8545,9265.351,9357.2705,9385.1875,9396.641,9358.926,9223.611,9319.081,9306.294,9352.071,9303.684,9314.849
4529.4155,4524.766,4509.837,4545.3086,4511.485,4531.208,4542.4053,4526.2773,4553.8306,4533.7866,4553.7656,4544.3896,4530.2446
5462.7397,5462.758,5436.582,5481.15,5450.3345,5471.019,5478.584,5448.834,5485.849,5464.489,5489.422,5474.801,5462.021
1437.1759,1436.6642,1428.6697,1440.7804,1434.428,1439.076,1440.9075,1433.9156,1443.3395,1438.267,1444.9381,1439.9924,1435.2778
16201.728,16175.737,16130.549,16245.937,16131.912,16196.166,16246.554,16199.083,16299.71,16224.778,16293.198,16263.064,16177.623
9268.145,9261.57,9204.63,9283.217,9253.449,9275.223,9292.661,9245.954,9313.197,9272.211,9320.246,9274.348,9253.266
8048.5176,8042.095,7990.826,8059.706,8037.201,8053.7227,8068.5947,8027.7017,8088.0957,8052.2534,8094.1123,8051.046,8034.228
11910.29,11893.717,11857.09,11945.576,11857.899,11905.891,11948.098,11909.41,11978.215,11926.361,11980.814,11951.567,11898.319
4291.4736,4282.0903,4273.46,4300.3916,4274.0405,4290.259,4298.5146,4289.7344,4321.526,4298.43,4312.385,4311.4634,4279.357
3827.546,3829.2283,3805.996,3836.021,3825.189,3834.5977,3839.5994,3817.9927,3846.7178,3829.8818,3846.9172,3835.0344,3822.8225
24763.02,24778.18,24600.955,24815.148,24747.441,24755.959,24860.416,24779.83,24951.139,24811.486,24977.242,24865.012,24749.203
3898.3176,3912.3074,3879.4648,3918.2302,3914.1387,3908.1987,3918.774,3891.7114,3912.056,3903.4958,3921.2444,3916.7134,3904.8518
2737.2507,2747.7412,2725.8809,2748.172,2744.717,2745.8662,2749.605,2740.4146,2756.5356,2741.3193,2761.102,2761.4658,2737.8499
3127.057,3138.9717,3113.8381,3139.9756,3136.1384,3136.702,3141.4834,3129.6099,3147.715,3131.6455,3153.2524,3153.1323,3128.3552
3535.3757,3519.5193,3484.5962,3523.71,3529.067,3533.6575,3539.2358,3542.5737,3564.754,3540.1567,3571.486,3507.7444,3525.619
1651.0529,1650.0522,1642.8549,1656.0765,1645.7814,1650.7971,1657.1232,1650.7711,1660.7614,1652.3877,1661.7332,1658.0581,1650.1018
3569.0505,3566.2869,3551.712,3579.4778,3557.4119,3568.2722,3582.3816,3570.507,3591.1921,3573.351,3592.5928,3584.023,3566.5876
6038.507,6029.047,6003.0625,6054.0415,6018.9316,6035.9634,6056.9443,6037.068,6070.92,6047.0986,6076.0303,6056.7646,6029.8003
3648.1902,3644.5237,3624.7834,3655.291,3638.3323,3648.996,3658.9805,3643.626,3667.4126,3650.5898,3670.2627,3653.1467,3643.2185
3889.327,3970.623,3898.0825,3901.1467,3947.7646,3963.7915,3924.4973,3836.8608,3937.196,3893.2231,3902.786,3916.4236,3887.272
2821.5676,2820.49,2804.039,2827.3154,2816.326,2823.9658,2830.8174,2816.8738,2835.0684,2824.1829,2838.466,2825.345,2816.0251
3240.8796,3237.2627,3219.5195,3246.8406,3231.9485,3241.3535,3250.2307,3236.6465,3257.9402,3242.9062,3260.5044,3244.643,3236.2625
2529.201,2534.6006,2516.9048,2536.8984,2524.0825,2526.8809,2539.649,2525.2314,2549.475,2531.1296,2549.8904,2544.019,2530.5085
6599.102,6595.8447,6556.3896,6598.223,6583.8433,6588.714,6642.006,6629.296,6670.959,6613.9155,6673.156,6624.108,6587.5366
1552.0103,1553.7395,1540.7615,1554.1249,1552.9867,1554.9032,1557.0068,1543.4736,1558.6265,1548.9789,1558.5065,1556.9418,1544.9719
2727.2673,2728.4714,2712.431,2733.7937,2723.8037,2730.7268,2737.2751,2724.7148,2743.0366,2729.6423,2745.2146,2735.3374,2723.2942
7241.1606,7232.1406,7199.464,7260.0737,7219.3228,7240.221,7263.597,7237.497,7279.4546,7250.3667,7285.618,7262.6406,7231.488
8937.212,8947.02,8888.416,8960.031,8931.132,8956.488,8967.788,8903.32,8971.726,8936.399,8978.804,8949.624,8925.724
1280.3528,1276.2524,1274.0465,1282.8926,1276.3099,1280.6343,1281.634,1280.0846,1289.936,1281.0742,1287.2424,1285.6263,1276.5725
6210.007,6218.546,6175.8496,6226.19,6207.333,6225.693,6230.413,6178.4043,6228.6284,6206.8057,6233.352,6214.203,6202.346
4610.69,4609.3027,4583.0835,4620.813,4601.4775,4613.756,4625.73,4606.201,4636.6597,4614.61,4640.1357,4620.9736,4605.4614
4070.927,4069.355,4045.836,4079.454,4062.558,4073.412,4083.9868,4066.4297,4093.5168,4074.028,4096.6636,4079.0625,4066.0078
1788.1646,1792.7987,1781.5095,1794.5762,1788.6384,1795.7612,1794.5231,1773.7665,1788.9275,1785.1577,1790.44,1786.5325,1785.7483
1029.4967,1037.3721,1021.89075,1031.7145,1035.2263,1039.1808,1031.3616,1011.37305,1027.1095,1024.8468,1030.3048,1024.0864,1027.8845
2469.2913,2486.806,2447.2056,2473.6045,2483.8677,2500.9028,2462.3215,2403.4336,2449.297,2452.1985,2457.9446,2438.7778,2464.9563
2104.2395,2112.4421,2093.2812,2104.2534,2105.606,2114.9084,2106.4058,2059.2769,2108.0542,2093.925,2098.297,2097.3203,2084.8489
497.0057,501.12,494.05737,498.8078,498.8249,502.12225,497.47003,487.24603,495.45377,494.15237,496.79703,494.67554,497.19992
7158.8403,7255.751,7123.462,7182.5312,7250.4917,7238.6055,7197.9985,7003.193,7131.027,7125.091,7141.8115,7095.332,7139.678
1301.0927,1315.594,1285.9454,1301.4877,1312.1671,1322.8027,1293.6853,1256.0769,1289.8878,1290.7375,1295.1338,1278.9827,1297.9763
5908.7056,5882.8667,5886.2256,5928.7437,5878.4087,5921.246,5902.1543,5850.3086,5897.056,5893.224,5882.48,5914.063,5888.1196
575.1022,580.5213,570.1981,576.9269,581.4682,583.5663,576.08514,560.0075,567.39294,569.86664,572.12537,565.9929,575.84375
1213.0302,1237.479,1203.1621,1218.6948,1230.7373,1236.3279,1218.6646,1183.5552,1205.8047,1205.2926,1216.9977,1203.4064,1218.4802
